Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Bob Christian,C,6-10,255,27,PHX,81,3,Grambling State,1969 Rnd 8 Pick 10,United States,NBA 1973-1974 Players Information
Archie Clark,G,6-2,175,32,WAS,56,7,Minnesota,1966 Rnd 4 Pick 7,United States,NBA 1973-1974 Players Information
Jim Cleamons,SG,6-3,185,24,CLE,81,2,Ohio State,1971 Rnd 1 Pick 13,United States,NBA 1973-1974 Players Information
Barry Clemens,PF,6-6,210,30,CLE,70,8,Ohio Wesleyan,1965 Rnd 3 Pick 2,United States,NBA 1973-1974 Players Information
E.C. Coleman,PF,6-8,225,23,HOU,57,0,Houston Christian,1973 Rnd 3 Pick 16,United States,NBA 1973-1974 Players Information
Doug Collins,GF,6-6,180,22,PHI,25,0,Illinois State,1973 Rnd 1 Pick 1,United States,NBA 1973-1974 Players Information
Mel Counts,FC,7-0,230,32,LAL,45,9,Oregon State,1964 Rnd 1 Pick 7,United States,NBA 1973-1974 Players Information
Dave Cowens,FC,6-9,230,25,BOS,80,3,Florida State,1970 Rnd 1 Pick 4,United States,NBA 1973-1974 Players Information
Dick Cunningham,C,6-10,245,27,MIL,8,5,Murray State,1968 Rnd 2 Pick 7,United States,NBA 1973-1974 Players Information
Mike D'Antoni,SG,6-3,185,22,KCK,52,0,Marshall,1973 Rnd 2 Pick 2,United States,NBA 1973-1974 Players Information
Bob Dandridge,SF,6-6,195,26,MIL,71,4,Norfolk State,1969 Rnd 4 Pick 2,United States,NBA 1973-1974 Players Information
Charlie Davis,SG,6-2,160,24,POR,8,2,Wake Forest,1971 Rnd 8 Pick 1,United States,NBA 1973-1974 Players Information
Dwight Davis,PF,6-8,220,24,CLE,76,1,Houston,1972 Rnd 1 Pick 3,United States,NBA 1973-1974 Players Information
Jim Davis,C,6-9,225,32,DET,78,7,Colorado,1964 Rnd 4 Pick 2,United States,NBA 1973-1974 Players Information
Mel Davis,F,6-6,220,23,NYK,30,0,St. John's,1973 Rnd 1 Pick 14,United States,NBA 1973-1974 Players Information
Mickey Davis,GF,6-7,195,23,MIL,72,1,Duquesne,1972 Rnd 7 Pick 16,United States,NBA 1973-1974 Players Information
Dave DeBusschere,F,6-6,220,33,NYK,71,11,Detroit-Mercy,"1962 NBA Draft, Undrafted",United States,NBA 1973-1974 Players Information
Ernie DiGregorio,PG,6-0,180,23,BUF,81,0,Providence,1973 Rnd 1 Pick 3,United States,NBA 1973-1974 Players Information
Derrek Dickey,F,6-7,218,22,GSW,63,0,Cincinnati,1973 Rnd 2 Pick 11,United States,NBA 1973-1974 Players Information
Steve Downing,C,6-8,225,23,BOS,24,0,Indiana,1973 Rnd 1 Pick 17,United States,NBA 1973-1974 Players Information
Terry Driscoll,PF,6-7,215,26,MIL,64,3,Boston College,1969 Rnd 1 Pick 4,United States,NBA 1973-1974 Players Information
Ken Durrett,SF,6-7,190,25,KCK,45,2,La Salle,1971 Rnd 1 Pick 4,United States,NBA 1973-1974 Players Information
Joe Ellis,F,6-6,175,29,GSW,46,7,San Francisco,1966 Rnd 2 Pick 3,United States,NBA 1973-1974 Players Information
Leroy Ellis,FC,6-10,210,33,PHI,81,11,St. John's,1962 Rnd 1 Pick 6,United States,NBA 1973-1974 Players Information
Keith Erickson,GF,6-5,195,29,PHX,66,8,UCLA,1965 Rnd 3 Pick 1,United States,NBA 1973-1974 Players Information
Hank Finkel,C,7-0,240,31,BOS,56,7,Dayton,1964 Rnd 4 Pick 5,United States,NBA 1973-1974 Players Information
Chris Ford,SG,6-5,190,25,DET,82,1,Villanova,1972 Rnd 2 Pick 4,United States,NBA 1973-1974 Players Information
Fred Foster,SF,6-5,210,27,CLE,55,5,Miami (OH),1968 Rnd 3 Pick 6,United States,NBA 1973-1974 Players Information
Jim Fox,C,6-10,230,30,SEA,78,6,South Carolina,1965 Rnd 8 Pick 6,United States,NBA 1973-1974 Players Information
Walt Frazier,PG,6-4,200,28,NYK,80,6,Southern Illinois,1967 Rnd 1 Pick 5,United States,NBA 1973-1974 Players Information
Rod Freeman,F,6-7,225,23,PHI,34,0,Vanderbilt,1973 Rnd 11 Pick 1,United States,NBA 1973-1974 Players Information
Bernie Fryer,SG,6-3,185,24,POR,79,0,Brigham Young,1972 Rnd 7 Pick 12,United States,NBA 1973-1974 Players Information
Dick Garrett,G,6-3,185,27,"MIL, NYK",41,4,Southern Illinois,1969 Rnd 2 Pick 12,United States,NBA 1973-1974 Players Information
Rowland Garrett,SF,6-6,210,23,CHI,41,1,Florida State,1972 Rnd 5 Pick 15,United States,NBA 1973-1974 Players Information
Jim Garvin,F,6-7,200,24,BUF,5,0,Boston University,1973 Rnd 17 Pick 2,United States,NBA 1973-1974 Players Information
John Gianelli,FC,6-10,220,23,NYK,70,1,Pacific,1972 Rnd 2 Pick 7,United States,NBA 1973-1974 Players Information
Dick Gibbs,GF,6-5,210,25,SEA,71,2,UTEP,1971 Rnd 3 Pick 14,United States,NBA 1973-1974 Players Information
Herm Gilliam,G,6-3,190,27,ATL,62,4,Purdue,1968 Rnd 13 Pick 3,United States,NBA 1973-1974 Players Information
Gail Goodrich,G,6-1,170,30,LAL,82,8,UCLA,"1965 NBA Draft, Undrafted",United States,NBA 1973-1974 Players Information
Travis Grant,SF,6-7,215,24,LAL,2,1,Kentucky State,1972 Rnd 1 Pick 13,United States,NBA 1973-1974 Players Information
Lamar Green,FC,6-7,210,26,PHX,70,4,Morehead State,1969 Rnd 3 Pick 4,United States,NBA 1973-1974 Players Information
Matt Guokas,GF,6-5,175,30,"BUF, HOU, KCK",74,7,Saint Joseph's,1966 Rnd 1 Pick 9,United States,NBA 1973-1974 Players Information
Happy Hairston,F,6-7,225,31,LAL,77,9,NYU,1964 Rnd 4 Pick 8,United States,NBA 1973-1974 Players Information
Phil Hankinson,PF,6-8,195,22,BOS,27,0,Pennsylvania,1973 Rnd 2 Pick 17,United States,NBA 1973-1974 Players Information
Clem Haskins,PG,6-3,195,30,PHX,81,6,Western Kentucky,1967 Rnd 1 Pick 3,United States,NBA 1973-1974 Players Information
John Havlicek,GF,6-5,200,33,BOS,76,9,Ohio State,1962 Rnd 1 Pick 7,United States,NBA 1973-1974 Players Information
Connie Hawkins,PF,6-8,210,31,"LAL, PHX",78,5, ,"1964 NBA Draft, Undrafted",United States,NBA 1973-1974 Players Information
Nate Hawthorne,SG,6-4,190,24,LAL,31,0,Southern Illinois,1973 Rnd 7 Pick 15,United States,NBA 1973-1974 Players Information
Elvin Hayes,FC,6-9,235,28,WAS,81,5,Houston,1968 Rnd 1 Pick 1,United States,NBA 1973-1974 Players Information
Spencer Haywood,PF,6-8,225,24,SEA,75,3,Detroit-Mercy,1971 Rnd 2 Pick 13,United States,NBA 1973-1974 Players Information
Gar Heard,PF,6-6,219,25,BUF,81,3,Oklahoma,1970 Rnd 3 Pick 6,United States,NBA 1973-1974 Players Information
Lou Hudson,GF,6-5,210,29,ATL,65,7,Minnesota,1966 Rnd 1 Pick 4,United States,NBA 1973-1974 Players Information
John Hummer,FC,6-9,230,25,"CHI, SEA",52,3,Princeton,1970 Rnd 1 Pick 15,United States,NBA 1973-1974 Players Information
Tom Ingelsby,PG,6-3,180,23,ATL,48,0,Villanova,1973 Rnd 2 Pick 9,United States,NBA 1973-1974 Players Information
Phil Jackson,PF,6-8,220,28,NYK,82,6,North Dakota,1967 Rnd 2 Pick 5,United States,NBA 1973-1974 Players Information
Charles Johnson,PG,6-0,170,24,GSW,58,1,California,1971 Rnd 6 Pick 8,United States,NBA 1973-1974 Players Information
George Johnson,FC,6-11,205,25,GSW,64,2,Dillard,1970 Rnd 5 Pick 11,United States,NBA 1973-1974 Players Information
George E. Johnson,C,6-11,245,26,HOU,27,2,Stephen F. Austin,1970 Rnd 1 Pick 9,United States,NBA 1973-1974 Players Information
John Johnson,SF,6-7,200,26,POR,69,3,Iowa,1970 Rnd 1 Pick 7,United States,NBA 1973-1974 Players Information
Ollie Johnson,SF,6-6,200,24,POR,79,1,Temple,1972 Rnd 2 Pick 17,United States,NBA 1973-1974 Players Information
Dwight Jones,FC,6-10,210,22,ATL,74,0,Houston,1973 Rnd 1 Pick 9,United States,NBA 1973-1974 Players Information
Larry Jones,SG,6-2,180,31,PHI,72,1,Toledo,1963 Rnd 5 Pick 8,United States,NBA 1973-1974 Players Information
Bob Kauffman,FC,6-8,240,27,BUF,72,5,Guilford,1968 Rnd 1 Pick 3,United States,NBA 1973-1974 Players Information
Ben Kelso,G,6-3,195,24,DET,45,0,Central Michigan,1972 Rnd 8 Pick 4,United States,NBA 1973-1974 Players Information
Toby Kimball,PF,6-6,220,31,PHI,75,7,UConn,1965 Rnd 3 Pick 9,United States,NBA 1973-1974 Players Information
Don Kojis,SF,6-3,202,35,KCK,77,10,Marquette,1961 Rnd 2 Pick 12,United States,NBA 1973-1974 Players Information
Howard Komives,PG,6-1,185,32,KCK,45,9,Bowling Green,1964 Rnd 2 Pick 6,United States,NBA 1973-1974 Players Information
Tom Kozelko,PF,6-8,220,22,WAS,48,0,Toledo,1973 Rnd 3 Pick 13,United States,NBA 1973-1974 Players Information
Steve Kuberski,FC,6-8,215,26,BOS,75,4,Bradley,1969 Rnd 4 Pick 9,United States,NBA 1973-1974 Players Information
Kevin Kunnert,FC,7-0,230,22,"BUF, HOU",63,0,Iowa,1973 Rnd 1 Pick 12,United States,NBA 1973-1974 Players Information
Sam Lacey,C,6-10,235,25,KCK,79,3,New Mexico State,1970 Rnd 1 Pick 5,United States,NBA 1973-1974 Players Information
Bob Lanier,C,6-11,250,25,DET,81,3,St. Bonaventure,1970 Rnd 1 Pick 1,United States,NBA 1973-1974 Players Information
Stu Lantz,G,6-3,175,27,DET,50,5,Nebraska,1968 Rnd 3 Pick 1,United States,NBA 1973-1974 Players Information
Mo Layton,PG,6-1,180,25,POR,21,2,USC,1971 Rnd 3 Pick 13,United States,NBA 1973-1974 Players Information
Manny Leaks,PF,6-8,225,28,WAS,53,1,Niagara,1968 Rnd 2 Pick 6,United States,NBA 1973-1974 Players Information
Clyde Lee,FC,6-10,205,29,GSW,54,7,Vanderbilt,1966 Rnd 1 Pick 3,United States,NBA 1973-1974 Players Information
Russ Lee,SF,6-5,185,24,MIL,38,1,Marshall,1972 Rnd 1 Pick 6,United States,NBA 1973-1974 Players Information
Bob Love,F,6-8,215,31,CHI,82,7,Southern,1965 Rnd 4 Pick 7,United States,NBA 1973-1974 Players Information
Stan Love,PF,6-9,215,24,LAL,51,2,Oregon,1971 Rnd 1 Pick 9,United States,NBA 1973-1974 Players Information
Jerry Lucas,FC,6-8,230,33,NYK,73,10,Ohio State,"1962 NBA Draft, Undrafted",United States,NBA 1973-1974 Players Information
Mike Macaluso,SF,6-5,210,22,BUF,29,0,Canisius,1973 Rnd 6 Pick 2,United States,NBA 1973-1974 Players Information
Ted Manakas,SG,6-2,180,23,KCK,4,0,Princeton,1973 Rnd 3 Pick 1,United States,NBA 1973-1974 Players Information
Pete Maravich,GF,6-5,197,26,ATL,76,3,LSU,1970 Rnd 1 Pick 3,United States,NBA 1973-1974 Players Information
Jack Marin,GF,6-7,200,29,"BUF, HOU",74,7,Duke,1966 Rnd 1 Pick 5,United States,NBA 1973-1974 Players Information
Vester Marshall,SF,6-7,200,-,SEA,13,0,Oklahoma,"1973 NBA Draft, Undrafted",United States,NBA 1973-1974 Players Information
LaRue Martin,C,6-11,208,23,POR,51,1,Loyola (IL),1972 Rnd 1 Pick 1,United States,NBA 1973-1974 Players Information
Don May,SF,6-4,200,28,PHI,56,5,Dayton,1968 Rnd 3 Pick 8,United States,NBA 1973-1974 Players Information
Bob McAdoo,FC,6-9,210,22,BUF,74,1,North Carolina,1972 Rnd 1 Pick 2,United States,NBA 1973-1974 Players Information
Paul McCracken,G,6-4,180,23,HOU,4,1,Cal State Northridge,"1972 NBA Draft, Undrafted",United States,NBA 1973-1974 Players Information
Jim McDaniels,FC,6-11,228,25,SEA,27,2,Western Kentucky,1971 Rnd 2 Pick 6,United States,NBA 1973-1974 Players Information
Jon McGlocklin,GF,6-5,205,30,MIL,79,8,Indiana,1965 Rnd 3 Pick 7,United States,NBA 1973-1974 Players Information
Allie McGuire,G,6-3,175,22,NYK,2,0,Marquette,1973 Rnd 3 Pick 14,United States,NBA 1973-1974 Players Information
Kenny McIntosh,SF,6-7,225,25,SEA,69,2,Eastern Michigan,1971 Rnd 1 Pick 15,United States,NBA 1973-1974 Players Information
Stan McKenzie,GF,6-5,195,29,HOU,10,6,NYU,1966 Rnd 11 Pick 3,United States,NBA 1973-1974 Players Information
Jim McMillian,SF,6-5,215,25,BUF,82,3,Columbia,1970 Rnd 1 Pick 13,United States,NBA 1973-1974 Players Information
Larry McNeill,FC,6-9,195,23,KCK,54,0,Marquette,1973 Rnd 2 Pick 7,United States,NBA 1973-1974 Players Information
Cliff Meely,PF,6-8,215,26,HOU,77,2,Colorado,1971 Rnd 1 Pick 7,United States,NBA 1973-1974 Players Information
Gary Melchionni,G,6-2,185,23,PHX,69,0,Duke,1973 Rnd 2 Pick 15,United States,NBA 1973-1974 Players Information
Dean Meminger,PG,6-0,175,25,NYK,78,2,Marquette,1971 Rnd 1 Pick 16,United States,NBA 1973-1974 Players Information
John Mengelt,SG,6-2,195,24,DET,77,2,Auburn,1971 Rnd 2 Pick 4,United States,NBA 1973-1974 Players Information
Steve Mix,F,6-7,215,26,PHI,82,3,Toledo,1969 Rnd 5 Pick 4,United States,NBA 1973-1974 Players Information
Earl Monroe,G,6-3,185,29,NYK,41,6,Winston-Salem State,1967 Rnd 1 Pick 2,United States,NBA 1973-1974 Players Information
Otto Moore,C,6-11,205,27,"HOU, KCK",76,5,Texas-RGV,1968 Rnd 1 Pick 6,United States,NBA 1973-1974 Players Information
Jeff Mullins,GF,6-4,190,31,GSW,77,9,Duke,1964 Rnd 1 Pick 5,United States,NBA 1973-1974 Players Information
Calvin Murphy,PG,5-9,165,25,HOU,81,3,Niagara,1970 Rnd 2 Pick 1,United States,NBA 1973-1974 Players Information
Bob Nash,SF,6-8,195,23,DET,35,1,Hawaii,1972 Rnd 1 Pick 9,United States,NBA 1973-1974 Players Information
Lloyd Neal,PF,6-7,225,23,POR,79,1,Tennessee State,1972 Rnd 3 Pick 1,United States,NBA 1973-1974 Players Information
Don Nelson,F,6-6,210,33,BOS,82,11,Iowa,1962 Rnd 3 Pick 1,United States,NBA 1973-1974 Players Information
Louie Nelson,G,6-3,190,22,WAS,48,0,Washington,1973 Rnd 2 Pick 1,United States,NBA 1973-1974 Players Information
Mike Newlin,GF,6-4,200,25,HOU,76,2,Utah,1971 Rnd 2 Pick 7,United States,NBA 1973-1974 Players Information
Willie Norwood,PF,6-7,220,26,DET,72,2,Alcorn State,1969 Rnd 2 Pick 4,United States,NBA 1973-1974 Players Information
Jim Owens,SF,6-5,200,23,PHX,16,0,Arizona State,1973 Rnd 8 Pick 8,United States,NBA 1973-1974 Players Information
Steve Patterson,C,6-9,225,25,CLE,76,2,UCLA,1970 Rnd 8 Pick 10,United States,NBA 1973-1974 Players Information
Tom Patterson,F,6-6,220,25,WAS,2,1,Ouachita Baptist,1972 Rnd 2 Pick 12,United States,NBA 1973-1974 Players Information
Curtis Perry,FC,6-7,220,25,MIL,81,3,Missouri State,1970 Rnd 3 Pick 1,United States,NBA 1973-1974 Players Information
Geoff Petrie,G,6-4,190,25,POR,73,3,Princeton,1970 Rnd 1 Pick 8,United States,NBA 1973-1974 Players Information
Howard Porter,PF,6-8,220,25,CHI,73,2,Villanova,1971 Rnd 2 Pick 15,United States,NBA 1973-1974 Players Information
Kevin Porter,PG,6-0,170,23,WAS,81,1,St. Francis (PA),1972 Rnd 3 Pick 9,United States,NBA 1973-1974 Players Information
Jim Price,G,6-3,195,24,LAL,82,1,Louisville,1972 Rnd 2 Pick 3,United States,NBA 1973-1974 Players Information
Luther Rackley,C,6-10,220,27,PHI,9,4,Xavier,1969 Rnd 3 Pick 8,United States,NBA 1973-1974 Players Information
Ed Ratleff,GF,6-6,195,23,HOU,81,0,Long Beach State,1973 Rnd 1 Pick 6,United States,NBA 1973-1974 Players Information
Mike Ratliff,C,6-10,230,22,KCK,2,1,Wisconsin-Eau Claire,1972 Rnd 2 Pick 15,United States,NBA 1973-1974 Players Information
Clifford Ray,FC,6-9,230,25,CHI,80,2,Oklahoma,1971 Rnd 3 Pick 5,United States,NBA 1973-1974 Players Information
Joe Reaves,SF,6-5,210,23,PHX,7,0,Bethel (TN),1973 Rnd 3 Pick 7,United States,NBA 1973-1974 Players Information
Willis Reed,FC,6-9,240,31,NYK,19,9,Grambling State,1964 Rnd 2 Pick 1,United States,NBA 1973-1974 Players Information
Tom Riker,C,6-10,225,24,NYK,15,1,South Carolina,1972 Rnd 1 Pick 8,United States,NBA 1973-1974 Players Information
Pat Riley,SG,6-4,205,28,LAL,72,6,Kentucky,1967 Rnd 1 Pick 7,United States,NBA 1973-1974 Players Information
Ron Riley,PF,6-8,195,23,"HOU, KCK",48,1,USC,1972 Rnd 3 Pick 8,United States,NBA 1973-1974 Players Information
Rich Rinaldi,SG,6-3,195,24,WAS,7,2,Saint Peter's,1971 Rnd 3 Pick 8,United States,NBA 1973-1974 Players Information
Mike Riordan,GF,6-4,200,28,WAS,81,5,Providence,1967 Rnd 12 Pick 5,United States,NBA 1973-1974 Players Information
Rick Roberson,FC,6-9,231,26,POR,69,4,Cincinnati,1969 Rnd 1 Pick 15,United States,NBA 1973-1974 Players Information
Oscar Robertson,G,6-5,220,35,MIL,70,13,Cincinnati,1960 Rnd 1 Pick 1,United States,NBA 1973-1974 Players Information
Curtis Rowe,PF,6-7,225,24,DET,82,2,UCLA,1971 Rnd 1 Pick 11,United States,NBA 1973-1974 Players Information
Paul Ruffner,FC,6-10,225,25,BUF,17,1,Brigham Young,1970 Rnd 2 Pick 11,United States,NBA 1973-1974 Players Information
Bob Rule,FC,6-9,220,29,CLE,26,6,Colorado State,1967 Rnd 2 Pick 7,United States,NBA 1973-1974 Players Information
Cazzie Russell,GF,6-5,218,29,GSW,82,7,Michigan,1966 Rnd 1 Pick 1,United States,NBA 1973-1974 Players Information
Dale Schlueter,C,6-10,255,28,ATL,57,5,Colorado State,1967 Rnd 6 Pick 8,United States,NBA 1973-1974 Players Information
Charlie Scott,SG,6-5,175,25,PHX,52,2,North Carolina,1970 Rnd 7 Pick 4,United States,NBA 1973-1974 Players Information
Mark Sibley,G,6-2,175,23,POR,27,0,Northwestern,1973 Rnd 4 Pick 12,United States,NBA 1973-1974 Players Information
Paul Silas,PF,6-7,225,30,BOS,82,9,Creighton,1964 Rnd 2 Pick 3,United States,NBA 1973-1974 Players Information
Jerry Sloan,GF,6-5,195,31,CHI,77,8,Evansville,1964 Rnd 3 Pick 3,United States,NBA 1973-1974 Players Information
Bingo Smith,GF,6-5,195,28,CLE,82,4,Tulsa,1969 Rnd 1 Pick 6,United States,NBA 1973-1974 Players Information
Elmore Smith,C,7-0,250,24,LAL,81,2,Kentucky State,1971 Rnd 1 Pick 3,United States,NBA 1973-1974 Players Information
Greg Smith,SF,6-5,195,27,POR,64,5,Western Kentucky,1968 Rnd 4 Pick 14,United States,NBA 1973-1974 Players Information
Randy Smith,GF,6-3,180,25,BUF,82,2,Buffalo State,1970 Rnd 14 Pick 2,United States,NBA 1973-1974 Players Information
Dick Snyder,GF,6-5,207,30,SEA,74,7,Davidson,1966 Rnd 2 Pick 4,United States,NBA 1973-1974 Players Information
Bud Stallworth,GF,6-5,190,24,SEA,66,1,Kansas,1972 Rnd 1 Pick 7,United States,NBA 1973-1974 Players Information
Dave Stallworth,SF,6-7,200,32,WAS,45,6,Wichita State,1965 Rnd 1 Pick 3,United States,NBA 1973-1974 Players Information
Larry Steele,G,6-5,180,24,POR,81,2,Kentucky,1971 Rnd 3 Pick 2,United States,NBA 1973-1974 Players Information
Chuck Terry,SF,6-6,215,23,MIL,7,1,Long Beach State,1972 Rnd 2 Pick 16,United States,NBA 1973-1974 Players Information
Justus Thigpen,G,6-1,160,26,KCK,1,1,Weber State,1969 Rnd 11 Pick 6,United States,NBA 1973-1974 Players Information
Nate Thurmond,FC,6-11,225,32,GSW,62,11,Bowling Green,1963 Rnd 1 Pick 3,United States,NBA 1973-1974 Players Information
Rudy Tomjanovich,F,6-8,218,25,HOU,80,3,Michigan,1970 Rnd 1 Pick 2,United States,NBA 1973-1974 Players Information
George Trapp,FC,6-8,205,25,DET,82,2,Long Beach State,1971 Rnd 1 Pick 5,United States,NBA 1973-1974 Players Information
John Tschogl,SF,6-6,206,23,ATL,64,1,UC Santa Barbara,1972 Rnd 4 Pick 13,United States,NBA 1973-1974 Players Information
Wes Unseld,FC,6-7,245,27,WAS,56,5,Louisville,1968 Rnd 1 Pick 2,United States,NBA 1973-1974 Players Information
Dick Van Arsdale,GF,6-5,210,31,PHX,78,8,Indiana,1965 Rnd 2 Pick 2,United States,NBA 1973-1974 Players Information
Tom Van Arsdale,GF,6-5,202,31,PHI,78,8,Indiana,1965 Rnd 2 Pick 3,United States,NBA 1973-1974 Players Information
Norm Van Lier,PG,6-1,173,26,CHI,80,4,St. Francis (PA),1969 Rnd 3 Pick 5,United States,NBA 1973-1974 Players Information
Bob Verga,G,6-1,190,28,POR,21,0,Duke,1967 Rnd 3 Pick 6,United States,NBA 1973-1974 Players Information
Neal Walk,C,6-10,220,25,PHX,82,4,Florida,1969 Rnd 1 Pick 2,United States,NBA 1973-1974 Players Information
Chet Walker,F,6-6,212,34,CHI,82,11,Bradley,1962 Rnd 2 Pick 5,United States,NBA 1973-1974 Players Information
Jimmy Walker,SG,6-3,195,29,"HOU, KCK",75,6,Providence,1967 Rnd 1 Pick 1,United States,NBA 1973-1974 Players Information
Cornell Warner,FC,6-9,220,25,"CLE, MIL",72,3,Jackson State,1970 Rnd 2 Pick 7,United States,NBA 1973-1974 Players Information
John Warren,G,6-3,180,26,CLE,69,4,St. John's,1969 Rnd 1 Pick 11,United States,NBA 1973-1974 Players Information
Jim Washington,PF,6-6,210,30,ATL,73,8,Villanova,1965 Rnd 1 Pick 6,United States,NBA 1973-1974 Players Information
Kermit Washington,FC,6-8,230,22,LAL,45,0,American University,1973 Rnd 1 Pick 5,United States,NBA 1973-1974 Players Information
Slick Watts,G,6-1,185,22,SEA,62,0,Xavier-Louisiana,"1973 NBA Draft, Undrafted",United States,NBA 1973-1974 Players Information
Nick Weatherspoon,SF,6-7,195,23,WAS,65,0,Illinois,1973 Rnd 1 Pick 13,United States,NBA 1973-1974 Players Information
Bob Weiss,SG,6-2,180,31,CHI,79,8,Penn State,1965 Rnd 3 Pick 5,United States,NBA 1973-1974 Players Information
