Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Ray Felix,C,6-11,220,23,BAL,72,0,Manchester (ABL) (United States),1953 Rnd 1 Pick 1,United States,NBA 1953-1954 Players Information
Danny Finn,G,6-1,185,25,PHI,68,1,St. John's,"1952 NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Larry Foust,FC,6-9,215,25,FWP,72,3,La Salle,"1950 NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Jim Fritsche,FC,6-8,210,22,BAL,66,0,Hamline,1953 Rnd 1 Pick 7,United States,NBA 1953-1954 Players Information
Joe Fulks,SF,6-5,190,32,PHI,62,7,," NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Bill Gabor,SG,5-11,170,31,SYR,61,4,Syracuse,1948 Rnd 2 Pick 10,United States,NBA 1953-1954 Players Information
Harry Gallatin,FC,6-6,210,26,NYK,72,5,Truman State,1947 Rnd 4 Pick 10,United States,NBA 1953-1954 Players Information
Jack George,G,6-2,190,25,PHI,70,0,La Salle,1953 Rnd 13 Pick 1,United States,NBA 1953-1954 Players Information
Bato Govedarica,G,5-11,170,25,SYR,23,0,DePaul,1951 Rnd 3 Pick 5,United States,NBA 1953-1954 Players Information
Joe Graboski,FC,6-7,195,24,PHI,71,4,Tuley High School (Illinois),"1948 NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Norm Grekin,GF,6-5,180,23,PHI,1,0,La Salle,1953 Rnd 3 Pick 1,United States,NBA 1953-1954 Players Information
Alex Hannum,FC,6-7,210,30,ROR,72,4,USC,1948 Rnd 4 Pick 2,United States,NBA 1953-1954 Players Information
Rollen Hans,SG,6-2,210,22,BAL,65,0,Long Island,"1953 NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Bob A. Harris,F,6-7,195,26,BOS,71,4,Oklahoma State,1949 Rnd 1 Pick 3,United States,NBA 1953-1954 Players Information
Bob Harrison,G,6-1,190,26,"MIL, MIN",64,4,Michigan,1949 Rnd 2 Pick 11,United States,NBA 1953-1954 Players Information
Lew Hitch,FC,6-8,200,24,MIL,72,2,Kansas State,1951 Rnd 2 Pick 10,United States,NBA 1953-1954 Players Information
Paul Hoffman,GF,6-2,195,28,BAL,72,4,Purdue,1947 Rnd 5 Pick 2,United States,NBA 1953-1954 Players Information
Jim Holstein,SF,6-3,180,23,MIN,70,1,Cincinnati,1952 Rnd 2 Pick 10,United States,NBA 1953-1954 Players Information
Red Holzman,G,5-10,175,33,MIL,50,5,City College of New York,"1947 NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Bob Houbregs,FC,6-7,210,21,"BAL, MIL",69,0,Washington,1953 Rnd 1 Pick 2,Canada,NBA 1953-1954 Players Information
Mel Hutchins,FC,6-6,200,25,FWP,72,2,Brigham Young,1951 Rnd 1 Pick 2,United States,NBA 1953-1954 Players Information
Neil Johnston,C,6-8,210,25,PHI,72,2,Ohio State,"1948 NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Billy Kenville,G,6-2,187,23,SYR,72,0,St. Bonaventure,1953 Rnd 3 Pick 7,United States,NBA 1953-1954 Players Information
George King,G,6-0,175,25,SYR,72,2,University of Charleston,1950 Rnd 8 Pick 6,United States,NBA 1953-1954 Players Information
Dick Knostman,FC,6-6,215,22,SYR,5,0,Kansas State,1953 Rnd 2 Pick 7,United States,NBA 1953-1954 Players Information
Bob Lavoy,F,6-7,185,27,"MIL, SYR",67,3,Western Kentucky,1950 Rnd 1 Pick 9,United States,NBA 1953-1954 Players Information
Earl Lloyd,F,6-5,225,25,SYR,72,2,West Virginia State,1950 Rnd 9 Pick 5,United States,NBA 1953-1954 Players Information
Don Lofgran,F,6-5,200,25,MIL,21,3,San Francisco,1950 Rnd 1 Pick 12,United States,NBA 1953-1954 Players Information
Clyde Lovellette,FC,6-10,234,24,MIN,72,0,Kansas,1952 Rnd 1 Pick 10,United States,NBA 1953-1954 Players Information
Jim Luisi,,-,-,25,BAL,31,0,St. Francis (NY),1951 Rnd 6 Pick 7,United States,NBA 1953-1954 Players Information
Ed Macauley,FC,6-8,185,25,BOS,71,4,Saint Louis,1949 Rnd 1 Pick 5,United States,NBA 1953-1954 Players Information
Mo Mahoney,G,6-2,205,26,BAL,2,1,Brown,1950 Rnd 6 Pick 1,United States,NBA 1953-1954 Players Information
Slater Martin,PG,5-10,170,28,MIN,69,4,Texas,1949 Rnd 3 Pick 11,United States,NBA 1953-1954 Players Information
Al Masino,G,5-10,174,26,"ROR, SYR",26,1,Canisius,"1952 NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Al McGuire,PG,6-2,180,25,NYK,60,2,St. John's,1951 Rnd 6 Pick 6,United States,NBA 1953-1954 Players Information
Dick McGuire,G,6-0,180,28,NYK,67,4,St. John's,1949 Rnd 1 Pick 8,United States,NBA 1953-1954 Players Information
Jack McMahon,G,6-1,185,25,ROR,71,1,St. John's,1952 Rnd 2 Pick 9,United States,NBA 1953-1954 Players Information
Monk Meineke,PF,6-7,208,23,FWP,71,1,Dayton,1952 Rnd 2 Pick 3,United States,NBA 1953-1954 Players Information
Ed Mikan,FC,6-8,229,28,BOS,9,5,DePaul,1948 Rnd 1 Pick 5,United States,NBA 1953-1954 Players Information
George Mikan,C,6-10,245,29,MIN,72,5,," NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Vern Mikkelsen,F,6-7,230,25,MIN,72,4,Hamline,1949 Rnd 1 Pick 11,United States,NBA 1953-1954 Players Information
Eddie Miller,F,6-8,225,22,BAL,72,1,Syracuse,1952 Rnd 2 Pick 1,United States,NBA 1953-1954 Players Information
Jack Molinas,SF,6-6,200,22,FWP,32,0,Columbia,1953 Rnd 1 Pick 3,United States,NBA 1953-1954 Players Information
Ken Murray,SG,6-2,190,25,FWP,47,2,St. Bonaventure,1950 Rnd 4 Pick 6,United States,NBA 1953-1954 Players Information
Jim Neal,C,6-11,235,23,SYR,65,0,Wofford,1953 Rnd 1 Pick 6,United States,NBA 1953-1954 Players Information
Jack Nichols,F,6-7,222,27,"BOS, MIL",75,4,Washington,1948 Rnd 1 Pick 12,United States,NBA 1953-1954 Players Information
Paul Nolen,C,6-10,-,24,BAL,1,0,Texas Tech,1953 Rnd 4 Pick 2,United States,NBA 1953-1954 Players Information
Mike Novak,C,6-9,219,38,SYR,5,2,Loyola (IL),"1947 NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Wally Osterkorn,FC,6-5,215,25,SYR,70,2,Illinois,1950 Rnd 2 Pick 6,United States,NBA 1953-1954 Players Information
Bob Peterson,F,6-5,210,22,MIL,4,0,Oregon,1952 Rnd 11 Pick 2,United States,NBA 1953-1954 Players Information
James Phelan,G,6-1,175,24,PHI,3,0,La Salle,1951 Rnd 8 Pick 8,United States,NBA 1953-1954 Players Information
Andy Phillip,GF,6-2,195,31,FWP,71,6,Illinois,1947 Rnd 5 Pick 7,United States,NBA 1953-1954 Players Information
Jim Pollard,F,6-4,185,31,MIN,71,5,Stanford,1947 Rnd 7 Pick 5,United States,NBA 1953-1954 Players Information
George Ratkovicz,FC,6-6,220,31,MIL,70,4,," NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Connie Rea,G,6-3,175,19,BAL,20,0,Centenary,1953 Rnd 8 Pick 2,United States,NBA 1953-1954 Players Information
Frank Reddout,F,6-5,195,-,ROR,7,0,Syracuse,1953 Rnd 3 Pick 5,United States,NBA 1953-1954 Players Information
Arnie Risen,C,6-9,200,29,ROR,72,5,," NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Al Roges,GF,6-4,195,23,BAL,67,0,Long Island,"1953 NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Pep Saul,GF,6-2,185,30,MIN,71,4,Seton Hall,1949 Rnd 1 Pick 12,United States,NBA 1953-1954 Players Information
Fred Schaus,GF,6-5,205,28,"FWP, NYK",67,4,West Virginia,1949 Rnd 3 Pick 3,United States,NBA 1953-1954 Players Information
Dolph Schayes,FC,6-7,195,25,SYR,72,4,NYU,1948 Rnd 1 Pick 4,United States,NBA 1953-1954 Players Information
Dick Schnittker,PF,6-5,200,25,MIN,71,1,Ohio State,1950 Rnd 1 Pick 5,United States,NBA 1953-1954 Players Information
Fred Scolari,PG,5-10,180,32,FWP,64,7,," NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
George Senesky,G,6-2,179,31,PHI,58,7,," NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Paul Seymour,GF,6-1,180,26,SYR,71,5,," NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Charlie Share,C,6-11,235,26,"FWP, MIL",66,2,Bowling Green,1950 Rnd 1 Pick 1,United States,NBA 1953-1954 Players Information
Bill Sharman,G,6-1,175,27,BOS,72,3,USC,1950 Rnd 2 Pick 5,United States,NBA 1953-1954 Players Information
Connie Simmons,F,6-8,222,28,NYK,72,7,," NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Zeke Sinicola,G,5-10,165,25,FWP,9,1,Niagara,1951 Rnd 1 Pick 4,United States,NBA 1953-1954 Players Information
Whitey Skoog,G,5-11,180,27,MIN,71,2,Minnesota,1951 Rnd 1 Pick 10,United States,NBA 1953-1954 Players Information
Ed Smith,F,6-6,180,24,NYK,14,0,Harvard,1951 Rnd 1 Pick 6,United States,NBA 1953-1954 Players Information
Joe Smyth,GF,6-3,215,24,BAL,32,0,Niagara,1953 Rnd 6 Pick 8,United States,NBA 1953-1954 Players Information
Odie Spears,GF,6-5,205,28,ROR,72,4,Western Kentucky,1948 Rnd 4 Pick 5,United States,NBA 1953-1954 Players Information
Don Sunderlage,SG,6-1,180,24,MIL,68,0,Illinois,1951 Rnd 1 Pick 9,United States,NBA 1953-1954 Players Information
Dick Surhoff,GF,6-4,210,24,MIL,32,1,Long Island,1952 Rnd 6 Pick 6,United States,NBA 1953-1954 Players Information
Norm Swanson,F,6-6,210,23,ROR,58,0,Detroit-Mercy,1953 Rnd 2 Pick 5,United States,NBA 1953-1954 Players Information
Bill Tosheff,G,6-1,170,27,MIL,70,2,Indiana,1951 Rnd 4 Pick 3,United States,NBA 1953-1954 Players Information
Hal Uplinger,G,6-4,180,24,BAL,23,0,Long Island,"1953 NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Ernie Vandeweghe,G,6-3,195,25,NYK,15,4,Colgate,1949 Rnd 3 Pick 8,Canada,NBA 1953-1954 Players Information
Paul Walther,G,6-2,160,26,PHI,64,4,Tennessee,1949 Rnd 4 Pick 9,United States,NBA 1953-1954 Players Information
Isaac Walthour,G,5-11,163,23,MIL,4,0, ,"1953 NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Bobby Wanzer,G,6-0,170,32,ROR,72,5,Seton Hall,1948 Rnd 1 Pick 10,United States,NBA 1953-1954 Players Information
Mark Workman,FC,6-9,215,23,BAL,14,1,West Virginia,1952 Rnd 1 Pick 1,United States,NBA 1953-1954 Players Information
George Yardley,GF,6-5,190,25,FWP,63,0,Stanford,1950 Rnd 1 Pick 8,United States,NBA 1953-1954 Players Information
Max Zaslofsky,SG,6-2,170,28,"BAL, FWP, MIL",65,7,St. John's,"1950 NBA Draft, Undrafted",United States,NBA 1953-1954 Players Information
Zeke Zawoluk,FC,6-7,216,23,PHI,70,1,St. John's,1952 Rnd 2 Pick 5,United States,NBA 1953-1954 Players Information
