Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Elmer Bennett,PG,6-0,171,25,CLE,4,1,Notre Dame,1992 Rnd 2 Pick 11,United States,NBA 1994-1995 Players Information
Tony Bennett,PG,6-0,175,25,CHA,3,2,Green Bay,1992 Rnd 2 Pick 8,United States,NBA 1994-1995 Players Information
David Benoit,F,6-8,220,26,UTA,71,2,Alabama,"1990 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
James Blackwell,G,6-0,190,27,"BOS, CHA",13,0,Dartmouth,"1991 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Mookie Blaylock,PG,6-1,190,27,ATL,80,5,Oklahoma,1989 Rnd 1 Pick 12,United States,NBA 1994-1995 Players Information
Corie Blount,PF,6-9,240,26,CHI,68,1,Cincinnati,1993 Rnd 1 Pick 25,United States,NBA 1994-1995 Players Information
Muggsy Bogues,PG,5-3,136,30,CHA,78,7,Wake Forest,1987 Rnd 1 Pick 12,United States,NBA 1994-1995 Players Information
Manute Bol,C,7-7,200,32,GSW,5,9,Bridgeport,1983 Rnd 5 Pick 4,South Sudan,NBA 1994-1995 Players Information
Walter Bond,G,6-5,200,26,"DET, UTH",23,2,Minnesota,"1991 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Anthony Bonner,F,6-8,215,26,NYK,58,4,Saint Louis,1990 Rnd 1 Pick 23,United States,NBA 1994-1995 Players Information
Anthony Bowie,GF,6-6,190,31,ORL,77,8,Oklahoma,1986 Rnd 3 Pick 19,United States,NBA 1994-1995 Players Information
Sam Bowie,C,7-1,235,33,LAL,67,10,Kentucky,1984 Rnd 1 Pick 2,United States,NBA 1994-1995 Players Information
Shawn Bradley,C,7-6,235,22,PHI,82,1,Brigham Young,1993 Rnd 1 Pick 2,United StatesGermany,NBA 1994-1995 Players Information
Terrell Brandon,PG,5-11,180,24,CLE,67,3,Oregon,1991 Rnd 1 Pick 11,United States,NBA 1994-1995 Players Information
Tim Breaux,F,6-7,215,24,HOU,42,0,Wyoming,"1992 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Scott Brooks,PG,5-11,165,29,"DAL, HOU",59,7,UC Irvine,"1987 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Chucky Brown,SF,6-7,214,27,HOU,41,5,NC State,1989 Rnd 2 Pick 16,United States,NBA 1994-1995 Players Information
Dee Brown,PG,6-1,160,26,BOS,79,4,Jacksonville,1990 Rnd 1 Pick 19,United States,NBA 1994-1995 Players Information
Mike Brown,PF,6-9,257,31,MIN,27,8,Georgetown,1985 Rnd 3 Pick 22,United States,NBA 1994-1995 Players Information
P.J. Brown,C,6-11,225,25,NJN,80,1,Louisiana Tech,1992 Rnd 2 Pick 2,United States,NBA 1994-1995 Players Information
Randy Brown,PG,6-2,190,26,SAC,67,3,New Mexico State,1991 Rnd 2 Pick 4,United States,NBA 1994-1995 Players Information
Mark Bryant,PF,6-9,245,29,POR,49,6,Seton Hall,1988 Rnd 1 Pick 21,United States,NBA 1994-1995 Players Information
Jud Buechler,SF,6-6,220,26,CHI,57,4,Arizona,1990 Rnd 2 Pick 11,United States,NBA 1994-1995 Players Information
Scott Burrell,G-F,6-7,218,24,CHA,65,1,UConn,1993 Rnd 1 Pick 20,United States,NBA 1994-1995 Players Information
Willie Burton,G,6-6,210,26,PHI,53,4,Minnesota,1990 Rnd 1 Pick 9,United States,NBA 1994-1995 Players Information
Mitchell Butler,SG,6-5,210,24,WAS,76,1,UCLA,"1993 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Michael Cage,PF,6-9,224,33,CLE,82,10,San Diego State,1984 Rnd 1 Pick 14,United States,NBA 1994-1995 Players Information
Adrian Caldwell,PF,6-8,265,28,HOU,7,2,Lamar,"1989 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Elden Campbell,FC,6-11,215,26,LAL,73,4,Clemson,1990 Rnd 1 Pick 27,United States,NBA 1994-1995 Players Information
Tony Campbell,GF,6-7,215,32,CLE,78,10,Ohio State,1984 Rnd 1 Pick 20,United States,NBA 1994-1995 Players Information
Antoine Carr,PF,6-9,225,33,UTA,78,10,Wichita State,1983 Rnd 1 Pick 8,United States,NBA 1994-1995 Players Information
Bill Cartwright,C,7-1,245,37,SEA,29,15,San Francisco,1979 Rnd 1 Pick 3,United States,NBA 1994-1995 Players Information
Sam Cassell,G,6-3,185,25,HOU,82,1,Florida State,1993 Rnd 1 Pick 24,United States,NBA 1994-1995 Players Information
Duane Causwell,C,7-0,240,26,SAC,58,4,Temple,1990 Rnd 1 Pick 18,United States,NBA 1994-1995 Players Information
Cedric Ceballos,SF,6-6,190,25,LAL,58,4,Cal State Fullerton,1990 Rnd 2 Pick 21,United States,NBA 1994-1995 Players Information
Tom Chambers,PF,6-10,220,35,UTA,81,13,Utah,1981 Rnd 1 Pick 8,United States,NBA 1994-1995 Players Information
Rex Chapman,SG,6-4,185,27,WAS,45,6,Kentucky,1988 Rnd 1 Pick 8,United States,NBA 1994-1995 Players Information
Calbert Cheaney,GF,6-7,209,23,WAS,78,1,Indiana,1993 Rnd 1 Pick 6,United States,NBA 1994-1995 Players Information
Pete Chilcutt,F,6-10,230,26,HOU,68,3,North Carolina,1991 Rnd 1 Pick 27,United States,NBA 1994-1995 Players Information
Chris Childs,SG,6-3,195,27,NJN,53,1,Boise State,"1989 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Doug Christie,SG,6-6,200,24,NYK,12,2,Pepperdine,1992 Rnd 1 Pick 17,United States,NBA 1994-1995 Players Information
Derrick Coleman,FC,6-10,230,27,NJN,56,4,Syracuse,1990 Rnd 1 Pick 1,United States,NBA 1994-1995 Players Information
Bimbo Coles,SG,6-1,180,26,MIA,68,4,Virginia Tech,1990 Rnd 2 Pick 13,United States,NBA 1994-1995 Players Information
Steve Colter,G,6-3,165,32,CLE,57,7,New Mexico State,1984 Rnd 2 Pick 9,United States,NBA 1994-1995 Players Information
Marty Conlon,F-C,6-10,224,27,MIL,82,4,Providence,"1990 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Lester Conner,G,6-4,180,35,LAL,2,11,Oregon State,1982 Rnd 1 Pick 14,United States,NBA 1994-1995 Players Information
Tyrone Corbin,F,6-6,210,32,ATL,81,9,DePaul,1985 Rnd 2 Pick 11,United States,NBA 1994-1995 Players Information
John Crotty,PG,6-1,185,25,UTA,80,3,Virginia,"1991 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Corey Crowder,GF,6-5,214,25,SAS,7,3,Kentucky Wesleyan,"1991 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Terry Cummings,PF,6-9,220,33,SAS,76,12,DePaul,1982 Rnd 1 Pick 2,United States,NBA 1994-1995 Players Information
Bill Curley,F,6-9,220,22,DET,53,0,Boston College,1994 Rnd 1 Pick 22,United States,NBA 1994-1995 Players Information
Dell Curry,SG,6-4,190,30,CHA,69,8,Virginia Tech,1986 Rnd 1 Pick 15,United States,NBA 1994-1995 Players Information
Lloyd Daniels,SF,6-7,205,27,"LAL, PHL",30,2,Mt. San Antonio College,"1988 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Yinka Dare,C,7-1,270,22,NJN,1,0,George Washington,1994 Rnd 1 Pick 14,Nigeria,NBA 1994-1995 Players Information
Antonio Davis,FC,6-9,245,26,IND,44,1,UTEP,1990 Rnd 2 Pick 18,United States,NBA 1994-1995 Players Information
Dale Davis,C-F,6-11,252,25,IND,74,3,Clemson,1991 Rnd 1 Pick 13,United States,NBA 1994-1995 Players Information
Hubert Davis,SF,6-5,183,24,NYK,82,2,North Carolina,1992 Rnd 1 Pick 20,United States,NBA 1994-1995 Players Information
Terry Davis,F,6-9,225,27,DAL,46,5,Virginia Union,"1989 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Johnny Dawkins,G,6-2,165,31,DET,50,8,Duke,1986 Rnd 1 Pick 10,United States,NBA 1994-1995 Players Information
Tony Dawson,F,6-7,215,27,BOS,2,1,Florida State,"1989 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Todd Day,GF,6-6,188,25,MIL,82,2,Arkansas,1992 Rnd 1 Pick 8,United States,NBA 1994-1995 Players Information
Terry Dehere,SG,6-4,190,23,LAC,80,1,Seton Hall,1993 Rnd 1 Pick 13,United States,NBA 1994-1995 Players Information
Vinny Del Negro,SG,6-4,185,28,SAS,75,4,NC State,1988 Rnd 2 Pick 4,United States,NBA 1994-1995 Players Information
Bison Dele,C,6-11,235,25,DEN,63,3,Arizona,1991 Rnd 1 Pick 10,United States,NBA 1994-1995 Players Information
Vlade Divac,C,7-1,260,27,LAL,80,5,KK Partizan (Serbia),1989 Rnd 1 Pick 26,Serbia,NBA 1994-1995 Players Information
James Donaldson,C,7-2,275,37,UTA,43,13,Washington State,1979 Rnd 4 Pick 7,England,NBA 1994-1995 Players Information
Sherman Douglas,PG,6-0,180,28,BOS,65,5,Syracuse,1989 Rnd 2 Pick 1,United States,NBA 1994-1995 Players Information
Greg Dreiling,C,7-1,250,31,CLE,58,8,Kansas,1986 Rnd 2 Pick 2,United States,NBA 1994-1995 Players Information
Clyde Drexler,SG,6-7,210,32,"HOU, POR",76,11,Houston,1983 Rnd 1 Pick 14,United States,NBA 1994-1995 Players Information
Kevin Duckworth,C,7-0,275,30,WAS,40,8,Eastern Illinois,1986 Rnd 2 Pick 9,United States,NBA 1994-1995 Players Information
Chris Dudley,C,6-11,235,30,POR,82,7,Yale,1987 Rnd 4 Pick 6,United States,NBA 1994-1995 Players Information
Joe Dumars,SG,6-3,190,31,DET,67,9,McNeese State,1985 Rnd 1 Pick 18,United States,NBA 1994-1995 Players Information
Richard Dumas,SF,6-7,200,25,PHX,15,2,Hapoel Galil Gilboa (Israel),1991 Rnd 2 Pick 19,United States,NBA 1994-1995 Players Information
Tony Dumas,F,6-6,190,22,DAL,58,0,UMKC,1994 Rnd 1 Pick 19,United States,NBA 1994-1995 Players Information
Pat Durham,F,6-7,210,27,MIN,59,2,Colorado State,1989 Rnd 2 Pick 8,United States,NBA 1994-1995 Players Information
Ledell Eackles,SG,6-5,220,28,MIA,54,6,New Orleans,1988 Rnd 2 Pick 11,United States,NBA 1994-1995 Players Information
Acie Earl,PF,6-10,240,24,BOS,30,1,Iowa,1993 Rnd 1 Pick 19,United States,NBA 1994-1995 Players Information
Blue Edwards,SG,6-4,200,29,"BOS, UTH",67,5,East Carolina,1989 Rnd 1 Pick 21,United States,NBA 1994-1995 Players Information
Doug Edwards,F,6-7,220,24,ATL,38,1,Florida State,1993 Rnd 1 Pick 15,United States,NBA 1994-1995 Players Information
James Edwards,C,7-0,225,39,POR,28,17,Washington,1977 Rnd 3 Pick 2,United States,NBA 1994-1995 Players Information
Kevin Edwards,PG,6-3,190,29,NJN,14,6,DePaul,1988 Rnd 1 Pick 20,United States,NBA 1994-1995 Players Information
Craig Ehlo,SG,6-6,180,33,ATL,49,11,Washington State,1983 Rnd 3 Pick 1,United States,NBA 1994-1995 Players Information
Howard Eisley,G,6-2,177,22,"MIN, SAN",49,0,Boston College,1994 Rnd 2 Pick 3,United States,NBA 1994-1995 Players Information
Mario Elie,SG,6-5,210,31,HOU,81,4,American International,1985 Rnd 7 Pick 21,United States,NBA 1994-1995 Players Information
Sean Elliott,SF,6-8,205,27,SAS,81,5,Arizona,1989 Rnd 1 Pick 3,United States,NBA 1994-1995 Players Information
Dale Ellis,GF,6-7,205,34,DEN,81,11,Tennessee,1983 Rnd 1 Pick 9,United States,NBA 1994-1995 Players Information
Harold Ellis,G,6-5,200,24,LAC,69,1,Morehouse,"1993 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
LaPhonso Ellis,PF,6-8,240,24,DEN,6,2,Notre Dame,1992 Rnd 1 Pick 5,United States,NBA 1994-1995 Players Information
Pervis Ellison,C,6-9,210,27,BOS,55,5,Louisville,1989 Rnd 1 Pick 1,United States,NBA 1994-1995 Players Information
Jo Jo English,G,6-4,195,25,CHI,8,2,South Carolina,"1992 NBA Draft, Undrafted",Germany,NBA 1994-1995 Players Information
Patrick Ewing,C,7-0,240,32,NYK,79,9,Georgetown,1985 Rnd 1 Pick 1,United StatesJamaica,NBA 1994-1995 Players Information
Duane Ferrell,F,6-7,209,30,IND,56,6,Georgia Tech,"1988 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Danny Ferry,PF,6-10,230,28,CLE,82,4,Duke,1989 Rnd 1 Pick 2,United States,NBA 1994-1995 Players Information
Matt Fish,PF,6-11,235,25,LAC,26,1,UNC Wilmington,1992 Rnd 2 Pick 23,United States,NBA 1994-1995 Players Information
Vern Fleming,G,6-5,185,33,IND,55,10,Georgia,1984 Rnd 1 Pick 18,United States,NBA 1994-1995 Players Information
Sleepy Floyd,PG,6-3,170,34,NJN,48,12,Georgetown,1982 Rnd 1 Pick 13,United States,NBA 1994-1995 Players Information
Alphonso Ford,SG,6-1,190,23,PHI,5,1,Mississippi Valley State,1993 Rnd 2 Pick 5,United States,NBA 1994-1995 Players Information
Greg Foster,C,6-11,240,26,"CHI, MIN",78,4,UTEP,1990 Rnd 2 Pick 8,United States,NBA 1994-1995 Players Information
Rick Fox,SF,6-7,230,25,BOS,53,3,North Carolina,1991 Rnd 1 Pick 24,CanadaBahamas,NBA 1994-1995 Players Information
Corey Gaines,G,6-3,195,29,PHI,11,5,Loyola Marymount,1988 Rnd 3 Pick 15,United States,NBA 1994-1995 Players Information
Kevin Gamble,SF,6-5,210,29,MIA,77,7,Iowa,1987 Rnd 3 Pick 17,United States,NBA 1994-1995 Players Information
Winston Garland,G,6-2,170,30,MIN,73,6,Missouri State,1987 Rnd 2 Pick 17,United States,NBA 1994-1995 Players Information
Chris Gatling,PF,6-10,220,27,GSW,58,3,Old Dominion,1991 Rnd 1 Pick 16,United States,NBA 1994-1995 Players Information
Kenny Gattison,FC,6-8,225,30,CHA,21,8,Old Dominion,1986 Rnd 3 Pick 8,United States,NBA 1994-1995 Players Information
Matt Geiger,C,7-0,243,25,MIA,74,2,Georgia Tech,1992 Rnd 2 Pick 15,United States,NBA 1994-1995 Players Information
Tate George,SG,6-5,195,26,MIL,3,4,UConn,1990 Rnd 1 Pick 22,United States,NBA 1994-1995 Players Information
Kendall Gill,SG,6-5,195,26,SEA,73,4,Illinois,1990 Rnd 1 Pick 5,United States,NBA 1994-1995 Players Information
Armen Gilliam,PF,6-9,230,30,NJN,82,7,UNLV,1987 Rnd 1 Pick 2,United States,NBA 1994-1995 Players Information
Greg Graham,G,6-4,183,24,PHI,50,1,Indiana,1993 Rnd 1 Pick 17,United States,NBA 1994-1995 Players Information
Ronnie Grandison,F,6-6,215,30,NYK,2,4,New Orleans,1987 Rnd 5 Pick 8,United States,NBA 1994-1995 Players Information
Brian Grant,PF,6-9,254,22,SAC,80,0,Xavier,1994 Rnd 1 Pick 8,United States,NBA 1994-1995 Players Information
Gary Grant,G,6-3,185,29,LAC,33,6,Michigan,1988 Rnd 1 Pick 15,United States,NBA 1994-1995 Players Information
Greg Grant,PG,5-7,140,28,DEN,14,4,The College of New Jersey,1989 Rnd 2 Pick 25,United States,NBA 1994-1995 Players Information
Harvey Grant,F,6-8,195,29,POR,75,6,Oklahoma,1988 Rnd 1 Pick 12,United States,NBA 1994-1995 Players Information
Horace Grant,PF,6-10,255,29,ORL,74,7,Clemson,1987 Rnd 1 Pick 10,United States,NBA 1994-1995 Players Information
Jeff Grayer,GF,6-5,200,29,PHI,47,6,Iowa State,1988 Rnd 1 Pick 13,United States,NBA 1994-1995 Players Information
A.C. Green,PF,6-9,220,31,PHX,82,9,Oregon State,1985 Rnd 1 Pick 23,United States,NBA 1994-1995 Players Information
Tom Gugliotta,PF,6-10,240,25,"GOS, MIN, WAS",77,2,NC State,1992 Rnd 1 Pick 6,United States,NBA 1994-1995 Players Information
Andres Guibert,FC,6-10,225,26,MIN,17,1, ,"1990 NBA Draft, Undrafted",Cuba,NBA 1994-1995 Players Information
Jack Haley,FC,6-10,240,31,SAS,31,7,UCLA,1987 Rnd 4 Pick 10,United States,NBA 1994-1995 Players Information
Geert Hammink,C,7-0,262,25,ORL,1,1,LSU,1993 Rnd 1 Pick 26,Netherlands,NBA 1994-1995 Players Information
Tom Hammonds,PF,6-9,215,27,DEN,70,5,Georgia Tech,1989 Rnd 1 Pick 9,United States,NBA 1994-1995 Players Information
Darrin Hancock,F,6-7,205,23,CHA,46,0,Maurienne (France),1994 Rnd 2 Pick 11,United States,NBA 1994-1995 Players Information
Penny Hardaway,PG,6-7,195,23,ORL,77,1,Memphis,1993 Rnd 1 Pick 3,United States,NBA 1994-1995 Players Information
Tim Hardaway,PG,6-0,175,28,GSW,62,5,UTEP,1989 Rnd 1 Pick 14,United States,NBA 1994-1995 Players Information
Jerome Harmon,G,6-4,190,26,PHI,10,0,Louisville,"1991 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Derek Harper,PG,6-4,185,33,NYK,80,11,Illinois,1983 Rnd 1 Pick 11,United States,NBA 1994-1995 Players Information
Ron Harper,SG,6-6,185,31,CHI,77,8,Miami (OH),1986 Rnd 1 Pick 8,United States,NBA 1994-1995 Players Information
Lucious Harris,SG,6-5,190,24,DAL,79,1,Long Beach State,1993 Rnd 2 Pick 1,United States,NBA 1994-1995 Players Information
Tony Harris,G,6-3,190,27,BOS,3,3,New Orleans,"1990 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Antonio Harvey,C,6-11,225,24,LAL,59,1,Pfeiffer,"1993 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Hersey Hawkins,SG,6-3,190,28,CHA,82,6,Bradley,1988 Rnd 1 Pick 6,United States,NBA 1994-1995 Players Information
Steve Henson,G,6-1,180,27,POR,37,4,Kansas State,1990 Rnd 2 Pick 17,United States,NBA 1994-1995 Players Information
Carl Herrera,F,6-9,215,28,HOU,61,3,Houston,1990 Rnd 2 Pick 3,Trinidad and TobagoVenezuela,NBA 1994-1995 Players Information
Rod Higgins,FC,6-7,200,35,GSW,5,12,Fresno State,1982 Rnd 2 Pick 8,United States,NBA 1994-1995 Players Information
Sean Higgins,F,6-9,205,26,NJN,57,3,Michigan,1990 Rnd 2 Pick 27,United States,NBA 1994-1995 Players Information
Grant Hill,SF,6-8,225,22,DET,70,0,Duke,1994 Rnd 1 Pick 3,United States,NBA 1994-1995 Players Information
Tyrone Hill,PF,6-9,240,26,CLE,70,4,Xavier,1990 Rnd 1 Pick 11,United States,NBA 1994-1995 Players Information
Donald Hodge,C,7-0,230,26,DAL,54,3,Temple,1991 Rnd 2 Pick 6,United States,NBA 1994-1995 Players Information
Jeff Hornacek,SG,6-3,190,31,UTA,81,8,Iowa State,1986 Rnd 2 Pick 22,United States,NBA 1994-1995 Players Information
Robert Horry,PF,6-9,220,24,HOU,64,2,Alabama,1992 Rnd 1 Pick 11,United States,NBA 1994-1995 Players Information
Allan Houston,G,6-6,205,23,DET,76,1,Tennessee,1993 Rnd 1 Pick 11,United States,NBA 1994-1995 Players Information
Byron Houston,F,6-7,250,25,SEA,39,2,Oklahoma State,1992 Rnd 1 Pick 27,United States,NBA 1994-1995 Players Information
Tom Hovasse,F,6-8,205,28,ATL,2,0,Penn State,"1989 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Juwan Howard,PF,6-9,240,22,WAS,65,0,Michigan,1994 Rnd 1 Pick 5,United States,NBA 1994-1995 Players Information
Jay Humphries,G,6-3,185,32,"BOS, UTH",18,10,Colorado,1984 Rnd 1 Pick 13,United States,NBA 1994-1995 Players Information
Lindsey Hunter,G,6-2,195,24,DET,42,1,Jackson State,1993 Rnd 1 Pick 10,United States,NBA 1994-1995 Players Information
Bobby Hurley,G,6-0,165,23,SAC,68,1,Duke,1993 Rnd 1 Pick 7,United States,NBA 1994-1995 Players Information
Jaren Jackson,SG,6-4,190,27,PHI,21,3,Georgetown,"1989 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Jim Jackson,SG,6-6,220,24,DAL,51,2,Ohio State,1992 Rnd 1 Pick 4,United States,NBA 1994-1995 Players Information
Mark Jackson,PG,6-1,180,29,IND,82,7,St. John's,1987 Rnd 1 Pick 18,United States,NBA 1994-1995 Players Information
Keith Jennings,PG,5-7,160,26,GSW,80,2,East Tennessee State,"1991 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Avery Johnson,PG,5-10,175,29,SAS,82,6,Southern,"1988 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Ervin Johnson,C,6-11,245,27,SEA,64,1,New Orleans,1993 Rnd 1 Pick 23,United States,NBA 1994-1995 Players Information
Kevin Johnson,PG,6-1,180,28,PHX,47,7,California,1987 Rnd 1 Pick 7,United States,NBA 1994-1995 Players Information
Larry Johnson,F,6-6,250,25,CHA,81,3,UNLV,1991 Rnd 1 Pick 1,United States,NBA 1994-1995 Players Information
Askia Jones,G,6-5,200,23,MIN,11,0,Kansas State,"1994 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
Charles A. Jones,FC,6-9,215,37,HOU,3,13,Albany State (GA),1979 Rnd 8 Pick 18,United States,NBA 1994-1995 Players Information
Eddie Jones,G-F,6-6,200,23,LAL,64,0,Temple,1994 Rnd 1 Pick 10,United States,NBA 1994-1995 Players Information
Popeye Jones,PF,6-8,250,24,DAL,80,1,Murray State,1992 Rnd 2 Pick 14,United States,NBA 1994-1995 Players Information
Michael Jordan,SG,6-6,215,32,CHI,17,9,North Carolina,1984 Rnd 1 Pick 3,United States,NBA 1994-1995 Players Information
Adam Keefe,F,6-9,230,25,UTA,75,2,Stanford,1992 Rnd 1 Pick 10,United States,NBA 1994-1995 Players Information
Shawn Kemp,C,6-10,280,25,SEA,82,5,Trinity Valley CC,1989 Rnd 1 Pick 17,United States,NBA 1994-1995 Players Information
Steve Kerr,SG,6-3,175,29,CHI,82,6,Arizona,1988 Rnd 2 Pick 25,United States,NBA 1994-1995 Players Information
Jerome Kersey,PF,6-7,215,32,POR,63,10,Longwood,1984 Rnd 2 Pick 22,United States,NBA 1994-1995 Players Information
Randolph Keys,F,6-7,195,28,LAL,6,3,Southern Mississippi,1988 Rnd 1 Pick 22,United States,NBA 1994-1995 Players Information
Jason Kidd,PG,6-4,210,21,DAL,79,0,California,1994 Rnd 1 Pick 2,United States,NBA 1994-1995 Players Information
Rich King,C,7-2,260,25,SEA,2,3,Nebraska,1991 Rnd 1 Pick 14,United States,NBA 1994-1995 Players Information
Stacey King,PF,6-11,250,28,MIN,50,5,Oklahoma,1989 Rnd 1 Pick 6,United States,NBA 1994-1995 Players Information
Greg Kite,C,6-11,250,33,"IND, NYK",11,11,Brigham Young,1983 Rnd 1 Pick 21,United States,NBA 1994-1995 Players Information
Joe Kleine,C,6-11,255,33,PHX,75,9,Arkansas,1985 Rnd 1 Pick 6,United States,NBA 1994-1995 Players Information
Negele Knight,G,6-1,175,27,"DET, POR",47,4,Dayton,1990 Rnd 2 Pick 4,United States,NBA 1994-1995 Players Information
Jon Koncak,C,7-0,250,31,ATL,62,9,Southern Methodist,1985 Rnd 1 Pick 5,United States,NBA 1994-1995 Players Information
Larry Krystkowiak,PF,6-9,220,30,CHI,19,8,Montana,1986 Rnd 2 Pick 4,United States,NBA 1994-1995 Players Information
Toni Kukoc,SF,6-11,235,26,CHI,81,1,KK Split (Croatia),1990 Rnd 2 Pick 2,Croatia,NBA 1994-1995 Players Information
Christian Laettner,PF,6-11,245,25,MIN,81,2,Duke,1992 Rnd 1 Pick 3,United States,NBA 1994-1995 Players Information
Andrew Lang,C,6-11,245,28,ATL,82,6,Arkansas,1988 Rnd 2 Pick 3,United States,NBA 1994-1995 Players Information
Antonio Lang,G-F,6-8,205,22,PHX,12,0,Duke,1994 Rnd 2 Pick 2,United States,NBA 1994-1995 Players Information
Eric Leckner,FC,6-11,265,28,DET,57,5,Wyoming,1988 Rnd 1 Pick 17,United States,NBA 1994-1995 Players Information
Doug Lee,GF,6-5,200,30,SAC,22,5,Purdue,1987 Rnd 2 Pick 12,United States,NBA 1994-1995 Players Information
Tim Legler,G,6-4,200,28,GSW,24,4,La Salle,"1988 NBA Draft, Undrafted",United States,NBA 1994-1995 Players Information
