Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Jim Brewer,PF,6-9,210,30,LAL,71,8,Minnesota,1973 Rnd 1 Pick 2,United States,NBA 1981-1982 Players Information
Ron Brewer,G,6-4,180,26,"CLE, SAN",72,3,Arkansas,1978 Rnd 1 Pick 7,United States,NBA 1981-1982 Players Information
Junior Bridgeman,GF,6-5,210,28,MIL,41,6,Louisville,1975 Rnd 1 Pick 8,United States,NBA 1981-1982 Players Information
Allan Bristow,GF,6-7,210,30,DAL,82,8,Virginia Tech,1973 Rnd 2 Pick 3,United States,NBA 1981-1982 Players Information
Jim Brogan,G,6-4,185,28,SDC,63,1,WV Wesleyan,"1980 NBA Draft, Undrafted",United States,NBA 1981-1982 Players Information
Michael Brooks,F,6-7,220,23,SDC,82,1,La Salle,1980 Rnd 1 Pick 9,United States,NBA 1981-1982 Players Information
Fred Brown,G,6-3,182,33,SEA,82,10,Iowa,1971 Rnd 1 Pick 6,United States,NBA 1981-1982 Players Information
Rickey Brown,FC,6-10,215,23,GSW,82,1,Mississippi State,1980 Rnd 1 Pick 13,United States,NBA 1981-1982 Players Information
Joe Bryant,PF,6-9,185,27,SDC,75,6,La Salle,1975 Rnd 1 Pick 14,United States,NBA 1981-1982 Players Information
Quinn Buckner,G,6-3,190,27,MIL,70,5,Indiana,1976 Rnd 1 Pick 7,United States,NBA 1981-1982 Players Information
Roger Burkman,SG,6-5,175,23,CHI,6,0,Louisville,1981 Rnd 6 Pick 15,United States,NBA 1981-1982 Players Information
David Burns,PG,6-2,180,23,"DEN, NJN",9,0,Saint Louis,1981 Rnd 3 Pick 3,United States,NBA 1981-1982 Players Information
Don Buse,G,6-4,190,31,IND,82,5,Evansville,1972 Rnd 3 Pick 4,United States,NBA 1981-1982 Players Information
Kenny Carr,GF,6-7,220,26,"CLE, DET",74,4,NC State,1977 Rnd 1 Pick 6,United States,NBA 1981-1982 Players Information
M.L. Carr,GF,6-6,205,31,BOS,56,7,Guilford,1973 Rnd 5 Pick 7,United States,NBA 1981-1982 Players Information
Joe Barry Carroll,FC,7-0,225,23,GSW,76,1,Purdue,1980 Rnd 1 Pick 1,United States,NBA 1981-1982 Players Information
Butch Carter,G,6-5,180,23,IND,75,1,Indiana,1980 Rnd 2 Pick 14,United States,NBA 1981-1982 Players Information
Reggie Carter,SG,6-3,175,24,NYK,75,1,St. John's,1979 Rnd 2 Pick 5,United States,NBA 1981-1982 Players Information
Bill Cartwright,C,7-1,245,24,NYK,72,2,San Francisco,1979 Rnd 1 Pick 3,United States,NBA 1981-1982 Players Information
Harvey Catchings,FC,6-9,218,30,MIL,80,7,Hardin-Simmons,1973 Rnd 9 Pick 1,United States,NBA 1981-1982 Players Information
Bobby Cattage,PF,6-9,250,23,UTA,48,0,Auburn,1981 Rnd 8 Pick 4,United States,NBA 1981-1982 Players Information
Tom Chambers,PF,6-10,220,22,SDC,81,0,Utah,1981 Rnd 1 Pick 8,United States,NBA 1981-1982 Players Information
Mo Cheeks,PG,6-1,180,25,PHI,79,3,West Texas A&M,1978 Rnd 2 Pick 14,United States,NBA 1981-1982 Players Information
Jim Chones,FC,6-11,220,32,WAS,59,7,Marquette,1973 Rnd 2 Pick 13,United States,NBA 1981-1982 Players Information
Don Collins,GF,6-6,190,23,WAS,79,1,Washington State,1980 Rnd 1 Pick 18,United States,NBA 1981-1982 Players Information
Darwin Cook,G,6-3,184,23,NJN,82,0,Portland,1980 Rnd 4 Pick 1,United States,NBA 1981-1982 Players Information
Jeff Cook,FC,6-10,215,25,PHX,75,3,Idaho State,1978 Rnd 3 Pick 5,United States,NBA 1981-1982 Players Information
Joe Cooper,FC,6-10,230,24,NJN,1,0,Colorado,1981 Rnd 5 Pick 3,United States,NBA 1981-1982 Players Information
Michael Cooper,SG,6-5,170,25,LAL,76,3,New Mexico,1978 Rnd 3 Pick 16,United States,NBA 1981-1982 Players Information
Wayne Cooper,FC,6-10,220,25,DAL,76,3,New Orleans,1978 Rnd 2 Pick 18,United States,NBA 1981-1982 Players Information
Hollis Copeland,SF,6-6,190,26,NYK,18,2,Rutgers,1978 Rnd 3 Pick 2,United States,NBA 1981-1982 Players Information
Dave Corzine,C,6-11,250,25,SAS,82,3,DePaul,1978 Rnd 1 Pick 18,United States,NBA 1981-1982 Players Information
Charlie Criss,G,5-8,165,33,"ATL, SDC",55,4,New Mexico State,"1970 NBA Draft, Undrafted",United States,NBA 1981-1982 Players Information
Geff Crompton,C,6-11,280,26,MIL,35,2,North Carolina,1978 Rnd 4 Pick 4,United States,NBA 1981-1982 Players Information
Pat Cummings,FC,6-9,230,25,MIL,78,3,Cincinnati,1978 Rnd 3 Pick 15,United States,NBA 1981-1982 Players Information
Earl Cureton,PF,6-9,210,24,PHI,66,1,Detroit-Mercy,1979 Rnd 3 Pick 14,United States,NBA 1981-1982 Players Information
Bob Dandridge,SF,6-6,195,34,MIL,11,12,Norfolk State,1969 Rnd 4 Pick 2,United States,NBA 1981-1982 Players Information
Adrian Dantley,SF,6-5,208,26,UTA,81,5,Notre Dame,1976 Rnd 1 Pick 6,United States,NBA 1981-1982 Players Information
Brad Davis,G,6-3,180,26,DAL,82,4,Maryland,1977 Rnd 1 Pick 15,United States,NBA 1981-1982 Players Information
Charles Davis,F,6-7,215,23,WAS,54,0,Vanderbilt,1981 Rnd 2 Pick 12,United States,NBA 1981-1982 Players Information
Johnny Davis,G,6-2,170,26,IND,82,5,Dayton,1976 Rnd 2 Pick 5,United States,NBA 1981-1982 Players Information
Ron Davis,SF,6-6,198,27,SDC,7,4,Washington State,1976 Rnd 5 Pick 2,United States,NBA 1981-1982 Players Information
Walter Davis,GF,6-6,193,27,PHX,55,4,North Carolina,1977 Rnd 1 Pick 5,United States,NBA 1981-1982 Players Information
Darryl Dawkins,C,6-11,251,25,PHI,48,6,Evans High School (Florida),1975 Rnd 1 Pick 5,United States,NBA 1981-1982 Players Information
Larry Demic,PF,6-9,225,24,NYK,48,2,Arizona,1979 Rnd 1 Pick 9,United States,NBA 1981-1982 Players Information
Kenny Dennard,PF,6-8,220,23,KCK,30,0,Duke,1981 Rnd 4 Pick 9,United States,NBA 1981-1982 Players Information
Coby Dietrick,FC,6-10,220,33,CHI,73,5,San Jose State,1970 Rnd 10 Pick 2,United States,NBA 1981-1982 Players Information
Mickey Dillard,PG,6-3,170,23,CLE,32,0,Florida State,1981 Rnd 3 Pick 9,United States,NBA 1981-1982 Players Information
James Donaldson,C,7-2,275,24,SEA,82,1,Washington State,1979 Rnd 4 Pick 7,England,NBA 1981-1982 Players Information
John Douglas,PG,6-2,170,25,SDC,64,3,Kansas,1978 Rnd 6 Pick 8,United States,NBA 1981-1982 Players Information
Leon Douglas,C,6-10,230,27,KCK,63,5,Alabama,1976 Rnd 1 Pick 4,United States,NBA 1981-1982 Players Information
John Drew,GF,6-6,205,27,ATL,70,7,Gardner-Webb,1974 Rnd 2 Pick 7,United States,NBA 1981-1982 Players Information
Larry Drew,G,6-1,170,23,KCK,81,1,Missouri,1980 Rnd 1 Pick 17,United States,NBA 1981-1982 Players Information
Terry Duerod,SG,6-2,180,25,BOS,21,2,Detroit-Mercy,1979 Rnd 3 Pick 4,United States,NBA 1981-1982 Players Information
"Mike Dunleavy, Sr.",G,6-3,180,27,HOU,70,5,South Carolina,1976 Rnd 6 Pick 13,United States,NBA 1981-1982 Players Information
T.R. Dunn,G,6-4,192,27,DEN,82,4,Alabama,1977 Rnd 2 Pick 19,United States,NBA 1981-1982 Players Information
John Duren,PG,6-3,195,23,UTA,79,1,Georgetown,1980 Rnd 1 Pick 19,United States,NBA 1981-1982 Players Information
Craig Dykema,PF,6-8,190,22,PHX,32,0,Long Beach State,1981 Rnd 3 Pick 20,United States,NBA 1981-1982 Players Information
Franklin Edwards,G,6-1,170,23,PHI,42,0,Cleveland State,1981 Rnd 1 Pick 22,United States,NBA 1981-1982 Players Information
James Edwards,C,7-0,225,26,CLE,77,4,Washington,1977 Rnd 3 Pick 2,United States,NBA 1981-1982 Players Information
Len Elmore,FC,6-9,220,29,NJN,81,5,Maryland,1974 Rnd 1 Pick 13,United States,NBA 1981-1982 Players Information
Alex English,SF,6-7,190,28,DEN,82,5,South Carolina,1976 Rnd 2 Pick 6,United States,NBA 1981-1982 Players Information
Julius Erving,SF,6-6,200,32,PHI,81,9,Massachusetts,1972 Rnd 1 Pick 12,United States,NBA 1981-1982 Players Information
Mike Evans,G,6-1,170,26,"CLE, MIL",22,3,Kansas State,1978 Rnd 1 Pick 21,United States,NBA 1981-1982 Players Information
Eric Fernsten,FC,6-10,205,28,BOS,42,4,San Francisco,1975 Rnd 4 Pick 8,United States,NBA 1981-1982 Players Information
Chris Ford,SG,6-5,190,33,BOS,76,9,Villanova,1972 Rnd 2 Pick 4,United States,NBA 1981-1982 Players Information
Don Ford,F,6-9,215,29,CLE,21,6,UC Santa Barbara,1975 Rnd 6 Pick 2,United States,NBA 1981-1982 Players Information
Phil Ford,G,6-2,175,26,KCK,72,3,North Carolina,1978 Rnd 1 Pick 2,United States,NBA 1981-1982 Players Information
World B. Free,G,6-2,185,28,GSW,78,6,Guilford,1975 Rnd 2 Pick 5,United States,NBA 1981-1982 Players Information
Mike Gale,G,6-4,185,31,GSW,75,5,Elizabeth City State,1971 Rnd 3 Pick 12,United States,NBA 1981-1982 Players Information
Calvin Garrett,PF,6-7,190,25,HOU,51,1,Oral Roberts,1979 Rnd 3 Pick 3,United States,NBA 1981-1982 Players Information
George Gervin,GF,6-7,180,29,SAS,79,5,Eastern Michigan,1974 Rnd 3 Pick 4,United States,NBA 1981-1982 Players Information
Artis Gilmore,C,7-2,240,32,CHI,82,5,Jacksonville,1971 Rnd 7 Pick 15,United States,NBA 1981-1982 Players Information
Mike Glenn,G,6-2,175,26,ATL,49,4,Southern Illinois,1977 Rnd 2 Pick 1,United States,NBA 1981-1982 Players Information
Mike Gminski,C,6-11,250,22,NJN,64,1,Duke,1980 Rnd 1 Pick 7,United States,NBA 1981-1982 Players Information
Glen Gondrezick,F,6-6,218,26,DEN,80,4,UNLV,1977 Rnd 2 Pick 4,United States,NBA 1981-1982 Players Information
Rickey Green,PG,6-0,170,27,UTA,81,3,Michigan,1977 Rnd 1 Pick 16,United States,NBA 1981-1982 Players Information
David Greenwood,F,6-9,222,24,CHI,82,2,UCLA,1979 Rnd 1 Pick 2,United States,NBA 1981-1982 Players Information
Kevin Grevey,GF,6-5,210,28,WAS,71,6,Kentucky,1975 Rnd 1 Pick 18,United States,NBA 1981-1982 Players Information
Paul Griffin,FC,6-9,205,28,SAS,23,5,Western Michigan,1976 Rnd 5 Pick 6,United States,NBA 1981-1982 Players Information
Darrell Griffith,SG,6-4,190,23,UTA,80,1,Louisville,1980 Rnd 1 Pick 2,United States,NBA 1981-1982 Players Information
Bob Gross,SF,6-6,200,28,POR,59,6,Long Beach State,1975 Rnd 2 Pick 7,United States,NBA 1981-1982 Players Information
Ernie Grunfeld,GF,6-6,210,26,KCK,81,4,Tennessee,1977 Rnd 1 Pick 11,RomaniaUnited States,NBA 1981-1982 Players Information
Petur Gudmundsson,C,7-2,260,23,POR,67,0,Valur (Iceland),1981 Rnd 3 Pick 15,Iceland,NBA 1981-1982 Players Information
Glenn Hagan,PG,6-0,170,26,DET,4,2,St. Bonaventure,1978 Rnd 2 Pick 21,United States,NBA 1981-1982 Players Information
Bill Hanzlik,SF,6-7,185,24,SEA,81,1,Notre Dame,1980 Rnd 1 Pick 20,United States,NBA 1981-1982 Players Information
Alan Hardy,SG,6-7,195,24,DET,38,2,Michigan,"1979 NBA Draft, Undrafted",United States,NBA 1981-1982 Players Information
James Hardy,PF,6-8,220,25,UTA,81,3,San Francisco,1978 Rnd 1 Pick 11,United States,NBA 1981-1982 Players Information
Mike Harper,PF,6-10,195,24,POR,68,1,North Park,1980 Rnd 3 Pick 10,United States,NBA 1981-1982 Players Information
Joe Hassett,SG,6-5,180,26,GSW,68,4,Providence,1977 Rnd 3 Pick 8,United States,NBA 1981-1982 Players Information
Steve Hawes,C,6-9,220,31,ATL,49,7,Washington,1972 Rnd 2 Pick 11,United States,NBA 1981-1982 Players Information
Elvin Hayes,FC,6-9,235,36,HOU,82,13,Houston,1968 Rnd 1 Pick 1,United States,NBA 1981-1982 Players Information
Steve Hayes,C,7-0,205,26,"DET, SAN",35,2,Idaho State,1977 Rnd 4 Pick 10,United States,NBA 1981-1982 Players Information
Spencer Haywood,PF,6-8,225,32,WAS,76,10,Detroit-Mercy,1971 Rnd 2 Pick 13,United States,NBA 1981-1982 Players Information
Gerald Henderson,G,6-2,175,26,BOS,82,3,VCU,1978 Rnd 3 Pick 20,United States,NBA 1981-1982 Players Information
Tom Henderson,SG,6-3,190,30,HOU,75,7,Hawaii,1974 Rnd 1 Pick 7,United States,NBA 1981-1982 Players Information
Keith Herron,SG,6-6,195,25,CLE,30,3,Villanova,1978 Rnd 2 Pick 2,United States,NBA 1981-1982 Players Information
Kenny Higgs,PG,6-0,180,27,DEN,76,2,LSU,1978 Rnd 3 Pick 13,United States,NBA 1981-1982 Players Information
Armond Hill,PG,6-4,190,28,"SDC, SEA",40,5,Princeton,1976 Rnd 1 Pick 9,United States,NBA 1981-1982 Players Information
Brad Holland,SG,6-3,180,25,"MIL, WAS",14,2,UCLA,1979 Rnd 1 Pick 14,United States,NBA 1981-1982 Players Information
Lionel Hollins,G,6-3,185,28,PHI,81,6,Arizona State,1975 Rnd 1 Pick 6,United States,NBA 1981-1982 Players Information
Cedrick Hordges,PF,6-8,220,25,DEN,77,1,South Carolina,1979 Rnd 3 Pick 5,United States,NBA 1981-1982 Players Information
Phil Hubbard,FC,6-8,215,25,"CLE, DET",83,2,Michigan,1979 Rnd 1 Pick 15,United States,NBA 1981-1982 Players Information
Geoff Huston,G,6-2,175,24,CLE,78,2,Texas Tech,1979 Rnd 3 Pick 6,United States,NBA 1981-1982 Players Information
Dan Issel,FC,6-9,235,33,DEN,81,5,Kentucky,1970 Rnd 8 Pick 3,United States,NBA 1981-1982 Players Information
Tracy Jackson,SG,6-6,205,22,"BOS, CHI",49,0,Notre Dame,1981 Rnd 2 Pick 2,United States,NBA 1981-1982 Players Information
Clay Johnson,SG,6-4,175,25,LAL,7,1,Missouri,1978 Rnd 5 Pick 22,United States,NBA 1981-1982 Players Information
Clemon Johnson,FC,6-10,240,25,IND,79,3,Florida A&M,1978 Rnd 2 Pick 22,United States,NBA 1981-1982 Players Information
Dennis Johnson,PG,6-4,185,27,PHX,80,5,Pepperdine,1976 Rnd 2 Pick 12,United States,NBA 1981-1982 Players Information
Eddie Johnson,SF,6-7,215,22,KCK,74,0,Illinois,1981 Rnd 2 Pick 6,United States,NBA 1981-1982 Players Information
Frank Johnson,G,6-1,185,23,WAS,79,0,Wake Forest,1981 Rnd 1 Pick 11,United States,NBA 1981-1982 Players Information
George Johnson,FC,6-7,210,25,IND,59,3,St. John's,1978 Rnd 1 Pick 12,United States,NBA 1981-1982 Players Information
George Johnson,FC,6-11,205,33,SAS,75,10,Dillard,1970 Rnd 5 Pick 11,United States,NBA 1981-1982 Players Information
John Johnson,SF,6-7,200,34,SEA,14,11,Iowa,1970 Rnd 1 Pick 7,United States,NBA 1981-1982 Players Information
"Eddie Johnson, Jr.",G,6-2,180,27,ATL,68,4,Auburn,1977 Rnd 3 Pick 5,United States,NBA 1981-1982 Players Information
Magic Johnson,PG,6-9,255,22,LAL,78,2,Michigan State,1979 Rnd 1 Pick 1,United States,NBA 1981-1982 Players Information
Marques Johnson,GF,6-7,218,26,MIL,60,4,UCLA,1977 Rnd 1 Pick 3,United States,NBA 1981-1982 Players Information
Mickey Johnson,PF,6-10,190,29,MIL,76,7,Aurora,1974 Rnd 4 Pick 2,United States,NBA 1981-1982 Players Information
Ollie Johnson,SF,6-6,200,32,PHI,26,9,Temple,1972 Rnd 2 Pick 17,United States,NBA 1981-1982 Players Information
Reggie Johnson,F,6-9,205,24,"CLE, KCK, SAN",75,1,Tennessee,1980 Rnd 1 Pick 15,United States,NBA 1981-1982 Players Information
Steve Johnson,FC,6-10,235,24,KCK,78,0,Oregon State,1981 Rnd 1 Pick 7,United States,NBA 1981-1982 Players Information
Vinnie Johnson,G,6-2,200,25,"DET, SEA",74,2,Baylor,1979 Rnd 1 Pick 7,United States,NBA 1981-1982 Players Information
Bobby Jones,SF,6-9,210,30,PHI,76,5,North Carolina,1974 Rnd 1 Pick 5,United States,NBA 1981-1982 Players Information
Caldwell Jones,FC,6-11,216,31,PHI,81,7,Albany State (GA),1973 Rnd 2 Pick 14,United States,NBA 1981-1982 Players Information
Dwight Jones,FC,6-10,210,30,CHI,78,8,Houston,1973 Rnd 1 Pick 9,United States,NBA 1981-1982 Players Information
Edgar Jones,FC,6-10,225,25,DET,48,0,Nevada,1979 Rnd 2 Pick 9,United States,NBA 1981-1982 Players Information
Major Jones,F,6-9,225,28,HOU,60,4,Albany State (GA),1976 Rnd 2 Pick 3,United States,NBA 1981-1982 Players Information
Eddie Jordan,PG,6-1,170,27,LAL,58,4,Rutgers,1977 Rnd 2 Pick 11,United States,NBA 1981-1982 Players Information
Jeff Judkins,SF,6-6,185,25,DET,30,3,Utah,1978 Rnd 2 Pick 8,United States,NBA 1981-1982 Players Information
Clarence Kea,PF,6-6,218,23,DAL,35,1,Lamar,1980 Rnd 8 Pick 9,United States,NBA 1981-1982 Players Information
Rich Kelley,C,7-0,235,28,PHX,81,6,Stanford,1975 Rnd 1 Pick 7,United States,NBA 1981-1982 Players Information
Greg Kelser,F,6-7,190,24,"DET, SEA",60,2,Michigan State,1979 Rnd 1 Pick 4,United States,NBA 1981-1982 Players Information
Larry Kenon,PF,6-9,205,29,CHI,60,5,Memphis,1973 Rnd 3 Pick 15,United States,NBA 1981-1982 Players Information
Albert King,GF,6-6,190,22,NJN,76,0,Maryland,1981 Rnd 1 Pick 10,United States,NBA 1981-1982 Players Information
Bernard King,SF,6-7,205,25,GSW,79,4,Tennessee,1977 Rnd 1 Pick 7,United States,NBA 1981-1982 Players Information
Reggie King,F,6-6,225,25,KCK,80,2,Alabama,1979 Rnd 1 Pick 18,United States,NBA 1981-1982 Players Information
Billy Knight,GF,6-6,195,29,IND,81,5,Pittsburgh,1974 Rnd 2 Pick 3,United States,NBA 1981-1982 Players Information
Toby Knight,PF,6-9,210,26,NYK,40,4,Notre Dame,1977 Rnd 2 Pick 10,United States,NBA 1981-1982 Players Information
Joel Kramer,FC,6-7,203,26,PHX,56,3,San Diego State,1978 Rnd 3 Pick 19,United States,NBA 1981-1982 Players Information
Kevin Kunnert,FC,7-0,230,30,POR,21,8,Iowa,1973 Rnd 1 Pick 12,United States,NBA 1981-1982 Players Information
Mitch Kupchak,FC,6-9,230,27,LAL,26,5,North Carolina,1976 Rnd 1 Pick 13,United States,NBA 1981-1982 Players Information
Tom LaGarde,C,6-10,220,27,DAL,47,4,North Carolina,1977 Rnd 1 Pick 9,United States,NBA 1981-1982 Players Information
Sam Lacey,C,6-10,235,33,"KCK, NJN",55,11,New Mexico State,1970 Rnd 1 Pick 5,United States,NBA 1981-1982 Players Information
Bill Laimbeer,C,6-11,245,24,"CLE, DET",80,1,Notre Dame,1979 Rnd 3 Pick 21,United States,NBA 1981-1982 Players Information
John Lambert,C,6-10,225,29,"KCK, SAN",63,6,USC,1975 Rnd 1 Pick 15,United States,NBA 1981-1982 Players Information
Jeff Lamp,GF,6-6,195,22,POR,54,0,Virginia,1981 Rnd 1 Pick 15,United States,NBA 1981-1982 Players Information
Mark Landsberger,FC,6-8,215,26,LAL,75,4,Arizona State,1977 Rnd 2 Pick 13,United States,NBA 1981-1982 Players Information
Bob Lanier,C,6-11,250,33,MIL,74,11,St. Bonaventure,1970 Rnd 1 Pick 1,United States,NBA 1981-1982 Players Information
Allen Leavell,G,6-1,170,24,HOU,79,2,Oklahoma City,1979 Rnd 5 Pick 16,United States,NBA 1981-1982 Players Information
Rock Lee,C,6-10,220,26,SDC,2,0,San Diego State,"1978 NBA Draft, Undrafted",United States,NBA 1981-1982 Players Information
Ron Lee,PG,6-4,193,29,DET,81,5,Oregon,1976 Rnd 1 Pick 10,United States,NBA 1981-1982 Players Information
Ronnie Lester,G,6-2,175,23,CHI,75,1,Iowa,1980 Rnd 1 Pick 10,United States,NBA 1981-1982 Players Information
Alton Lister,FC,7-0,240,23,MIL,80,0,Arizona State,1981 Rnd 1 Pick 21,United States,NBA 1981-1982 Players Information
Lewis Lloyd,GF,6-6,205,23,GSW,16,0,Drake,1981 Rnd 4 Pick 7,United States,NBA 1981-1982 Players Information
Scott Lloyd,FC,6-10,230,29,DAL,74,5,Arizona State,1976 Rnd 2 Pick 7,United States,NBA 1981-1982 Players Information
Kevin Loder,SF,6-6,205,22,KCK,71,0,Alabama State,1981 Rnd 1 Pick 17,United States,NBA 1981-1982 Players Information
John Long,GF,6-5,195,25,DET,69,3,Detroit-Mercy,1978 Rnd 2 Pick 7,United States,NBA 1981-1982 Players Information
John Lucas,G,6-3,175,28,WAS,79,5,Maryland,1976 Rnd 1 Pick 1,United States,NBA 1981-1982 Players Information
Maurice Lucas,PF,6-9,215,30,NYK,80,5,Marquette,1974 Rnd 1 Pick 14,United States,NBA 1981-1982 Players Information
Oliver Mack,SG,6-3,185,24,DAL,13,2,East Carolina,1979 Rnd 2 Pick 3,United States,NBA 1981-1982 Players Information
Rudy Macklin,PF,6-7,205,24,ATL,79,0,LSU,1981 Rnd 3 Pick 6,United States,NBA 1981-1982 Players Information
Kyle Macy,G,6-3,175,24,PHX,82,2,Kentucky,1979 Rnd 1 Pick 22,United States,NBA 1981-1982 Players Information
Rick Mahorn,C,6-10,240,23,WAS,80,1,Hampton,1980 Rnd 2 Pick 12,United States,NBA 1981-1982 Players Information
Moses Malone,C,6-10,215,26,HOU,81,5,Petersburg High School (Virginia),"1975 NBA Draft, Undrafted",United States,NBA 1981-1982 Players Information
Wes Matthews,G,6-1,170,22,ATL,47,1,Wisconsin,1980 Rnd 1 Pick 14,United States,NBA 1981-1982 Players Information
Cedric Maxwell,F,6-8,205,26,BOS,78,4,Charlotte,1977 Rnd 1 Pick 12,United States,NBA 1981-1982 Players Information
Scott May,SF,6-7,215,27,MIL,65,5,Indiana,1976 Rnd 1 Pick 2,United States,NBA 1981-1982 Players Information
Bob McAdoo,FC,6-9,210,30,LAL,41,9,North Carolina,1972 Rnd 1 Pick 2,United States,NBA 1981-1982 Players Information
John McCullough,SG,6-4,190,25,PHX,8,2,Oklahoma,1979 Rnd 4 Pick 19,United States,NBA 1981-1982 Players Information
Hank McDowell,FC,6-9,215,22,GSW,28,0,Memphis,1981 Rnd 5 Pick 10,United States,NBA 1981-1982 Players Information
Jim McElroy,PG,6-3,190,28,ATL,20,0,Central Michigan,1975 Rnd 3 Pick 2,United States,NBA 1981-1982 Players Information
Mike McGee,GF,6-5,190,22,LAL,39,0,Michigan,1981 Rnd 1 Pick 19,United States,NBA 1981-1982 Players Information
George McGinnis,PF,6-8,235,31,IND,76,6,Indiana,1973 Rnd 2 Pick 4,United States,NBA 1981-1982 Players Information
Kevin McHale,PF,6-10,210,24,BOS,82,1,Minnesota,1980 Rnd 1 Pick 3,United States,NBA 1981-1982 Players Information
Kevin McKenna,GF,6-5,195,23,LAL,36,0,Creighton,1981 Rnd 4 Pick 19,United States,NBA 1981-1982 Players Information
Billy McKinney,G,6-0,160,26,DEN,81,4,Northwestern,1977 Rnd 6 Pick 5,United States,NBA 1981-1982 Players Information
Tom McMillen,PF,6-11,215,29,ATL,73,6,Maryland,1974 Rnd 1 Pick 9,United States,NBA 1981-1982 Players Information
Joe C. Meriweather,FC,6-10,215,28,KCK,18,6,Southern Illinois,1975 Rnd 1 Pick 11,United States,NBA 1981-1982 Players Information
Mike Mitchell,F,6-7,215,26,"CLE, SAN",84,3,Auburn,1978 Rnd 1 Pick 15,United States,NBA 1981-1982 Players Information
Steve Mix,F,6-7,215,34,PHI,75,11,Toledo,1969 Rnd 5 Pick 4,United States,NBA 1981-1982 Players Information
Paul Mokeski,C,7-0,250,25,"CLE, DET",67,2,Kansas,1979 Rnd 2 Pick 20,United States,NBA 1981-1982 Players Information
Sidney Moncrief,SG,6-3,180,24,MIL,80,2,Arkansas,1979 Rnd 1 Pick 5,United States,NBA 1981-1982 Players Information
Johnny Moore,G,6-1,175,23,SAS,78,2,Texas,1979 Rnd 2 Pick 21,United States,NBA 1981-1982 Players Information
