Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Tom Hawkins,F,6-5,210,23,MIN,69,0,Notre Dame,1959 Rnd 1 Pick 3,United States,NBA 1959-1960 Players Information
Tommy Heinsohn,PF,6-7,218,25,BOS,75,3,Holy Cross,"1956 NBA Draft, Undrafted",United States,NBA 1959-1960 Players Information
Bob Hopkins,F,6-7,205,25,SYR,75,3,Grambling State,1956 Rnd 10 Pick 5,United States,NBA 1959-1960 Players Information
Bailey Howell,SF,6-7,210,23,DET,75,0,Mississippi State,1959 Rnd 1 Pick 2,United States,NBA 1959-1960 Players Information
Hot Rod Hundley,G,6-4,185,25,MIN,73,2,West Virginia,1957 Rnd 1 Pick 1,United States,NBA 1959-1960 Players Information
Andy Johnson,F,6-5,215,27,PHI,75,1, ,"1958 NBA Draft, Undrafted",United States,NBA 1959-1960 Players Information
K.C. Jones,G,6-1,200,27,BOS,73,1,San Francisco,1955 Rnd 11 Pick 5,United States,NBA 1959-1960 Players Information
Sam Jones,GF,6-4,198,26,BOS,73,2,North Carolina Central,1956 Rnd 8 Pick 3,United States,NBA 1959-1960 Players Information
Phil Jordon,C,6-10,205,26,CIN,75,3,Whitworth University,1956 Rnd 6 Pick 3,United States,NBA 1959-1960 Players Information
Billy Kenville,G,6-2,187,29,DET,25,5,St. Bonaventure,1953 Rnd 3 Pick 7,United States,NBA 1959-1960 Players Information
Red Kerr,FC,6-9,230,27,SYR,75,5,Illinois,1954 Rnd 1 Pick 6,United States,NBA 1959-1960 Players Information
Maury King,SG,6-2,195,24,BOS,1,0,Kansas,1957 Rnd 6 Pick 8,United States,NBA 1959-1960 Players Information
Jim Krebs,C,6-8,230,24,MIN,74,2,Southern Methodist,1957 Rnd 1 Pick 3,United States,NBA 1959-1960 Players Information
Rudy LaRusso,FC,6-7,220,22,MIN,71,0,Dartmouth,1959 Rnd 2 Pick 4,United States,NBA 1959-1960 Players Information
Slick Leonard,G,6-3,185,27,MIN,73,3,Indiana,1954 Rnd 2 Pick 1,United States,NBA 1959-1960 Players Information
Earl Lloyd,F,6-5,225,31,DET,68,8,West Virginia State,1950 Rnd 9 Pick 5,United States,NBA 1959-1960 Players Information
Jim Loscutoff,F,6-5,200,30,BOS,28,4,Oregon,1955 Rnd 1 Pick 3,United States,NBA 1959-1960 Players Information
Clyde Lovellette,FC,6-10,234,30,STH,68,6,Kansas,1952 Rnd 1 Pick 10,United States,NBA 1959-1960 Players Information
Nick Mantis,SG,6-3,190,24,MIN,10,0,Northwestern,1959 Rnd 5 Pick 7,United States,NBA 1959-1960 Players Information
Slater Martin,PG,5-10,170,34,STH,64,10,Texas,1949 Rnd 3 Pick 11,United States,NBA 1959-1960 Players Information
Brendan McCann,G,6-2,178,24,NYK,4,2,St. Bonaventure,1957 Rnd 1 Pick 5,United States,NBA 1959-1960 Players Information
Johnny McCarthy,G,6-0,170,25,STH,75,2,Canisius,1956 Rnd 4 Pick 1,United States,NBA 1959-1960 Players Information
Dick McGuire,G,6-0,180,34,DET,68,10,St. John's,1949 Rnd 1 Pick 8,United States,NBA 1959-1960 Players Information
Jack McMahon,G,6-1,185,31,STH,25,7,St. John's,1952 Rnd 2 Pick 9,United States,NBA 1959-1960 Players Information
Shellie McMillon,F,6-5,205,23,DET,75,1,Bradley,1958 Rnd 6 Pick 3,United States,NBA 1959-1960 Players Information
Willie Naulls,F,6-6,225,25,NYK,65,3,UCLA,1956 Rnd 2 Pick 2,United States,NBA 1959-1960 Players Information
Chuck Noble,SG,6-4,200,28,DET,58,4,Louisville,1954 Rnd 4 Pick 3,United States,NBA 1959-1960 Players Information
Togo Palazzi,F,6-4,205,27,SYR,7,5,Holy Cross,1954 Rnd 1 Pick 5,United States,NBA 1959-1960 Players Information
Jim Palmer,F,6-8,199,26,"CIN, NYK",74,1,Dayton,1957 Rnd 2 Pick 4,United States,NBA 1959-1960 Players Information
Med Park,GF,6-2,205,26,CIN,74,4,Missouri,"1955 NBA Draft, Undrafted",United States,NBA 1959-1960 Players Information
Bob Pettit,FC,6-9,205,27,STH,72,5,LSU,1954 Rnd 1 Pick 2,United States,NBA 1959-1960 Players Information
Dave Piontek,F,6-6,230,25,"CIN, STH",77,3,Xavier,1956 Rnd 3 Pick 1,United States,NBA 1959-1960 Players Information
Cal Ramsey,F,6-4,200,22,"NYK, STH",11,0,NYU,1959 Rnd 2 Pick 7,United States,NBA 1959-1960 Players Information
Frank Ramsey,F,6-3,190,28,BOS,73,4,Kentucky,1953 Rnd 1 Pick 5,United States,NBA 1959-1960 Players Information
Jim Ray,PG,6-1,180,26,SYR,5,1,Toledo,1956 Rnd 5 Pick 5,United States,NBA 1959-1960 Players Information
Hub Reed,C,6-9,215,23,CIN,69,1,Oklahoma City,1958 Rnd 2 Pick 7,United States,NBA 1959-1960 Players Information
John Richter,C,6-9,225,22,BOS,65,0,NC State,1959 Rnd 1 Pick 6,United States,NBA 1959-1960 Players Information
Guy Rodgers,PG,6-0,185,24,PHI,68,1,Temple,"1958 NBA Draft, Undrafted",United States,NBA 1959-1960 Players Information
Phil Rollins,G,6-2,155,26,CIN,71,1,Louisville,1956 Rnd 2 Pick 8,United States,NBA 1959-1960 Players Information
Joe Ruklick,FC,6-9,220,21,PHI,38,0,Northwestern,1959 Rnd 2 Pick 3,United States,NBA 1959-1960 Players Information
Bill Russell,C,6-10,215,26,BOS,74,3,San Francisco,1956 Rnd 1 Pick 2,United States,NBA 1959-1960 Players Information
Woody Sauldsberry,FC,6-7,220,25,PHI,73,2,Texas Southern,1957 Rnd 8 Pick 5,United States,NBA 1959-1960 Players Information
Dolph Schayes,FC,6-7,195,31,SYR,74,10,NYU,1948 Rnd 1 Pick 4,United States,NBA 1959-1960 Players Information
Kenny Sears,F,6-9,198,26,NYK,64,4,Santa Clara,1953 Rnd 15 Pick 2,United States,NBA 1959-1960 Players Information
Frank Selvy,SG,6-3,180,27,"MIN, SYR",63,4,Furman,1954 Rnd 1 Pick 1,United States,NBA 1959-1960 Players Information
Paul Seymour,GF,6-1,180,32,SYR,5,11,," NBA Draft, Undrafted",United States,NBA 1959-1960 Players Information
Charlie Share,C,6-11,235,32,"MIN, STH",41,8,Bowling Green,1950 Rnd 1 Pick 1,United States,NBA 1959-1960 Players Information
Bill Sharman,G,6-1,175,33,BOS,71,9,USC,1950 Rnd 2 Pick 5,United States,NBA 1959-1960 Players Information
Gene Shue,G,6-2,170,28,DET,75,5,Maryland,1954 Rnd 1 Pick 3,United States,NBA 1959-1960 Players Information
Bobby Smith,G,6-4,190,22,MIN,10,0,West Virginia,1959 Rnd 3 Pick 4,United States,NBA 1959-1960 Players Information
Ron Sobiezczyk,G,6-3,185,25,"MIN, NYK",16,3,DePaul,1956 Rnd 1 Pick 6,United States,NBA 1959-1960 Players Information
Guy Sparrow,F,6-5,200,27,PHI,11,2,Detroit-Mercy,1955 Rnd 3 Pick 5,United States,NBA 1959-1960 Players Information
Larry Staverman,PF,6-7,205,23,CIN,49,1,Thomas More,1958 Rnd 9 Pick 2,United States,NBA 1959-1960 Players Information
Wayne Stevens,SF,6-3,185,23,CIN,7,0,Cincinnati,1958 Rnd 7 Pick 2,United States,NBA 1959-1960 Players Information
Jack Twyman,F,6-6,210,25,CIN,75,4,Cincinnati,1955 Rnd 2 Pick 2,United States,NBA 1959-1960 Players Information
Charlie Tyra,FC,6-8,230,24,NYK,74,2,Louisville,1957 Rnd 1 Pick 2,United States,NBA 1959-1960 Players Information
Win Wilfong,G,6-2,185,26,CIN,73,2,Memphis,1957 Rnd 1 Pick 4,United States,NBA 1959-1960 Players Information
Tony Windis,G,6-1,160,27,DET,9,0,Wyoming,1959 Rnd 5 Pick 2,United States,NBA 1959-1960 Players Information
George Yardley,GF,6-5,190,31,SYR,73,6,Stanford,1950 Rnd 1 Pick 8,United States,NBA 1959-1960 Players Information
