Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Kevin McHale,PF,6-10,210,31,BOS,78,8,Minnesota,1980 Rnd 1 Pick 3,United States,NBA 1988-1989 Players Information
Derrick McKey,SF,6-9,205,22,SEA,82,1,Alabama,1987 Rnd 1 Pick 9,United States,NBA 1988-1989 Players Information
Nate McMillan,GF,6-5,195,24,SEA,75,2,NC State,1986 Rnd 2 Pick 6,United States,NBA 1988-1989 Players Information
Mark McNamara,C,6-11,235,29,LAL,39,5,California,1982 Rnd 1 Pick 22,United States,NBA 1988-1989 Players Information
Reggie Miller,SG,6-7,185,23,IND,74,1,UCLA,1987 Rnd 1 Pick 11,United States,NBA 1988-1989 Players Information
Todd Mitchell,F,6-7,205,22,"MIA, SAN",24,0,Purdue,1988 Rnd 2 Pick 18,United States,NBA 1988-1989 Players Information
Paul Mokeski,C,7-0,250,32,MIL,74,9,Kansas,1979 Rnd 2 Pick 20,United States,NBA 1988-1989 Players Information
Sidney Moncrief,SG,6-3,180,31,MIL,62,9,Arkansas,1979 Rnd 1 Pick 5,United States,NBA 1988-1989 Players Information
Chris Morris,SF,6-8,210,23,NJN,76,0,Auburn,1988 Rnd 1 Pick 4,United States,NBA 1988-1989 Players Information
Richard Morton,G,6-3,190,23,IND,2,0,Cal State Fullerton,"1988 NBA Draft, Undrafted",United States,NBA 1988-1989 Players Information
Chris Mullin,SF,6-7,215,25,GSW,82,3,St. John's,1985 Rnd 1 Pick 7,United States,NBA 1988-1989 Players Information
Pete Myers,GF,6-6,180,25,"NYK, PHL",33,2,Little Rock,1986 Rnd 6 Pick 4,United States,NBA 1988-1989 Players Information
Larry Nance,PF,6-10,205,30,CLE,73,7,Clemson,1981 Rnd 1 Pick 20,United States,NBA 1988-1989 Players Information
Calvin Natt,F,6-6,220,32,"DEN, SAN",24,9,Louisiana-Monroe,1979 Rnd 1 Pick 8,United States,NBA 1988-1989 Players Information
Craig Neal,G,6-5,165,25,"MIA, POR",53,0,Georgia Tech,1988 Rnd 3 Pick 21,United States,NBA 1988-1989 Players Information
Ed Nealy,F,6-7,238,29,"CHI, PHX",43,5,Kansas State,1982 Rnd 8 Pick 5,United States,NBA 1988-1989 Players Information
Chuck Nevitt,C,7-5,217,29,HOU,43,6,NC State,1982 Rnd 3 Pick 17,United States,NBA 1988-1989 Players Information
Johnny Newman,SF,6-7,190,25,NYK,81,2,Richmond,1986 Rnd 2 Pick 5,United States,NBA 1988-1989 Players Information
Norm Nixon,G,6-2,170,33,LAC,53,11,Duquesne,1977 Rnd 1 Pick 22,United States,NBA 1988-1989 Players Information
Ken Norman,F,6-8,215,24,LAC,80,1,Illinois,1987 Rnd 1 Pick 19,United States,NBA 1988-1989 Players Information
Charles Oakley,PF,6-8,225,25,NYK,82,3,Virginia Union,1985 Rnd 1 Pick 9,United States,NBA 1988-1989 Players Information
Hakeem Olajuwon,C,7-0,255,26,HOU,82,4,Houston,1984 Rnd 1 Pick 1,NigeriaUnited States,NBA 1988-1989 Players Information
Jose Rafael Ortiz-Rijos,C,6-11,264,25,UTA,51,0,Oregon State,1987 Rnd 1 Pick 15,Puerto RicoUnited States,NBA 1988-1989 Players Information
Robert Parish,C,7-0,230,35,BOS,80,11,Centenary,1976 Rnd 1 Pick 8,United States,NBA 1988-1989 Players Information
Jim Paxson,SG,6-6,200,31,BOS,57,9,Dayton,1979 Rnd 1 Pick 12,United States,NBA 1988-1989 Players Information
John Paxson,G,6-2,185,28,CHI,78,5,Notre Dame,1983 Rnd 1 Pick 19,United States,NBA 1988-1989 Players Information
Will Perdue,C,7-0,240,23,CHI,30,0,Vanderbilt,1988 Rnd 1 Pick 11,United States,NBA 1988-1989 Players Information
Sam Perkins,PF,6-9,235,27,DAL,78,4,North Carolina,1984 Rnd 1 Pick 4,United States,NBA 1988-1989 Players Information
Tim Perry,FC,6-9,200,23,PHX,62,0,Temple,1988 Rnd 1 Pick 7,United States,NBA 1988-1989 Players Information
Chuck Person,SF,6-8,220,24,IND,80,2,Auburn,1986 Rnd 1 Pick 4,United States,NBA 1988-1989 Players Information
Jim Petersen,FC,6-10,235,27,SAC,66,4,Minnesota,1984 Rnd 3 Pick 4,United States,NBA 1988-1989 Players Information
Ricky Pierce,SG,6-4,205,29,MIL,75,6,Rice,1982 Rnd 1 Pick 18,United States,NBA 1988-1989 Players Information
Ed Pinckney,F,6-9,195,25,"BOS, SAC",80,3,Villanova,1985 Rnd 1 Pick 10,United States,NBA 1988-1989 Players Information
Scottie Pippen,SF,6-8,228,23,CHI,73,1,Central Arkansas,1987 Rnd 1 Pick 5,United States,NBA 1988-1989 Players Information
Olden Polynice,C,6-11,220,24,SEA,80,1,RivieraBanca Rimini (Italy),1987 Rnd 1 Pick 8,Haiti,NBA 1988-1989 Players Information
Dave Popson,FC,6-10,220,24,"LAC, MIA",17,0,North Carolina,1987 Rnd 4 Pick 19,United States,NBA 1988-1989 Players Information
Terry Porter,PG,6-3,195,25,POR,81,3,Wisconsin-Stevens Point,1985 Rnd 1 Pick 24,United States,NBA 1988-1989 Players Information
Paul Pressey,SF,6-5,185,30,MIL,67,6,Tulsa,1982 Rnd 1 Pick 20,United States,NBA 1988-1989 Players Information
Dominic Pressley,G,6-2,170,24,"CHI, WAS",13,1,Boston College,1986 Rnd 5 Pick 6,United States,NBA 1988-1989 Players Information
Harold Pressley,GF,6-7,210,25,SAC,80,2,Villanova,1986 Rnd 1 Pick 17,United States,NBA 1988-1989 Players Information
Mark Price,PG,6-0,170,25,CLE,75,2,Georgia Tech,1986 Rnd 2 Pick 1,United States,NBA 1988-1989 Players Information
Kurt Rambis,F,6-8,213,31,CHA,75,8,Santa Clara,1980 Rnd 3 Pick 12,United States,NBA 1988-1989 Players Information
Blair Rasmussen,C,7-0,250,26,DEN,77,3,Oregon,1985 Rnd 1 Pick 15,United States,NBA 1988-1989 Players Information
Robert Reid,GF,6-8,205,33,CHA,82,10,St. Mary's (TX),1977 Rnd 2 Pick 18,United States,NBA 1988-1989 Players Information
Jerry Reynolds,PF,6-8,200,26,SEA,56,3,LSU,1985 Rnd 1 Pick 22,United States,NBA 1988-1989 Players Information
Mitch Richmond,SG,6-5,215,23,GSW,79,0,Kansas State,1988 Rnd 1 Pick 5,United States,NBA 1988-1989 Players Information
Ramon Rivas,FC,6-10,260,22,BOS,28,0,Temple,"1988 NBA Draft, Undrafted",Puerto Rico,NBA 1988-1989 Players Information
David Rivers,G,6-0,170,24,LAL,47,0,Notre Dame,1988 Rnd 1 Pick 25,United States,NBA 1988-1989 Players Information
Doc Rivers,G,6-4,185,27,ATL,76,5,Marquette,1983 Rnd 2 Pick 7,United States,NBA 1988-1989 Players Information
Fred Roberts,FC,6-10,218,28,MIL,71,6,Brigham Young,1982 Rnd 2 Pick 4,United States,NBA 1988-1989 Players Information
Alvin Robertson,SG,6-3,185,26,SAS,65,4,Arkansas,1984 Rnd 1 Pick 7,United States,NBA 1988-1989 Players Information
Cliff Robinson,F,6-9,220,28,PHI,14,9,USC,1979 Rnd 1 Pick 11,United States,NBA 1988-1989 Players Information
Dennis Rodman,PF,6-7,210,27,DET,82,2,Southeastern Oklahoma State,1986 Rnd 2 Pick 3,United States,NBA 1988-1989 Players Information
Tree Rollins,C,7-1,235,35,CLE,60,11,Clemson,1977 Rnd 1 Pick 14,United States,NBA 1988-1989 Players Information
Rob Rose,GF,6-5,180,24,LAC,2,0,George Mason,"1986 NBA Draft, Undrafted",United States,NBA 1988-1989 Players Information
Scott Roth,F,6-8,212,25,"SAN, UTH",63,1,Wisconsin,1985 Rnd 4 Pick 12,United States,NBA 1988-1989 Players Information
Jim Rowinski,FC,6-8,250,28,"DET, PHL",9,1,Purdue,1984 Rnd 4 Pick 16,United States,NBA 1988-1989 Players Information
Brian Rowsom,PF,6-9,220,23,CHA,34,1,UNC Wilmington,1987 Rnd 2 Pick 11,United States,NBA 1988-1989 Players Information
John Salley,C,6-11,230,24,DET,67,2,Georgia Tech,1986 Rnd 1 Pick 11,United States,NBA 1988-1989 Players Information
Ralph Sampson,C,7-4,228,28,GSW,61,5,Virginia,1983 Rnd 1 Pick 1,United States,NBA 1988-1989 Players Information
Mike Sanders,GF,6-6,210,28,CLE,82,6,UCLA,1982 Rnd 4 Pick 5,United States,NBA 1988-1989 Players Information
Danny Schayes,C,6-11,235,29,DEN,76,7,Syracuse,1981 Rnd 1 Pick 13,United States,NBA 1988-1989 Players Information
Russ Schoene,FC,6-10,210,28,SEA,69,3,Chattanooga,1982 Rnd 2 Pick 22,United States,NBA 1988-1989 Players Information
Detlef Schrempf,SF,6-9,214,26,"DAL, IND",69,3,Washington,1985 Rnd 1 Pick 8,GermanyUnited States,NBA 1988-1989 Players Information
Byron Scott,SG,6-3,195,27,LAL,74,5,Arizona State,1983 Rnd 1 Pick 4,United States,NBA 1988-1989 Players Information
Rony Seikaly,C,6-11,230,23,MIA,78,0,Syracuse,1988 Rnd 1 Pick 9,United StatesLebanon,NBA 1988-1989 Players Information
Brad Sellers,FC,7-0,210,26,CHI,80,2,Ohio State,1986 Rnd 1 Pick 9,United States,NBA 1988-1989 Players Information
Charles Shackleford,F-C,6-10,225,22,NJN,60,0,NC State,1988 Rnd 2 Pick 7,United States,NBA 1988-1989 Players Information
John Shasky,C,6-11,235,24,MIA,65,0,Minnesota,1986 Rnd 3 Pick 14,United States,NBA 1988-1989 Players Information
Brian Shaw,PG,6-6,190,22,BOS,82,0,UC Santa Barbara,1988 Rnd 1 Pick 24,United States,NBA 1988-1989 Players Information
Purvis Short,SF,6-7,210,31,HOU,65,10,Jackson State,1978 Rnd 1 Pick 5,United States,NBA 1988-1989 Players Information
Jerry Sichting,G,6-1,168,32,POR,25,9,Purdue,1979 Rnd 4 Pick 16,United States,NBA 1988-1989 Players Information
Jack Sikma,C,6-11,230,33,MIL,80,11,Illinois Wesleyan,1977 Rnd 1 Pick 8,United States,NBA 1988-1989 Players Information
Scott Skiles,PG,6-1,180,24,IND,80,2,Michigan State,1986 Rnd 1 Pick 22,United States,NBA 1988-1989 Players Information
Keith Smart,G,6-1,175,24,SAS,2,0,Indiana,1988 Rnd 2 Pick 16,United States,NBA 1988-1989 Players Information
Charles Daniel Smith,PF,6-10,230,23,LAC,71,0,Pittsburgh,1988 Rnd 1 Pick 3,United States,NBA 1988-1989 Players Information
Derek Smith,SG,6-6,205,27,"PHL, SAC",65,6,Louisville,1982 Rnd 2 Pick 12,United States,NBA 1988-1989 Players Information
Kenny Smith,PG,6-3,170,23,SAC,81,1,North Carolina,1987 Rnd 1 Pick 6,United States,NBA 1988-1989 Players Information
Larry Smith,PF,6-8,215,31,GSW,80,8,Alcorn State,1980 Rnd 2 Pick 1,United States,NBA 1988-1989 Players Information
Otis Smith,GF,6-5,210,25,GSW,80,2,Jacksonville,1986 Rnd 2 Pick 17,United States,NBA 1988-1989 Players Information
Rik Smits,C,7-4,250,22,IND,82,0,Marist,1988 Rnd 1 Pick 2,Netherlands,NBA 1988-1989 Players Information
Mike Smrek,C,7-0,250,26,SAS,43,3,Canisius,1985 Rnd 2 Pick 1,Canada,NBA 1988-1989 Players Information
Rory Sparrow,G,6-2,175,30,MIA,80,8,Villanova,1980 Rnd 4 Pick 6,United States,NBA 1988-1989 Players Information
John Starks,SG,6-3,180,23,GSW,36,0,Oklahoma State,"1988 NBA Draft, Undrafted",United States,NBA 1988-1989 Players Information
Everette Stephens,G,6-2,175,22,IND,35,0,Purdue,1988 Rnd 2 Pick 6,United States,NBA 1988-1989 Players Information
Brook Steppe,GF,6-5,195,29,POR,27,4,Georgia Tech,1982 Rnd 1 Pick 17,United States,NBA 1988-1989 Players Information
John Stockton,PG,6-1,170,26,UTA,82,4,Gonzaga,1984 Rnd 1 Pick 16,United States,NBA 1988-1989 Players Information
Rod Strickland,PG,6-3,175,22,NYK,81,0,DePaul,1988 Rnd 1 Pick 19,United States,NBA 1988-1989 Players Information
John Stroeder,F,6-10,260,30,"GOS, SAN",5,1,Montana,1980 Rnd 8 Pick 8,United States,NBA 1988-1989 Players Information
Barry Sumpter,FC,6-11,215,23,LAC,1,0,Austin Peay,1988 Rnd 3 Pick 6,United States,NBA 1988-1989 Players Information
Jon Sundvold,G,6-2,170,27,MIA,68,5,Missouri,1983 Rnd 1 Pick 16,United States,NBA 1988-1989 Players Information
Roy Tarpley,PF,6-11,230,24,DAL,19,2,Michigan,1986 Rnd 1 Pick 7,United States,NBA 1988-1989 Players Information
Anthony Taylor,G,6-4,175,23,MIA,21,0,Oregon,1988 Rnd 2 Pick 19,United States,NBA 1988-1989 Players Information
Terry Teagle,SG,6-5,195,28,GSW,66,6,Baylor,1982 Rnd 1 Pick 16,United States,NBA 1988-1989 Players Information
Reggie Theus,GF,6-7,190,31,ATL,82,10,UNLV,1978 Rnd 1 Pick 9,United States,NBA 1988-1989 Players Information
Isiah Thomas,PG,6-1,180,27,DET,80,7,Indiana,1981 Rnd 1 Pick 2,United States,NBA 1988-1989 Players Information
Bernard Thompson,GF,6-6,210,26,HOU,23,4,Fresno State,1984 Rnd 1 Pick 19,United States,NBA 1988-1989 Players Information
Billy Thompson,F,6-7,195,25,MIA,79,2,Louisville,1986 Rnd 1 Pick 19,United States,NBA 1988-1989 Players Information
LaSalle Thompson,C,6-10,245,27,"IND, SAC",76,6,Texas,1982 Rnd 1 Pick 5,United States,NBA 1988-1989 Players Information
Mychal Thompson,FC,6-10,226,34,LAL,80,10,Minnesota,1978 Rnd 1 Pick 1,Bahamas,NBA 1988-1989 Players Information
Bob Thornton,C,6-10,225,26,PHI,54,3,UC Irvine,1984 Rnd 4 Pick 17,United States,NBA 1988-1989 Players Information
Otis Thorpe,PF,6-9,225,26,HOU,82,4,Providence,1984 Rnd 1 Pick 9,United States,NBA 1988-1989 Players Information
Sedale Threatt,SG,6-2,175,27,SEA,63,5,West Virginia Tech,1983 Rnd 6 Pick 23,United States,NBA 1988-1989 Players Information
Wayman Tisdale,PF,6-9,240,24,"IND, SAC",79,3,Oklahoma,1985 Rnd 1 Pick 2,United States,NBA 1988-1989 Players Information
Ray Tolbert,F,6-9,225,30,ATL,50,4,Indiana,1981 Rnd 1 Pick 18,United States,NBA 1988-1989 Players Information
Tom Tolbert,F,6-7,235,23,CHA,14,0,Arizona,1988 Rnd 2 Pick 9,United States,NBA 1988-1989 Players Information
Sedric Toney,G,6-2,178,26,IND,2,3,Dayton,1985 Rnd 3 Pick 12,United States,NBA 1988-1989 Players Information
Kelly Tripucka,SF,6-6,220,30,CHA,71,7,Notre Dame,1981 Rnd 1 Pick 12,United States,NBA 1988-1989 Players Information
Trent Tucker,G,6-5,193,29,NYK,81,6,Minnesota,1982 Rnd 1 Pick 6,United States,NBA 1988-1989 Players Information
Andre Turner,G,5-11,160,24,MIL,4,2,Memphis,1986 Rnd 3 Pick 22,United States,NBA 1988-1989 Players Information
Elston Turner,GF,6-5,190,29,DEN,78,7,Ole Miss,1981 Rnd 2 Pick 20,United States,NBA 1988-1989 Players Information
Terry Tyler,GF,6-7,215,32,DAL,70,10,Detroit-Mercy,1978 Rnd 2 Pick 1,United States,NBA 1988-1989 Players Information
Kelvin Upshaw,G,6-2,180,26,"BOS, MIA",32,0,Utah,"1986 NBA Draft, Undrafted",United States,NBA 1988-1989 Players Information
Darnell Valentine,G,6-1,183,30,CLE,77,7,Kansas,1981 Rnd 1 Pick 16,United States,NBA 1988-1989 Players Information
Kiki Vandeweghe,SF,6-8,220,30,"NYK, POR",45,8,UCLA,1980 Rnd 1 Pick 11,United States,NBA 1988-1989 Players Information
Jay Vincent,F,6-7,220,29,"DEN, SAN",29,7,Michigan State,1981 Rnd 2 Pick 1,United States,NBA 1988-1989 Players Information
Sam Vincent,G,6-2,185,25,CHI,70,3,Michigan State,1985 Rnd 1 Pick 20,United States,NBA 1988-1989 Players Information
Darrell Walker,SG,6-4,180,27,WAS,79,5,Arkansas,1983 Rnd 1 Pick 12,United States,NBA 1988-1989 Players Information
Kenny Walker,F,6-8,210,24,NYK,79,2,Kentucky,1986 Rnd 1 Pick 5,United States,NBA 1988-1989 Players Information
Pearl Washington,G,6-2,190,25,MIA,54,2,Syracuse,1986 Rnd 1 Pick 13,United States,NBA 1988-1989 Players Information
Spud Webb,G,5-6,133,25,ATL,81,3,NC State,1985 Rnd 4 Pick 17,United States,NBA 1988-1989 Players Information
Chris Welp,C,7-0,245,25,PHI,72,1,Washington,1987 Rnd 1 Pick 16,Germany,NBA 1988-1989 Players Information
Bill Wennington,C,7-0,245,25,DAL,65,3,St. John's,1985 Rnd 1 Pick 16,Canada,NBA 1988-1989 Players Information
Mark West,C,6-10,230,28,PHX,82,5,Old Dominion,1983 Rnd 2 Pick 6,United States,NBA 1988-1989 Players Information
Ennis Whatley,SG,6-3,177,26,LAC,8,5,Alabama,1983 Rnd 1 Pick 13,United States,NBA 1988-1989 Players Information
Clinton Wheeler,G,6-1,185,29,"MIA, POR",28,4,William Paterson,1981 Rnd 7 Pick 12,United States,NBA 1988-1989 Players Information
Eric White,F,6-8,200,23,"LAC, UTH",38,1,Pepperdine,1987 Rnd 3 Pick 19,United States,NBA 1988-1989 Players Information
Jerome Whitehead,C,6-10,220,32,"GOS, SAN",57,10,Marquette,1978 Rnd 2 Pick 19,United States,NBA 1988-1989 Players Information
Morlon Wiley,G,6-4,185,22,DAL,51,0,Long Beach State,1988 Rnd 2 Pick 21,United States,NBA 1988-1989 Players Information
Dominique Wilkins,SF,6-7,200,29,ATL,80,6,Georgia,1982 Rnd 1 Pick 3,United States,NBA 1988-1989 Players Information
Eddie Lee Wilkins,FC,6-10,220,26,NYK,71,2,Gardner-Webb,1984 Rnd 6 Pick 17,United States,NBA 1988-1989 Players Information
Gerald Wilkins,SG,6-6,185,25,NYK,81,3,Chattanooga,1985 Rnd 2 Pick 23,United States,NBA 1988-1989 Players Information
Buck Williams,PF,6-8,215,28,NJN,74,7,Maryland,1981 Rnd 1 Pick 3,United States,NBA 1988-1989 Players Information
Herb Williams,C,6-10,242,31,"DAL, IND",76,7,Ohio State,1981 Rnd 1 Pick 14,United States,NBA 1988-1989 Players Information
Hot Rod Williams,FC,6-11,215,26,CLE,82,2,Tulane,1985 Rnd 2 Pick 21,United States,NBA 1988-1989 Players Information
John Williams,FC,6-8,235,22,WAS,82,2,LSU,1986 Rnd 1 Pick 12,United States,NBA 1988-1989 Players Information
Kevin Williams,G,6-2,175,27,"LAC, NJN",50,4,St. John's,1983 Rnd 2 Pick 22,United States,NBA 1988-1989 Players Information
Micheal Williams,PG,6-2,175,22,DET,49,0,Baylor,1988 Rnd 2 Pick 23,United States,NBA 1988-1989 Players Information
Reggie Williams,GF,6-7,190,24,LAC,63,1,Georgetown,1987 Rnd 1 Pick 4,United States,NBA 1988-1989 Players Information
David Wingate,GF,6-5,185,25,PHI,33,2,Georgetown,1986 Rnd 2 Pick 20,United States,NBA 1988-1989 Players Information
Randy Wittman,GF,6-6,210,29,"IND, SAC",64,5,Indiana,1983 Rnd 1 Pick 22,United States,NBA 1988-1989 Players Information
Joe Wolf,C,6-11,230,24,LAC,66,1,North Carolina,1987 Rnd 1 Pick 13,United States,NBA 1988-1989 Players Information
David Wood,PF,6-9,227,24,CHI,2,0,Nevada,"1986 NBA Draft, Undrafted",United States,NBA 1988-1989 Players Information
Mike Woodson,GF,6-5,195,30,HOU,81,8,Indiana,1980 Rnd 1 Pick 12,United States,NBA 1988-1989 Players Information
Orlando Woolridge,PF,6-9,215,29,LAL,74,7,Notre Dame,1981 Rnd 1 Pick 6,United States,NBA 1988-1989 Players Information
James Worthy,SF,6-9,225,28,LAL,81,6,North Carolina,1982 Rnd 1 Pick 1,United States,NBA 1988-1989 Players Information
Danny Young,G,6-3,175,26,POR,48,4,Wake Forest,1984 Rnd 2 Pick 15,United States,NBA 1988-1989 Players Information
