Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Chucky Brown,SF,6-7,214,29,"MIL, PHX",70,7,NC State,1989 Rnd 2 Pick 16,United States,NBA 1996-1997 Players Information
Dee Brown,PG,6-1,160,28,BOS,21,6,Jacksonville,1990 Rnd 1 Pick 19,United States,NBA 1996-1997 Players Information
Marcus Brown,G,6-3,185,22,POR,21,0,Murray State,1996 Rnd 2 Pick 17,United States,NBA 1996-1997 Players Information
Mike Brown,PF,6-9,257,33,PHX,6,10,Georgetown,1985 Rnd 3 Pick 22,United States,NBA 1996-1997 Players Information
P.J. Brown,C,6-11,225,27,MIA,80,3,Louisiana Tech,1992 Rnd 2 Pick 2,United States,NBA 1996-1997 Players Information
Randy Brown,PG,6-2,190,28,CHI,72,5,New Mexico State,1991 Rnd 2 Pick 4,United States,NBA 1996-1997 Players Information
Kobe Bryant,SG,6-6,212,18,LAL,71,0,Lower Merion High School (Pennsylvania),1996 Rnd 1 Pick 13,United States,NBA 1996-1997 Players Information
Mark Bryant,PF,6-9,245,31,PHX,41,8,Seton Hall,1988 Rnd 1 Pick 21,United States,NBA 1996-1997 Players Information
Jud Buechler,SF,6-6,220,28,CHI,76,6,Arizona,1990 Rnd 2 Pick 11,United States,NBA 1996-1997 Players Information
Matt Bullard,PF,6-10,215,29,HOU,71,5,Iowa,"1990 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Scott Burrell,G-F,6-7,218,26,"CHA, GOS",57,3,UConn,1993 Rnd 1 Pick 20,United States,NBA 1996-1997 Players Information
Willie Burton,G,6-6,210,28,ATL,24,5,Minnesota,1990 Rnd 1 Pick 9,United States,NBA 1996-1997 Players Information
Mitchell Butler,SG,6-5,210,26,POR,49,3,UCLA,"1993 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Jason Caffey,PF,6-8,255,23,CHI,75,1,Alabama,1995 Rnd 1 Pick 20,United States,NBA 1996-1997 Players Information
Michael Cage,PF,6-9,224,35,PHI,82,12,San Diego State,1984 Rnd 1 Pick 14,United States,NBA 1996-1997 Players Information
Adrian Caldwell,PF,6-8,265,30,"NJN, PHL",45,4,Lamar,"1989 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Marcus Camby,C,6-11,240,22,TOR,63,0,Massachusetts,1996 Rnd 1 Pick 2,United States,NBA 1996-1997 Players Information
Elden Campbell,FC,6-11,215,28,LAL,77,6,Clemson,1990 Rnd 1 Pick 27,United States,NBA 1996-1997 Players Information
Antoine Carr,PF,6-9,225,35,UTA,82,12,Wichita State,1983 Rnd 1 Pick 8,United States,NBA 1996-1997 Players Information
Chris Carr,G,6-5,207,22,MIN,55,1,Southern Illinois,1995 Rnd 2 Pick 27,United States,NBA 1996-1997 Players Information
Jimmy Carruth,FC,6-10,265,27,MIL,4,0,Virginia Tech,"1994 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Sam Cassell,G,6-3,185,27,"DAL, NJN, PHX",61,3,Florida State,1993 Rnd 1 Pick 24,United States,NBA 1996-1997 Players Information
Duane Causwell,C,7-0,240,28,SAC,46,6,Temple,1990 Rnd 1 Pick 18,United States,NBA 1996-1997 Players Information
Cedric Ceballos,SF,6-6,190,27,"LAL, PHX",50,6,Cal State Fullerton,1990 Rnd 2 Pick 21,United States,NBA 1996-1997 Players Information
Tom Chambers,PF,6-10,220,37,CHA,12,14,Utah,1981 Rnd 1 Pick 8,United States,NBA 1996-1997 Players Information
Rex Chapman,SG,6-4,185,29,PHX,65,8,Kentucky,1988 Rnd 1 Pick 8,United States,NBA 1996-1997 Players Information
Calbert Cheaney,GF,6-7,209,25,WAS,79,3,Indiana,1993 Rnd 1 Pick 6,United States,NBA 1996-1997 Players Information
Pete Chilcutt,F,6-10,230,28,VAN,54,5,North Carolina,1991 Rnd 1 Pick 27,United States,NBA 1996-1997 Players Information
Randolph Childress,SG,6-2,188,24,"DET, POR",23,1,Wake Forest,1995 Rnd 1 Pick 19,United States,NBA 1996-1997 Players Information
Chris Childs,SG,6-3,195,29,NYK,65,3,Boise State,"1989 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Doug Christie,SG,6-6,200,26,TOR,81,4,Pepperdine,1992 Rnd 1 Pick 17,United States,NBA 1996-1997 Players Information
Derrick Coleman,FC,6-10,230,29,PHI,57,6,Syracuse,1990 Rnd 1 Pick 1,United States,NBA 1996-1997 Players Information
Bimbo Coles,SG,6-1,180,28,GSW,51,6,Virginia Tech,1990 Rnd 2 Pick 13,United States,NBA 1996-1997 Players Information
Marty Conlon,F-C,6-10,224,29,BOS,74,6,Providence,"1990 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Tyrone Corbin,F,6-6,210,34,ATL,70,11,DePaul,1985 Rnd 2 Pick 11,United States,NBA 1996-1997 Players Information
Joe Courtney,PF,6-8,235,27,"PHL, SAN",9,4,Southern Mississippi,"1992 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
John Crotty,PG,6-1,185,27,MIA,48,5,Virginia,"1991 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Terry Cummings,PF,6-9,220,35,SEA,45,14,DePaul,1982 Rnd 1 Pick 2,United States,NBA 1996-1997 Players Information
Earl Cureton,PF,6-9,210,39,TOR,9,11,Detroit-Mercy,1979 Rnd 3 Pick 14,United States,NBA 1996-1997 Players Information
Dell Curry,SG,6-4,190,32,CHA,68,10,Virginia Tech,1986 Rnd 1 Pick 15,United States,NBA 1996-1997 Players Information
Michael Curry,F-G,6-5,210,28,DET,81,3,Georgia Southern,"1990 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Erick Dampier,C,6-11,265,21,IND,72,0,Mississippi State,1996 Rnd 1 Pick 10,United States,NBA 1996-1997 Players Information
Lloyd Daniels,SF,6-7,205,29,"NJN, SAC",22,3,Mt. San Antonio College,"1988 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Sasha Danilovic,SF,6-5,200,27,"DAL, MIA",56,1, ,1992 Rnd 2 Pick 16,Bosnia and Herzegovina,NBA 1996-1997 Players Information
Yinka Dare,C,7-1,270,24,NJN,41,2,George Washington,1994 Rnd 1 Pick 14,Nigeria,NBA 1996-1997 Players Information
Antonio Davis,FC,6-9,245,28,IND,82,3,UTEP,1990 Rnd 2 Pick 18,United States,NBA 1996-1997 Players Information
Ben Davis,FC,6-9,240,24,PHX,20,0,Arizona,1996 Rnd 2 Pick 14,United States,NBA 1996-1997 Players Information
Dale Davis,C-F,6-11,252,27,IND,80,5,Clemson,1991 Rnd 1 Pick 13,United States,NBA 1996-1997 Players Information
Emanual Davis,SG,6-4,195,28,HOU,13,2,Delaware State,"1991 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Hubert Davis,SF,6-5,183,26,TOR,36,4,North Carolina,1992 Rnd 1 Pick 20,United States,NBA 1996-1997 Players Information
Mark Davis,G-F,6-7,210,23,PHI,75,1,Texas Tech,1995 Rnd 2 Pick 19,United States,NBA 1996-1997 Players Information
Todd Day,GF,6-6,188,27,BOS,81,4,Arkansas,1992 Rnd 1 Pick 8,United States,NBA 1996-1997 Players Information
Andrew DeClercq,C,6-10,230,24,GSW,71,1,Florida,1995 Rnd 2 Pick 5,United States,NBA 1996-1997 Players Information
Terry Dehere,SG,6-4,190,25,LAC,73,3,Seton Hall,1993 Rnd 1 Pick 13,United States,NBA 1996-1997 Players Information
Vinny Del Negro,SG,6-4,185,30,SAS,72,6,NC State,1988 Rnd 2 Pick 4,United States,NBA 1996-1997 Players Information
Bison Dele,C,6-11,235,27,CHI,9,5,Arizona,1991 Rnd 1 Pick 10,United States,NBA 1996-1997 Players Information
Tony Delk,G,6-1,189,23,CHA,61,0,Kentucky,1996 Rnd 1 Pick 16,United States,NBA 1996-1997 Players Information
Dell Demps,G,6-3,205,27,ORL,2,3,Pacific,"1992 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Vlade Divac,C,7-1,260,29,CHA,81,7,KK Partizan (Serbia),1989 Rnd 1 Pick 26,Serbia,NBA 1996-1997 Players Information
Sasa Djordjevic,SG,6-2,198,29,POR,8,1,KK Partizan (Serbia),"1989 NBA Draft, Undrafted",Serbia,NBA 1996-1997 Players Information
Sherman Douglas,PG,6-0,180,30,MIL,79,7,Syracuse,1989 Rnd 2 Pick 1,United States,NBA 1996-1997 Players Information
Greg Dreiling,C,7-1,250,33,DAL,40,9,Kansas,1986 Rnd 2 Pick 2,United States,NBA 1996-1997 Players Information
Clyde Drexler,SG,6-7,210,34,HOU,62,13,Houston,1983 Rnd 1 Pick 14,United States,NBA 1996-1997 Players Information
Nate Driggers,SF,6-5,215,23,BOS,15,1,Montevallo,"1995 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Kevin Duckworth,C,7-0,275,32,LAC,26,10,Eastern Illinois,1986 Rnd 2 Pick 9,United States,NBA 1996-1997 Players Information
Chris Dudley,C,6-11,235,32,POR,81,9,Yale,1987 Rnd 4 Pick 6,United States,NBA 1996-1997 Players Information
Joe Dumars,SG,6-3,190,33,DET,79,11,McNeese State,1985 Rnd 1 Pick 18,United States,NBA 1996-1997 Players Information
Tony Dumas,F,6-6,190,24,"DAL, PHX",24,2,UMKC,1994 Rnd 1 Pick 19,United States,NBA 1996-1997 Players Information
Acie Earl,PF,6-10,240,26,"MIL, TOR",47,3,Iowa,1993 Rnd 1 Pick 19,United States,NBA 1996-1997 Players Information
Tyus Edney,PG,5-10,152,24,SAC,70,1,UCLA,1995 Rnd 2 Pick 18,United States,NBA 1996-1997 Players Information
Blue Edwards,SG,6-4,200,31,VAN,61,7,East Carolina,1989 Rnd 1 Pick 21,United States,NBA 1996-1997 Players Information
Kevin Edwards,PG,6-3,190,31,NJN,32,8,DePaul,1988 Rnd 1 Pick 20,United States,NBA 1996-1997 Players Information
Craig Ehlo,SG,6-6,180,35,SEA,62,13,Washington State,1983 Rnd 3 Pick 1,United States,NBA 1996-1997 Players Information
Howard Eisley,G,6-2,177,24,UTA,82,2,Boston College,1994 Rnd 2 Pick 3,United States,NBA 1996-1997 Players Information
Mario Elie,SG,6-5,210,33,HOU,78,6,American International,1985 Rnd 7 Pick 21,United States,NBA 1996-1997 Players Information
Sean Elliott,SF,6-8,205,29,SAS,39,7,Arizona,1989 Rnd 1 Pick 3,United States,NBA 1996-1997 Players Information
Dale Ellis,GF,6-7,205,36,DEN,82,13,Tennessee,1983 Rnd 1 Pick 9,United States,NBA 1996-1997 Players Information
LaPhonso Ellis,PF,6-8,240,26,DEN,55,4,Notre Dame,1992 Rnd 1 Pick 5,United States,NBA 1996-1997 Players Information
Pervis Ellison,C,6-9,210,29,BOS,6,7,Louisville,1989 Rnd 1 Pick 1,United States,NBA 1996-1997 Players Information
Brian Evans,F,6-8,220,23,ORL,14,0,Indiana,1996 Rnd 1 Pick 27,United States,NBA 1996-1997 Players Information
Patrick Ewing,C,7-0,240,34,NYK,78,11,Georgetown,1985 Rnd 1 Pick 1,United StatesJamaica,NBA 1996-1997 Players Information
Jamie Feick,F,6-9,255,22,"CHA, SAN",41,0,Michigan State,1996 Rnd 2 Pick 19,United States,NBA 1996-1997 Players Information
Duane Ferrell,F,6-7,209,32,IND,62,8,Georgia Tech,"1988 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Danny Ferry,PF,6-10,230,30,CLE,82,6,Duke,1989 Rnd 1 Pick 2,United States,NBA 1996-1997 Players Information
Michael Finley,G-F,6-7,225,23,"DAL, PHX",83,1,Wisconsin,1995 Rnd 1 Pick 21,United States,NBA 1996-1997 Players Information
Matt Fish,PF,6-11,235,27,"MIA, WAS",6,3,UNC Wilmington,1992 Rnd 2 Pick 23,United States,NBA 1996-1997 Players Information
Derek Fisher,G,6-1,210,22,LAL,80,0,Little Rock,1996 Rnd 1 Pick 24,United States,NBA 1996-1997 Players Information
Greg Foster,C,6-11,240,28,UTA,79,6,UTEP,1990 Rnd 2 Pick 8,United States,NBA 1996-1997 Players Information
Rick Fox,SF,6-7,230,27,BOS,76,5,North Carolina,1991 Rnd 1 Pick 24,CanadaBahamas,NBA 1996-1997 Players Information
Todd Fuller,C,6-11,255,22,GSW,75,0,NC State,1996 Rnd 1 Pick 11,United States,NBA 1996-1997 Players Information
Kevin Gamble,SF,6-5,210,31,SAC,62,9,Iowa,1987 Rnd 3 Pick 17,United States,NBA 1996-1997 Players Information
Kevin Garnett,PF,6-11,240,20,MIN,77,1,Farragut Career Academy (Illinois),1995 Rnd 1 Pick 5,United States,NBA 1996-1997 Players Information
Dean Garrett,C,6-10,225,30,MIN,68,3,Indiana,1988 Rnd 2 Pick 13,United States,NBA 1996-1997 Players Information
Chris Gatling,PF,6-10,220,29,"DAL, NJN",47,5,Old Dominion,1991 Rnd 1 Pick 16,United States,NBA 1996-1997 Players Information
Reggie Geary,SG,6-2,187,23,CLE,39,0,Arizona,1996 Rnd 2 Pick 27,United States,NBA 1996-1997 Players Information
Matt Geiger,C,7-0,243,27,CHA,49,4,Georgia Tech,1992 Rnd 2 Pick 15,United States,NBA 1996-1997 Players Information
Kendall Gill,SG,6-5,195,28,NJN,82,6,Illinois,1990 Rnd 1 Pick 5,United States,NBA 1996-1997 Players Information
Armen Gilliam,PF,6-9,230,32,MIL,80,9,UNLV,1987 Rnd 1 Pick 2,United States,NBA 1996-1997 Players Information
Anthony Goldwire,G,6-1,182,25,"CHA, DEN",60,1,Houston,1994 Rnd 2 Pick 25,United States,NBA 1996-1997 Players Information
Greg Graham,G,6-4,183,26,SEA,28,3,Indiana,1993 Rnd 1 Pick 17,United States,NBA 1996-1997 Players Information
Brian Grant,PF,6-9,254,24,SAC,24,2,Xavier,1994 Rnd 1 Pick 8,United States,NBA 1996-1997 Players Information
Gary Grant,G,6-3,185,31,MIA,28,8,Michigan,1988 Rnd 1 Pick 15,United States,NBA 1996-1997 Players Information
Harvey Grant,F,6-8,195,31,WAS,78,8,Oklahoma,1988 Rnd 1 Pick 12,United States,NBA 1996-1997 Players Information
Horace Grant,PF,6-10,255,31,ORL,67,9,Clemson,1987 Rnd 1 Pick 10,United States,NBA 1996-1997 Players Information
Devin Gray,F,6-7,240,24,"SAC, SAN",6,1,Clemson,"1995 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Evric Gray,F,6-7,235,27,NJN,5,1,UNLV,"1993 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Jeff Grayer,GF,6-5,200,31,SAC,25,7,Iowa State,1988 Rnd 1 Pick 13,United States,NBA 1996-1997 Players Information
A.C. Green,PF,6-9,220,33,"DAL, PHX",83,11,Oregon State,1985 Rnd 1 Pick 23,United States,NBA 1996-1997 Players Information
Litterial Green,G,6-1,185,26,DET,45,3,Georgia,1992 Rnd 2 Pick 12,United States,NBA 1996-1997 Players Information
Tom Gugliotta,PF,6-10,240,27,MIN,81,4,NC State,1992 Rnd 1 Pick 6,United States,NBA 1996-1997 Players Information
Jack Haley,FC,6-10,240,33,NJN,20,9,UCLA,1987 Rnd 4 Pick 10,United States,NBA 1996-1997 Players Information
Darvin Ham,F-G,6-7,220,23,"DEN, IND",36,0,Texas Tech,"1996 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Steve Hamer,C,7-0,245,23,BOS,35,0,Tennessee,1996 Rnd 2 Pick 9,United States,NBA 1996-1997 Players Information
Tom Hammonds,PF,6-9,215,29,DEN,81,7,Georgia Tech,1989 Rnd 1 Pick 9,United States,NBA 1996-1997 Players Information
Darrin Hancock,F,6-7,205,25,"ATL, MIL, SAN",24,2,Maurienne (France),1994 Rnd 2 Pick 11,United States,NBA 1996-1997 Players Information
Penny Hardaway,PG,6-7,195,25,ORL,59,3,Memphis,1993 Rnd 1 Pick 3,United States,NBA 1996-1997 Players Information
Tim Hardaway,PG,6-0,175,30,MIA,81,7,UTEP,1989 Rnd 1 Pick 14,United States,NBA 1996-1997 Players Information
Derek Harper,PG,6-4,185,35,DAL,75,13,Illinois,1983 Rnd 1 Pick 11,United States,NBA 1996-1997 Players Information
Ron Harper,SG,6-6,185,33,CHI,76,10,Miami (OH),1986 Rnd 1 Pick 8,United States,NBA 1996-1997 Players Information
Othella Harrington,F-C,6-9,235,23,HOU,57,0,Georgetown,1996 Rnd 2 Pick 1,United States,NBA 1996-1997 Players Information
Lucious Harris,SG,6-5,190,26,PHI,54,3,Long Beach State,1993 Rnd 2 Pick 1,United States,NBA 1996-1997 Players Information
Antonio Harvey,C,6-11,225,26,SEA,6,3,Pfeiffer,"1993 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Hersey Hawkins,SG,6-3,190,30,SEA,82,8,Bradley,1988 Rnd 1 Pick 6,United States,NBA 1996-1997 Players Information
Michael Hawkins,G,6-0,178,24,BOS,29,0,Xavier,"1995 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Shane Heal,G,6-0,183,26,MIN,43,0,Geelong Supercats (Australia),"1992 NBA Draft, Undrafted",Australia,NBA 1996-1997 Players Information
Alan Henderson,F-C,6-9,235,24,ATL,30,1,Indiana,1995 Rnd 1 Pick 16,United States,NBA 1996-1997 Players Information
Mark Hendrickson,F,6-9,220,22,PHI,29,0,Washington State,1996 Rnd 2 Pick 2,United States,NBA 1996-1997 Players Information
Carl Herrera,F,6-9,215,30,SAS,75,5,Houston,1990 Rnd 2 Pick 3,Trinidad and TobagoVenezuela,NBA 1996-1997 Players Information
Grant Hill,SF,6-8,225,24,DET,80,2,Duke,1994 Rnd 1 Pick 3,United States,NBA 1996-1997 Players Information
Tyrone Hill,PF,6-9,240,28,CLE,74,6,Xavier,1990 Rnd 1 Pick 11,United States,NBA 1996-1997 Players Information
Fred Hoiberg,G,6-4,203,24,IND,47,1,Iowa State,1995 Rnd 2 Pick 23,United States,NBA 1996-1997 Players Information
Jeff Hornacek,SG,6-3,190,33,UTA,82,10,Iowa State,1986 Rnd 2 Pick 22,United States,NBA 1996-1997 Players Information
Robert Horry,PF,6-9,220,26,"LAL, PHX",54,4,Alabama,1992 Rnd 1 Pick 11,United States,NBA 1996-1997 Players Information
Allan Houston,G,6-6,205,25,NYK,81,3,Tennessee,1993 Rnd 1 Pick 11,United States,NBA 1996-1997 Players Information
Juwan Howard,PF,6-9,240,24,WAS,82,2,Michigan,1994 Rnd 1 Pick 5,United States,NBA 1996-1997 Players Information
Stephen Howard,PF,6-9,225,26,"SAN, UTH",49,2,DePaul,"1992 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Lindsey Hunter,G,6-2,195,26,DET,82,3,Jackson State,1993 Rnd 1 Pick 10,United States,NBA 1996-1997 Players Information
Bobby Hurley,G,6-0,165,25,SAC,49,3,Duke,1993 Rnd 1 Pick 7,United States,NBA 1996-1997 Players Information
Allen Iverson,G,6-0,165,21,PHI,76,0,Georgetown,1996 Rnd 1 Pick 1,United States,NBA 1996-1997 Players Information
Jaren Jackson,SG,6-4,190,29,WAS,75,5,Georgetown,"1989 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Jim Jackson,SG,6-6,220,26,"DAL, NJN",77,4,Ohio State,1992 Rnd 1 Pick 4,United States,NBA 1996-1997 Players Information
Mark Jackson,PG,6-1,180,31,"DEN, IND",82,9,St. John's,1987 Rnd 1 Pick 18,United States,NBA 1996-1997 Players Information
Henry James,PF,6-8,220,31,ATL,53,6,St. Mary's (TX),"1988 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Chris Jent,F,6-7,220,27,NYK,3,2,Ohio State,"1992 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Avery Johnson,PG,5-10,175,31,SAS,76,8,Southern,"1988 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Eddie Johnson,SF,6-7,215,37,"HOU, IND",52,14,Illinois,1981 Rnd 2 Pick 6,United States,NBA 1996-1997 Players Information
Ervin Johnson,C,6-11,245,29,DEN,82,3,New Orleans,1993 Rnd 1 Pick 23,United States,NBA 1996-1997 Players Information
Kevin Johnson,PG,6-1,180,30,PHX,70,9,California,1987 Rnd 1 Pick 7,United States,NBA 1996-1997 Players Information
Larry Johnson,F,6-6,250,27,NYK,76,5,UNLV,1991 Rnd 1 Pick 1,United States,NBA 1996-1997 Players Information
Charles A. Jones,FC,6-9,215,39,HOU,12,15,Albany State (GA),1979 Rnd 8 Pick 18,United States,NBA 1996-1997 Players Information
Eddie Jones,G-F,6-6,200,25,LAL,80,2,Temple,1994 Rnd 1 Pick 10,United States,NBA 1996-1997 Players Information
Popeye Jones,PF,6-8,250,26,TOR,79,3,Murray State,1992 Rnd 2 Pick 14,United States,NBA 1996-1997 Players Information
Michael Jordan,SG,6-6,215,34,CHI,82,11,North Carolina,1984 Rnd 1 Pick 3,United States,NBA 1996-1997 Players Information
Reggie Jordan,G,6-4,195,28,"MIN, POR",19,2,New Mexico State,"1993 NBA Draft, Undrafted",United States,NBA 1996-1997 Players Information
Adam Keefe,F,6-9,230,27,UTA,62,4,Stanford,1992 Rnd 1 Pick 10,United States,NBA 1996-1997 Players Information
Shawn Kemp,C,6-10,280,27,SEA,81,7,Trinity Valley CC,1989 Rnd 1 Pick 17,United States,NBA 1996-1997 Players Information
Tim Kempton,FC,6-10,245,33,SAS,10,6,Notre Dame,1986 Rnd 6 Pick 8,United States,NBA 1996-1997 Players Information
Steve Kerr,SG,6-3,175,31,CHI,82,8,Arizona,1988 Rnd 2 Pick 25,United States,NBA 1996-1997 Players Information
Jerome Kersey,PF,6-7,215,34,LAL,70,12,Longwood,1984 Rnd 2 Pick 22,United States,NBA 1996-1997 Players Information
Jason Kidd,PG,6-4,210,23,"DAL, PHX",55,2,California,1994 Rnd 1 Pick 2,United States,NBA 1996-1997 Players Information
Frankie King,G,6-1,185,24,PHI,7,1,Western Carolina,1995 Rnd 2 Pick 8,United States,NBA 1996-1997 Players Information
Jimmy King,GF,6-5,210,23,DEN,2,1,Michigan,1995 Rnd 2 Pick 6,United States,NBA 1996-1997 Players Information
Stacey King,PF,6-11,250,30,"BOS, DAL",11,7,Oklahoma,1989 Rnd 1 Pick 6,United States,NBA 1996-1997 Players Information
Kerry Kittles,G,6-5,179,22,NJN,82,0,Villanova,1996 Rnd 1 Pick 8,United States,NBA 1996-1997 Players Information
