Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Mo Cheeks,PG,6-1,180,27,PHI,75,5,West Texas A&M,1978 Rnd 2 Pick 14,United States,NBA 1983-1984 Players Information
Carlos Clark,G,6-4,210,23,BOS,29,0,Ole Miss,1983 Rnd 4 Pick 21,United States,NBA 1983-1984 Players Information
Don Collins,GF,6-6,190,25,GSW,60,3,Washington State,1980 Rnd 1 Pick 18,United States,NBA 1983-1984 Players Information
Leroy Combs,SF,6-8,210,23,IND,48,0,Oklahoma State,1983 Rnd 2 Pick 2,United States,NBA 1983-1984 Players Information
Lester Conner,G,6-4,180,24,GSW,82,1,Oregon State,1982 Rnd 1 Pick 14,United States,NBA 1983-1984 Players Information
Darwin Cook,G,6-3,184,25,NJN,82,0,Portland,1980 Rnd 4 Pick 1,United States,NBA 1983-1984 Players Information
Jeff Cook,FC,6-10,215,27,CLE,81,5,Idaho State,1978 Rnd 3 Pick 5,United States,NBA 1983-1984 Players Information
Michael Cooper,SG,6-5,170,27,LAL,82,5,New Mexico,1978 Rnd 3 Pick 16,United States,NBA 1983-1984 Players Information
Wayne Cooper,FC,6-10,220,27,POR,81,5,New Orleans,1978 Rnd 2 Pick 18,United States,NBA 1983-1984 Players Information
Dave Corzine,C,6-11,250,27,CHI,82,5,DePaul,1978 Rnd 1 Pick 18,United States,NBA 1983-1984 Players Information
Charlie Criss,G,5-8,165,35,"ATL, MIL",15,6,New Mexico State,"1970 NBA Draft, Undrafted",United States,NBA 1983-1984 Players Information
Geff Crompton,C,6-11,280,28,CLE,7,4,North Carolina,1978 Rnd 4 Pick 4,United States,NBA 1983-1984 Players Information
Russell Cross,C,6-10,215,22,GSW,44,0,Purdue,1983 Rnd 1 Pick 6,United States,NBA 1983-1984 Players Information
Pat Cummings,FC,6-9,230,27,DAL,80,5,Cincinnati,1978 Rnd 3 Pick 15,United States,NBA 1983-1984 Players Information
Terry Cummings,PF,6-9,220,22,SDC,81,1,DePaul,1982 Rnd 1 Pick 2,United States,NBA 1983-1984 Players Information
Earl Cureton,PF,6-9,210,26,DET,73,3,Detroit-Mercy,1979 Rnd 3 Pick 14,United States,NBA 1983-1984 Players Information
Quintin Dailey,G,6-3,180,23,CHI,82,1,San Francisco,1982 Rnd 1 Pick 7,United States,NBA 1983-1984 Players Information
Adrian Dantley,SF,6-5,208,28,UTA,79,7,Notre Dame,1976 Rnd 1 Pick 6,United States,NBA 1983-1984 Players Information
Brad Davis,G,6-3,180,28,DAL,81,6,Maryland,1977 Rnd 1 Pick 15,United States,NBA 1983-1984 Players Information
Charles Davis,F,6-7,215,25,WAS,46,2,Vanderbilt,1981 Rnd 2 Pick 12,United States,NBA 1983-1984 Players Information
Johnny Davis,G,6-2,170,28,ATL,75,7,Dayton,1976 Rnd 2 Pick 5,United States,NBA 1983-1984 Players Information
Walter Davis,GF,6-6,193,29,PHX,78,6,North Carolina,1977 Rnd 1 Pick 5,United States,NBA 1983-1984 Players Information
Darryl Dawkins,C,6-11,251,27,NJN,81,8,Evans High School (Florida),1975 Rnd 1 Pick 5,United States,NBA 1983-1984 Players Information
Darren Daye,FC,6-8,220,23,WAS,75,0,UCLA,1983 Rnd 3 Pick 10,United States,NBA 1983-1984 Players Information
Kenny Dennard,PF,6-8,220,25,DEN,43,2,Duke,1981 Rnd 4 Pick 9,United States,NBA 1983-1984 Players Information
James Donaldson,C,7-2,275,26,SDC,82,3,Washington State,1979 Rnd 4 Pick 7,England,NBA 1983-1984 Players Information
John Drew,GF,6-6,205,29,UTA,81,9,Gardner-Webb,1974 Rnd 2 Pick 7,United States,NBA 1983-1984 Players Information
Larry Drew,G,6-1,170,25,KCK,73,3,Missouri,1980 Rnd 1 Pick 17,United States,NBA 1983-1984 Players Information
Clyde Drexler,SG,6-7,210,21,POR,82,0,Houston,1983 Rnd 1 Pick 14,United States,NBA 1983-1984 Players Information
"Mike Dunleavy, Sr.",G,6-3,180,29,MIL,17,7,South Carolina,1976 Rnd 6 Pick 13,United States,NBA 1983-1984 Players Information
T.R. Dunn,G,6-4,192,29,DEN,80,6,Alabama,1977 Rnd 2 Pick 19,United States,NBA 1983-1984 Players Information
Mark Eaton,C,7-4,275,27,UTA,82,1,UCLA,1979 Rnd 5 Pick 19,United States,NBA 1983-1984 Players Information
Jerry Eaves,G,6-4,180,25,UTA,80,1,Louisville,1982 Rnd 3 Pick 9,United States,NBA 1983-1984 Players Information
Keith Edmonson,G,6-5,195,23,"DEN, SAN",55,1,Purdue,1982 Rnd 1 Pick 10,United States,NBA 1983-1984 Players Information
Franklin Edwards,G,6-1,170,25,PHI,60,2,Cleveland State,1981 Rnd 1 Pick 22,United States,NBA 1983-1984 Players Information
James Edwards,C,7-0,225,28,PHX,72,6,Washington,1977 Rnd 3 Pick 2,United States,NBA 1983-1984 Players Information
Craig Ehlo,SG,6-6,180,22,HOU,6,0,Washington State,1983 Rnd 3 Pick 1,United States,NBA 1983-1984 Players Information
Dale Ellis,GF,6-7,205,23,DAL,67,0,Tennessee,1983 Rnd 1 Pick 9,United States,NBA 1983-1984 Players Information
Len Elmore,FC,6-9,220,31,NYK,64,7,Maryland,1974 Rnd 1 Pick 13,United States,NBA 1983-1984 Players Information
Chris Engler,C,6-11,245,25,GSW,45,1,Wyoming,1982 Rnd 3 Pick 14,United States,NBA 1983-1984 Players Information
Alex English,SF,6-7,190,30,DEN,82,7,South Carolina,1976 Rnd 2 Pick 6,United States,NBA 1983-1984 Players Information
Julius Erving,SF,6-6,200,34,PHI,77,11,Massachusetts,1972 Rnd 1 Pick 12,United States,NBA 1983-1984 Players Information
Mike Evans,G,6-1,170,28,DEN,78,5,Kansas State,1978 Rnd 1 Pick 21,United States,NBA 1983-1984 Players Information
Eric Fernsten,FC,6-10,205,30,NYK,32,5,San Francisco,1975 Rnd 4 Pick 8,United States,NBA 1983-1984 Players Information
Sleepy Floyd,PG,6-3,170,23,GSW,77,1,Georgetown,1982 Rnd 1 Pick 13,United States,NBA 1983-1984 Players Information
Phil Ford,G,6-2,175,28,HOU,81,5,North Carolina,1978 Rnd 1 Pick 2,United States,NBA 1983-1984 Players Information
Rod Foster,G,6-1,160,23,PHX,80,0,UCLA,1983 Rnd 2 Pick 4,United States,NBA 1983-1984 Players Information
World B. Free,G,6-2,185,30,CLE,75,8,Guilford,1975 Rnd 2 Pick 5,United States,NBA 1983-1984 Players Information
Bill Garnett,F,6-9,225,23,DAL,80,1,Wyoming,1982 Rnd 1 Pick 4,United States,NBA 1983-1984 Players Information
Calvin Garrett,PF,6-7,190,27,LAL,41,3,Oral Roberts,1979 Rnd 3 Pick 3,United States,NBA 1983-1984 Players Information
John Garris,F,6-8,205,24,CLE,33,0,Boston College,1983 Rnd 2 Pick 3,United States,NBA 1983-1984 Players Information
George Gervin,GF,6-7,180,31,SAS,76,7,Eastern Michigan,1974 Rnd 3 Pick 4,United States,NBA 1983-1984 Players Information
Mike Gibson,PF,6-10,205,23,WAS,32,0,USC Upstate,1982 Rnd 2 Pick 21,United States,NBA 1983-1984 Players Information
Artis Gilmore,C,7-2,240,34,SAS,64,7,Jacksonville,1971 Rnd 7 Pick 15,United States,NBA 1983-1984 Players Information
Mike Glenn,G,6-2,175,28,ATL,81,6,Southern Illinois,1977 Rnd 2 Pick 1,United States,NBA 1983-1984 Players Information
Mike Gminski,C,6-11,250,24,NJN,82,3,Duke,1980 Rnd 1 Pick 7,United States,NBA 1983-1984 Players Information
Stewart Granger,G,6-3,190,22,CLE,56,0,Villanova,1983 Rnd 1 Pick 24,Canada,NBA 1983-1984 Players Information
Rickey Green,PG,6-0,170,29,UTA,81,5,Michigan,1977 Rnd 1 Pick 16,United States,NBA 1983-1984 Players Information
Sidney Green,FC,6-9,220,23,CHI,49,0,UNLV,1983 Rnd 1 Pick 5,United States,NBA 1983-1984 Players Information
David Greenwood,F,6-9,222,26,CHI,78,4,UCLA,1979 Rnd 1 Pick 2,United States,NBA 1983-1984 Players Information
Kevin Grevey,GF,6-5,210,30,MIL,64,8,Kentucky,1975 Rnd 1 Pick 18,United States,NBA 1983-1984 Players Information
Darrell Griffith,SG,6-4,190,25,UTA,82,3,Louisville,1980 Rnd 1 Pick 2,United States,NBA 1983-1984 Players Information
Ernie Grunfeld,GF,6-6,210,28,NYK,76,6,Tennessee,1977 Rnd 1 Pick 11,RomaniaUnited States,NBA 1983-1984 Players Information
Bobby Hansen,SG,6-6,190,23,UTA,53,0,Iowa,1983 Rnd 3 Pick 7,United States,NBA 1983-1984 Players Information
Bill Hanzlik,SF,6-7,185,26,DEN,80,3,Notre Dame,1980 Rnd 1 Pick 20,United States,NBA 1983-1984 Players Information
Derek Harper,PG,6-4,185,22,DAL,82,0,Illinois,1983 Rnd 1 Pick 11,United States,NBA 1983-1984 Players Information
Scott Hastings,FC,6-10,235,23,ATL,68,1,Arkansas,1982 Rnd 2 Pick 6,United States,NBA 1983-1984 Players Information
Steve Hawes,C,6-9,220,33,SEA,78,9,Washington,1972 Rnd 2 Pick 11,United States,NBA 1983-1984 Players Information
Elvin Hayes,FC,6-9,235,38,HOU,81,15,Houston,1968 Rnd 1 Pick 1,United States,NBA 1983-1984 Players Information
Steve Hayes,C,7-0,205,28,SEA,43,4,Idaho State,1977 Rnd 4 Pick 10,United States,NBA 1983-1984 Players Information
Gerald Henderson,G,6-2,175,28,BOS,78,5,VCU,1978 Rnd 3 Pick 20,United States,NBA 1983-1984 Players Information
Rod Higgins,FC,6-7,200,24,CHI,78,1,Fresno State,1982 Rnd 2 Pick 8,United States,NBA 1983-1984 Players Information
Johnny High,G,6-3,185,26,PHX,29,3,Nevada,1979 Rnd 2 Pick 2,United States,NBA 1983-1984 Players Information
Armond Hill,PG,6-4,190,30,ATL,15,7,Princeton,1976 Rnd 1 Pick 9,United States,NBA 1983-1984 Players Information
Roy Hinson,FC,6-9,210,22,CLE,80,0,Rutgers,1983 Rnd 1 Pick 20,United States,NBA 1983-1984 Players Information
Craig Hodges,G,6-2,190,23,SDC,76,1,Long Beach State,1982 Rnd 3 Pick 2,United States,NBA 1983-1984 Players Information
Lionel Hollins,G,6-3,185,30,DET,32,8,Arizona State,1975 Rnd 1 Pick 6,United States,NBA 1983-1984 Players Information
Phil Hubbard,FC,6-8,215,27,CLE,80,4,Michigan,1979 Rnd 1 Pick 15,United States,NBA 1983-1984 Players Information
Geoff Huston,G,6-2,175,26,CLE,77,4,Texas Tech,1979 Rnd 3 Pick 6,United States,NBA 1983-1984 Players Information
Marc Iavaroni,F,6-8,210,27,PHI,78,2,Virginia,1978 Rnd 3 Pick 11,United States,NBA 1983-1984 Players Information
Dan Issel,FC,6-9,235,35,DEN,76,7,Kentucky,1970 Rnd 8 Pick 3,United States,NBA 1983-1984 Players Information
Tracy Jackson,SG,6-6,205,24,IND,2,2,Notre Dame,1981 Rnd 2 Pick 2,United States,NBA 1983-1984 Players Information
Clay Johnson,SG,6-4,175,27,SEA,25,3,Missouri,1978 Rnd 5 Pick 22,United States,NBA 1983-1984 Players Information
Clemon Johnson,FC,6-10,240,27,PHI,80,5,Florida A&M,1978 Rnd 2 Pick 22,United States,NBA 1983-1984 Players Information
Dennis Johnson,PG,6-4,185,29,BOS,80,7,Pepperdine,1976 Rnd 2 Pick 12,United States,NBA 1983-1984 Players Information
Eddie Johnson,SF,6-7,215,24,KCK,82,2,Illinois,1981 Rnd 2 Pick 6,United States,NBA 1983-1984 Players Information
Frank Johnson,G,6-1,185,25,WAS,82,2,Wake Forest,1981 Rnd 1 Pick 11,United States,NBA 1983-1984 Players Information
George Johnson,FC,6-7,210,27,IND,81,5,St. John's,1978 Rnd 1 Pick 12,United States,NBA 1983-1984 Players Information
"Eddie Johnson, Jr.",G,6-2,180,29,ATL,67,6,Auburn,1977 Rnd 3 Pick 5,United States,NBA 1983-1984 Players Information
Magic Johnson,PG,6-9,255,24,LAL,67,4,Michigan State,1979 Rnd 1 Pick 1,United States,NBA 1983-1984 Players Information
Marques Johnson,GF,6-7,218,28,MIL,74,6,UCLA,1977 Rnd 1 Pick 3,United States,NBA 1983-1984 Players Information
Mickey Johnson,PF,6-10,190,31,GSW,78,9,Aurora,1974 Rnd 4 Pick 2,United States,NBA 1983-1984 Players Information
Reggie Johnson,F,6-9,205,26,NJN,71,3,Tennessee,1980 Rnd 1 Pick 15,United States,NBA 1983-1984 Players Information
Steve Johnson,FC,6-10,235,26,"CHI, KCK",81,2,Oregon State,1981 Rnd 1 Pick 7,United States,NBA 1983-1984 Players Information
Vinnie Johnson,G,6-2,200,27,DET,82,4,Baylor,1979 Rnd 1 Pick 7,United States,NBA 1983-1984 Players Information
Bobby Jones,SF,6-9,210,32,PHI,75,7,North Carolina,1974 Rnd 1 Pick 5,United States,NBA 1983-1984 Players Information
Caldwell Jones,FC,6-11,216,33,HOU,81,9,Albany State (GA),1973 Rnd 2 Pick 14,United States,NBA 1983-1984 Players Information
Charles A. Jones,FC,6-9,215,26,PHI,1,2,Albany State (GA),1979 Rnd 8 Pick 18,United States,NBA 1983-1984 Players Information
Edgar Jones,FC,6-10,225,27,SAS,81,0,Nevada,1979 Rnd 2 Pick 9,United States,NBA 1983-1984 Players Information
Hutch Jones,F,6-8,195,24,SDC,4,0,Vanderbilt,1982 Rnd 3 Pick 8,United States,NBA 1983-1984 Players Information
Major Jones,F,6-9,225,30,HOU,57,6,Albany State (GA),1976 Rnd 2 Pick 3,United States,NBA 1983-1984 Players Information
Mark Jones,PG,6-1,175,22,NJN,6,0,St. Bonaventure,1983 Rnd 4 Pick 12,United States,NBA 1983-1984 Players Information
Eddie Jordan,PG,6-1,170,29,"LAL, POR",16,6,Rutgers,1977 Rnd 2 Pick 11,United States,NBA 1983-1984 Players Information
Rich Kelley,C,7-0,235,30,UTA,75,8,Stanford,1975 Rnd 1 Pick 7,United States,NBA 1983-1984 Players Information
Clark Kellogg,F,6-7,225,22,IND,79,1,Ohio State,1982 Rnd 1 Pick 8,United States,NBA 1983-1984 Players Information
Greg Kelser,F,6-7,190,26,SDC,80,4,Michigan State,1979 Rnd 1 Pick 4,United States,NBA 1983-1984 Players Information
Albert King,GF,6-6,190,24,NJN,79,2,Maryland,1981 Rnd 1 Pick 10,United States,NBA 1983-1984 Players Information
Bernard King,SF,6-7,205,27,NYK,77,6,Tennessee,1977 Rnd 1 Pick 7,United States,NBA 1983-1984 Players Information
Reggie King,F,6-6,225,27,SEA,77,4,Alabama,1979 Rnd 1 Pick 18,United States,NBA 1983-1984 Players Information
Greg Kite,C,6-11,250,22,BOS,34,0,Brigham Young,1983 Rnd 1 Pick 21,United States,NBA 1983-1984 Players Information
Billy Knight,GF,6-6,195,31,KCK,75,7,Pittsburgh,1974 Rnd 2 Pick 3,United States,NBA 1983-1984 Players Information
Joe Kopicki,PF,6-9,240,23,WAS,60,1,Detroit-Mercy,1982 Rnd 3 Pick 10,United States,NBA 1983-1984 Players Information
Bruce Kuczenski,PF,6-10,230,23,"IND, NJN, PHL",15,0,UConn,1983 Rnd 3 Pick 12,United States,NBA 1983-1984 Players Information
Mitch Kupchak,FC,6-9,230,29,LAL,34,7,North Carolina,1976 Rnd 1 Pick 13,United States,NBA 1983-1984 Players Information
Bill Laimbeer,C,6-11,245,26,DET,82,3,Notre Dame,1979 Rnd 3 Pick 21,United States,NBA 1983-1984 Players Information
Jeff Lamp,GF,6-6,195,24,POR,64,2,Virginia,1981 Rnd 1 Pick 15,United States,NBA 1983-1984 Players Information
Mark Landsberger,FC,6-8,215,28,ATL,35,6,Arizona State,1977 Rnd 2 Pick 13,United States,NBA 1983-1984 Players Information
Bob Lanier,C,6-11,250,35,MIL,72,13,St. Bonaventure,1970 Rnd 1 Pick 1,United States,NBA 1983-1984 Players Information
Allen Leavell,G,6-1,170,26,HOU,82,4,Oklahoma City,1979 Rnd 5 Pick 16,United States,NBA 1983-1984 Players Information
Ronnie Lester,G,6-2,175,25,CHI,43,3,Iowa,1980 Rnd 1 Pick 10,United States,NBA 1983-1984 Players Information
Fat Lever,PG,6-3,170,23,POR,81,1,Arizona State,1982 Rnd 1 Pick 11,United States,NBA 1983-1984 Players Information
Cliff Levingston,F,6-8,210,23,DET,80,1,Wichita State,1982 Rnd 1 Pick 9,United States,NBA 1983-1984 Players Information
Steve Lingenfelter,PF,6-9,225,25,SAS,3,1,South Dakota State,1981 Rnd 2 Pick 21,United States,NBA 1983-1984 Players Information
Alton Lister,FC,7-0,240,25,MIL,82,2,Arizona State,1981 Rnd 1 Pick 21,United States,NBA 1983-1984 Players Information
Lewis Lloyd,GF,6-6,205,25,HOU,82,2,Drake,1981 Rnd 4 Pick 7,United States,NBA 1983-1984 Players Information
Darrell Lockhart,C,6-9,245,23,SAS,2,0,Auburn,1983 Rnd 2 Pick 11,United States,NBA 1983-1984 Players Information
Kevin Loder,SF,6-6,205,24,KCK,10,2,Alabama State,1981 Rnd 1 Pick 17,United States,NBA 1983-1984 Players Information
John Long,GF,6-5,195,27,DET,82,5,Detroit-Mercy,1978 Rnd 2 Pick 7,United States,NBA 1983-1984 Players Information
Sidney Lowe,G,6-0,195,24,IND,78,0,NC State,1983 Rnd 2 Pick 1,United States,NBA 1983-1984 Players Information
John Lucas,G,6-3,175,30,SAS,63,7,Maryland,1976 Rnd 1 Pick 1,United States,NBA 1983-1984 Players Information
Maurice Lucas,PF,6-9,215,32,PHX,75,7,Marquette,1974 Rnd 1 Pick 14,United States,NBA 1983-1984 Players Information
Rudy Macklin,PF,6-7,205,26,NYK,8,2,LSU,1981 Rnd 3 Pick 6,United States,NBA 1983-1984 Players Information
Kyle Macy,G,6-3,175,26,PHX,82,4,Kentucky,1979 Rnd 1 Pick 22,United States,NBA 1983-1984 Players Information
Rick Mahorn,C,6-10,240,25,WAS,82,3,Hampton,1980 Rnd 2 Pick 12,United States,NBA 1983-1984 Players Information
Jeff Malone,SG,6-4,205,22,WAS,81,0,Mississippi State,1983 Rnd 1 Pick 10,United States,NBA 1983-1984 Players Information
Moses Malone,C,6-10,215,28,PHI,71,7,Petersburg High School (Virginia),"1975 NBA Draft, Undrafted",United States,NBA 1983-1984 Players Information
Pace Mannion,GF,6-7,190,23,GSW,53,0,Utah,1983 Rnd 2 Pick 19,United States,NBA 1983-1984 Players Information
Wes Matthews,G,6-1,170,24,"ATL, PHL",20,3,Wisconsin,1980 Rnd 1 Pick 14,United States,NBA 1983-1984 Players Information
Cedric Maxwell,F,6-8,205,28,BOS,80,6,Charlotte,1977 Rnd 1 Pick 12,United States,NBA 1983-1984 Players Information
Bob McAdoo,FC,6-9,210,32,LAL,70,11,North Carolina,1972 Rnd 1 Pick 2,United States,NBA 1983-1984 Players Information
Rodney McCray,SF,6-7,220,22,HOU,79,0,Louisville,1983 Rnd 1 Pick 3,United States,NBA 1983-1984 Players Information
Scooter McCray,F,6-9,215,24,SEA,47,0,Louisville,1983 Rnd 2 Pick 12,United States,NBA 1983-1984 Players Information
Hank McDowell,FC,6-9,215,24,SDC,56,2,Memphis,1981 Rnd 5 Pick 10,United States,NBA 1983-1984 Players Information
Mike McGee,GF,6-5,190,24,LAL,76,2,Michigan,1981 Rnd 1 Pick 19,United States,NBA 1983-1984 Players Information
Kevin McHale,PF,6-10,210,26,BOS,82,3,Minnesota,1980 Rnd 1 Pick 3,United States,NBA 1983-1984 Players Information
Kevin McKenna,GF,6-5,195,25,IND,61,1,Creighton,1981 Rnd 4 Pick 19,United States,NBA 1983-1984 Players Information
Billy McKinney,G,6-0,160,28,SDC,79,6,Northwestern,1977 Rnd 6 Pick 5,United States,NBA 1983-1984 Players Information
Tom McMillen,PF,6-11,215,31,WAS,62,8,Maryland,1974 Rnd 1 Pick 9,United States,NBA 1983-1984 Players Information
Mark McNamara,C,6-11,235,24,SAS,70,1,California,1982 Rnd 1 Pick 22,United States,NBA 1983-1984 Players Information
Joe C. Meriweather,FC,6-10,215,30,KCK,73,8,Southern Illinois,1975 Rnd 1 Pick 11,United States,NBA 1983-1984 Players Information
Larry Micheaux,F,6-9,220,23,KCK,39,0,Houston,1983 Rnd 2 Pick 5,United States,NBA 1983-1984 Players Information
Bob Miller,PF,6-10,230,27,SAS,2,1,Cincinnati,1978 Rnd 4 Pick 19,United States,NBA 1983-1984 Players Information
Mike Mitchell,F,6-7,215,28,SAS,79,5,Auburn,1978 Rnd 1 Pick 15,United States,NBA 1983-1984 Players Information
Paul Mokeski,C,7-0,250,27,MIL,68,4,Kansas,1979 Rnd 2 Pick 20,United States,NBA 1983-1984 Players Information
Sidney Moncrief,SG,6-3,180,26,MIL,79,4,Arkansas,1979 Rnd 1 Pick 5,United States,NBA 1983-1984 Players Information
Johnny Moore,G,6-1,175,25,SAS,59,4,Texas,1979 Rnd 2 Pick 21,United States,NBA 1983-1984 Players Information
Larry Nance,PF,6-10,205,25,PHX,82,2,Clemson,1981 Rnd 1 Pick 20,United States,NBA 1983-1984 Players Information
Swen Nater,C,6-11,240,34,LAL,69,7,UCLA,1973 Rnd 1 Pick 16,Netherlands,NBA 1983-1984 Players Information
Calvin Natt,F,6-6,220,27,POR,79,4,Louisiana-Monroe,1979 Rnd 1 Pick 8,United States,NBA 1983-1984 Players Information
Ed Nealy,F,6-7,238,24,KCK,70,1,Kansas State,1982 Rnd 8 Pick 5,United States,NBA 1983-1984 Players Information
Kurt Nimphius,FC,6-10,218,25,DAL,82,2,Arizona State,1980 Rnd 3 Pick 1,United States,NBA 1983-1984 Players Information
Norm Nixon,G,6-2,170,28,SDC,82,6,Duquesne,1977 Rnd 1 Pick 22,United States,NBA 1983-1984 Players Information
Audie Norris,C,6-9,230,23,POR,78,1,Jackson State,1982 Rnd 2 Pick 14,United States,NBA 1983-1984 Players Information
Mike O'Koren,GF,6-7,207,26,NJN,73,3,North Carolina,1980 Rnd 1 Pick 6,United States,NBA 1983-1984 Players Information
Mark Olberding,PF,6-8,225,27,KCK,81,7,Minnesota,"1975 NBA Draft, Undrafted",United States,NBA 1983-1984 Players Information
Jawann Oldham,C,7-0,215,26,CHI,64,3,Seattle,1980 Rnd 2 Pick 18,United States,NBA 1983-1984 Players Information
Louis Orr,F,6-8,175,25,NYK,78,3,Syracuse,1980 Rnd 2 Pick 6,United States,NBA 1983-1984 Players Information
Robert Parish,C,7-0,230,30,BOS,80,6,Centenary,1976 Rnd 1 Pick 8,United States,NBA 1983-1984 Players Information
Billy Paultz,FC,6-11,235,35,ATL,40,7,St. John's,1970 Rnd 7 Pick 1,United States,NBA 1983-1984 Players Information
Jim Paxson,SG,6-6,200,26,POR,81,4,Dayton,1979 Rnd 1 Pick 12,United States,NBA 1983-1984 Players Information
