Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Allen Leavell,G,6-1,170,29,HOU,53,7,Oklahoma City,1979 Rnd 5 Pick 16,United States,NBA 1986-1987 Players Information
Keith Lee,FC,6-10,215,24,CLE,67,1,Memphis,1985 Rnd 1 Pick 11,United States,NBA 1986-1987 Players Information
Fat Lever,PG,6-3,170,26,DEN,82,4,Arizona State,1982 Rnd 1 Pick 11,United States,NBA 1986-1987 Players Information
Cliff Levingston,F,6-8,210,26,ATL,82,4,Wichita State,1982 Rnd 1 Pick 9,United States,NBA 1986-1987 Players Information
Alton Lister,FC,7-0,240,28,SEA,75,5,Arizona State,1981 Rnd 1 Pick 21,United States,NBA 1986-1987 Players Information
Lewis Lloyd,GF,6-6,205,28,HOU,32,5,Drake,1981 Rnd 4 Pick 7,United States,NBA 1986-1987 Players Information
John Long,GF,6-5,195,30,IND,80,8,Detroit-Mercy,1978 Rnd 2 Pick 7,United States,NBA 1986-1987 Players Information
John Lucas,G,6-3,175,33,MIL,43,10,Maryland,1976 Rnd 1 Pick 1,United States,NBA 1986-1987 Players Information
Maurice Lucas,PF,6-9,215,35,SEA,63,10,Marquette,1974 Rnd 1 Pick 14,United States,NBA 1986-1987 Players Information
Kyle Macy,G,6-3,175,29,IND,76,7,Kentucky,1979 Rnd 1 Pick 22,United States,NBA 1986-1987 Players Information
Rick Mahorn,C,6-10,240,28,DET,63,6,Hampton,1980 Rnd 2 Pick 12,United States,NBA 1986-1987 Players Information
Jeff Malone,SG,6-4,205,25,WAS,80,3,Mississippi State,1983 Rnd 1 Pick 10,United States,NBA 1986-1987 Players Information
Karl Malone,PF,6-9,265,23,UTA,82,1,Louisiana Tech,1985 Rnd 1 Pick 13,United States,NBA 1986-1987 Players Information
Moses Malone,C,6-10,215,31,WAS,73,10,Petersburg High School (Virginia),"1975 NBA Draft, Undrafted",United States,NBA 1986-1987 Players Information
Pace Mannion,GF,6-7,190,26,NJN,23,3,Utah,1983 Rnd 2 Pick 19,United States,NBA 1986-1987 Players Information
Bill Martin,F,6-7,205,24,NYK,8,1,Georgetown,1985 Rnd 2 Pick 2,United States,NBA 1986-1987 Players Information
Fernando Martin,C,6-9,220,24,POR,24,1,Real Madrid (Spain),1985 Rnd 2 Pick 14,Spain,NBA 1986-1987 Players Information
Maurice Martin,GF,6-6,200,22,DEN,43,0,Saint Joseph's,1986 Rnd 1 Pick 16,United States,NBA 1986-1987 Players Information
Wes Matthews,G,6-1,170,27,LAL,50,6,Wisconsin,1980 Rnd 1 Pick 14,United States,NBA 1986-1987 Players Information
Cedric Maxwell,F,6-8,205,31,"HOU, LAC",81,9,Charlotte,1977 Rnd 1 Pick 12,United States,NBA 1986-1987 Players Information
Tim McCormick,C,6-11,240,24,PHI,81,2,Michigan,1984 Rnd 1 Pick 12,United States,NBA 1986-1987 Players Information
Rodney McCray,SF,6-7,220,25,HOU,81,3,Louisville,1983 Rnd 1 Pick 3,United States,NBA 1986-1987 Players Information
Scooter McCray,F,6-9,215,27,CLE,24,3,Louisville,1983 Rnd 2 Pick 12,United States,NBA 1986-1987 Players Information
Xavier McDaniel,PF,6-7,205,23,SEA,82,1,Wichita State,1985 Rnd 1 Pick 4,United States,NBA 1986-1987 Players Information
Ben McDonald,F,6-8,210,24,GSW,63,1,UC Irvine,1984 Rnd 3 Pick 3,United States,NBA 1986-1987 Players Information
Hank McDowell,FC,6-9,215,27,MIL,7,5,Memphis,1981 Rnd 5 Pick 10,United States,NBA 1986-1987 Players Information
Mike McGee,GF,6-5,190,27,ATL,76,5,Michigan,1981 Rnd 1 Pick 19,United States,NBA 1986-1987 Players Information
Kevin McHale,PF,6-10,210,29,BOS,77,6,Minnesota,1980 Rnd 1 Pick 3,United States,NBA 1986-1987 Players Information
Kevin McKenna,GF,6-5,195,28,NJN,56,4,Creighton,1981 Rnd 4 Pick 19,United States,NBA 1986-1987 Players Information
Forrest McKenzie,F,6-7,200,24,SAS,6,0,Loyola Marymount,1986 Rnd 3 Pick 1,United States,NBA 1986-1987 Players Information
Nate McMillan,GF,6-5,195,22,SEA,71,0,NC State,1986 Rnd 2 Pick 6,United States,NBA 1986-1987 Players Information
Mark McNamara,C,6-11,235,27,PHI,11,4,California,1982 Rnd 1 Pick 22,United States,NBA 1986-1987 Players Information
Chris McNealy,F,6-7,210,25,NYK,59,1,San Jose State,1983 Rnd 2 Pick 14,United States,NBA 1986-1987 Players Information
Cozell McQueen,FC,6-11,235,25,DET,3,0,NC State,1985 Rnd 4 Pick 21,United States,NBA 1986-1987 Players Information
Dirk Minniefield,G,6-3,180,26,"CLE, HOU",74,3,Kentucky,1983 Rnd 2 Pick 9,United States,NBA 1986-1987 Players Information
Mike Mitchell,F,6-7,215,31,SAS,40,8,Auburn,1978 Rnd 1 Pick 15,United States,NBA 1986-1987 Players Information
Paul Mokeski,C,7-0,250,30,MIL,62,7,Kansas,1979 Rnd 2 Pick 20,United States,NBA 1986-1987 Players Information
Sidney Moncrief,SG,6-3,180,29,MIL,39,7,Arkansas,1979 Rnd 1 Pick 5,United States,NBA 1986-1987 Players Information
Johnny Moore,G,6-1,175,28,SAS,55,7,Texas,1979 Rnd 2 Pick 21,United States,NBA 1986-1987 Players Information
Perry Moss,G,6-2,185,28,GSW,64,3,Northeastern,1982 Rnd 3 Pick 23,United States,NBA 1986-1987 Players Information
Chris Mullin,SF,6-7,215,23,GSW,82,1,St. John's,1985 Rnd 1 Pick 7,United States,NBA 1986-1987 Players Information
Jay Murphy,FC,6-9,220,24,WAS,21,2,Boston College,1984 Rnd 2 Pick 7,United States,NBA 1986-1987 Players Information
Pete Myers,GF,6-6,180,23,CHI,29,0,Little Rock,1986 Rnd 6 Pick 4,United States,NBA 1986-1987 Players Information
Larry Nance,PF,6-10,205,28,PHX,69,5,Clemson,1981 Rnd 1 Pick 20,United States,NBA 1986-1987 Players Information
Calvin Natt,F,6-6,220,30,DEN,1,7,Louisiana-Monroe,1979 Rnd 1 Pick 8,United States,NBA 1986-1987 Players Information
Ed Nealy,F,6-7,238,27,SAS,60,3,Kansas State,1982 Rnd 8 Pick 5,United States,NBA 1986-1987 Players Information
Chuck Nevitt,C,7-5,217,27,DET,41,4,NC State,1982 Rnd 3 Pick 17,United States,NBA 1986-1987 Players Information
Johnny Newman,SF,6-7,190,23,CLE,59,0,Richmond,1986 Rnd 2 Pick 5,United States,NBA 1986-1987 Players Information
Kurt Nimphius,FC,6-10,218,28,"DET, LAC",66,5,Arizona State,1980 Rnd 3 Pick 1,United States,NBA 1986-1987 Players Information
Dennis Nutt,G,6-2,170,23,DAL,25,1,TCU,"1985 NBA Draft, Undrafted",United States,NBA 1986-1987 Players Information
Mike O'Koren,GF,6-7,207,29,WAS,15,6,North Carolina,1980 Rnd 1 Pick 6,United States,NBA 1986-1987 Players Information
Charles Oakley,PF,6-8,225,23,CHI,82,1,Virginia Union,1985 Rnd 1 Pick 9,United States,NBA 1986-1987 Players Information
Hakeem Olajuwon,C,7-0,255,24,HOU,75,2,Houston,1984 Rnd 1 Pick 1,NigeriaUnited States,NBA 1986-1987 Players Information
Mark Olberding,PF,6-8,225,30,SAC,76,10,Minnesota,"1975 NBA Draft, Undrafted",United States,NBA 1986-1987 Players Information
