Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Chris Carr,G,6-5,207,26,BOS,35,5,Southern Illinois,1995 Rnd 2 Pick 27,United States,NBA 2000-2001 Players Information
Anthony Carter,PG,6-1,190,25,MIA,72,2,Hawaii,"1998 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Vince Carter,SF,6-6,220,24,TOR,75,2,North Carolina,1998 Rnd 1 Pick 5,United States,NBA 2000-2001 Players Information
Sam Cassell,G,6-3,185,31,MIL,76,7,Florida State,1993 Rnd 1 Pick 24,United States,NBA 2000-2001 Players Information
Kelvin Cato,C,6-11,255,26,HOU,35,3,Iowa State,1997 Rnd 1 Pick 15,United States,NBA 2000-2001 Players Information
Duane Causwell,C,7-0,240,32,MIA,31,10,Temple,1990 Rnd 1 Pick 18,United States,NBA 2000-2001 Players Information
Cedric Ceballos,SF,6-6,190,31,"DET, MIA",40,10,Cal State Fullerton,1990 Rnd 2 Pick 21,United States,NBA 2000-2001 Players Information
Calbert Cheaney,GF,6-7,209,29,DEN,9,7,Indiana,1993 Rnd 1 Pick 6,United States,NBA 2000-2001 Players Information
Chris Childs,SG,6-3,195,33,"NYK, TOR",77,7,Boise State,"1989 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Doug Christie,SG,6-6,200,30,SAC,81,8,Pepperdine,1992 Rnd 1 Pick 17,United States,NBA 2000-2001 Players Information
Keon Clark,C,6-11,221,25,"DEN, TOR",81,2,UNLV,1998 Rnd 1 Pick 13,United States,NBA 2000-2001 Players Information
Mateen Cleaves,G,6-2,205,23,DET,78,0,Michigan State,2000 Rnd 1 Pick 14,United States,NBA 2000-2001 Players Information
John Coker,C,7-0,253,29,GSW,6,4,Boise State,"1995 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Derrick Coleman,FC,6-10,230,33,CHA,34,10,Syracuse,1990 Rnd 1 Pick 1,United States,NBA 2000-2001 Players Information
Bimbo Coles,SG,6-1,180,32,CLE,47,10,Virginia Tech,1990 Rnd 2 Pick 13,United States,NBA 2000-2001 Players Information
Jason Collier,F-C,7-0,260,23,HOU,23,0,Georgia Tech,2000 Rnd 1 Pick 15,United States,NBA 2000-2001 Players Information
Sean Colson,G,6-0,175,25,"ATL, HOU",13,0,Charlotte,"1998 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Tyrone Corbin,F,6-6,210,38,TOR,15,15,DePaul,1985 Rnd 2 Pick 11,United States,NBA 2000-2001 Players Information
Chris Crawford,PF,6-9,235,25,ATL,47,3,Marquette,1997 Rnd 2 Pick 22,United States,NBA 2000-2001 Players Information
Jamal Crawford,SG,6-5,195,20,CHI,61,0,Michigan,2000 Rnd 1 Pick 8,United States,NBA 2000-2001 Players Information
Austin Croshere,F,6-9,235,25,IND,81,3,Providence,1997 Rnd 1 Pick 12,United States,NBA 2000-2001 Players Information
John Crotty,PG,6-1,185,31,UTA,31,9,Virginia,"1991 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Vonteego Cummings,PG,6-4,190,25,GSW,66,1,Pittsburgh,1999 Rnd 1 Pick 26,United States,NBA 2000-2001 Players Information
Bill Curley,F,6-9,220,28,"DAL, GOS",20,6,Boston College,1994 Rnd 1 Pick 22,United States,NBA 2000-2001 Players Information
Dell Curry,SG,6-4,190,36,TOR,71,14,Virginia Tech,1986 Rnd 1 Pick 15,United States,NBA 2000-2001 Players Information
Michael Curry,F-G,6-5,210,32,DET,68,7,Georgia Southern,"1990 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Erick Dampier,C,6-11,265,25,GSW,43,4,Mississippi State,1996 Rnd 1 Pick 10,United States,NBA 2000-2001 Players Information
Antonio Daniels,G,6-4,195,25,SAS,79,3,Bowling Green,1997 Rnd 1 Pick 4,United States,NBA 2000-2001 Players Information
Kornel David,F,6-9,235,29,"DET, TOR",27,3, ,"1993 NBA Draft, Undrafted",Hungary,NBA 2000-2001 Players Information
Antonio Davis,FC,6-9,245,32,TOR,78,7,UTEP,1990 Rnd 2 Pick 18,United States,NBA 2000-2001 Players Information
Baron Davis,G,6-3,215,21,CHA,82,1,UCLA,1999 Rnd 1 Pick 3,United States,NBA 2000-2001 Players Information
Dale Davis,C-F,6-11,252,31,POR,81,9,Clemson,1991 Rnd 1 Pick 13,United States,NBA 2000-2001 Players Information
Emanual Davis,SG,6-4,195,32,SEA,62,5,Delaware State,"1991 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Hubert Davis,SF,6-5,183,30,"DAL, WAS",66,8,North Carolina,1992 Rnd 1 Pick 20,United States,NBA 2000-2001 Players Information
Ricky Davis,GF,6-7,195,21,MIA,7,2,Iowa,1998 Rnd 1 Pick 21,United States,NBA 2000-2001 Players Information
Terry Davis,F,6-9,225,33,DEN,19,11,Virginia Union,"1989 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Todd Day,GF,6-6,188,31,MIN,31,7,Arkansas,1992 Rnd 1 Pick 8,United States,NBA 2000-2001 Players Information
Andrew DeClercq,C,6-10,230,28,ORL,67,5,Florida,1995 Rnd 2 Pick 5,United States,NBA 2000-2001 Players Information
Vinny Del Negro,SG,6-4,185,34,"GOS, PHX",65,10,NC State,1988 Rnd 2 Pick 4,United States,NBA 2000-2001 Players Information
Tony Delk,G,6-1,189,27,PHX,82,4,Kentucky,1996 Rnd 1 Pick 16,United States,NBA 2000-2001 Players Information
Derrick Dial,G,6-4,184,25,SAS,33,1,Eastern Michigan,1998 Rnd 2 Pick 23,United States,NBA 2000-2001 Players Information
Michael Dickerson,SG,6-5,190,25,VAN,70,2,Arizona,1998 Rnd 1 Pick 14,United States,NBA 2000-2001 Players Information
Vlade Divac,C,7-1,260,33,SAC,81,11,KK Partizan (Serbia),1989 Rnd 1 Pick 26,Serbia,NBA 2000-2001 Players Information
Michael Doleac,C,6-11,262,23,ORL,77,2,Utah,1998 Rnd 1 Pick 12,United States,NBA 2000-2001 Players Information
Keyon Dooling,G,6-3,196,20,LAC,76,0,Missouri,2000 Rnd 1 Pick 10,United States,NBA 2000-2001 Players Information
Sherman Douglas,PG,6-0,180,34,NJN,59,11,Syracuse,1989 Rnd 2 Pick 1,United States,NBA 2000-2001 Players Information
Bryce Drew,SG,6-2,185,26,CHI,48,2,Valparaiso,1998 Rnd 1 Pick 16,United States,NBA 2000-2001 Players Information
Chris Dudley,C,6-11,235,36,PHX,53,13,Yale,1987 Rnd 4 Pick 6,United States,NBA 2000-2001 Players Information
Tim Duncan,FC,6-11,250,24,SAS,82,3,Wake Forest,1997 Rnd 1 Pick 1,United States,NBA 2000-2001 Players Information
Tyus Edney,PG,5-10,152,28,IND,24,3,UCLA,1995 Rnd 2 Pick 18,United States,NBA 2000-2001 Players Information
Kevin Edwards,PG,6-3,190,35,VAN,46,11,DePaul,1988 Rnd 1 Pick 20,United States,NBA 2000-2001 Players Information
Howard Eisley,G,6-2,177,28,DAL,82,6,Boston College,1994 Rnd 2 Pick 3,United States,NBA 2000-2001 Players Information
Obinna Ekezie,C,6-9,270,25,"DAL, WAS",33,1,Maryland,1999 Rnd 2 Pick 8,Nigeria,NBA 2000-2001 Players Information
Khalid El-Amin,G,5-10,200,21,CHI,50,0,UConn,2000 Rnd 2 Pick 5,United States,NBA 2000-2001 Players Information
Mario Elie,SG,6-5,210,37,PHX,68,10,American International,1985 Rnd 7 Pick 21,United States,NBA 2000-2001 Players Information
Sean Elliott,SF,6-8,205,33,SAS,52,11,Arizona,1989 Rnd 1 Pick 3,United States,NBA 2000-2001 Players Information
LaPhonso Ellis,PF,6-8,240,30,MIN,82,8,Notre Dame,1992 Rnd 1 Pick 5,United States,NBA 2000-2001 Players Information
Pervis Ellison,C,6-9,210,33,SEA,9,11,Louisville,1989 Rnd 1 Pick 1,United States,NBA 2000-2001 Players Information
Evan Eschmeyer,C,6-11,255,25,NJN,74,1,Northwestern,1999 Rnd 2 Pick 5,United States,NBA 2000-2001 Players Information
Patrick Ewing,C,7-0,240,38,SEA,79,15,Georgetown,1985 Rnd 1 Pick 1,United StatesJamaica,NBA 2000-2001 Players Information
Jamie Feick,F,6-9,255,26,NJN,6,4,Michigan State,1996 Rnd 2 Pick 19,United States,NBA 2000-2001 Players Information
Danny Ferry,PF,6-10,230,34,SAS,80,10,Duke,1989 Rnd 1 Pick 2,United States,NBA 2000-2001 Players Information
Michael Finley,G-F,6-7,225,27,DAL,82,5,Wisconsin,1995 Rnd 1 Pick 21,United States,NBA 2000-2001 Players Information
Derek Fisher,G,6-1,210,26,LAL,21,4,Little Rock,1996 Rnd 1 Pick 24,United States,NBA 2000-2001 Players Information
Marcus Fizer,F,6-8,246,22,CHI,72,0,Iowa State,2000 Rnd 1 Pick 4,United States,NBA 2000-2001 Players Information
Danny Fortson,F,6-7,260,24,GSW,6,3,Cincinnati,1997 Rnd 1 Pick 10,United States,NBA 2000-2001 Players Information
Greg Foster,C,6-11,240,32,LAL,62,10,UTEP,1990 Rnd 2 Pick 8,United States,NBA 2000-2001 Players Information
Jeff Foster,C,6-11,236,24,IND,71,1,Texas State,1999 Rnd 1 Pick 21,United States,NBA 2000-2001 Players Information
Rick Fox,SF,6-7,230,31,LAL,82,9,North Carolina,1991 Rnd 1 Pick 24,CanadaBahamas,NBA 2000-2001 Players Information
Adonal Foyle,C,6-10,250,25,GSW,58,3,Colgate,1997 Rnd 1 Pick 8,Saint Vincent and the GrenadinesUnited States,NBA 2000-2001 Players Information
Steve Francis,G,6-3,195,24,HOU,80,1,Maryland,1999 Rnd 1 Pick 2,United States,NBA 2000-2001 Players Information
Todd Fuller,C,6-11,255,26,MIA,10,4,NC State,1996 Rnd 1 Pick 11,United States,NBA 2000-2001 Players Information
Lawrence Funderburke,PF,6-9,230,30,SAC,59,3,Ohio State,1994 Rnd 2 Pick 24,United States,NBA 2000-2001 Players Information
Ruben Garces,FC,6-9,245,27,"GOS, PHX",13,0,Providence,"1998 NBA Draft, Undrafted",Panama,NBA 2000-2001 Players Information
Chris Garner,G,5-10,156,26,GSW,8,2,Memphis,"1997 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Kevin Garnett,PF,6-11,240,24,MIN,81,5,Farragut Career Academy (Illinois),1995 Rnd 1 Pick 5,United States,NBA 2000-2001 Players Information
Dean Garrett,C,6-10,225,34,MIN,70,7,Indiana,1988 Rnd 2 Pick 13,United States,NBA 2000-2001 Players Information
Pat Garrity,F,6-9,238,24,ORL,76,2,Notre Dame,1998 Rnd 1 Pick 19,United States,NBA 2000-2001 Players Information
Chris Gatling,PF,6-10,220,33,CLE,74,9,Old Dominion,1991 Rnd 1 Pick 16,United States,NBA 2000-2001 Players Information
Matt Geiger,C,7-0,243,31,PHI,35,8,Georgia Tech,1992 Rnd 2 Pick 15,United States,NBA 2000-2001 Players Information
Devean George,F-G,6-8,235,23,LAL,59,1,Augsburg College,1999 Rnd 1 Pick 23,United States,NBA 2000-2001 Players Information
Eddie Gill,PG,6-0,190,22,NJN,8,0,Weber State,"2000 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Kendall Gill,SG,6-5,195,32,NJN,31,10,Illinois,1990 Rnd 1 Pick 5,United States,NBA 2000-2001 Players Information
Dion Glover,GF,6-5,228,22,ATL,57,1,Georgia Tech,1999 Rnd 1 Pick 20,United States,NBA 2000-2001 Players Information
Anthony Goldwire,G,6-1,182,29,DEN,20,4,Houston,1994 Rnd 2 Pick 25,United States,NBA 2000-2001 Players Information
Steve Goodrich,PF,6-10,220,24,CHI,12,2,Princeton,"1998 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Brian Grant,PF,6-9,254,28,MIA,82,6,Xavier,1994 Rnd 1 Pick 8,United States,NBA 2000-2001 Players Information
Gary Grant,G,6-3,185,35,POR,4,12,Michigan,1988 Rnd 1 Pick 15,United States,NBA 2000-2001 Players Information
Horace Grant,PF,6-10,255,35,LAL,77,13,Clemson,1987 Rnd 1 Pick 10,United States,NBA 2000-2001 Players Information
A.C. Green,PF,6-9,220,37,MIA,82,15,Oregon State,1985 Rnd 1 Pick 23,United States,NBA 2000-2001 Players Information
Adrian Griffin,G-F,6-5,217,26,BOS,44,2,Seton Hall,"1996 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Tom Gugliotta,PF,6-10,240,31,PHX,57,8,NC State,1992 Rnd 1 Pick 6,United States,NBA 2000-2001 Players Information
A.J. Guyton,PG,6-1,180,23,CHI,33,0,Indiana,2000 Rnd 2 Pick 3,United States,NBA 2000-2001 Players Information
Darvin Ham,F-G,6-7,220,27,MIL,29,3,Texas Tech,"1996 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Richard Hamilton,SG,6-7,193,23,WAS,78,1,UConn,1999 Rnd 1 Pick 7,United States,NBA 2000-2001 Players Information
Zendon Hamilton,C,6-11,250,25,LAC,3,1,St. John's,"1998 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Tom Hammonds,PF,6-9,215,33,MIN,7,11,Georgia Tech,1989 Rnd 1 Pick 9,United States,NBA 2000-2001 Players Information
Penny Hardaway,PG,6-7,195,29,PHX,4,7,Memphis,1993 Rnd 1 Pick 3,United States,NBA 2000-2001 Players Information
Tim Hardaway,PG,6-0,175,34,MIA,77,11,UTEP,1989 Rnd 1 Pick 14,United States,NBA 2000-2001 Players Information
Ron Harper,SG,6-6,185,37,LAL,47,14,Miami (OH),1986 Rnd 1 Pick 8,United States,NBA 2000-2001 Players Information
Matt Harpring,F,6-7,230,24,CLE,56,2,Georgia Tech,1998 Rnd 1 Pick 15,United States,NBA 2000-2001 Players Information
Al Harrington,F,6-9,245,21,IND,78,2,St. Patrick High School (New Jersey),1998 Rnd 1 Pick 25,United States,NBA 2000-2001 Players Information
Othella Harrington,F-C,6-9,235,27,"NYK, VAN",74,4,Georgetown,1996 Rnd 2 Pick 1,United States,NBA 2000-2001 Players Information
Lucious Harris,SG,6-5,190,30,NJN,73,7,Long Beach State,1993 Rnd 2 Pick 1,United States,NBA 2000-2001 Players Information
Jason Hart,G,6-3,180,22,MIL,1,0,Syracuse,2000 Rnd 2 Pick 20,United States,NBA 2000-2001 Players Information
Antonio Harvey,C,6-11,225,30,POR,12,5,Pfeiffer,"1993 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Donnell Harvey,F,6-8,220,20,DAL,18,0,Florida,2000 Rnd 1 Pick 22,United States,NBA 2000-2001 Players Information
Hersey Hawkins,SG,6-3,190,34,CHA,59,12,Bradley,1988 Rnd 1 Pick 6,United States,NBA 2000-2001 Players Information
Michael Hawkins,G,6-0,178,28,CLE,10,4,Xavier,"1995 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Alan Henderson,F-C,6-9,235,28,ATL,73,5,Indiana,1995 Rnd 1 Pick 16,United States,NBA 2000-2001 Players Information
Cedric Henderson,SF,6-7,215,25,CLE,55,3,Memphis,1997 Rnd 2 Pick 16,United States,NBA 2000-2001 Players Information
Chris Herren,G,6-2,197,25,BOS,25,1,Fresno State,1999 Rnd 2 Pick 4,United States,NBA 2000-2001 Players Information
Grant Hill,SF,6-8,225,28,ORL,4,6,Duke,1994 Rnd 1 Pick 3,United States,NBA 2000-2001 Players Information
Tyrone Hill,PF,6-9,240,32,PHI,76,10,Xavier,1990 Rnd 1 Pick 11,United States,NBA 2000-2001 Players Information
Fred Hoiberg,G,6-4,203,28,CHI,74,5,Iowa State,1995 Rnd 2 Pick 23,United States,NBA 2000-2001 Players Information
Robert Horry,PF,6-9,220,30,LAL,79,8,Alabama,1992 Rnd 1 Pick 11,United States,NBA 2000-2001 Players Information
Eddie House,G,6-1,190,22,MIA,50,0,Arizona State,2000 Rnd 2 Pick 8,United States,NBA 2000-2001 Players Information
Allan Houston,G,6-6,205,29,NYK,78,7,Tennessee,1993 Rnd 1 Pick 11,United States,NBA 2000-2001 Players Information
Juwan Howard,PF,6-9,240,28,"DAL, WAS",81,6,Michigan,1994 Rnd 1 Pick 5,United States,NBA 2000-2001 Players Information
Troy Hudson,G,6-1,170,24,ORL,75,3,Southern Illinois,"1997 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Larry Hughes,G,6-5,184,22,GSW,50,2,Saint Louis,1998 Rnd 1 Pick 8,United States,NBA 2000-2001 Players Information
Lindsey Hunter,G,6-2,195,30,MIL,82,7,Jackson State,1993 Rnd 1 Pick 10,United States,NBA 2000-2001 Players Information
Zydrunas Ilgauskas,C,7-3,260,25,CLE,24,4,BC Aisciai-Atletas (Lithuania),1996 Rnd 1 Pick 20,Lithuania,NBA 2000-2001 Players Information
Allen Iverson,G,6-0,165,25,PHI,71,4,Georgetown,1996 Rnd 1 Pick 1,United States,NBA 2000-2001 Players Information
Bobby Jackson,G,6-1,185,27,SAC,79,3,Minnesota,1997 Rnd 1 Pick 23,United States,NBA 2000-2001 Players Information
Jaren Jackson,SG,6-4,190,33,SAS,16,9,Georgetown,"1989 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Jim Jackson,SG,6-6,220,30,"ATL, CLE",56,8,Ohio State,1992 Rnd 1 Pick 4,United States,NBA 2000-2001 Players Information
Marc Jackson,C,6-10,270,26,GSW,48,0,Temple,1997 Rnd 2 Pick 9,United States,NBA 2000-2001 Players Information
Mark Jackson,PG,6-1,180,35,"NYK, TOR",83,13,St. John's,1987 Rnd 1 Pick 18,United States,NBA 2000-2001 Players Information
Stephen Jackson,GF,6-8,220,22,NJN,77,3,Butler CC,1997 Rnd 2 Pick 14,United States,NBA 2000-2001 Players Information
Sam Jacobson,G,6-4,215,25,MIN,14,2,Minnesota,1998 Rnd 1 Pick 26,United States,NBA 2000-2001 Players Information
Tim James,F,6-7,212,24,CHA,30,1,Miami (FL),1999 Rnd 1 Pick 25,United States,NBA 2000-2001 Players Information
Antawn Jamison,F,6-9,235,24,GSW,82,2,North Carolina,1998 Rnd 1 Pick 4,United States,NBA 2000-2001 Players Information
Anthony Johnson,G,6-3,195,26,"ATL, CLE",53,3,Charleston,1997 Rnd 2 Pick 11,United States,NBA 2000-2001 Players Information
Avery Johnson,PG,5-10,175,35,SAS,55,12,Southern,"1988 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
DerMarr Johnson,GF,6-9,201,20,ATL,78,0,Cincinnati,2000 Rnd 1 Pick 6,United States,NBA 2000-2001 Players Information
Ervin Johnson,C,6-11,245,33,MIL,82,7,New Orleans,1993 Rnd 1 Pick 23,United States,NBA 2000-2001 Players Information
Larry Johnson,F,6-6,250,31,NYK,65,9,UNLV,1991 Rnd 1 Pick 1,United States,NBA 2000-2001 Players Information
Damon Jones,G,6-3,185,24,VAN,71,2,Houston,"1997 NBA Draft, Undrafted",United States,NBA 2000-2001 Players Information
Eddie Jones,G-F,6-6,200,29,MIA,63,6,Temple,1994 Rnd 1 Pick 10,United States,NBA 2000-2001 Players Information
Jumaine Jones,SF,6-8,218,22,PHI,65,1,Georgia,1999 Rnd 1 Pick 27,United States,NBA 2000-2001 Players Information
Popeye Jones,PF,6-8,250,30,WAS,45,7,Murray State,1992 Rnd 2 Pick 14,United States,NBA 2000-2001 Players Information
