Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
J.J. Barea,G,5-10,180,33,DAL,69,11,Northeastern,"2006 NBA Draft, Undrafted",Puerto RicoUnited States,NBA 2017-2018 Players Information
Harrison Barnes,SF,6-8,225,25,DAL,77,5,North Carolina,2012 Rnd 1 Pick 7,United States,NBA 2017-2018 Players Information
Will Barton,GF,6-5,181,27,DEN,81,5,Memphis,2012 Rnd 2 Pick 10,United States,NBA 2017-2018 Players Information
Nicolas Batum,F,6-8,230,29,CHA,64,9,Le Mans Sarthe Basket (France),2008 Rnd 1 Pick 25,France,NBA 2017-2018 Players Information
Jerryd Bayless,G,6-3,210,29,PHI,39,9,Arizona,2008 Rnd 1 Pick 11,United States,NBA 2017-2018 Players Information
Aron Baynes,C,6-10,260,31,BOS,81,5,Washington State,"2009 NBA Draft, Undrafted",New ZealandAustralia,NBA 2017-2018 Players Information
Kent Bazemore,GF,6-4,195,28,ATL,65,5,Old Dominion,"2012 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Bradley Beal,SG,6-4,207,24,WAS,82,5,Florida,2012 Rnd 1 Pick 3,United States,NBA 2017-2018 Players Information
Malik Beasley,SG,6-4,187,21,DEN,62,1,Florida State,2016 Rnd 1 Pick 19,United States,NBA 2017-2018 Players Information
Michael Beasley,PF,6-9,235,29,NYK,74,9,Kansas State,2008 Rnd 1 Pick 2,United States,NBA 2017-2018 Players Information
Marco Belinelli,G,6-5,225,31,"ATL, PHL",80,10,Fortituto Kontatto Bologna (Italy),2007 Rnd 1 Pick 18,Italy,NBA 2017-2018 Players Information
Jordan Bell,PF,6-7,216,23,GSW,57,0,Oregon,2017 Rnd 2 Pick 8,United States,NBA 2017-2018 Players Information
DeAndre' Bembry,GF,6-5,210,23,ATL,26,1,Saint Joseph's,2016 Rnd 1 Pick 21,United States,NBA 2017-2018 Players Information
Dragan Bender,PF,7-1,235,20,PHX,82,1,Maccabi FOX Tel Aviv (Israel),2016 Rnd 1 Pick 4,Bosnia and HerzegovinaCroatia,NBA 2017-2018 Players Information
Davis Bertans,SF,6-10,225,25,SAS,77,1,Union Olimpija (Slovenia),2011 Rnd 2 Pick 12,Latvia,NBA 2017-2018 Players Information
Patrick Beverley,PG,6-2,180,29,LAC,11,5,Dnipro Dnipropetrovsk (Ukraine),2009 Rnd 2 Pick 12,United States,NBA 2017-2018 Players Information
Khem Birch,PF,6-8,233,25,ORL,42,0,UNLV,"2014 NBA Draft, Undrafted",Canada,NBA 2017-2018 Players Information
Jabari Bird,SG,6-6,198,23,BOS,13,0,California,2017 Rnd 2 Pick 26,United States,NBA 2017-2018 Players Information
Bismack Biyombo,PF,6-8,255,25,ORL,82,6,Urbas Fuenlabrada (Spain),2011 Rnd 1 Pick 7,Democratic Republic of the Congo,NBA 2017-2018 Players Information
Nemanja Bjelica,PF,6-10,235,29,MIN,67,2,KK Crvena Zvezda (Serbia),2010 Rnd 2 Pick 5,Serbia,NBA 2017-2018 Players Information
Tarik Black,PF,6-9,250,26,HOU,51,3,Kansas,"2014 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Antonio Blakeney,SG,6-4,197,21,CHI,19,0,LSU,"2017 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Eric Bledsoe,PG,6-1,214,28,"MIL, PHX",74,7,Kentucky,2010 Rnd 1 Pick 18,United States,NBA 2017-2018 Players Information
Vander Blue,SG,6-4,196,25,LAL,5,2,Marquette,"2013 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Bogdan Bogdanovic,SG,6-5,225,25,SAC,78,0,KK Partizan (Serbia),2014 Rnd 1 Pick 27,Serbia,NBA 2017-2018 Players Information
Bojan Bogdanovic,F,6-7,226,28,IND,80,3,KK Cibona (Croatia),2011 Rnd 2 Pick 1,Bosnia and HerzegovinaCroatia,NBA 2017-2018 Players Information
Andrew Bogut,C,7-0,260,33,LAL,24,12,Utah,2005 Rnd 1 Pick 1,Australia,NBA 2017-2018 Players Information
Joel Bolomboy,FC,6-9,235,24,MIL,6,1,Weber State,2016 Rnd 2 Pick 22,United StatesRussia,NBA 2017-2018 Players Information
Devin Booker,SG,6-6,206,21,PHX,54,2,Kentucky,2015 Rnd 1 Pick 13,United States,NBA 2017-2018 Players Information
Trevor Booker,PF,6-8,228,30,"BRK, IND, PHL",68,7,Clemson,2010 Rnd 1 Pick 23,United States,NBA 2017-2018 Players Information
Chris Boucher,PF,6-9,200,25,GSW,1,0,Oregon,"2017 NBA Draft, Undrafted",Saint LuciaCanada,NBA 2017-2018 Players Information
Avery Bradley,PG,6-3,180,27,"DET, LAC",46,7,Texas,2010 Rnd 1 Pick 19,United States,NBA 2017-2018 Players Information
Tony Bradley,C,6-11,248,20,UTA,9,0,North Carolina,2017 Rnd 1 Pick 28,United States,NBA 2017-2018 Players Information
Corey Brewer,GF,6-9,186,31,"LAL, OKC",72,10,Florida,2007 Rnd 1 Pick 7,United States,NBA 2017-2018 Players Information
Malcolm Brogdon,SG,6-4,229,25,MIL,48,1,Virginia,2016 Rnd 2 Pick 6,United States,NBA 2017-2018 Players Information
Aaron Brooks,G,6-0,161,33,MIN,32,9,Oregon,2007 Rnd 1 Pick 26,United States,NBA 2017-2018 Players Information
Dillon Brooks,F,6-6,225,22,MEM,82,0,Oregon,2017 Rnd 2 Pick 15,Canada,NBA 2017-2018 Players Information
MarShon Brooks,GF,6-5,200,29,MEM,7,3,Providence,2011 Rnd 1 Pick 25,United States,NBA 2017-2018 Players Information
Anthony Brown,GF,6-7,225,25,MIN,1,2,Stanford,2015 Rnd 2 Pick 4,United States,NBA 2017-2018 Players Information
Bobby Brown,PG,6-2,175,33,HOU,20,3,Cal State Fullerton,"2007 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Jaylen Brown,SF,6-6,223,21,BOS,70,1,California,2016 Rnd 1 Pick 3,United States,NBA 2017-2018 Players Information
Lorenzo Brown,SG,6-5,189,27,TOR,14,3,NC State,2013 Rnd 2 Pick 22,United StatesSpain,NBA 2017-2018 Players Information
Markel Brown,SG,6-3,190,26,HOU,4,2,Oklahoma State,2014 Rnd 2 Pick 14,United States,NBA 2017-2018 Players Information
Sterling Brown,G,6-5,219,23,MIL,54,0,Southern Methodist,2017 Rnd 2 Pick 16,United States,NBA 2017-2018 Players Information
Nicolas Brussino,G,6-8,195,24,ATL,4,1,Regatas Corrientes (Argentina),"2015 NBA Draft, Undrafted",Argentina,NBA 2017-2018 Players Information
Thomas Bryant,C,6-10,248,20,LAL,15,0,Indiana,2017 Rnd 2 Pick 12,United States,NBA 2017-2018 Players Information
Reggie Bullock,SG,6-6,205,26,DET,62,4,North Carolina,2013 Rnd 1 Pick 25,United States,NBA 2017-2018 Players Information
Trey Burke,G,6-0,185,25,NYK,36,4,Michigan,2013 Rnd 1 Pick 9,United States,NBA 2017-2018 Players Information
Alec Burks,SG,6-5,214,26,UTA,64,6,Colorado,2011 Rnd 1 Pick 12,United States,NBA 2017-2018 Players Information
Jimmy Butler,GF,6-7,230,28,MIN,59,6,Marquette,2011 Rnd 1 Pick 30,United States,NBA 2017-2018 Players Information
Dwight Buycks,G,6-3,190,28,DET,29,2,Marquette,"2011 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Bruno Caboclo,PF,6-9,218,22,"SAC, TOR",12,3,Pinheiros/Sky (Brazil),2014 Rnd 1 Pick 20,Brazil,NBA 2017-2018 Players Information
Jose Calderon,G,6-3,200,36,CLE,57,12,Baskonia (Spain),"2003 NBA Draft, Undrafted",Spain,NBA 2017-2018 Players Information
Kentavious Caldwell-Pope,SG,6-5,204,25,LAL,74,4,Georgia,2013 Rnd 1 Pick 8,United States,NBA 2017-2018 Players Information
Isaiah Canaan,G,6-0,200,26,"HOU, PHX",20,4,Murray State,2013 Rnd 2 Pick 4,United States,NBA 2017-2018 Players Information
Clint Capela,PF,6-10,256,23,HOU,74,3,Chalon-Sur-Saone (France),2014 Rnd 1 Pick 25,Switzerland,NBA 2017-2018 Players Information
DeMarre Carroll,F,6-8,215,31,BRK,73,8,Missouri,2009 Rnd 1 Pick 27,United States,NBA 2017-2018 Players Information
Vince Carter,SF,6-6,220,41,SAC,58,19,North Carolina,1998 Rnd 1 Pick 5,United States,NBA 2017-2018 Players Information
Michael Carter-Williams,PG,6-5,190,26,CHA,52,4,Syracuse,2013 Rnd 1 Pick 11,United States,NBA 2017-2018 Players Information
Alex Caruso,G,6-5,186,24,LAL,37,0,Texas A&M,"2016 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Omri Casspi,F,6-9,225,29,GSW,53,8,Maccabi FOX Tel Aviv (Israel),2009 Rnd 1 Pick 23,Israel,NBA 2017-2018 Players Information
Willie Cauley-Stein,C,7-0,240,24,SAC,73,2,Kentucky,2015 Rnd 1 Pick 6,United States,NBA 2017-2018 Players Information
Tyler Cavanaugh,F,6-9,240,24,ATL,39,0,George Washington,"2017 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Mario Chalmers,G,6-2,190,31,MEM,66,8,Kansas,2008 Rnd 2 Pick 4,United States,NBA 2017-2018 Players Information
Tyson Chandler,C,7-1,240,35,PHX,46,16,Dominguez High School (California),2001 Rnd 1 Pick 2,United States,NBA 2017-2018 Players Information
Wilson Chandler,SF,6-9,225,30,DEN,74,10,DePaul,2007 Rnd 1 Pick 23,United States,NBA 2017-2018 Players Information
Marquese Chriss,PF,6-9,240,20,PHX,72,1,Washington,2016 Rnd 1 Pick 8,United States,NBA 2017-2018 Players Information
Ian Clark,G,6-3,175,26,NOP,74,4,Belmont,"2013 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Jordan Clarkson,G,6-3,194,25,"CLE, LAL",81,3,Missouri,2014 Rnd 2 Pick 16,United StatesPhilippines,NBA 2017-2018 Players Information
Gian Clavell,G,6-4,185,24,DAL,7,0,Brujos de Guayama (United States),"2017 NBA Draft, Undrafted",Puerto RicoUnited States,NBA 2017-2018 Players Information
Antonius Cleveland,G,6-6,195,24,"ATL, DAL",17,0,Southeast Missouri State,"2017 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
John Collins,PF,6-9,226,20,ATL,74,0,Wake Forest,2017 Rnd 1 Pick 19,United States,NBA 2017-2018 Players Information
Zach Collins,C,6-11,250,20,POR,66,0,Gonzaga,2017 Rnd 1 Pick 10,United States,NBA 2017-2018 Players Information
Kyle Collinsworth,G,6-6,210,26,DAL,32,0,Brigham Young,"2016 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Darren Collison,PG,6-0,175,30,IND,69,8,UCLA,2009 Rnd 1 Pick 21,United States,NBA 2017-2018 Players Information
Nick Collison,FC,6-10,255,37,OKC,15,14,Kansas,2003 Rnd 1 Pick 12,United States,NBA 2017-2018 Players Information
Mike Conley,PG,6-0,175,30,MEM,12,10,Ohio State,2007 Rnd 1 Pick 4,United States,NBA 2017-2018 Players Information
Pat Connaughton,SF,6-5,209,25,POR,82,2,Notre Dame,2015 Rnd 2 Pick 11,United States,NBA 2017-2018 Players Information
Quinn Cook,PG,6-1,180,24,GSW,33,1,Duke,"2015 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Charles Cooke,G,6-5,195,23,NOP,13,0,Dayton,"2017 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Jack Cooley,PF,6-10,265,26,SAC,7,1,Notre Dame,"2013 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Matt Costello,C,6-10,245,24,SAS,4,0,Michigan State,"2016 NBA Draft, Undrafted",United StatesIvory Coast,NBA 2017-2018 Players Information
DeMarcus Cousins,C,6-11,270,27,NOP,48,7,Kentucky,2010 Rnd 1 Pick 5,United States,NBA 2017-2018 Players Information
Robert Covington,F,6-7,209,27,PHI,80,4,Tennessee State,"2013 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Allen Crabbe,SG,6-6,212,25,BRK,75,4,California,2013 Rnd 2 Pick 1,United States,NBA 2017-2018 Players Information
Torrey Craig,GF,6-5,221,27,DEN,39,0,USC Upstate,"2014 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Jamal Crawford,SG,6-5,195,37,MIN,80,17,Michigan,2000 Rnd 1 Pick 8,United States,NBA 2017-2018 Players Information
Jordan Crawford,G,6-5,195,29,NOP,5,5,Xavier,2010 Rnd 1 Pick 27,United States,NBA 2017-2018 Players Information
Jae Crowder,SF,6-6,235,27,"CLE, UTH",80,5,Marquette,2012 Rnd 2 Pick 4,United States,NBA 2017-2018 Players Information
Dante Cunningham,F,6-8,230,30,"BRK, NOP",73,8,Villanova,2009 Rnd 2 Pick 3,United States,NBA 2017-2018 Players Information
Stephen Curry,G,6-2,185,29,GSW,51,8,Davidson,2009 Rnd 1 Pick 7,United States,NBA 2017-2018 Players Information
Troy Daniels,G,6-4,205,26,PHX,79,4,VCU,"2013 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Anthony Davis,PF,6-10,253,24,NOP,75,5,Kentucky,2012 Rnd 1 Pick 1,United States,NBA 2017-2018 Players Information
Deyonta Davis,PF,6-9,237,21,MEM,62,1,Michigan State,2016 Rnd 2 Pick 1,United States,NBA 2017-2018 Players Information
Ed Davis,PF,6-9,218,28,POR,78,7,North Carolina,2010 Rnd 1 Pick 13,United States,NBA 2017-2018 Players Information
DeMar DeRozan,GF,6-6,220,28,TOR,80,8,USC,2009 Rnd 1 Pick 9,United States,NBA 2017-2018 Players Information
Dewayne Dedmon,PF,6-10,245,28,ATL,62,4,USC,"2013 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Sam Dekker,SF,6-9,230,23,LAC,73,2,Wisconsin,2015 Rnd 1 Pick 18,United States,NBA 2017-2018 Players Information
Malcolm Delaney,SG,6-3,190,28,ATL,54,1,Virginia Tech,"2011 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Matt Dellavedova,G,6-3,200,27,MIL,38,4,Saint Mary's,"2013 NBA Draft, Undrafted",Australia,NBA 2017-2018 Players Information
Luol Deng,GF,6-9,220,32,LAL,1,13,Duke,2004 Rnd 1 Pick 7,EnglandSouth Sudan,NBA 2017-2018 Players Information
Cheick Diallo,PF,6-8,219,21,NOP,52,1,Kansas,2016 Rnd 2 Pick 3,Mali,NBA 2017-2018 Players Information
Gorgui Dieng,FC,6-10,250,28,MIN,79,4,Louisville,2013 Rnd 1 Pick 21,Senegal,NBA 2017-2018 Players Information
Spencer Dinwiddie,PG,6-5,215,24,BRK,80,3,Colorado,2014 Rnd 2 Pick 8,United States,NBA 2017-2018 Players Information
Tyler Dorsey,SG,6-5,183,22,ATL,56,0,Oregon,2017 Rnd 2 Pick 11,United StatesGreece,NBA 2017-2018 Players Information
Damyean Dotson,SG,6-5,205,23,NYK,44,0,Houston,2017 Rnd 2 Pick 14,United States,NBA 2017-2018 Players Information
Milton Doyle,G,6-4,185,24,BRK,10,0,Loyola (IL),"2017 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
P.J. Dozier,PG,6-6,205,21,OKC,2,0,South Carolina,"2017 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Goran Dragic,G,6-4,190,31,MIA,75,9,Union Olimpija (Slovenia),2008 Rnd 2 Pick 15,Slovenia,NBA 2017-2018 Players Information
Larry Drew,G,6-2,180,27,"NOP, PHL",10,1,UCLA,"2013 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Andre Drummond,C,6-11,279,24,DET,78,5,UConn,2012 Rnd 1 Pick 9,United States,NBA 2017-2018 Players Information
Jared Dudley,PF,6-7,237,32,PHX,48,10,Boston College,2007 Rnd 1 Pick 22,United States,NBA 2017-2018 Players Information
Kris Dunn,SG,6-3,205,23,CHI,52,1,Providence,2016 Rnd 1 Pick 5,United States,NBA 2017-2018 Players Information
Kevin Durant,SF,6-11,240,29,GSW,68,10,Texas,2007 Rnd 1 Pick 2,United States,NBA 2017-2018 Players Information
Jarell Eddie,SF,6-8,218,26,"BOS, CHI",3,3,Virginia Tech,"2014 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Henry Ellenson,PF,6-10,240,21,DET,38,1,Marquette,2016 Rnd 1 Pick 18,United States,NBA 2017-2018 Players Information
Wayne Ellington,SG,6-4,207,30,MIA,77,8,North Carolina,2009 Rnd 1 Pick 28,United States,NBA 2017-2018 Players Information
Joel Embiid,C,7-0,280,23,PHI,63,3,Kansas,2014 Rnd 1 Pick 3,Cameroon,NBA 2017-2018 Players Information
James Ennis,GF,6-6,215,27,"DET, MEM",72,3,Long Beach State,2013 Rnd 2 Pick 20,United States,NBA 2017-2018 Players Information
Tyler Ennis,PG,6-3,182,23,LAL,54,3,Syracuse,2014 Rnd 1 Pick 18,Canada,NBA 2017-2018 Players Information
Jawun Evans,PG,6-0,190,21,LAC,48,0,Oklahoma State,2017 Rnd 2 Pick 9,United States,NBA 2017-2018 Players Information
Jeremy Evans,F,6-9,200,30,ATL,1,6,Western Kentucky,2010 Rnd 2 Pick 25,United States,NBA 2017-2018 Players Information
Tyreke Evans,G,6-6,220,28,MEM,52,8,Memphis,2009 Rnd 1 Pick 4,United States,NBA 2017-2018 Players Information
Dante Exum,PG,6-5,214,22,UTA,14,3,Australian Institute of Sport (Australian Capital Territory),2014 Rnd 1 Pick 5,Australia,NBA 2017-2018 Players Information
Kenneth Faried,F,6-8,228,28,DEN,32,6,Morehead State,2011 Rnd 1 Pick 22,United States,NBA 2017-2018 Players Information
Derrick Favors,FC,6-10,265,26,UTA,77,7,Georgia Tech,2010 Rnd 1 Pick 3,United States,NBA 2017-2018 Players Information
Kay Felder,PG,5-9,176,22,"CHI, DET",16,1,Oakland,2016 Rnd 2 Pick 24,United States,NBA 2017-2018 Players Information
Cristiano Felicio,C,6-10,275,25,CHI,55,2,Minas (Brazil),"2014 NBA Draft, Undrafted",Brazil,NBA 2017-2018 Players Information
Raymond Felton,PG,6-1,205,33,OKC,82,12,North Carolina,2005 Rnd 1 Pick 5,United States,NBA 2017-2018 Players Information
Terrance Ferguson,SG,6-7,190,19,OKC,61,0,Adelaide (Australia),2017 Rnd 1 Pick 21,United States,NBA 2017-2018 Players Information
Yogi Ferrell,G,6-0,180,24,DAL,82,1,Indiana,"2016 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Dorian Finney-Smith,SF,6-7,220,24,DAL,21,1,Florida,"2016 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Bryn Forbes,G,6-2,205,24,SAS,80,1,Michigan State,"2016 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Evan Fournier,SG,6-6,205,25,ORL,57,5,Poitiers Basket 86 (France),2012 Rnd 1 Pick 20,France,NBA 2017-2018 Players Information
De'Aaron Fox,PG,6-3,185,20,SAC,73,0,Kentucky,2017 Rnd 1 Pick 5,United States,NBA 2017-2018 Players Information
Tim Frazier,G,6-0,172,27,WAS,59,3,Penn State,"2014 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Enes Freedom,F,6-10,250,25,NYK,71,6,Kentucky,2011 Rnd 1 Pick 3,SwitzerlandTurkey,NBA 2017-2018 Players Information
Channing Frye,FC,7-0,255,34,"CLE, LAL",53,12,Arizona,2005 Rnd 1 Pick 8,United States,NBA 2017-2018 Players Information
Markelle Fultz,PG,6-4,209,19,PHI,14,0,Washington,2017 Rnd 1 Pick 1,United States,NBA 2017-2018 Players Information
Danilo Gallinari,SF,6-10,236,29,LAC,21,9,AX Armani Exchange Milan (Italy),2008 Rnd 1 Pick 6,Italy,NBA 2017-2018 Players Information
Langston Galloway,G,6-1,200,26,DET,58,3,Saint Joseph's,"2014 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Marc Gasol,C,7-1,255,33,MEM,73,9,CB Girona (Spain),2007 Rnd 2 Pick 18,Spain,NBA 2017-2018 Players Information
Pau Gasol,FC,7-0,250,37,SAS,77,16,Barca (Spain),2001 Rnd 1 Pick 3,Spain,NBA 2017-2018 Players Information
Rudy Gay,SF,6-7,250,31,SAS,57,11,UConn,2006 Rnd 1 Pick 8,United States,NBA 2017-2018 Players Information
Paul George,GF,6-8,220,27,OKC,79,7,Fresno State,2010 Rnd 1 Pick 10,United States,NBA 2017-2018 Players Information
Marcus Georges-Hunt,G,6-6,220,23,MIN,42,1,Georgia Tech,"2016 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Jonathan Gibson,PG,6-2,185,30,BOS,4,1,New Mexico State,"2010 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Taj Gibson,F,6-9,232,32,MIN,82,8,USC,2009 Rnd 1 Pick 26,United States,NBA 2017-2018 Players Information
Manu Ginobili,SG,6-6,205,40,SAS,65,15,Viola Reggio Calabria (Italy),1999 Rnd 2 Pick 28,Argentina,NBA 2017-2018 Players Information
Rudy Gobert,C,7-1,258,25,UTA,56,4,Cholet Basket (France),2013 Rnd 1 Pick 27,France,NBA 2017-2018 Players Information
Aaron Gordon,F,6-8,235,22,ORL,58,3,Arizona,2014 Rnd 1 Pick 4,United States,NBA 2017-2018 Players Information
Eric Gordon,G,6-3,215,29,HOU,69,9,Indiana,2008 Rnd 1 Pick 7,United StatesBahamas,NBA 2017-2018 Players Information
Marcin Gortat,FC,6-11,240,34,WAS,82,10,Koln 99ers (Germany),2005 Rnd 2 Pick 27,Poland,NBA 2017-2018 Players Information
Treveon Graham,GF,6-5,219,24,CHA,63,1,VCU,"2015 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Jerami Grant,F,6-7,210,23,OKC,81,3,Syracuse,2014 Rnd 2 Pick 9,United States,NBA 2017-2018 Players Information
Jerian Grant,SG,6-4,198,25,CHI,74,2,Notre Dame,2015 Rnd 1 Pick 19,United States,NBA 2017-2018 Players Information
Josh Gray,G,6-1,170,24,PHX,5,0,LSU,"2016 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Danny Green,SF,6-6,215,30,SAS,70,8,North Carolina,2009 Rnd 2 Pick 16,United States,NBA 2017-2018 Players Information
Draymond Green,F,6-6,230,27,GSW,70,5,Michigan State,2012 Rnd 2 Pick 5,United States,NBA 2017-2018 Players Information
Gerald Green,GF,6-7,205,32,HOU,41,10,Gulf Shores Academy (Texas),2005 Rnd 1 Pick 18,United States,NBA 2017-2018 Players Information
JaMychal Green,PF,6-9,227,27,MEM,55,3,Alabama,"2012 NBA Draft, Undrafted",United States,NBA 2017-2018 Players Information
Jeff Green,F,6-8,235,31,CLE,78,9,Georgetown,2007 Rnd 1 Pick 5,United States,NBA 2017-2018 Players Information
Blake Griffin,PF,6-9,250,28,"DET, LAC",58,8,Oklahoma,2009 Rnd 1 Pick 1,United States,NBA 2017-2018 Players Information
Daniel Hamilton,SG,6-7,195,22,OKC,6,0,UConn,2016 Rnd 2 Pick 26,United States,NBA 2017-2018 Players Information
Tim Hardaway Jr.,SG,6-5,205,25,NYK,57,4,Michigan,2013 Rnd 1 Pick 24,United States,NBA 2017-2018 Players Information
James Harden,SG,6-5,220,28,HOU,72,8,Arizona State,2009 Rnd 1 Pick 3,United States,NBA 2017-2018 Players Information
Maurice Harkless,F,6-7,220,24,POR,59,5,St. John's,2012 Rnd 1 Pick 15,United StatesPuerto Rico,NBA 2017-2018 Players Information
Montrezl Harrell,F,6-7,240,24,LAC,76,2,Louisville,2015 Rnd 2 Pick 2,United States,NBA 2017-2018 Players Information
Devin Harris,G,6-3,185,35,"DAL, DEN",71,13,Wisconsin,2004 Rnd 1 Pick 5,United States,NBA 2017-2018 Players Information
