Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Bill Gabor,SG,5-11,170,32,SYR,3,5,Syracuse,1948 Rnd 2 Pick 10,United States,NBA 1954-1955 Players Information
Harry Gallatin,FC,6-6,210,27,NYK,72,6,Truman State,1947 Rnd 4 Pick 10,United States,NBA 1954-1955 Players Information
Jack George,G,6-2,190,26,PHI,68,1,La Salle,1953 Rnd 13 Pick 1,United States,NBA 1954-1955 Players Information
Joe Graboski,FC,6-7,195,25,PHI,69,5,Tuley High School (Illinois),"1948 NBA Draft, Undrafted",United States,NBA 1954-1955 Players Information
Chuck Grigsby,SF,6-6,190,26,NYK,7,0,Dayton,1952 Rnd 2 Pick 2,United States,NBA 1954-1955 Players Information
Alex Hannum,FC,6-7,210,31,MIL,52,5,USC,1948 Rnd 4 Pick 2,United States,NBA 1954-1955 Players Information
Bob Harrison,G,6-1,190,27,MIL,71,5,Michigan,1949 Rnd 2 Pick 11,United States,NBA 1954-1955 Players Information
Herm Hedderick,SG,6-5,170,25,NYK,5,0,Canisius,1952 Rnd 4 Pick 7,United States,NBA 1954-1955 Players Information
Don Henriksen,FC,6-7,225,25,ROR,53,1,California,"1952 NBA Draft, Undrafted",United States,NBA 1954-1955 Players Information
Lew Hitch,FC,6-8,200,25,"MIL, MIN",74,3,Kansas State,1951 Rnd 2 Pick 10,United States,NBA 1954-1955 Players Information
Paul Hoffman,GF,6-2,195,29,"NYK, PHI",29,5,Purdue,1947 Rnd 5 Pick 2,United States,NBA 1954-1955 Players Information
Jim Holstein,SF,6-3,180,24,MIN,63,2,Cincinnati,1952 Rnd 2 Pick 10,United States,NBA 1954-1955 Players Information
Bob Houbregs,FC,6-7,210,22,FWP,52,1,Washington,1953 Rnd 1 Pick 2,Canada,NBA 1954-1955 Players Information
Mel Hutchins,FC,6-6,200,26,FWP,71,3,Brigham Young,1951 Rnd 1 Pick 2,United States,NBA 1954-1955 Players Information
Neil Johnston,C,6-8,210,26,PHI,72,3,Ohio State,"1948 NBA Draft, Undrafted",United States,NBA 1954-1955 Players Information
Ed Kalafat,F,6-6,245,22,MIN,72,0,Minnesota,1954 Rnd 1 Pick 9,United States,NBA 1954-1955 Players Information
Mike Kearns,PG,6-2,178,25,PHI,6,0,Princeton,1951 Rnd 5 Pick 9,United States,NBA 1954-1955 Players Information
Billy Kenville,G,6-2,187,24,SYR,70,1,St. Bonaventure,1953 Rnd 3 Pick 7,United States,NBA 1954-1955 Players Information
Red Kerr,FC,6-9,230,22,SYR,72,0,Illinois,1954 Rnd 1 Pick 6,United States,NBA 1954-1955 Players Information
George King,G,6-0,175,26,SYR,66,3,University of Charleston,1950 Rnd 8 Pick 6,United States,NBA 1954-1955 Players Information
Bobby Knight,G,6-2,185,25,NYK,2,0, ,"1954 NBA Draft, Undrafted",United States,NBA 1954-1955 Players Information
Earl Lloyd,F,6-5,225,26,SYR,72,3,West Virginia State,1950 Rnd 9 Pick 5,United States,NBA 1954-1955 Players Information
Clyde Lovellette,FC,6-10,234,25,MIN,70,1,Kansas,1952 Rnd 1 Pick 10,United States,NBA 1954-1955 Players Information
Ronnie MacGilvray,G,6-2,185,24,MIL,6,0,St. John's,1952 Rnd 3 Pick 9,United States,NBA 1954-1955 Players Information
Ed Macauley,FC,6-8,185,26,BOS,71,5,Saint Louis,1949 Rnd 1 Pick 5,United States,NBA 1954-1955 Players Information
Tom Marshall,F,6-4,215,24,ROR,72,0,Western Kentucky,1954 Rnd 1 Pick 7,United States,NBA 1954-1955 Players Information
Phil Martin,G,6-3,190,26,MIL,7,0,Toledo,1954 Rnd 4 Pick 2,United States,NBA 1954-1955 Players Information
Slater Martin,PG,5-10,170,29,MIN,72,5,Texas,1949 Rnd 3 Pick 11,United States,NBA 1954-1955 Players Information
Ken McBride,SG,6-3,190,25,MIL,12,0,Maryland-Eastern Shore,1952 Rnd 3 Pick 8,United States,NBA 1954-1955 Players Information
Dick McGuire,G,6-0,180,29,NYK,71,5,St. John's,1949 Rnd 1 Pick 8,United States,NBA 1954-1955 Players Information
Jack McMahon,G,6-1,185,26,ROR,72,2,St. John's,1952 Rnd 2 Pick 9,United States,NBA 1954-1955 Players Information
Carl McNulty,SG,6-3,185,25,MIL,1,0,Purdue,1952 Rnd 3 Pick 10,United States,NBA 1954-1955 Players Information
Monk Meineke,PF,6-7,208,24,FWP,68,2,Dayton,1952 Rnd 2 Pick 3,United States,NBA 1954-1955 Players Information
Vern Mikkelsen,F,6-7,230,26,MIN,72,5,Hamline,1949 Rnd 1 Pick 11,United States,NBA 1954-1955 Players Information
Jackie Moore,F,6-5,190,22,PHI,20,0,La Salle,"1954 NBA Draft, Undrafted",United States,NBA 1954-1955 Players Information
Red Morrison,FC,6-8,220,22,BOS,70,0,Idaho,1954 Rnd 2 Pick 5,United States,NBA 1954-1955 Players Information
Ken Murray,SG,6-2,190,26,PHI,59,3,St. Bonaventure,1950 Rnd 4 Pick 6,United States,NBA 1954-1955 Players Information
Boris Nachamkin,F,6-6,210,21,ROR,6,0,NYU,1954 Rnd 2 Pick 7,United States,NBA 1954-1955 Players Information
Jack Nichols,F,6-7,222,28,BOS,64,5,Washington,1948 Rnd 1 Pick 12,United States,NBA 1954-1955 Players Information
Wally Osterkorn,FC,6-5,215,26,SYR,19,3,Illinois,1950 Rnd 2 Pick 6,United States,NBA 1954-1955 Players Information
Togo Palazzi,F,6-4,205,22,BOS,53,0,Holy Cross,1954 Rnd 1 Pick 5,United States,NBA 1954-1955 Players Information
Bob Peterson,F,6-5,210,23,NYK,37,1,Oregon,1952 Rnd 11 Pick 2,United States,NBA 1954-1955 Players Information
Bob Pettit,FC,6-9,205,22,MIL,72,0,LSU,1954 Rnd 1 Pick 2,United States,NBA 1954-1955 Players Information
Andy Phillip,GF,6-2,195,32,FWP,64,7,Illinois,1947 Rnd 5 Pick 7,United States,NBA 1954-1955 Players Information
Jim Pollard,F,6-4,185,32,MIN,63,6,Stanford,1947 Rnd 7 Pick 5,United States,NBA 1954-1955 Players Information
Frank Ramsey,F,6-3,190,23,BOS,64,1,Kentucky,1953 Rnd 1 Pick 5,United States,NBA 1954-1955 Players Information
George Ratkovicz,FC,6-6,220,32,MIL,9,5,," NBA Draft, Undrafted",United States,NBA 1954-1955 Players Information
Arnie Risen,C,6-9,200,30,ROR,69,6,," NBA Draft, Undrafted",United States,NBA 1954-1955 Players Information
Red Rocha,FC,6-9,185,31,SYR,72,6,," NBA Draft, Undrafted",United States,NBA 1954-1955 Players Information
Al Roges,GF,6-4,195,24,FWP,4,1,Long Island,"1953 NBA Draft, Undrafted",United States,NBA 1954-1955 Players Information
Dick Rosenthal,F,6-5,205,25,FWP,67,0,Notre Dame,1954 Rnd 1 Pick 4,United States,NBA 1954-1955 Players Information
Pep Saul,GF,6-2,185,31,MIL,65,5,Seton Hall,1949 Rnd 1 Pick 12,United States,NBA 1954-1955 Players Information
Dolph Schayes,FC,6-7,195,26,SYR,72,5,NYU,1948 Rnd 1 Pick 4,United States,NBA 1954-1955 Players Information
Dick Schnittker,PF,6-5,200,26,MIN,72,2,Ohio State,1950 Rnd 1 Pick 5,United States,NBA 1954-1955 Players Information
Fred Scolari,PG,5-10,180,32,BOS,60,8,," NBA Draft, Undrafted",United States,NBA 1954-1955 Players Information
Frank Selvy,SG,6-3,180,22,MIL,60,0,Furman,1954 Rnd 1 Pick 1,United States,NBA 1954-1955 Players Information
Paul Seymour,GF,6-1,180,27,SYR,72,6,," NBA Draft, Undrafted",United States,NBA 1954-1955 Players Information
Charlie Share,C,6-11,235,27,MIL,69,3,Bowling Green,1950 Rnd 1 Pick 1,United States,NBA 1954-1955 Players Information
Bill Sharman,G,6-1,175,28,BOS,68,4,USC,1950 Rnd 2 Pick 5,United States,NBA 1954-1955 Players Information
Gene Shue,G,6-2,170,23,NYK,57,0,Maryland,1954 Rnd 1 Pick 3,United States,NBA 1954-1955 Players Information
Connie Simmons,F,6-8,222,29,SYR,25,8,," NBA Draft, Undrafted",United States,NBA 1954-1955 Players Information
Whitey Skoog,G,5-11,180,28,MIN,72,3,Minnesota,1951 Rnd 1 Pick 10,United States,NBA 1954-1955 Players Information
Odie Spears,GF,6-5,205,29,ROR,71,5,Western Kentucky,1948 Rnd 4 Pick 5,United States,NBA 1954-1955 Players Information
Art Spoelstra,C,6-10,205,22,ROR,70,0,Western Kentucky,1954 Rnd 4 Pick 7,United States,NBA 1954-1955 Players Information
Don Sunderlage,SG,6-1,180,25,MIN,45,1,Illinois,1951 Rnd 1 Pick 9,United States,NBA 1954-1955 Players Information
Jim Tucker,C,6-8,185,22,SYR,20,0,Duquesne,1954 Rnd 3 Pick 6,United States,NBA 1954-1955 Players Information
Jack Turner,G,6-4,170,24,NYK,65,0,Western Kentucky,1954 Rnd 1 Pick 8,United States,NBA 1954-1955 Players Information
Paul Walther,G,6-2,160,27,FWP,67,5,Tennessee,1949 Rnd 4 Pick 9,United States,NBA 1954-1955 Players Information
Bobby Wanzer,G,6-0,170,33,ROR,72,6,Seton Hall,1948 Rnd 1 Pick 10,United States,NBA 1954-1955 Players Information
Bobby Watson,G,6-0,161,24,MIN,1,0,Kentucky,1952 Rnd 3 Pick 1,United States,NBA 1954-1955 Players Information
Skippy Whitaker,G,6-1,180,24,BOS,3,0,Kentucky,1952 Rnd 3 Pick 5,United States,NBA 1954-1955 Players Information
George Yardley,GF,6-5,190,26,FWP,60,1,Stanford,1950 Rnd 1 Pick 8,United States,NBA 1954-1955 Players Information
Max Zaslofsky,SG,6-2,170,29,FWP,70,8,St. John's,"1950 NBA Draft, Undrafted",United States,NBA 1954-1955 Players Information
Zeke Zawoluk,FC,6-7,216,24,PHI,67,2,St. John's,1952 Rnd 2 Pick 5,United States,NBA 1954-1955 Players Information
