Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Kobe Bryant,SG,6-6,212,37,LAL,66,19,Lower Merion High School (Pennsylvania),1996 Rnd 1 Pick 13,United States,NBA 2015-2016 Players Information
Chase Budinger,GF,6-7,215,27,"IND, PHX",66,6,Arizona,2009 Rnd 2 Pick 14,United States,NBA 2015-2016 Players Information
Reggie Bullock,SG,6-6,205,24,DET,37,2,North Carolina,2013 Rnd 1 Pick 25,United States,NBA 2015-2016 Players Information
Trey Burke,G,6-0,185,23,UTA,64,2,Michigan,2013 Rnd 1 Pick 9,United States,NBA 2015-2016 Players Information
Alec Burks,SG,6-5,214,24,UTA,31,4,Colorado,2011 Rnd 1 Pick 12,United States,NBA 2015-2016 Players Information
Caron Butler,SF,6-7,228,35,SAC,17,13,UConn,2002 Rnd 1 Pick 10,United States,NBA 2015-2016 Players Information
Jimmy Butler,GF,6-7,230,26,CHI,67,4,Marquette,2011 Rnd 1 Pick 30,United States,NBA 2015-2016 Players Information
Rasual Butler,GF,6-7,215,36,SAS,46,12,La Salle,2002 Rnd 2 Pick 24,United States,NBA 2015-2016 Players Information
Bruno Caboclo,PF,6-9,218,20,TOR,6,1,Pinheiros/Sky (Brazil),2014 Rnd 1 Pick 20,Brazil,NBA 2015-2016 Players Information
Jose Calderon,G,6-3,200,34,NYK,72,10,Baskonia (Spain),"2003 NBA Draft, Undrafted",Spain,NBA 2015-2016 Players Information
Kentavious Caldwell-Pope,SG,6-5,204,23,DET,76,2,Georgia,2013 Rnd 1 Pick 8,United States,NBA 2015-2016 Players Information
Isaiah Canaan,G,6-0,200,24,PHI,77,2,Murray State,2013 Rnd 2 Pick 4,United States,NBA 2015-2016 Players Information
Clint Capela,PF,6-10,256,21,HOU,77,1,Chalon-Sur-Saone (France),2014 Rnd 1 Pick 25,Switzerland,NBA 2015-2016 Players Information
DeMarre Carroll,F,6-8,215,29,TOR,26,6,Missouri,2009 Rnd 1 Pick 27,United States,NBA 2015-2016 Players Information
Vince Carter,SF,6-6,220,39,MEM,60,17,North Carolina,1998 Rnd 1 Pick 5,United States,NBA 2015-2016 Players Information
Michael Carter-Williams,PG,6-5,190,24,MIL,54,2,Syracuse,2013 Rnd 1 Pick 11,United States,NBA 2015-2016 Players Information
Omri Casspi,F,6-9,225,27,SAC,69,6,Maccabi FOX Tel Aviv (Israel),2009 Rnd 1 Pick 23,Israel,NBA 2015-2016 Players Information
Willie Cauley-Stein,C,7-0,240,22,SAC,66,0,Kentucky,2015 Rnd 1 Pick 6,United States,NBA 2015-2016 Players Information
Mario Chalmers,G,6-2,190,29,"MEM, MIA",61,7,Kansas,2008 Rnd 2 Pick 4,United States,NBA 2015-2016 Players Information
Tyson Chandler,C,7-1,240,33,PHX,66,14,Dominguez High School (California),2001 Rnd 1 Pick 2,United States,NBA 2015-2016 Players Information
Rakeem Christmas,PF,6-9,255,24,IND,1,0,Syracuse,2015 Rnd 2 Pick 6,United StatesU.S. Virgin Islands,NBA 2015-2016 Players Information
Ian Clark,G,6-3,175,24,GSW,66,2,Belmont,"2013 NBA Draft, Undrafted",United States,NBA 2015-2016 Players Information
Coty Clarke,F,6-7,235,23,BOS,3,0,Arkansas,"2014 NBA Draft, Undrafted",United States,NBA 2015-2016 Players Information
Jordan Clarkson,G,6-3,194,23,LAL,79,1,Missouri,2014 Rnd 2 Pick 16,United StatesPhilippines,NBA 2015-2016 Players Information
Norris Cole,G,6-2,170,27,NOP,45,4,Cleveland State,2011 Rnd 1 Pick 28,United States,NBA 2015-2016 Players Information
Darren Collison,PG,6-0,175,28,SAC,74,6,UCLA,2009 Rnd 1 Pick 21,United States,NBA 2015-2016 Players Information
Nick Collison,FC,6-10,255,35,OKC,59,12,Kansas,2003 Rnd 1 Pick 12,United States,NBA 2015-2016 Players Information
Mike Conley,PG,6-0,175,28,MEM,56,8,Ohio State,2007 Rnd 1 Pick 4,United States,NBA 2015-2016 Players Information
Pat Connaughton,SF,6-5,209,23,POR,34,0,Notre Dame,2015 Rnd 2 Pick 11,United States,NBA 2015-2016 Players Information
Chris Copeland,PF,6-8,235,31,MIL,24,3,Colorado,"2006 NBA Draft, Undrafted",United States,NBA 2015-2016 Players Information
Bryce Cotton,G,6-1,165,23,"MEM, PHX",8,1,Providence,"2014 NBA Draft, Undrafted",United States,NBA 2015-2016 Players Information
DeMarcus Cousins,C,6-11,270,25,SAC,65,5,Kentucky,2010 Rnd 1 Pick 5,United States,NBA 2015-2016 Players Information
Robert Covington,F,6-7,209,25,PHI,67,2,Tennessee State,"2013 NBA Draft, Undrafted",United States,NBA 2015-2016 Players Information
Allen Crabbe,SG,6-6,212,23,POR,81,2,California,2013 Rnd 2 Pick 1,United States,NBA 2015-2016 Players Information
Jamal Crawford,SG,6-5,195,35,LAC,79,15,Michigan,2000 Rnd 1 Pick 8,United States,NBA 2015-2016 Players Information
Jae Crowder,SF,6-6,235,25,BOS,73,3,Marquette,2012 Rnd 2 Pick 4,United States,NBA 2015-2016 Players Information
Dante Cunningham,F,6-8,230,28,NOP,80,6,Villanova,2009 Rnd 2 Pick 3,United States,NBA 2015-2016 Players Information
Jared Cunningham,SG,6-4,194,24,"CLE, MIL",44,3,Oregon State,2012 Rnd 1 Pick 24,United States,NBA 2015-2016 Players Information
Seth Curry,G,6-1,185,25,SAC,44,2,Duke,"2013 NBA Draft, Undrafted",United States,NBA 2015-2016 Players Information
Stephen Curry,G,6-2,185,27,GSW,79,6,Davidson,2009 Rnd 1 Pick 7,United States,NBA 2015-2016 Players Information
Troy Daniels,G,6-4,205,24,CHA,43,2,VCU,"2013 NBA Draft, Undrafted",United States,NBA 2015-2016 Players Information
Anthony Davis,PF,6-10,253,22,NOP,61,3,Kentucky,2012 Rnd 1 Pick 1,United States,NBA 2015-2016 Players Information
Ed Davis,PF,6-9,218,26,POR,81,5,North Carolina,2010 Rnd 1 Pick 13,United States,NBA 2015-2016 Players Information
Branden Dawson,F,6-6,230,23,LAC,6,0,Michigan State,2015 Rnd 2 Pick 26,United States,NBA 2015-2016 Players Information
DeMar DeRozan,GF,6-6,220,26,TOR,78,6,USC,2009 Rnd 1 Pick 9,United States,NBA 2015-2016 Players Information
Dewayne Dedmon,PF,6-10,245,26,ORL,58,2,USC,"2013 NBA Draft, Undrafted",United States,NBA 2015-2016 Players Information
Bryce Dejean-Jones,G,6-5,210,23,NOP,14,0,Iowa State,"2015 NBA Draft, Undrafted",United States,NBA 2015-2016 Players Information
Sam Dekker,SF,6-9,230,21,HOU,3,0,Wisconsin,2015 Rnd 1 Pick 18,United States,NBA 2015-2016 Players Information
Matt Dellavedova,G,6-3,200,25,CLE,76,2,Saint Mary's,"2013 NBA Draft, Undrafted",Australia,NBA 2015-2016 Players Information
Luol Deng,GF,6-9,220,30,MIA,74,11,Duke,2004 Rnd 1 Pick 7,EnglandSouth Sudan,NBA 2015-2016 Players Information
Boris Diaw,PF,6-8,250,33,SAS,76,12,Pau-Orthez (France),2003 Rnd 1 Pick 21,France,NBA 2015-2016 Players Information
Gorgui Dieng,FC,6-10,250,26,MIN,82,2,Louisville,2013 Rnd 1 Pick 21,Senegal,NBA 2015-2016 Players Information
Spencer Dinwiddie,PG,6-5,215,22,DET,12,1,Colorado,2014 Rnd 2 Pick 8,United States,NBA 2015-2016 Players Information
Toney Douglas,G,6-2,195,29,NOP,61,6,Florida State,2009 Rnd 1 Pick 29,United States,NBA 2015-2016 Players Information
Goran Dragic,G,6-4,190,29,MIA,72,7,Union Olimpija (Slovenia),2008 Rnd 2 Pick 15,Slovenia,NBA 2015-2016 Players Information
Andre Drummond,C,6-11,279,22,DET,81,3,UConn,2012 Rnd 1 Pick 9,United States,NBA 2015-2016 Players Information
Jared Dudley,PF,6-7,237,30,WAS,81,8,Boston College,2007 Rnd 1 Pick 22,United States,NBA 2015-2016 Players Information
Duje Dukan,F,6-10,220,24,SAC,1,0,Wisconsin,"2015 NBA Draft, Undrafted",Croatia,NBA 2015-2016 Players Information
Tim Duncan,FC,6-11,250,39,SAS,61,18,Wake Forest,1997 Rnd 1 Pick 1,United States,NBA 2015-2016 Players Information
Mike Dunleavy,GF,6-9,230,35,CHI,31,13,Duke,2002 Rnd 1 Pick 3,United States,NBA 2015-2016 Players Information
Kevin Durant,SF,6-11,240,27,OKC,72,8,Texas,2007 Rnd 1 Pick 2,United States,NBA 2015-2016 Players Information
Cleanthony Early,F,6-8,210,24,NYK,17,1,Wichita State,2014 Rnd 2 Pick 4,United States,NBA 2015-2016 Players Information
Jarell Eddie,SF,6-8,218,24,WAS,26,1,Virginia Tech,"2014 NBA Draft, Undrafted",United States,NBA 2015-2016 Players Information
Wayne Ellington,SG,6-4,207,28,BRK,76,6,North Carolina,2009 Rnd 1 Pick 28,United States,NBA 2015-2016 Players Information
Monta Ellis,G,6-3,185,30,IND,81,10,Lanier High School (Mississippi),2005 Rnd 2 Pick 10,United States,NBA 2015-2016 Players Information
James Ennis,GF,6-6,215,25,"MEM, MIA, NOP",22,1,Long Beach State,2013 Rnd 2 Pick 20,United States,NBA 2015-2016 Players Information
Tyler Ennis,PG,6-3,182,21,MIL,46,1,Syracuse,2014 Rnd 1 Pick 18,Canada,NBA 2015-2016 Players Information
Jeremy Evans,F,6-9,200,28,DAL,30,5,Western Kentucky,2010 Rnd 2 Pick 25,United States,NBA 2015-2016 Players Information
Tyreke Evans,G,6-6,220,26,NOP,25,6,Memphis,2009 Rnd 1 Pick 4,United States,NBA 2015-2016 Players Information
Festus Ezeli,C,6-11,265,26,GSW,46,3,Vanderbilt,2012 Rnd 1 Pick 30,Nigeria,NBA 2015-2016 Players Information
Kenneth Faried,F,6-8,228,26,DEN,67,4,Morehead State,2011 Rnd 1 Pick 22,United States,NBA 2015-2016 Players Information
Jordan Farmar,PG,6-2,180,29,MEM,12,8,UCLA,2006 Rnd 1 Pick 26,United States,NBA 2015-2016 Players Information
Derrick Favors,FC,6-10,265,24,UTA,62,5,Georgia Tech,2010 Rnd 1 Pick 3,United States,NBA 2015-2016 Players Information
Cristiano Felicio,C,6-10,275,23,CHI,31,0,Minas (Brazil),"2014 NBA Draft, Undrafted",Brazil,NBA 2015-2016 Players Information
Raymond Felton,PG,6-1,205,31,DAL,80,10,North Carolina,2005 Rnd 1 Pick 5,United States,NBA 2015-2016 Players Information
Evan Fournier,SG,6-6,205,23,ORL,79,3,Poitiers Basket 86 (France),2012 Rnd 1 Pick 20,France,NBA 2015-2016 Players Information
Randy Foye,G,6-4,218,32,"DEN, OKC",81,9,Villanova,2006 Rnd 1 Pick 7,United States,NBA 2015-2016 Players Information
Tim Frazier,G,6-0,172,25,"NOP, POR",51,1,Penn State,"2014 NBA Draft, Undrafted",United States,NBA 2015-2016 Players Information
Jimmer Fredette,G,6-2,195,27,"NOP, NYK",6,4,Brigham Young,2011 Rnd 1 Pick 10,United States,NBA 2015-2016 Players Information
Enes Freedom,F,6-10,250,23,OKC,82,4,Kentucky,2011 Rnd 1 Pick 3,SwitzerlandTurkey,NBA 2015-2016 Players Information
Channing Frye,FC,7-0,255,32,"CLE, ORL",70,10,Arizona,2005 Rnd 1 Pick 8,United States,NBA 2015-2016 Players Information
Danilo Gallinari,SF,6-10,236,27,DEN,53,7,AX Armani Exchange Milan (Italy),2008 Rnd 1 Pick 6,Italy,NBA 2015-2016 Players Information
Langston Galloway,G,6-1,200,24,NYK,82,1,Saint Joseph's,"2014 NBA Draft, Undrafted",United States,NBA 2015-2016 Players Information
Kevin Garnett,PF,6-11,240,39,MIN,38,20,Farragut Career Academy (Illinois),1995 Rnd 1 Pick 5,United States,NBA 2015-2016 Players Information
Marc Gasol,C,7-1,255,31,MEM,52,7,CB Girona (Spain),2007 Rnd 2 Pick 18,Spain,NBA 2015-2016 Players Information
Pau Gasol,FC,7-0,250,35,CHI,72,14,Barca (Spain),2001 Rnd 1 Pick 3,Spain,NBA 2015-2016 Players Information
Rudy Gay,SF,6-7,250,29,SAC,70,9,UConn,2006 Rnd 1 Pick 8,United States,NBA 2015-2016 Players Information
Alonzo Gee,SF,6-6,225,28,NOP,73,6,Alabama,"2009 NBA Draft, Undrafted",United States,NBA 2015-2016 Players Information
Paul George,GF,6-8,220,25,IND,81,5,Fresno State,2010 Rnd 1 Pick 10,United States,NBA 2015-2016 Players Information
Taj Gibson,F,6-9,232,30,CHI,73,6,USC,2009 Rnd 1 Pick 26,United States,NBA 2015-2016 Players Information
Manu Ginobili,SG,6-6,205,38,SAS,58,13,Viola Reggio Calabria (Italy),1999 Rnd 2 Pick 28,Argentina,NBA 2015-2016 Players Information
Rudy Gobert,C,7-1,258,23,UTA,61,2,Cholet Basket (France),2013 Rnd 1 Pick 27,France,NBA 2015-2016 Players Information
Drew Gooden,FC,6-10,250,34,WAS,30,13,Kansas,2002 Rnd 1 Pick 4,United States,NBA 2015-2016 Players Information
Archie Goodwin,G,6-5,205,21,PHX,57,2,Kentucky,2013 Rnd 1 Pick 29,United States,NBA 2015-2016 Players Information
Aaron Gordon,F,6-8,235,20,ORL,78,1,Arizona,2014 Rnd 1 Pick 4,United States,NBA 2015-2016 Players Information
Eric Gordon,G,6-3,215,27,NOP,45,7,Indiana,2008 Rnd 1 Pick 7,United StatesBahamas,NBA 2015-2016 Players Information
Marcin Gortat,FC,6-11,240,32,WAS,75,8,Koln 99ers (Germany),2005 Rnd 2 Pick 27,Poland,NBA 2015-2016 Players Information
Andrew Goudelock,G,6-3,200,27,HOU,8,2,Charleston,2011 Rnd 2 Pick 16,United States,NBA 2015-2016 Players Information
Jerami Grant,F,6-7,210,21,PHI,77,1,Syracuse,2014 Rnd 2 Pick 9,United States,NBA 2015-2016 Players Information
Jerian Grant,SG,6-4,198,23,NYK,76,0,Notre Dame,2015 Rnd 1 Pick 19,United States,NBA 2015-2016 Players Information
Danny Green,SF,6-6,215,28,SAS,79,6,North Carolina,2009 Rnd 2 Pick 16,United States,NBA 2015-2016 Players Information
Draymond Green,F,6-6,230,25,GSW,81,3,Michigan State,2012 Rnd 2 Pick 5,United States,NBA 2015-2016 Players Information
Erick Green,G,6-3,178,24,"DEN, UTH",9,1,Virginia Tech,2013 Rnd 2 Pick 16,United States,NBA 2015-2016 Players Information
Gerald Green,GF,6-7,205,30,MIA,69,8,Gulf Shores Academy (Texas),2005 Rnd 1 Pick 18,United States,NBA 2015-2016 Players Information
JaMychal Green,PF,6-9,227,25,MEM,78,1,Alabama,"2012 NBA Draft, Undrafted",United States,NBA 2015-2016 Players Information
Jeff Green,F,6-8,235,29,"LAC, MEM",80,7,Georgetown,2007 Rnd 1 Pick 5,United States,NBA 2015-2016 Players Information
Blake Griffin,PF,6-9,250,26,LAC,35,6,Oklahoma,2009 Rnd 1 Pick 1,United States,NBA 2015-2016 Players Information
Jorge Gutierrez,PG,6-3,195,27,CHA,12,2,California,"2012 NBA Draft, Undrafted",MexicoUnited States,NBA 2015-2016 Players Information
P.J. Hairston,SG,6-6,230,23,"CHA, MEM",66,1,Texas Legends,2014 Rnd 1 Pick 26,United States,NBA 2015-2016 Players Information
Jordan Hamilton,SF,6-7,220,25,NOP,11,4,Texas,2011 Rnd 1 Pick 26,United States,NBA 2015-2016 Players Information
Tyler Hansbrough,PF,6-9,250,30,CHA,44,6,North Carolina,2009 Rnd 1 Pick 13,United States,NBA 2015-2016 Players Information
Tim Hardaway Jr.,SG,6-5,205,23,ATL,51,2,Michigan,2013 Rnd 1 Pick 24,United States,NBA 2015-2016 Players Information
James Harden,SG,6-5,220,26,HOU,82,6,Arizona State,2009 Rnd 1 Pick 3,United States,NBA 2015-2016 Players Information
Maurice Harkless,F,6-7,220,22,POR,78,3,St. John's,2012 Rnd 1 Pick 15,United StatesPuerto Rico,NBA 2015-2016 Players Information
Justin Harper,PF,6-10,225,26,DET,5,1,Richmond,2011 Rnd 2 Pick 2,United States,NBA 2015-2016 Players Information
Montrezl Harrell,F,6-7,240,22,HOU,39,0,Louisville,2015 Rnd 2 Pick 2,United States,NBA 2015-2016 Players Information
Devin Harris,G,6-3,185,33,DAL,64,11,Wisconsin,2004 Rnd 1 Pick 5,United States,NBA 2015-2016 Players Information
Gary Harris,SG,6-4,210,21,DEN,76,1,Michigan State,2014 Rnd 1 Pick 19,United States,NBA 2015-2016 Players Information
Joe Harris,SG,6-6,220,24,CLE,5,1,Virginia,2014 Rnd 2 Pick 3,United States,NBA 2015-2016 Players Information
Tobias Harris,F,6-8,226,23,"DET, ORL",76,4,Tennessee,2011 Rnd 1 Pick 19,United States,NBA 2015-2016 Players Information
Aaron Harrison,GF,6-6,210,21,CHA,21,0,Kentucky,"2015 NBA Draft, Undrafted",United States,NBA 2015-2016 Players Information
Udonis Haslem,FC,6-7,235,35,MIA,37,12,Florida,"2002 NBA Draft, Undrafted",United States,NBA 2015-2016 Players Information
Spencer Hawes,C,7-1,245,27,CHA,57,8,Washington,2007 Rnd 1 Pick 10,United States,NBA 2015-2016 Players Information
Chuck Hayes,PF,6-6,240,32,HOU,2,10,Kentucky,"2005 NBA Draft, Undrafted",United States,NBA 2015-2016 Players Information
Gordon Hayward,GF,6-7,225,25,UTA,80,5,Butler,2010 Rnd 1 Pick 9,United States,NBA 2015-2016 Players Information
Gerald Henderson,SG,6-5,215,28,POR,72,6,Duke,2009 Rnd 1 Pick 12,United States,NBA 2015-2016 Players Information
John Henson,PF,6-11,219,25,MIL,57,3,North Carolina,2012 Rnd 1 Pick 14,United States,NBA 2015-2016 Players Information
Mario Hezonja,SG,6-8,220,21,ORL,79,0,FC Barcelona II (Spain),2015 Rnd 1 Pick 5,Croatia,NBA 2015-2016 Players Information
Roy Hibbert,C,7-2,270,29,LAL,81,7,Georgetown,2008 Rnd 1 Pick 17,United States,NBA 2015-2016 Players Information
J.J. Hickson,PF,6-9,242,27,"DEN, WAS",35,7,NC State,2008 Rnd 1 Pick 19,United States,NBA 2015-2016 Players Information
George Hill,G,6-3,188,29,IND,74,7,IUPUI,2008 Rnd 1 Pick 26,United States,NBA 2015-2016 Players Information
Jordan Hill,PF,6-10,240,28,IND,73,6,Arizona,2009 Rnd 1 Pick 8,United States,NBA 2015-2016 Players Information
Solomon Hill,SF,6-6,226,24,IND,59,2,Arizona,2013 Rnd 1 Pick 23,United States,NBA 2015-2016 Players Information
Darrun Hilliard,SG,6-6,220,22,DET,38,0,Villanova,2015 Rnd 2 Pick 8,United States,NBA 2015-2016 Players Information
Kirk Hinrich,G,6-4,190,35,"ATL, CHI",46,12,Kansas,2003 Rnd 1 Pick 7,United States,NBA 2015-2016 Players Information
