Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Jay Carty,FC,6-8,220,27,LAL,27,0,Oregon State,1962 Rnd 6 Pick 3,United States,NBA 1968-1969 Players Information
Wilt Chamberlain,C,7-1,265,32,LAL,81,9,Kansas,"1959 NBA Draft, Undrafted",United States,NBA 1968-1969 Players Information
Don Chaney,G,6-5,210,22,BOS,20,0,Houston,1968 Rnd 1 Pick 12,United States,NBA 1968-1969 Players Information
Len Chappell,PF,6-8,240,28,MIL,80,6,Wake Forest,1962 Rnd 1 Pick 4,United States,NBA 1968-1969 Players Information
Archie Clark,G,6-2,175,27,PHI,82,2,Minnesota,1966 Rnd 4 Pick 7,United States,NBA 1968-1969 Players Information
Barry Clemens,PF,6-6,210,25,CHI,75,3,Ohio Wesleyan,1965 Rnd 3 Pick 2,United States,NBA 1968-1969 Players Information
Mel Counts,FC,7-0,230,27,LAL,77,4,Oregon State,1964 Rnd 1 Pick 7,United States,NBA 1968-1969 Players Information
Freddie Crawford,SG,6-4,189,27,LAL,81,2,St. Bonaventure,1963 Rnd 8 Pick 1,United States,NBA 1968-1969 Players Information
Billy Cunningham,FC,6-7,210,25,PHI,82,3,North Carolina,1965 Rnd 1 Pick 5,United States,NBA 1968-1969 Players Information
Dick Cunningham,C,6-10,245,22,MIL,75,0,Murray State,1968 Rnd 2 Pick 7,United States,NBA 1968-1969 Players Information
Jim Davis,C,6-9,225,27,ATL,77,2,Colorado,1964 Rnd 4 Pick 2,United States,NBA 1968-1969 Players Information
Dave DeBusschere,F,6-6,220,28,"DET, NYK",76,6,Detroit-Mercy,"1962 NBA Draft, Undrafted",United States,NBA 1968-1969 Players Information
Connie Dierking,C,6-9,222,32,CIN,82,7,Cincinnati,1958 Rnd 1 Pick 5,United States,NBA 1968-1969 Players Information
Bill Dinwiddie,F,6-7,220,25,CIN,69,1,New Mexico Highlands,"1966 NBA Draft, Undrafted",United States,NBA 1968-1969 Players Information
Terry Dischinger,GF,6-7,189,28,DET,75,4,Purdue,1962 Rnd 2 Pick 1,United States,NBA 1968-1969 Players Information
Sonny Dove,F,6-7,198,23,DET,29,1,St. John's,1967 Rnd 1 Pick 4,United States,NBA 1968-1969 Players Information
Johnny Egan,PG,5-11,180,30,LAL,82,7,Providence,1961 Rnd 2 Pick 3,United States,NBA 1968-1969 Players Information
Joe Ellis,F,6-6,175,24,GSW,74,2,San Francisco,1966 Rnd 2 Pick 3,United States,NBA 1968-1969 Players Information
Leroy Ellis,FC,6-10,210,28,WAS,80,6,St. John's,1962 Rnd 1 Pick 6,United States,NBA 1968-1969 Players Information
Wayne Embry,C,6-8,240,31,MIL,78,10,Miami (OH),1958 Rnd 3 Pick 7,United States,NBA 1968-1969 Players Information
Keith Erickson,GF,6-5,195,24,LAL,77,3,UCLA,1965 Rnd 3 Pick 1,United States,NBA 1968-1969 Players Information
Bob Ferry,FC,6-8,230,31,WAS,7,9,Saint Louis,"1959 NBA Draft, Undrafted",United States,NBA 1968-1969 Players Information
Hank Finkel,C,7-0,240,26,SDR,34,2,Dayton,1964 Rnd 4 Pick 5,United States,NBA 1968-1969 Players Information
Fred Foster,SF,6-5,210,22,CIN,54,0,Miami (OH),1968 Rnd 3 Pick 6,United States,NBA 1968-1969 Players Information
Jim Fox,C,6-10,230,25,"DET, PHX",76,1,South Carolina,1965 Rnd 8 Pick 6,United States,NBA 1968-1969 Players Information
Walt Frazier,PG,6-4,200,23,NYK,80,1,Southern Illinois,1967 Rnd 1 Pick 5,United States,NBA 1968-1969 Players Information
Pat Frink,G,6-4,175,24,CIN,48,0,Colorado,1968 Rnd 3 Pick 5,United States,NBA 1968-1969 Players Information
Dave Gambee,F,6-6,215,31,"DET, MIL",59,10,Oregon State,1958 Rnd 1 Pick 6,United States,NBA 1968-1969 Players Information
Gail Goodrich,G,6-1,170,25,PHX,81,3,UCLA,"1965 NBA Draft, Undrafted",United States,NBA 1968-1969 Players Information
Mal Graham,G,6-1,185,24,BOS,21,1,New York,1967 Rnd 1 Pick 11,United States,NBA 1968-1969 Players Information
Johnny Green,SF,6-5,200,35,PHI,72,9,Michigan State,1959 Rnd 1 Pick 5,United States,NBA 1968-1969 Players Information
Hal Greer,G,6-2,175,32,PHI,82,10,Marshall,1958 Rnd 2 Pick 6,United States,NBA 1968-1969 Players Information
Gary Gregor,F,6-7,225,23,PHX,80,0,South Carolina,1967 Rnd 3 Pick 5,United States,NBA 1968-1969 Players Information
Richie Guerin,SG,6-4,195,36,ATL,27,11,Iona,1954 Rnd 2 Pick 8,United States,NBA 1968-1969 Players Information
Matt Guokas,GF,6-5,175,25,PHI,70,2,Saint Joseph's,1966 Rnd 1 Pick 9,United States,NBA 1968-1969 Players Information
Al Hairston,G,6-1,175,23,SEA,32,0,Bowling Green,1968 Rnd 5 Pick 2,United States,NBA 1968-1969 Players Information
Happy Hairston,F,6-7,225,26,DET,81,4,NYU,1964 Rnd 4 Pick 8,United States,NBA 1968-1969 Players Information
Shaler Halimon,F,6-5,199,23,PHI,48,0,Utah State,1968 Rnd 1 Pick 14,United States,NBA 1968-1969 Players Information
Dennis Hamilton,PF,6-8,210,24,ATL,23,1,Arizona State,"1966 NBA Draft, Undrafted",United States,NBA 1968-1969 Players Information
Skip Harlicka,G,6-1,185,22,ATL,26,0,South Carolina,1968 Rnd 1 Pick 13,United States,NBA 1968-1969 Players Information
Art Harris,G,6-4,185,22,SEA,80,0,Stanford,1968 Rnd 2 Pick 2,United States,NBA 1968-1969 Players Information
Clem Haskins,PG,6-3,195,25,CHI,79,1,Western Kentucky,1967 Rnd 1 Pick 3,United States,NBA 1968-1969 Players Information
John Havlicek,GF,6-5,200,28,BOS,82,4,Ohio State,1962 Rnd 1 Pick 7,United States,NBA 1968-1969 Players Information
Tom Hawkins,F,6-5,210,32,LAL,74,9,Notre Dame,1959 Rnd 1 Pick 3,United States,NBA 1968-1969 Players Information
Elvin Hayes,FC,6-9,235,23,SDR,82,0,Houston,1968 Rnd 1 Pick 1,United States,NBA 1968-1969 Players Information
Fred Hetzel,F,6-8,220,26,"CIN, MIL",84,3,Davidson,1965 Rnd 1 Pick 1,United States,NBA 1968-1969 Players Information
Bill Hewitt,SF,6-7,210,24,LAL,74,0,USC,1968 Rnd 1 Pick 11,United States,NBA 1968-1969 Players Information
Bill Hosket,PF,6-8,225,22,NYK,50,0,Ohio State,1968 Rnd 1 Pick 10,United States,NBA 1968-1969 Players Information
Bailey Howell,SF,6-7,210,32,BOS,78,9,Mississippi State,1959 Rnd 1 Pick 2,United States,NBA 1968-1969 Players Information
Lou Hudson,GF,6-5,210,24,ATL,81,2,Minnesota,1966 Rnd 1 Pick 4,United States,NBA 1968-1969 Players Information
Darrall Imhoff,C,6-10,220,30,PHI,82,8,California,1960 Rnd 1 Pick 3,United States,NBA 1968-1969 Players Information
Luke Jackson,FC,6-9,240,27,PHI,25,4,Texas-RGV,1964 Rnd 1 Pick 4,United States,NBA 1968-1969 Players Information
Phil Jackson,PF,6-8,220,23,NYK,47,1,North Dakota,1967 Rnd 2 Pick 5,United States,NBA 1968-1969 Players Information
Gus Johnson,FC,6-6,230,30,WAS,49,5,Idaho,1963 Rnd 2 Pick 2,United States,NBA 1968-1969 Players Information
Neil Johnson,F,6-7,220,25,PHX,80,2,Creighton,1966 Rnd 2 Pick 5,United States,NBA 1968-1969 Players Information
Rich Johnson,F,6-7,210,22,BOS,30,0,Grambling State,1968 Rnd 4 Pick 10,United States,NBA 1968-1969 Players Information
Sam Jones,GF,6-4,198,35,BOS,69,11,North Carolina Central,1956 Rnd 8 Pick 3,United States,NBA 1968-1969 Players Information
Wali Jones,G,6-2,180,27,PHI,81,4,Villanova,1964 Rnd 3 Pick 2,United States,NBA 1968-1969 Players Information
Bob Kauffman,FC,6-8,240,22,SEA,82,0,Guilford,1968 Rnd 1 Pick 3,United States,NBA 1968-1969 Players Information
Joe Kennedy,SF,6-6,210,22,SEA,72,0,Duke,1968 Rnd 10 Pick 2,United States,NBA 1968-1969 Players Information
Toby Kimball,PF,6-6,220,26,SDR,76,2,UConn,1965 Rnd 3 Pick 9,United States,NBA 1968-1969 Players Information
Jim King,G,6-2,175,28,GSW,44,5,Tulsa,1963 Rnd 2 Pick 5,United States,NBA 1968-1969 Players Information
Rodney Knowles,C,6-9,-,23,PHX,7,0,Davidson,1968 Rnd 6 Pick 13,United States,NBA 1968-1969 Players Information
Don Kojis,SF,6-3,202,30,SDR,81,5,Marquette,1961 Rnd 2 Pick 12,United States,NBA 1968-1969 Players Information
Howard Komives,PG,6-1,185,27,"DET, NYK",85,4,Bowling Green,1964 Rnd 2 Pick 6,United States,NBA 1968-1969 Players Information
Tommy Kron,G,6-5,200,26,SEA,75,2,Kentucky,1966 Rnd 3 Pick 4,United States,NBA 1968-1969 Players Information
Rudy LaRusso,FC,6-7,220,31,GSW,75,9,Dartmouth,1959 Rnd 2 Pick 4,United States,NBA 1968-1969 Players Information
Stu Lantz,G,6-3,175,22,SDR,72,0,Nebraska,1968 Rnd 3 Pick 1,United States,NBA 1968-1969 Players Information
Dave Lattin,PF,6-6,225,25,PHX,67,1,UTEP,1967 Rnd 1 Pick 10,United States,NBA 1968-1969 Players Information
Clyde Lee,FC,6-10,205,24,GSW,65,2,Vanderbilt,1966 Rnd 1 Pick 3,United States,NBA 1968-1969 Players Information
George Lehmann,G,6-0,180,26,ATL,11,1,Campbell,"1967 NBA Draft, Undrafted",United States,NBA 1968-1969 Players Information
Bobby Lewis,SG,6-3,175,23,GSW,62,1,North Carolina,1967 Rnd 4 Pick 8,United States,NBA 1968-1969 Players Information
Plummer Lott,GF,6-5,210,23,SEA,19,1,Seattle,1967 Rnd 5 Pick 11,United States,NBA 1968-1969 Players Information
Kevin Loughery,SG,6-3,190,28,WAS,80,6,St. John's,1961 Rnd 11 Pick 1,United States,NBA 1968-1969 Players Information
Bob Love,F,6-8,215,26,"CHI, MIL",47,2,Southern,1965 Rnd 4 Pick 7,United States,NBA 1968-1969 Players Information
Jerry Lucas,FC,6-8,230,28,CIN,74,5,Ohio State,"1962 NBA Draft, Undrafted",United States,NBA 1968-1969 Players Information
Ed Manning,F,6-7,210,25,WAS,63,1,Jackson State,1967 Rnd 8 Pick 1,United States,NBA 1968-1969 Players Information
Jack Marin,GF,6-7,200,24,WAS,82,2,Duke,1966 Rnd 1 Pick 5,United States,NBA 1968-1969 Players Information
Don May,SF,6-4,200,23,NYK,48,0,Dayton,1968 Rnd 3 Pick 8,United States,NBA 1968-1969 Players Information
Jon McGlocklin,GF,6-5,205,25,MIL,80,3,Indiana,1965 Rnd 3 Pick 7,United States,NBA 1968-1969 Players Information
Stan McKenzie,GF,6-5,195,24,PHX,80,1,NYU,1966 Rnd 11 Pick 3,United States,NBA 1968-1969 Players Information
McCoy McLemore,SF,6-7,230,26,"DET, PHX",81,4,Drake,1964 Rnd 3 Pick 7,United States,NBA 1968-1969 Players Information
Tom Meschery,F,6-6,215,30,SEA,82,7,Saint Mary's,1961 Rnd 1 Pick 7,China,NBA 1968-1969 Players Information
Eddie Miles,SG,6-4,195,28,DET,80,5,Seattle,1963 Rnd 1 Pick 4,United States,NBA 1968-1969 Players Information
Jay Miller,SF,6-5,205,25,MIL,3,1,Notre Dame,"1965 NBA Draft, Undrafted",United States,NBA 1968-1969 Players Information
Earl Monroe,G,6-3,185,24,WAS,80,1,Winston-Salem State,1967 Rnd 1 Pick 2,United States,NBA 1968-1969 Players Information
Otto Moore,C,6-11,205,22,DET,74,0,Texas-RGV,1968 Rnd 1 Pick 6,United States,NBA 1968-1969 Players Information
Erwin Mueller,FC,6-8,230,24,"CHI, SEA",78,2,San Francisco,1966 Rnd 2 Pick 10,United States,NBA 1968-1969 Players Information
Jeff Mullins,GF,6-4,190,26,GSW,78,4,Duke,1964 Rnd 1 Pick 5,United States,NBA 1968-1969 Players Information
Dorie Murrey,PF,6-8,215,25,SEA,36,2,Detroit-Mercy,1966 Rnd 2 Pick 2,United States,NBA 1968-1969 Players Information
Don Nelson,F,6-6,210,28,BOS,82,6,Iowa,1962 Rnd 3 Pick 1,United States,NBA 1968-1969 Players Information
Dave Newmark,C,7-1,214,22,CHI,81,0,Columbia,1968 Rnd 3 Pick 9,United States,NBA 1968-1969 Players Information
Rich Niemann,C,7-0,245,22,"DET, MIL",34,0,Saint Louis,1968 Rnd 4 Pick 6,United States,NBA 1968-1969 Players Information
Don Ohl,SG,6-3,190,32,ATL,76,8,Illinois,1958 Rnd 5 Pick 5,United States,NBA 1968-1969 Players Information
Bud Olsen,PF,6-8,220,28,"BOS, DET",16,6,Louisville,1962 Rnd 2 Pick 6,United States,NBA 1968-1969 Players Information
Barry Orms,G,6-3,190,22,WAS,63,0,Saint Louis,1968 Rnd 8 Pick 4,United States,NBA 1968-1969 Players Information
Charlie Paulk,PF,6-8,219,22,MIL,16,0,Northeastern State,1968 Rnd 1 Pick 7,United States,NBA 1968-1969 Players Information
Loy Petersen,SG,6-5,205,23,CHI,37,0,Oregon State,1967 Rnd 17 Pick 1,United States,NBA 1968-1969 Players Information
Bob Quick,GF,6-5,215,22,WAS,27,0,Xavier,1968 Rnd 2 Pick 4,United States,NBA 1968-1969 Players Information
Craig Raymond,C,6-11,235,23,PHI,27,0,Brigham Young,1967 Rnd 1 Pick 12,United States,NBA 1968-1969 Players Information
Willis Reed,FC,6-9,240,26,NYK,82,4,Grambling State,1964 Rnd 2 Pick 1,United States,NBA 1968-1969 Players Information
Pat Riley,SG,6-4,205,23,SDR,56,1,Kentucky,1967 Rnd 1 Pick 7,United States,NBA 1968-1969 Players Information
Mike Riordan,GF,6-4,200,23,NYK,53,0,Providence,1967 Rnd 12 Pick 5,United States,NBA 1968-1969 Players Information
Oscar Robertson,G,6-5,220,30,CIN,79,8,Cincinnati,1960 Rnd 1 Pick 1,United States,NBA 1968-1969 Players Information
Flynn Robinson,G,6-1,185,27,"CHI, MIL",83,2,Wyoming,1965 Rnd 2 Pick 7,United States,NBA 1968-1969 Players Information
Guy Rodgers,PG,6-0,185,33,MIL,81,10,Temple,"1958 NBA Draft, Undrafted",United States,NBA 1968-1969 Players Information
Bob Rule,FC,6-9,220,24,SEA,82,1,Colorado State,1967 Rnd 2 Pick 7,United States,NBA 1968-1969 Players Information
Bill Russell,C,6-10,215,35,BOS,77,12,San Francisco,1956 Rnd 1 Pick 2,United States,NBA 1968-1969 Players Information
Cazzie Russell,GF,6-5,218,24,NYK,50,2,Michigan,1966 Rnd 1 Pick 1,United States,NBA 1968-1969 Players Information
Satch Sanders,PF,6-6,210,30,BOS,82,8,NYU,1960 Rnd 1 Pick 8,United States,NBA 1968-1969 Players Information
Dale Schlueter,C,6-10,255,23,GSW,30,0,Colorado State,1967 Rnd 6 Pick 8,United States,NBA 1968-1969 Players Information
Ray Scott,FC,6-9,215,30,WAS,82,7,Allentown (United States),1961 Rnd 1 Pick 4,United States,NBA 1968-1969 Players Information
Larry Siegfried,G,6-3,190,29,BOS,79,5,Ohio State,1961 Rnd 1 Pick 3,United States,NBA 1968-1969 Players Information
Paul Silas,PF,6-7,225,25,ATL,79,4,Creighton,1964 Rnd 2 Pick 3,United States,NBA 1968-1969 Players Information
Doug Sims,F,6-7,185,25,CIN,4,0,Kent State,"1968 NBA Draft, Undrafted",United States,NBA 1968-1969 Players Information
Jerry Sloan,GF,6-5,195,26,CHI,78,3,Evansville,1964 Rnd 3 Pick 3,United States,NBA 1968-1969 Players Information
Adrian Smith,PG,6-1,180,32,CIN,74,7,Kentucky,1958 Rnd 15 Pick 1,United States,NBA 1968-1969 Players Information
Greg Smith,SF,6-5,195,22,MIL,78,0,Western Kentucky,1968 Rnd 4 Pick 14,United States,NBA 1968-1969 Players Information
Dick Snyder,GF,6-5,207,25,PHX,81,2,Davidson,1966 Rnd 2 Pick 4,United States,NBA 1968-1969 Players Information
Rod Thorn,G,6-4,195,27,SEA,28,5,West Virginia,1963 Rnd 1 Pick 2,United States,NBA 1968-1969 Players Information
Nate Thurmond,FC,6-11,225,27,GSW,71,6,Bowling Green,1963 Rnd 1 Pick 3,United States,NBA 1968-1969 Players Information
John Q. Trapp,SF,6-7,210,23,SDR,24,0,UNLV,1968 Rnd 2 Pick 1,United States,NBA 1968-1969 Players Information
John Tresvant,PF,6-7,215,29,"CIN, SEA",77,4,Seattle,1964 Rnd 5 Pick 6,United States,NBA 1968-1969 Players Information
Al Tucker,SF,6-8,190,26,"CIN, SEA",84,1,Oklahoma Baptist,1967 Rnd 1 Pick 6,United States,NBA 1968-1969 Players Information
Bill Turner,F,6-7,220,25,GSW,79,1,Akron,1966 Rnd 9 Pick 1,United States,NBA 1968-1969 Players Information
Wes Unseld,FC,6-7,245,22,WAS,82,0,Louisville,1968 Rnd 1 Pick 2,United States,NBA 1968-1969 Players Information
Dick Van Arsdale,GF,6-5,210,26,PHX,80,3,Indiana,1965 Rnd 2 Pick 2,United States,NBA 1968-1969 Players Information
Tom Van Arsdale,GF,6-5,202,26,CIN,77,3,Indiana,1965 Rnd 2 Pick 3,United States,NBA 1968-1969 Players Information
Chet Walker,F,6-6,212,29,PHI,82,6,Bradley,1962 Rnd 2 Pick 5,United States,NBA 1968-1969 Players Information
Jimmy Walker,SG,6-3,195,24,DET,69,1,Providence,1967 Rnd 1 Pick 1,United States,NBA 1968-1969 Players Information
Dwight Waller,GF,6-6,220,23,ATL,9,0,Tennessee State,1968 Rnd 10 Pick 11,United States,NBA 1968-1969 Players Information
Bob Warlick,SG,6-5,200,27,"MIL, PHX",65,3,Pepperdine,"1963 NBA Draft, Undrafted",United States,NBA 1968-1969 Players Information
Jim Washington,PF,6-6,210,25,CHI,80,3,Villanova,1965 Rnd 1 Pick 6,United States,NBA 1968-1969 Players Information
Bob Weiss,SG,6-2,180,26,"CHI, MIL",77,3,Penn State,1965 Rnd 3 Pick 5,United States,NBA 1968-1969 Players Information
Walt Wesley,C,6-11,220,24,CIN,81,2,Kansas,1966 Rnd 1 Pick 6,United States,NBA 1968-1969 Players Information
Jerry West,SG,6-2,185,30,LAL,61,8,West Virginia,1960 Rnd 1 Pick 2,United States,NBA 1968-1969 Players Information
Ken Wilburn,F,6-6,195,24,CHI,4,0,Central State,1966 Rnd 4 Pick 9,United States,NBA 1968-1969 Players Information
Lenny Wilkens,PG,6-1,180,31,SEA,82,8,Providence,1960 Rnd 1 Pick 6,United States,NBA 1968-1969 Players Information
Art Williams,PG,6-1,180,29,SDR,79,1,Cal Poly - Pomona,"1967 NBA Draft, Undrafted",United States,NBA 1968-1969 Players Information
Cliff Williams,G,6-3,180,23,DET,3,0,Bowling Green,"1968 NBA Draft, Undrafted",United States,NBA 1968-1969 Players Information
Ron Williams,G,6-3,188,24,GSW,70,0,West Virginia,1968 Rnd 1 Pick 9,United States,NBA 1968-1969 Players Information
Samuel Williams,G,6-3,180,24,MIL,53,0,Iowa,1968 Rnd 3 Pick 13,United States,NBA 1968-1969 Players Information
Jiff Wilson,FC,6-8,225,26,"PHL, PHX",79,4,Cincinnati,"1964 NBA Draft, Undrafted",United States,NBA 1968-1969 Players Information
Tom Workman,F,6-7,218,24,WAS,20,1,Seattle,1967 Rnd 1 Pick 8,United States,NBA 1968-1969 Players Information
