Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Chauncey Billups,G,6-3,210,25,MIN,82,4,Colorado,1997 Rnd 1 Pick 3,United States,NBA 2001-2002 Players Information
Mookie Blaylock,PG,6-1,190,34,GSW,35,12,Oklahoma,1989 Rnd 1 Pick 12,United States,NBA 2001-2002 Players Information
Corie Blount,PF,6-9,240,33,PHI,72,8,Cincinnati,1993 Rnd 1 Pick 25,United States,NBA 2001-2002 Players Information
Mark Blount,C-F,7-0,250,26,BOS,44,2,Pittsburgh,1997 Rnd 2 Pick 26,United States,NBA 2001-2002 Players Information
Calvin Booth,C,6-11,230,25,SEA,15,2,Penn State,1999 Rnd 2 Pick 6,United States,NBA 2001-2002 Players Information
Ruben Boumtje-Boumtje,C,7-0,260,23,POR,33,0,Georgetown,2001 Rnd 2 Pick 21,Cameroon,NBA 2001-2002 Players Information
Cal Bowdler,PF,6-10,245,24,ATL,52,2,Old Dominion,1999 Rnd 1 Pick 17,United States,NBA 2001-2002 Players Information
Bruce Bowen,F,6-7,200,30,SAS,59,6,Cal State Fullerton,"1993 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Ryan Bowen,F,6-9,218,26,DEN,75,2,Iowa,1998 Rnd 2 Pick 26,United States,NBA 2001-2002 Players Information
Ira Bowman,SG,6-5,195,28,PHI,3,3,Pennsylvania,"1996 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Earl Boykins,G,5-5,135,25,LAC,68,3,Eastern Michigan,"1998 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Michael Bradley,F,6-10,245,22,TOR,26,0,Villanova,2001 Rnd 1 Pick 17,United States,NBA 2001-2002 Players Information
Shawn Bradley,C,7-6,235,29,DAL,53,8,Brigham Young,1993 Rnd 1 Pick 2,United StatesGermany,NBA 2001-2002 Players Information
Elton Brand,PF,6-9,254,22,LAC,80,2,Duke,1999 Rnd 1 Pick 1,United States,NBA 2001-2002 Players Information
Terrell Brandon,PG,5-11,180,31,MIN,32,10,Oregon,1991 Rnd 1 Pick 11,United States,NBA 2001-2002 Players Information
Jamison Brewer,PG,6-4,180,21,IND,13,0,Auburn,2001 Rnd 2 Pick 12,United States,NBA 2001-2002 Players Information
Primoz Brezec,C,7-2,252,22,IND,22,0,Union Olimpija (Slovenia),2000 Rnd 1 Pick 27,Slovenia,NBA 2001-2002 Players Information
Chucky Brown,SF,6-7,214,34,SAC,18,12,NC State,1989 Rnd 2 Pick 16,United States,NBA 2001-2002 Players Information
Damone Brown,F,6-9,200,22,PHI,17,0,Syracuse,2001 Rnd 2 Pick 8,United States,NBA 2001-2002 Players Information
Dee Brown,PG,6-1,160,33,ORL,7,11,Jacksonville,1990 Rnd 1 Pick 19,United States,NBA 2001-2002 Players Information
Ernest Brown,C,7-0,244,22,MIA,3,0,Indian Hills,2000 Rnd 2 Pick 23,United States,NBA 2001-2002 Players Information
Kedrick Brown,GF,6-7,222,20,BOS,29,0,Northwest Florida State College,2001 Rnd 1 Pick 11,United States,NBA 2001-2002 Players Information
Kwame Brown,C,6-11,290,19,WAS,57,0,Glynn Academy (Georgia),2001 Rnd 1 Pick 1,United States,NBA 2001-2002 Players Information
P.J. Brown,C,6-11,225,32,CHA,80,8,Louisiana Tech,1992 Rnd 2 Pick 2,United States,NBA 2001-2002 Players Information
Randy Brown,PG,6-2,190,33,BOS,1,10,New Mexico State,1991 Rnd 2 Pick 4,United States,NBA 2001-2002 Players Information
Tierre Brown,G,6-2,189,22,HOU,40,0,McNeese State,"2001 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Rick Brunson,SG,6-4,190,29,POR,59,5,Temple,"1995 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Kobe Bryant,SG,6-6,212,23,LAL,80,5,Lower Merion High School (Pennsylvania),1996 Rnd 1 Pick 13,United States,NBA 2001-2002 Players Information
Mark Bryant,PF,6-9,245,36,SAS,30,13,Seton Hall,1988 Rnd 1 Pick 21,United States,NBA 2001-2002 Players Information
Greg Buckner,G-F,6-4,210,25,DAL,44,3,Clemson,1998 Rnd 2 Pick 24,United States,NBA 2001-2002 Players Information
Jud Buechler,SF,6-6,220,33,"ORL, PHX",66,11,Arizona,1990 Rnd 2 Pick 11,United States,NBA 2001-2002 Players Information
Rodney Buford,SF,6-5,189,24,MEM,63,2,Creighton,1999 Rnd 2 Pick 24,United States,NBA 2001-2002 Players Information
Matt Bullard,PF,6-10,215,34,CHA,31,10,Iowa,"1990 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Mitchell Butler,SG,6-5,210,31,POR,11,8,UCLA,"1993 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Jason Caffey,PF,6-8,255,28,MIL,23,6,Alabama,1995 Rnd 1 Pick 20,United States,NBA 2001-2002 Players Information
Marcus Camby,C,6-11,240,27,NYK,29,5,Massachusetts,1996 Rnd 1 Pick 2,United States,NBA 2001-2002 Players Information
Elden Campbell,FC,6-11,215,33,CHA,77,11,Clemson,1990 Rnd 1 Pick 27,United States,NBA 2001-2002 Players Information
Brian Cardinal,PF,6-8,245,24,DET,8,1,Purdue,2000 Rnd 2 Pick 15,United States,NBA 2001-2002 Players Information
Anthony Carter,PG,6-1,190,26,MIA,46,3,Hawaii,"1998 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Vince Carter,SF,6-6,220,25,TOR,60,3,North Carolina,1998 Rnd 1 Pick 5,United States,NBA 2001-2002 Players Information
Sam Cassell,G,6-3,185,32,MIL,74,8,Florida State,1993 Rnd 1 Pick 24,United States,NBA 2001-2002 Players Information
Kelvin Cato,C,6-11,255,27,HOU,75,4,Iowa State,1997 Rnd 1 Pick 15,United States,NBA 2001-2002 Players Information
Tyson Chandler,C,7-1,240,19,CHI,71,0,Dominguez High School (California),2001 Rnd 1 Pick 2,United States,NBA 2001-2002 Players Information
Calbert Cheaney,GF,6-7,209,30,DEN,68,8,Indiana,1993 Rnd 1 Pick 6,United States,NBA 2001-2002 Players Information
Chris Childs,SG,6-3,195,34,TOR,69,8,Boise State,"1989 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Doug Christie,SG,6-6,200,31,SAC,81,9,Pepperdine,1992 Rnd 1 Pick 17,United States,NBA 2001-2002 Players Information
Keon Clark,C,6-11,221,26,TOR,81,3,UNLV,1998 Rnd 1 Pick 13,United States,NBA 2001-2002 Players Information
Speedy Claxton,G,5-11,170,23,PHI,67,1,Hofstra,2000 Rnd 1 Pick 20,United States,NBA 2001-2002 Players Information
Mateen Cleaves,G,6-2,205,24,SAC,32,1,Michigan State,2000 Rnd 1 Pick 14,United States,NBA 2001-2002 Players Information
Derrick Coleman,FC,6-10,230,34,PHI,58,11,Syracuse,1990 Rnd 1 Pick 1,United States,NBA 2001-2002 Players Information
Bimbo Coles,SG,6-1,180,33,CLE,47,11,Virginia Tech,1990 Rnd 2 Pick 13,United States,NBA 2001-2002 Players Information
Jason Collier,F-C,7-0,260,24,HOU,25,1,Georgia Tech,2000 Rnd 1 Pick 15,United States,NBA 2001-2002 Players Information
Jarron Collins,C,6-11,248,23,UTA,70,0,Stanford,2001 Rnd 2 Pick 24,United States,NBA 2001-2002 Players Information
Jason Collins,C,7-0,255,23,NJN,77,0,Stanford,2001 Rnd 1 Pick 18,United States,NBA 2001-2002 Players Information
Chris Crawford,PF,6-9,235,26,ATL,7,4,Marquette,1997 Rnd 2 Pick 22,United States,NBA 2001-2002 Players Information
Jamal Crawford,SG,6-5,195,21,CHI,23,1,Michigan,2000 Rnd 1 Pick 8,United States,NBA 2001-2002 Players Information
Joe Crispin,G,6-0,185,22,"LAL, PHX",21,0,Penn State,"2001 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Austin Croshere,F,6-9,235,26,IND,76,4,Providence,1997 Rnd 1 Pick 12,United States,NBA 2001-2002 Players Information
John Crotty,PG,6-1,185,32,UTA,41,10,Virginia,"1991 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Vonteego Cummings,PG,6-4,190,26,PHI,58,2,Pittsburgh,1999 Rnd 1 Pick 26,United States,NBA 2001-2002 Players Information
Dell Curry,SG,6-4,190,37,TOR,56,15,Virginia Tech,1986 Rnd 1 Pick 15,United States,NBA 2001-2002 Players Information
Eddy Curry,C,7-0,295,19,CHI,72,0,Thornwood High School (Illinois),2001 Rnd 1 Pick 4,United States,NBA 2001-2002 Players Information
Michael Curry,F-G,6-5,210,33,DET,82,8,Georgia Southern,"1990 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Samuel Dalembert,C,6-11,250,20,PHI,34,0,Seton Hall,2001 Rnd 1 Pick 26,CanadaHaiti,NBA 2001-2002 Players Information
Erick Dampier,C,6-11,265,26,GSW,73,5,Mississippi State,1996 Rnd 1 Pick 10,United States,NBA 2001-2002 Players Information
Antonio Daniels,G,6-4,195,26,SAS,82,4,Bowling Green,1997 Rnd 1 Pick 4,United States,NBA 2001-2002 Players Information
Antonio Davis,FC,6-9,245,33,TOR,77,8,UTEP,1990 Rnd 2 Pick 18,United States,NBA 2001-2002 Players Information
Baron Davis,G,6-3,215,22,CHA,82,2,UCLA,1999 Rnd 1 Pick 3,United States,NBA 2001-2002 Players Information
Dale Davis,C-F,6-11,252,32,POR,78,10,Clemson,1991 Rnd 1 Pick 13,United States,NBA 2001-2002 Players Information
Emanual Davis,SG,6-4,195,33,ATL,28,6,Delaware State,"1991 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Hubert Davis,SF,6-5,183,31,WAS,51,9,North Carolina,1992 Rnd 1 Pick 20,United States,NBA 2001-2002 Players Information
Ricky Davis,GF,6-7,195,22,CLE,82,3,Iowa,1998 Rnd 1 Pick 21,United States,NBA 2001-2002 Players Information
Andrew DeClercq,C,6-10,230,29,ORL,61,6,Florida,1995 Rnd 2 Pick 5,United States,NBA 2001-2002 Players Information
Vinny Del Negro,SG,6-4,185,35,PHX,2,11,NC State,1988 Rnd 2 Pick 4,United States,NBA 2001-2002 Players Information
Tony Delk,G,6-1,189,28,"BOS, PHX",63,5,Kentucky,1996 Rnd 1 Pick 16,United States,NBA 2001-2002 Players Information
Derrick Dial,G,6-4,184,26,"NJN, TOR",32,2,Eastern Michigan,1998 Rnd 2 Pick 23,United States,NBA 2001-2002 Players Information
Michael Dickerson,SG,6-5,190,26,MEM,4,3,Arizona,1998 Rnd 1 Pick 14,United States,NBA 2001-2002 Players Information
DeSagana Diop,C,7-0,280,20,CLE,18,0,Oak Hill Academy (Virginia),2001 Rnd 1 Pick 8,Senegal,NBA 2001-2002 Players Information
Vlade Divac,C,7-1,260,34,SAC,80,12,KK Partizan (Serbia),1989 Rnd 1 Pick 26,Serbia,NBA 2001-2002 Players Information
Michael Doleac,C,6-11,262,24,CLE,42,3,Utah,1998 Rnd 1 Pick 12,United States,NBA 2001-2002 Players Information
Keyon Dooling,G,6-3,196,21,LAC,14,1,Missouri,2000 Rnd 1 Pick 10,United States,NBA 2001-2002 Players Information
Bryce Drew,SG,6-2,185,27,CHA,61,3,Valparaiso,1998 Rnd 1 Pick 16,United States,NBA 2001-2002 Players Information
Peja Drobnjak,FC,6-11,270,26,SEA,64,0,KK Partizan (Serbia),1997 Rnd 2 Pick 20,Montenegro,NBA 2001-2002 Players Information
Chris Dudley,C,6-11,235,37,POR,43,14,Yale,1987 Rnd 4 Pick 6,United States,NBA 2001-2002 Players Information
Tim Duncan,FC,6-11,250,25,SAS,82,4,Wake Forest,1997 Rnd 1 Pick 1,United States,NBA 2001-2002 Players Information
Howard Eisley,G,6-2,177,29,NYK,39,7,Boston College,1994 Rnd 2 Pick 3,United States,NBA 2001-2002 Players Information
Obinna Ekezie,C,6-9,270,26,LAC,29,2,Maryland,1999 Rnd 2 Pick 8,Nigeria,NBA 2001-2002 Players Information
LaPhonso Ellis,PF,6-8,240,31,MIA,66,9,Notre Dame,1992 Rnd 1 Pick 5,United States,NBA 2001-2002 Players Information
Evan Eschmeyer,C,6-11,255,26,DAL,31,2,Northwestern,1999 Rnd 2 Pick 5,United States,NBA 2001-2002 Players Information
Maurice Evans,G-F,6-5,220,23,MIN,10,0,Texas,"2001 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Patrick Ewing,C,7-0,240,39,ORL,65,16,Georgetown,1985 Rnd 1 Pick 1,United StatesJamaica,NBA 2001-2002 Players Information
Danny Ferry,PF,6-10,230,35,SAS,50,11,Duke,1989 Rnd 1 Pick 2,United States,NBA 2001-2002 Players Information
Michael Finley,G-F,6-7,225,28,DAL,69,6,Wisconsin,1995 Rnd 1 Pick 21,United States,NBA 2001-2002 Players Information
Derek Fisher,G,6-1,210,27,LAL,70,5,Little Rock,1996 Rnd 1 Pick 24,United States,NBA 2001-2002 Players Information
Marcus Fizer,F,6-8,246,23,CHI,76,1,Iowa State,2000 Rnd 1 Pick 4,United States,NBA 2001-2002 Players Information
Ike Fontaine,SG,6-4,210,26,MEM,6,1,Washington State,"1998 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Alton Ford,PF,6-9,275,20,PHX,53,0,Houston,2001 Rnd 2 Pick 22,United States,NBA 2001-2002 Players Information
Joseph Forte,SG,6-4,194,20,BOS,8,0,North Carolina,2001 Rnd 1 Pick 21,United States,NBA 2001-2002 Players Information
Danny Fortson,F,6-7,260,25,GSW,77,4,Cincinnati,1997 Rnd 1 Pick 10,United States,NBA 2001-2002 Players Information
Greg Foster,C,6-11,240,33,MIL,6,11,UTEP,1990 Rnd 2 Pick 8,United States,NBA 2001-2002 Players Information
Jeff Foster,C,6-11,236,25,IND,82,2,Texas State,1999 Rnd 1 Pick 21,United States,NBA 2001-2002 Players Information
Antonis Fotsis,PF,6-8,248,20,MEM,28,0,AX Armani Exchange Milan (Italy),2001 Rnd 2 Pick 19,Greece,NBA 2001-2002 Players Information
Tremaine Fowlkes,F,6-8,220,25,LAC,22,1,Fresno State,1998 Rnd 2 Pick 25,United States,NBA 2001-2002 Players Information
Rick Fox,SF,6-7,230,32,LAL,82,10,North Carolina,1991 Rnd 1 Pick 24,CanadaBahamas,NBA 2001-2002 Players Information
Adonal Foyle,C,6-10,250,26,GSW,79,4,Colgate,1997 Rnd 1 Pick 8,Saint Vincent and the GrenadinesUnited States,NBA 2001-2002 Players Information
Steve Francis,G,6-3,195,25,HOU,57,2,Maryland,1999 Rnd 1 Pick 2,United States,NBA 2001-2002 Players Information
Lawrence Funderburke,PF,6-9,230,31,SAC,56,4,Ohio State,1994 Rnd 2 Pick 24,United States,NBA 2001-2002 Players Information
Kevin Garnett,PF,6-11,240,25,MIN,81,6,Farragut Career Academy (Illinois),1995 Rnd 1 Pick 5,United States,NBA 2001-2002 Players Information
Dean Garrett,C,6-10,225,35,"GOS, MIN",34,8,Indiana,1988 Rnd 2 Pick 13,United States,NBA 2001-2002 Players Information
Pat Garrity,F,6-9,238,25,ORL,80,3,Notre Dame,1998 Rnd 1 Pick 19,United States,NBA 2001-2002 Players Information
Pau Gasol,FC,7-0,250,21,MEM,82,0,Barca (Spain),2001 Rnd 1 Pick 3,Spain,NBA 2001-2002 Players Information
Chris Gatling,PF,6-10,220,34,MIA,54,10,Old Dominion,1991 Rnd 1 Pick 16,United States,NBA 2001-2002 Players Information
Matt Geiger,C,7-0,243,32,PHI,4,9,Georgia Tech,1992 Rnd 2 Pick 15,United States,NBA 2001-2002 Players Information
Devean George,F-G,6-8,235,24,LAL,82,2,Augsburg College,1999 Rnd 1 Pick 23,United States,NBA 2001-2002 Players Information
Eddie Gill,PG,6-0,190,23,MEM,23,1,Weber State,"2000 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Kendall Gill,SG,6-5,195,33,MIA,65,11,Illinois,1990 Rnd 1 Pick 5,United States,NBA 2001-2002 Players Information
Dion Glover,GF,6-5,228,23,ATL,55,2,Georgia Tech,1999 Rnd 1 Pick 20,United States,NBA 2001-2002 Players Information
Steve Goodrich,PF,6-10,220,25,NJN,9,3,Princeton,"1998 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Brian Grant,PF,6-9,254,29,MIA,72,7,Xavier,1994 Rnd 1 Pick 8,United States,NBA 2001-2002 Players Information
Horace Grant,PF,6-10,255,36,ORL,76,14,Clemson,1987 Rnd 1 Pick 10,United States,NBA 2001-2002 Players Information
Adrian Griffin,G-F,6-5,217,27,DAL,58,3,Seton Hall,"1996 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Eddie Griffin,F,6-10,220,19,HOU,73,0,Seton Hall,2001 Rnd 1 Pick 7,United States,NBA 2001-2002 Players Information
Tom Gugliotta,PF,6-10,240,32,PHX,44,9,NC State,1992 Rnd 1 Pick 6,United States,NBA 2001-2002 Players Information
A.J. Guyton,PG,6-1,180,24,CHI,45,1,Indiana,2000 Rnd 2 Pick 3,United States,NBA 2001-2002 Players Information
Darvin Ham,F-G,6-7,220,28,MIL,70,4,Texas Tech,"1996 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Richard Hamilton,SG,6-7,193,24,WAS,63,2,UConn,1999 Rnd 1 Pick 7,United States,NBA 2001-2002 Players Information
Tang Hamilton,PF,6-8,220,23,MIA,9,0,Mississippi State,"2001 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Zendon Hamilton,C,6-11,250,26,DEN,54,2,St. John's,"1998 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Penny Hardaway,PG,6-7,195,30,PHX,80,8,Memphis,1993 Rnd 1 Pick 3,United States,NBA 2001-2002 Players Information
Tim Hardaway,PG,6-0,175,35,"DAL, DEN",68,12,UTEP,1989 Rnd 1 Pick 14,United States,NBA 2001-2002 Players Information
Matt Harpring,F,6-7,230,25,PHI,81,3,Georgia Tech,1998 Rnd 1 Pick 15,United States,NBA 2001-2002 Players Information
Al Harrington,F,6-9,245,22,IND,44,3,St. Patrick High School (New Jersey),1998 Rnd 1 Pick 25,United States,NBA 2001-2002 Players Information
Othella Harrington,F-C,6-9,235,28,NYK,77,5,Georgetown,1996 Rnd 2 Pick 1,United States,NBA 2001-2002 Players Information
Lucious Harris,SG,6-5,190,31,NJN,74,8,Long Beach State,1993 Rnd 2 Pick 1,United States,NBA 2001-2002 Players Information
Jason Hart,G,6-3,180,23,SAS,10,1,Syracuse,2000 Rnd 2 Pick 20,United States,NBA 2001-2002 Players Information
Antonio Harvey,C,6-11,225,31,SEA,5,6,Pfeiffer,"1993 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Donnell Harvey,F,6-8,220,21,"DAL, DEN",47,1,Florida,2000 Rnd 1 Pick 22,United States,NBA 2001-2002 Players Information
Trenton Hassell,F,6-5,227,22,CHI,78,0,Austin Peay,2001 Rnd 2 Pick 1,United States,NBA 2001-2002 Players Information
Kirk Haston,PF,6-9,242,22,CHA,15,0,Indiana,2001 Rnd 1 Pick 16,United States,NBA 2001-2002 Players Information
Brendan Haywood,C,7-0,263,22,WAS,62,0,North Carolina,2001 Rnd 1 Pick 20,United States,NBA 2001-2002 Players Information
Alan Henderson,F-C,6-9,235,29,ATL,26,6,Indiana,1995 Rnd 1 Pick 16,United States,NBA 2001-2002 Players Information
Cedric Henderson,SF,6-7,215,26,GSW,12,4,Memphis,1997 Rnd 2 Pick 16,United States,NBA 2001-2002 Players Information
Grant Hill,SF,6-8,225,29,ORL,14,7,Duke,1994 Rnd 1 Pick 3,United States,NBA 2001-2002 Players Information
Tyrone Hill,PF,6-9,240,33,CLE,26,11,Xavier,1990 Rnd 1 Pick 11,United States,NBA 2001-2002 Players Information
Fred Hoiberg,G,6-4,203,29,CHI,79,6,Iowa State,1995 Rnd 2 Pick 23,United States,NBA 2001-2002 Players Information
Robert Horry,PF,6-9,220,31,LAL,81,9,Alabama,1992 Rnd 1 Pick 11,United States,NBA 2001-2002 Players Information
Eddie House,G,6-1,190,23,MIA,64,1,Arizona State,2000 Rnd 2 Pick 8,United States,NBA 2001-2002 Players Information
Allan Houston,G,6-6,205,30,NYK,77,8,Tennessee,1993 Rnd 1 Pick 11,United States,NBA 2001-2002 Players Information
Juwan Howard,PF,6-9,240,29,"DAL, DEN",81,7,Michigan,1994 Rnd 1 Pick 5,United States,NBA 2001-2002 Players Information
Troy Hudson,G,6-1,170,25,ORL,81,4,Southern Illinois,"1997 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Larry Hughes,G,6-5,184,23,GSW,73,3,Saint Louis,1998 Rnd 1 Pick 8,United States,NBA 2001-2002 Players Information
Lindsey Hunter,G,6-2,195,31,LAL,82,8,Jackson State,1993 Rnd 1 Pick 10,United States,NBA 2001-2002 Players Information
Steven Hunter,F-C,7-0,240,20,ORL,53,0,DePaul,2001 Rnd 1 Pick 15,United States,NBA 2001-2002 Players Information
Zydrunas Ilgauskas,C,7-3,260,26,CLE,62,5,BC Aisciai-Atletas (Lithuania),1996 Rnd 1 Pick 20,Lithuania,NBA 2001-2002 Players Information
Allen Iverson,G,6-0,165,26,PHI,60,5,Georgetown,1996 Rnd 1 Pick 1,United States,NBA 2001-2002 Players Information
Bobby Jackson,G,6-1,185,28,SAC,81,4,Minnesota,1997 Rnd 1 Pick 23,United States,NBA 2001-2002 Players Information
Jaren Jackson,SG,6-4,190,34,ORL,9,10,Georgetown,"1989 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Jermaine Jackson,G,6-4,204,25,TOR,24,2,Detroit-Mercy,"1999 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Jim Jackson,SG,6-6,220,31,MIA,55,9,Ohio State,1992 Rnd 1 Pick 4,United States,NBA 2001-2002 Players Information
Marc Jackson,C,6-10,270,27,"GOS, MIN",39,1,Temple,1997 Rnd 2 Pick 9,United States,NBA 2001-2002 Players Information
Mark Jackson,PG,6-1,180,36,NYK,82,14,St. John's,1987 Rnd 1 Pick 18,United States,NBA 2001-2002 Players Information
Stephen Jackson,GF,6-8,220,23,SAS,23,4,Butler CC,1997 Rnd 2 Pick 14,United States,NBA 2001-2002 Players Information
Jerome James,C,7-0,300,26,SEA,56,2,Florida A&M,1998 Rnd 2 Pick 7,United States,NBA 2001-2002 Players Information
Mike James,G,6-2,188,26,MIA,15,0,Duquesne,"1998 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Tim James,F,6-7,212,25,PHI,9,2,Miami (FL),1999 Rnd 1 Pick 25,United States,NBA 2001-2002 Players Information
Antawn Jamison,F,6-9,235,25,GSW,82,3,North Carolina,1998 Rnd 1 Pick 4,United States,NBA 2001-2002 Players Information
Harold Jamison,PF,6-8,260,25,LAC,25,2,Clemson,"1999 NBA Draft, Undrafted",United States,NBA 2001-2002 Players Information
Richard Jefferson,SF,6-7,233,21,NJN,79,0,Arizona,2001 Rnd 1 Pick 13,United States,NBA 2001-2002 Players Information
