Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Chucky Brown,SF,6-7,214,32,"CHA, SAN",63,10,NC State,1989 Rnd 2 Pick 16,United States,NBA 1999-2000 Players Information
Dee Brown,PG,6-1,160,31,TOR,38,9,Jacksonville,1990 Rnd 1 Pick 19,United States,NBA 1999-2000 Players Information
Marcus Brown,G,6-3,185,25,DET,6,2,Murray State,1996 Rnd 2 Pick 17,United States,NBA 1999-2000 Players Information
P.J. Brown,C,6-11,225,30,MIA,80,6,Louisiana Tech,1992 Rnd 2 Pick 2,United States,NBA 1999-2000 Players Information
Randy Brown,PG,6-2,190,31,CHI,59,8,New Mexico State,1991 Rnd 2 Pick 4,United States,NBA 1999-2000 Players Information
Rick Brunson,SG,6-4,190,27,NYK,37,3,Temple,"1995 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Kobe Bryant,SG,6-6,212,21,LAL,66,3,Lower Merion High School (Pennsylvania),1996 Rnd 1 Pick 13,United States,NBA 1999-2000 Players Information
Mark Bryant,PF,6-9,245,34,CLE,75,11,Seton Hall,1988 Rnd 1 Pick 21,United States,NBA 1999-2000 Players Information
Greg Buckner,G-F,6-4,210,23,DAL,48,1,Clemson,1998 Rnd 2 Pick 24,United States,NBA 1999-2000 Players Information
Jud Buechler,SF,6-6,220,31,DET,58,9,Arizona,1990 Rnd 2 Pick 11,United States,NBA 1999-2000 Players Information
Rodney Buford,SF,6-5,189,22,MIA,34,0,Creighton,1999 Rnd 2 Pick 24,United States,NBA 1999-2000 Players Information
Matt Bullard,PF,6-10,215,32,HOU,56,8,Iowa,"1990 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Scott Burrell,G-F,6-7,218,29,NJN,74,6,UConn,1993 Rnd 1 Pick 20,United States,NBA 1999-2000 Players Information
Jason Caffey,PF,6-8,255,26,GSW,71,4,Alabama,1995 Rnd 1 Pick 20,United States,NBA 1999-2000 Players Information
Michael Cage,PF,6-9,224,38,NJN,20,15,San Diego State,1984 Rnd 1 Pick 14,United States,NBA 1999-2000 Players Information
Marcus Camby,C,6-11,240,25,NYK,59,3,Massachusetts,1996 Rnd 1 Pick 2,United States,NBA 1999-2000 Players Information
Elden Campbell,FC,6-11,215,31,CHA,78,9,Clemson,1990 Rnd 1 Pick 27,United States,NBA 1999-2000 Players Information
Antoine Carr,PF,6-9,225,38,VAN,21,15,Wichita State,1983 Rnd 1 Pick 8,United States,NBA 1999-2000 Players Information
Chris Carr,G,6-5,207,25,"CHI, GOS",57,4,Southern Illinois,1995 Rnd 2 Pick 27,United States,NBA 1999-2000 Players Information
Anthony Carter,PG,6-1,190,24,MIA,79,1,Hawaii,"1998 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Vince Carter,SF,6-6,220,23,TOR,82,1,North Carolina,1998 Rnd 1 Pick 5,United States,NBA 1999-2000 Players Information
Sam Cassell,G,6-3,185,30,MIL,81,6,Florida State,1993 Rnd 1 Pick 24,United States,NBA 1999-2000 Players Information
Kelvin Cato,C,6-11,255,25,HOU,65,2,Iowa State,1997 Rnd 1 Pick 15,United States,NBA 1999-2000 Players Information
Duane Causwell,C,7-0,240,31,MIA,25,9,Temple,1990 Rnd 1 Pick 18,United States,NBA 1999-2000 Players Information
Cedric Ceballos,SF,6-6,190,30,DAL,69,9,Cal State Fullerton,1990 Rnd 2 Pick 21,United States,NBA 1999-2000 Players Information
John Celestand,G,6-4,178,22,LAL,16,0,Villanova,1999 Rnd 2 Pick 1,United States,NBA 1999-2000 Players Information
Rex Chapman,SG,6-4,185,32,PHX,53,11,Kentucky,1988 Rnd 1 Pick 8,United States,NBA 1999-2000 Players Information
Calbert Cheaney,GF,6-7,209,28,BOS,67,6,Indiana,1993 Rnd 1 Pick 6,United States,NBA 1999-2000 Players Information
Pete Chilcutt,F,6-10,230,31,"CLE, LAC, UTH",56,8,North Carolina,1991 Rnd 1 Pick 27,United States,NBA 1999-2000 Players Information
Chris Childs,SG,6-3,195,32,NYK,71,6,Boise State,"1989 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Doug Christie,SG,6-6,200,29,TOR,73,7,Pepperdine,1992 Rnd 1 Pick 17,United States,NBA 1999-2000 Players Information
Keon Clark,C,6-11,221,24,DEN,81,1,UNLV,1998 Rnd 1 Pick 13,United States,NBA 1999-2000 Players Information
Keith Closs,C,7-2,215,23,LAC,57,2,Central Connecticut State,"1997 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Derrick Coleman,FC,6-10,230,32,CHA,74,9,Syracuse,1990 Rnd 1 Pick 1,United States,NBA 1999-2000 Players Information
Bimbo Coles,SG,6-1,180,31,ATL,80,9,Virginia Tech,1990 Rnd 2 Pick 13,United States,NBA 1999-2000 Players Information
Marty Conlon,F-C,6-10,224,32,LAC,3,9,Providence,"1990 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Tyrone Corbin,F,6-6,210,37,SAC,54,14,DePaul,1985 Rnd 2 Pick 11,United States,NBA 1999-2000 Players Information
Chris Crawford,PF,6-9,235,24,ATL,55,2,Marquette,1997 Rnd 2 Pick 22,United States,NBA 1999-2000 Players Information
Austin Croshere,F,6-9,235,24,IND,81,2,Providence,1997 Rnd 1 Pick 12,United States,NBA 1999-2000 Players Information
John Crotty,PG,6-1,185,30,DET,69,8,Virginia,"1991 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Terry Cummings,PF,6-9,220,38,GSW,22,17,DePaul,1982 Rnd 1 Pick 2,United States,NBA 1999-2000 Players Information
Vonteego Cummings,PG,6-4,190,24,GSW,75,0,Pittsburgh,1999 Rnd 1 Pick 26,United States,NBA 1999-2000 Players Information
Bill Curley,F,6-9,220,27,"GOS, HOU",28,5,Boston College,1994 Rnd 1 Pick 22,United States,NBA 1999-2000 Players Information
Dell Curry,SG,6-4,190,35,TOR,67,13,Virginia Tech,1986 Rnd 1 Pick 15,United States,NBA 1999-2000 Players Information
Michael Curry,F-G,6-5,210,31,DET,82,6,Georgia Southern,"1990 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Erick Dampier,C,6-11,265,24,GSW,21,3,Mississippi State,1996 Rnd 1 Pick 10,United States,NBA 1999-2000 Players Information
Antonio Daniels,G,6-4,195,24,SAS,68,2,Bowling Green,1997 Rnd 1 Pick 4,United States,NBA 1999-2000 Players Information
Kornel David,F,6-9,235,28,"CHI, CLE",32,2, ,"1993 NBA Draft, Undrafted",Hungary,NBA 1999-2000 Players Information
Antonio Davis,FC,6-9,245,31,TOR,79,6,UTEP,1990 Rnd 2 Pick 18,United States,NBA 1999-2000 Players Information
Baron Davis,G,6-3,215,20,CHA,82,0,UCLA,1999 Rnd 1 Pick 3,United States,NBA 1999-2000 Players Information
Ben Davis,FC,6-9,240,27,PHX,5,3,Arizona,1996 Rnd 2 Pick 14,United States,NBA 1999-2000 Players Information
Dale Davis,C-F,6-11,252,30,IND,74,8,Clemson,1991 Rnd 1 Pick 13,United States,NBA 1999-2000 Players Information
Emanual Davis,SG,6-4,195,31,SEA,54,4,Delaware State,"1991 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Hubert Davis,SF,6-5,183,29,DAL,79,7,North Carolina,1992 Rnd 1 Pick 20,United States,NBA 1999-2000 Players Information
Mark Davis,G-F,6-7,210,26,GSW,23,4,Texas Tech,1995 Rnd 2 Pick 19,United States,NBA 1999-2000 Players Information
Ricky Davis,GF,6-7,195,20,CHA,48,1,Iowa,1998 Rnd 1 Pick 21,United States,NBA 1999-2000 Players Information
Todd Day,GF,6-6,188,30,PHX,58,6,Arkansas,1992 Rnd 1 Pick 8,United States,NBA 1999-2000 Players Information
Andrew DeClercq,C,6-10,230,27,CLE,82,4,Florida,1995 Rnd 2 Pick 5,United States,NBA 1999-2000 Players Information
Vinny Del Negro,SG,6-4,185,33,MIL,67,9,NC State,1988 Rnd 2 Pick 4,United States,NBA 1999-2000 Players Information
Tony Delk,G,6-1,189,26,SAC,46,3,Kentucky,1996 Rnd 1 Pick 16,United States,NBA 1999-2000 Players Information
Derrick Dial,G,6-4,184,24,SAS,8,0,Eastern Michigan,1998 Rnd 2 Pick 23,United States,NBA 1999-2000 Players Information
Michael Dickerson,SG,6-5,190,24,VAN,82,1,Arizona,1998 Rnd 1 Pick 14,United States,NBA 1999-2000 Players Information
Vlade Divac,C,7-1,260,32,SAC,82,10,KK Partizan (Serbia),1989 Rnd 1 Pick 26,Serbia,NBA 1999-2000 Players Information
Michael Doleac,C,6-11,262,22,ORL,81,1,Utah,1998 Rnd 1 Pick 12,United States,NBA 1999-2000 Players Information
Sherman Douglas,PG,6-0,180,33,NJN,20,10,Syracuse,1989 Rnd 2 Pick 1,United States,NBA 1999-2000 Players Information
Bryce Drew,SG,6-2,185,25,HOU,72,1,Valparaiso,1998 Rnd 1 Pick 16,United States,NBA 1999-2000 Players Information
Chris Dudley,C,6-11,235,35,NYK,47,12,Yale,1987 Rnd 4 Pick 6,United States,NBA 1999-2000 Players Information
Tim Duncan,FC,6-11,250,23,SAS,74,2,Wake Forest,1997 Rnd 1 Pick 1,United States,NBA 1999-2000 Players Information
Howard Eisley,G,6-2,177,27,UTA,82,5,Boston College,1994 Rnd 2 Pick 3,United States,NBA 1999-2000 Players Information
Obinna Ekezie,C,6-9,270,24,VAN,39,0,Maryland,1999 Rnd 2 Pick 8,Nigeria,NBA 1999-2000 Players Information
Mario Elie,SG,6-5,210,36,SAS,79,9,American International,1985 Rnd 7 Pick 21,United States,NBA 1999-2000 Players Information
Sean Elliott,SF,6-8,205,32,SAS,19,10,Arizona,1989 Rnd 1 Pick 3,United States,NBA 1999-2000 Players Information
Dale Ellis,GF,6-7,205,39,"CHA, MIL",42,16,Tennessee,1983 Rnd 1 Pick 9,United States,NBA 1999-2000 Players Information
LaPhonso Ellis,PF,6-8,240,29,ATL,58,7,Notre Dame,1992 Rnd 1 Pick 5,United States,NBA 1999-2000 Players Information
Pervis Ellison,C,6-9,210,32,BOS,30,10,Louisville,1989 Rnd 1 Pick 1,United States,NBA 1999-2000 Players Information
Evan Eschmeyer,C,6-11,255,24,NJN,31,0,Northwestern,1999 Rnd 2 Pick 5,United States,NBA 1999-2000 Players Information
Patrick Ewing,C,7-0,240,37,NYK,62,14,Georgetown,1985 Rnd 1 Pick 1,United StatesJamaica,NBA 1999-2000 Players Information
Tony Farmer,F,6-9,244,30,GSW,74,5,Nebraska,"1991 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Jamie Feick,F,6-9,255,25,NJN,81,3,Michigan State,1996 Rnd 2 Pick 19,United States,NBA 1999-2000 Players Information
Danny Ferry,PF,6-10,230,33,CLE,63,9,Duke,1989 Rnd 1 Pick 2,United States,NBA 1999-2000 Players Information
Michael Finley,G-F,6-7,225,26,DAL,82,4,Wisconsin,1995 Rnd 1 Pick 21,United States,NBA 1999-2000 Players Information
Derek Fisher,G,6-1,210,25,LAL,78,3,Little Rock,1996 Rnd 1 Pick 24,United States,NBA 1999-2000 Players Information
Danny Fortson,F,6-7,260,23,BOS,55,2,Cincinnati,1997 Rnd 1 Pick 10,United States,NBA 1999-2000 Players Information
Greg Foster,C,6-11,240,31,SEA,60,9,UTEP,1990 Rnd 2 Pick 8,United States,NBA 1999-2000 Players Information
Jeff Foster,C,6-11,236,23,IND,19,0,Texas State,1999 Rnd 1 Pick 21,United States,NBA 1999-2000 Players Information
Rick Fox,SF,6-7,230,30,LAL,82,8,North Carolina,1991 Rnd 1 Pick 24,CanadaBahamas,NBA 1999-2000 Players Information
Adonal Foyle,C,6-10,250,24,GSW,76,2,Colgate,1997 Rnd 1 Pick 8,Saint Vincent and the GrenadinesUnited States,NBA 1999-2000 Players Information
Steve Francis,G,6-3,195,23,HOU,77,0,Maryland,1999 Rnd 1 Pick 2,United States,NBA 1999-2000 Players Information
Todd Fuller,C,6-11,255,25,CHA,41,3,NC State,1996 Rnd 1 Pick 11,United States,NBA 1999-2000 Players Information
Lawrence Funderburke,PF,6-9,230,29,SAC,75,2,Ohio State,1994 Rnd 2 Pick 24,United States,NBA 1999-2000 Players Information
Kevin Garnett,PF,6-11,240,23,MIN,81,4,Farragut Career Academy (Illinois),1995 Rnd 1 Pick 5,United States,NBA 1999-2000 Players Information
Dean Garrett,C,6-10,225,33,MIN,56,6,Indiana,1988 Rnd 2 Pick 13,United States,NBA 1999-2000 Players Information
Kiwane Garris,G,6-2,183,25,ORL,3,1,Illinois,"1997 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Pat Garrity,F,6-9,238,23,ORL,82,1,Notre Dame,1998 Rnd 1 Pick 19,United States,NBA 1999-2000 Players Information
Chris Gatling,PF,6-10,220,32,"DEN, ORL",85,8,Old Dominion,1991 Rnd 1 Pick 16,United States,NBA 1999-2000 Players Information
Matt Geiger,C,7-0,243,30,PHI,65,7,Georgia Tech,1992 Rnd 2 Pick 15,United States,NBA 1999-2000 Players Information
Devean George,F-G,6-8,235,22,LAL,49,0,Augsburg College,1999 Rnd 1 Pick 23,United States,NBA 1999-2000 Players Information
Kendall Gill,SG,6-5,195,31,NJN,76,9,Illinois,1990 Rnd 1 Pick 5,United States,NBA 1999-2000 Players Information
Armen Gilliam,PF,6-9,230,35,UTA,50,12,UNLV,1987 Rnd 1 Pick 2,United States,NBA 1999-2000 Players Information
Dion Glover,GF,6-5,228,21,ATL,30,0,Georgia Tech,1999 Rnd 1 Pick 20,United States,NBA 1999-2000 Players Information
Brian Grant,PF,6-9,254,27,POR,63,5,Xavier,1994 Rnd 1 Pick 8,United States,NBA 1999-2000 Players Information
Gary Grant,G,6-3,185,34,POR,3,11,Michigan,1988 Rnd 1 Pick 15,United States,NBA 1999-2000 Players Information
Horace Grant,PF,6-10,255,34,SEA,76,12,Clemson,1987 Rnd 1 Pick 10,United States,NBA 1999-2000 Players Information
Devin Gray,F,6-7,240,27,HOU,21,2,Clemson,"1995 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
A.C. Green,PF,6-9,220,36,LAL,82,14,Oregon State,1985 Rnd 1 Pick 23,United States,NBA 1999-2000 Players Information
Adrian Griffin,G-F,6-5,217,25,BOS,72,1,Seton Hall,"1996 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Tom Gugliotta,PF,6-10,240,30,PHX,54,7,NC State,1992 Rnd 1 Pick 6,United States,NBA 1999-2000 Players Information
Darvin Ham,F-G,6-7,220,26,MIL,35,2,Texas Tech,"1996 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Richard Hamilton,SG,6-7,193,22,WAS,71,0,UConn,1999 Rnd 1 Pick 7,United States,NBA 1999-2000 Players Information
Thomas Hamilton,C,7-2,330,24,HOU,22,4,King College Prep High School (Illinois),"1994 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Tom Hammonds,PF,6-9,215,32,MIN,56,10,Georgia Tech,1989 Rnd 1 Pick 9,United States,NBA 1999-2000 Players Information
Penny Hardaway,PG,6-7,195,28,PHX,60,6,Memphis,1993 Rnd 1 Pick 3,United States,NBA 1999-2000 Players Information
Tim Hardaway,PG,6-0,175,33,MIA,52,10,UTEP,1989 Rnd 1 Pick 14,United States,NBA 1999-2000 Players Information
Ron Harper,SG,6-6,185,36,LAL,80,13,Miami (OH),1986 Rnd 1 Pick 8,United States,NBA 1999-2000 Players Information
Matt Harpring,F,6-7,230,23,ORL,4,1,Georgia Tech,1998 Rnd 1 Pick 15,United States,NBA 1999-2000 Players Information
Al Harrington,F,6-9,245,20,IND,50,1,St. Patrick High School (New Jersey),1998 Rnd 1 Pick 25,United States,NBA 1999-2000 Players Information
Othella Harrington,F-C,6-9,235,26,VAN,82,3,Georgetown,1996 Rnd 2 Pick 1,United States,NBA 1999-2000 Players Information
Lucious Harris,SG,6-5,190,29,NJN,77,6,Long Beach State,1993 Rnd 2 Pick 1,United States,NBA 1999-2000 Players Information
Antonio Harvey,C,6-11,225,29,POR,19,4,Pfeiffer,"1993 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Hersey Hawkins,SG,6-3,190,33,CHI,61,11,Bradley,1988 Rnd 1 Pick 6,United States,NBA 1999-2000 Players Information
Michael Hawkins,G,6-0,178,27,CHA,12,3,Xavier,"1995 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Alan Henderson,F-C,6-9,235,27,ATL,82,4,Indiana,1995 Rnd 1 Pick 16,United States,NBA 1999-2000 Players Information
Cedric Henderson,SF,6-7,215,24,CLE,61,2,Memphis,1997 Rnd 2 Pick 16,United States,NBA 1999-2000 Players Information
Mark Hendrickson,F,6-9,220,25,"CLE, NJN",15,3,Washington State,1996 Rnd 2 Pick 2,United States,NBA 1999-2000 Players Information
Chris Herren,G,6-2,197,24,DEN,45,0,Fresno State,1999 Rnd 2 Pick 4,United States,NBA 1999-2000 Players Information
Grant Hill,SF,6-8,225,27,DET,74,5,Duke,1994 Rnd 1 Pick 3,United States,NBA 1999-2000 Players Information
Tyrone Hill,PF,6-9,240,31,PHI,68,9,Xavier,1990 Rnd 1 Pick 11,United States,NBA 1999-2000 Players Information
Fred Hoiberg,G,6-4,203,27,CHI,31,4,Iowa State,1995 Rnd 2 Pick 23,United States,NBA 1999-2000 Players Information
Derek Hood,F,6-8,222,23,CHA,2,0,Arkansas,"1999 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Jeff Hornacek,SG,6-3,190,36,UTA,77,13,Iowa State,1986 Rnd 2 Pick 22,United States,NBA 1999-2000 Players Information
Robert Horry,PF,6-9,220,29,LAL,76,7,Alabama,1992 Rnd 1 Pick 11,United States,NBA 1999-2000 Players Information
Allan Houston,G,6-6,205,28,NYK,82,6,Tennessee,1993 Rnd 1 Pick 11,United States,NBA 1999-2000 Players Information
Juwan Howard,PF,6-9,240,27,WAS,82,5,Michigan,1994 Rnd 1 Pick 5,United States,NBA 1999-2000 Players Information
Troy Hudson,G,6-1,170,23,LAC,62,2,Southern Illinois,"1997 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Larry Hughes,G,6-5,184,21,"GOS, PHL",82,1,Saint Louis,1998 Rnd 1 Pick 8,United States,NBA 1999-2000 Players Information
Rick Hughes,F,6-9,235,26,DAL,21,0,Thomas More,"1996 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Lindsey Hunter,G,6-2,195,29,DET,82,6,Jackson State,1993 Rnd 1 Pick 10,United States,NBA 1999-2000 Players Information
Allen Iverson,G,6-0,165,24,PHI,70,3,Georgetown,1996 Rnd 1 Pick 1,United States,NBA 1999-2000 Players Information
Bobby Jackson,G,6-1,185,26,MIN,73,2,Minnesota,1997 Rnd 1 Pick 23,United States,NBA 1999-2000 Players Information
Jaren Jackson,SG,6-4,190,32,SAS,81,8,Georgetown,"1989 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Jermaine Jackson,G,6-4,204,23,DET,7,0,Detroit-Mercy,"1999 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Jim Jackson,SG,6-6,220,29,ATL,79,7,Ohio State,1992 Rnd 1 Pick 4,United States,NBA 1999-2000 Players Information
Mark Jackson,PG,6-1,180,34,IND,81,12,St. John's,1987 Rnd 1 Pick 18,United States,NBA 1999-2000 Players Information
Randell Jackson,F,6-11,215,24,DAL,1,1,Florida State,"1998 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Sam Jacobson,G,6-4,215,24,"GOS, LAL",52,1,Minnesota,1998 Rnd 1 Pick 26,United States,NBA 1999-2000 Players Information
Tim James,F,6-7,212,23,MIA,4,0,Miami (FL),1999 Rnd 1 Pick 25,United States,NBA 1999-2000 Players Information
Antawn Jamison,F,6-9,235,23,GSW,43,1,North Carolina,1998 Rnd 1 Pick 4,United States,NBA 1999-2000 Players Information
Harold Jamison,PF,6-8,260,23,MIA,12,0,Clemson,"1999 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Anthony Johnson,G,6-3,195,25,"ATL, ORL",56,2,Charleston,1997 Rnd 2 Pick 11,United States,NBA 1999-2000 Players Information
Avery Johnson,PG,5-10,175,34,SAS,82,11,Southern,"1988 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
DeMarco Johnson,F,6-9,245,24,NYK,5,0,Charlotte,1998 Rnd 2 Pick 9,United States,NBA 1999-2000 Players Information
Ervin Johnson,C,6-11,245,32,MIL,80,6,New Orleans,1993 Rnd 1 Pick 23,United States,NBA 1999-2000 Players Information
Kevin Johnson,PG,6-1,180,33,PHX,6,11,California,1987 Rnd 1 Pick 7,United States,NBA 1999-2000 Players Information
Larry Johnson,F,6-6,250,30,NYK,70,8,UNLV,1991 Rnd 1 Pick 1,United States,NBA 1999-2000 Players Information
Charles R. Jones,G,6-3,180,24,LAC,56,1,Long Island,"1998 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
Damon Jones,G,6-3,185,23,"DAL, GOS",55,1,Houston,"1997 NBA Draft, Undrafted",United States,NBA 1999-2000 Players Information
