Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Benoit Benjamin,C,7-0,250,29,NJN,77,8,Creighton,1985 Rnd 1 Pick 3,United States,NBA 1993-1994 Players Information
Tony Bennett,PG,6-0,175,24,CHA,74,1,Green Bay,1992 Rnd 2 Pick 8,United States,NBA 1993-1994 Players Information
David Benoit,F,6-8,220,25,UTA,55,2,Alabama,"1990 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Rolando Blackman,G,6-6,190,35,NYK,55,12,Kansas State,1981 Rnd 1 Pick 9,PanamaUnited States,NBA 1993-1994 Players Information
Mookie Blaylock,PG,6-1,190,26,ATL,81,4,Oklahoma,1989 Rnd 1 Pick 12,United States,NBA 1993-1994 Players Information
Corie Blount,PF,6-9,240,25,CHI,67,0,Cincinnati,1993 Rnd 1 Pick 25,United States,NBA 1993-1994 Players Information
Muggsy Bogues,PG,5-3,136,29,CHA,77,6,Wake Forest,1987 Rnd 1 Pick 12,United States,NBA 1993-1994 Players Information
Manute Bol,C,7-7,200,31,"MIA, PHL, WAS",14,8,Bridgeport,1983 Rnd 5 Pick 4,South Sudan,NBA 1993-1994 Players Information
Walter Bond,G,6-5,200,25,UTA,56,1,Minnesota,"1991 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Anthony Bonner,F,6-8,215,25,NYK,73,3,Saint Louis,1990 Rnd 1 Pick 23,United States,NBA 1993-1994 Players Information
Anthony Bowie,GF,6-6,190,30,ORL,70,7,Oklahoma,1986 Rnd 3 Pick 19,United States,NBA 1993-1994 Players Information
Sam Bowie,C,7-1,235,32,LAL,25,9,Kentucky,1984 Rnd 1 Pick 2,United States,NBA 1993-1994 Players Information
Shawn Bradley,C,7-6,235,21,PHI,49,0,Brigham Young,1993 Rnd 1 Pick 2,United StatesGermany,NBA 1993-1994 Players Information
Terrell Brandon,PG,5-11,180,23,CLE,73,2,Oregon,1991 Rnd 1 Pick 11,United States,NBA 1993-1994 Players Information
Randy Breuer,C,7-3,230,33,SAC,26,10,Minnesota,1983 Rnd 1 Pick 18,United States,NBA 1993-1994 Players Information
Frank Brickowski,PF,6-9,240,34,"CHA, MIL",71,9,Penn State,1981 Rnd 3 Pick 11,United States,NBA 1993-1994 Players Information
Kevin Brooks,PF,6-8,210,24,DEN,34,2,Louisiana,1991 Rnd 1 Pick 18,United States,NBA 1993-1994 Players Information
Scott Brooks,PG,5-11,165,28,HOU,73,6,UC Irvine,"1987 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Chucky Brown,SF,6-7,214,26,DAL,1,4,NC State,1989 Rnd 2 Pick 16,United States,NBA 1993-1994 Players Information
Dee Brown,PG,6-1,160,25,BOS,77,3,Jacksonville,1990 Rnd 1 Pick 19,United States,NBA 1993-1994 Players Information
Mike Brown,PF,6-9,257,30,MIN,82,7,Georgetown,1985 Rnd 3 Pick 22,United States,NBA 1993-1994 Players Information
P.J. Brown,C,6-11,225,24,NJN,79,0,Louisiana Tech,1992 Rnd 2 Pick 2,United States,NBA 1993-1994 Players Information
Randy Brown,PG,6-2,190,25,SAC,61,2,New Mexico State,1991 Rnd 2 Pick 4,United States,NBA 1993-1994 Players Information
Mark Bryant,PF,6-9,245,28,POR,79,5,Seton Hall,1988 Rnd 1 Pick 21,United States,NBA 1993-1994 Players Information
Jud Buechler,SF,6-6,220,25,GSW,36,3,Arizona,1990 Rnd 2 Pick 11,United States,NBA 1993-1994 Players Information
Matt Bullard,PF,6-10,215,26,HOU,65,3,Iowa,"1990 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Evers Burns,PF,6-8,260,22,SAC,23,0,Maryland,1993 Rnd 2 Pick 4,United States,NBA 1993-1994 Players Information
Scott Burrell,G-F,6-7,218,23,CHA,51,0,UConn,1993 Rnd 1 Pick 20,United States,NBA 1993-1994 Players Information
Willie Burton,G,6-6,210,25,MIA,53,3,Minnesota,1990 Rnd 1 Pick 9,United States,NBA 1993-1994 Players Information
Mitchell Butler,SG,6-5,210,23,WAS,75,0,UCLA,"1993 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Michael Cage,PF,6-9,224,32,SEA,82,9,San Diego State,1984 Rnd 1 Pick 14,United States,NBA 1993-1994 Players Information
Elden Campbell,FC,6-11,215,25,LAL,76,3,Clemson,1990 Rnd 1 Pick 27,United States,NBA 1993-1994 Players Information
Tony Campbell,GF,6-7,215,31,"DAL, NYK",63,9,Ohio State,1984 Rnd 1 Pick 20,United States,NBA 1993-1994 Players Information
Antoine Carr,PF,6-9,225,32,SAS,34,9,Wichita State,1983 Rnd 1 Pick 8,United States,NBA 1993-1994 Players Information
Bill Cartwright,C,7-1,245,36,CHI,42,14,San Francisco,1979 Rnd 1 Pick 3,United States,NBA 1993-1994 Players Information
Sam Cassell,G,6-3,185,24,HOU,66,0,Florida State,1993 Rnd 1 Pick 24,United States,NBA 1993-1994 Players Information
Duane Causwell,C,7-0,240,25,SAC,41,3,Temple,1990 Rnd 1 Pick 18,United States,NBA 1993-1994 Players Information
Cedric Ceballos,SF,6-6,190,24,PHX,53,3,Cal State Fullerton,1990 Rnd 2 Pick 21,United States,NBA 1993-1994 Players Information
Tom Chambers,PF,6-10,220,34,UTA,80,12,Utah,1981 Rnd 1 Pick 8,United States,NBA 1993-1994 Players Information
Rex Chapman,SG,6-4,185,26,WAS,60,5,Kentucky,1988 Rnd 1 Pick 8,United States,NBA 1993-1994 Players Information
Calbert Cheaney,GF,6-7,209,22,WAS,65,0,Indiana,1993 Rnd 1 Pick 6,United States,NBA 1993-1994 Players Information
Pete Chilcutt,F,6-10,230,25,"DET, SAC",76,2,North Carolina,1991 Rnd 1 Pick 27,United States,NBA 1993-1994 Players Information
Doug Christie,SG,6-6,200,23,LAL,65,1,Pepperdine,1992 Rnd 1 Pick 17,United States,NBA 1993-1994 Players Information
Ben Coleman,F,6-9,235,32,DET,9,6,Maryland,1984 Rnd 2 Pick 13,United States,NBA 1993-1994 Players Information
Derrick Coleman,FC,6-10,230,26,NJN,77,3,Syracuse,1990 Rnd 1 Pick 1,United States,NBA 1993-1994 Players Information
Bimbo Coles,SG,6-1,180,25,MIA,76,3,Virginia Tech,1990 Rnd 2 Pick 13,United States,NBA 1993-1994 Players Information
Marty Conlon,F-C,6-10,224,26,"CHA, WAS",30,3,Providence,"1990 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Lester Conner,G,6-4,180,34,IND,11,10,Oregon State,1982 Rnd 1 Pick 14,United States,NBA 1993-1994 Players Information
Anthony Cook,FC,6-9,205,26,"MIL, ORL",25,3,Arizona,1989 Rnd 1 Pick 24,United States,NBA 1993-1994 Players Information
Duane Cooper,PG,6-1,185,24,PHX,23,1,USC,1992 Rnd 2 Pick 9,United States,NBA 1993-1994 Players Information
Tyrone Corbin,F,6-6,210,31,UTA,82,8,DePaul,1985 Rnd 2 Pick 11,United States,NBA 1993-1994 Players Information
Chris Corchiani,PG,6-0,185,25,BOS,51,2,NC State,1991 Rnd 2 Pick 9,United States,NBA 1993-1994 Players Information
Joe Courtney,PF,6-8,235,24,"MIL, PHX",52,1,Southern Mississippi,"1992 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
John Crotty,PG,6-1,185,24,UTA,45,2,Virginia,"1991 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Terry Cummings,PF,6-9,220,32,SAS,59,11,DePaul,1982 Rnd 1 Pick 2,United States,NBA 1993-1994 Players Information
Earl Cureton,PF,6-9,210,36,HOU,2,10,Detroit-Mercy,1979 Rnd 3 Pick 14,United States,NBA 1993-1994 Players Information
Dell Curry,SG,6-4,190,29,CHA,82,7,Virginia Tech,1986 Rnd 1 Pick 15,United States,NBA 1993-1994 Players Information
Michael Curry,F-G,6-5,210,25,PHI,10,0,Georgia Southern,"1990 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Lloyd Daniels,SF,6-7,205,26,SAS,65,1,Mt. San Antonio College,"1988 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Brad Daugherty,C,7-0,245,28,CLE,50,7,North Carolina,1986 Rnd 1 Pick 1,United States,NBA 1993-1994 Players Information
Antonio Davis,FC,6-9,245,25,IND,81,0,UTEP,1990 Rnd 2 Pick 18,United States,NBA 1993-1994 Players Information
Brian Davis,F,6-7,200,23,MIN,68,1,Duke,1992 Rnd 2 Pick 21,United States,NBA 1993-1994 Players Information
Dale Davis,C-F,6-11,252,24,IND,66,2,Clemson,1991 Rnd 1 Pick 13,United States,NBA 1993-1994 Players Information
Hubert Davis,SF,6-5,183,23,NYK,56,1,North Carolina,1992 Rnd 1 Pick 20,United States,NBA 1993-1994 Players Information
Terry Davis,F,6-9,225,26,DAL,15,4,Virginia Union,"1989 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Johnny Dawkins,G,6-2,165,30,PHI,72,7,Duke,1986 Rnd 1 Pick 10,United States,NBA 1993-1994 Players Information
Todd Day,GF,6-6,188,24,MIL,76,1,Arkansas,1992 Rnd 1 Pick 8,United States,NBA 1993-1994 Players Information
Terry Dehere,SG,6-4,190,22,LAC,64,0,Seton Hall,1993 Rnd 1 Pick 13,United States,NBA 1993-1994 Players Information
Vinny Del Negro,SG,6-4,185,27,SAS,77,3,NC State,1988 Rnd 2 Pick 4,United States,NBA 1993-1994 Players Information
Bison Dele,C,6-11,235,24,DEN,80,2,Arizona,1991 Rnd 1 Pick 10,United States,NBA 1993-1994 Players Information
Dell Demps,G,6-3,205,24,GSW,2,1,Pacific,"1992 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Vlade Divac,C,7-1,260,26,LAL,79,4,KK Partizan (Serbia),1989 Rnd 1 Pick 26,Serbia,NBA 1993-1994 Players Information
Sherman Douglas,PG,6-0,180,27,BOS,78,4,Syracuse,1989 Rnd 2 Pick 1,United States,NBA 1993-1994 Players Information
Greg Dreiling,C,7-1,250,30,DAL,54,7,Kansas,1986 Rnd 2 Pick 2,United States,NBA 1993-1994 Players Information
Clyde Drexler,SG,6-7,210,31,POR,68,10,Houston,1983 Rnd 1 Pick 14,United States,NBA 1993-1994 Players Information
Kevin Duckworth,C,7-0,275,29,WAS,69,7,Eastern Illinois,1986 Rnd 2 Pick 9,United States,NBA 1993-1994 Players Information
Chris Dudley,C,6-11,235,29,POR,7,6,Yale,1987 Rnd 4 Pick 6,United States,NBA 1993-1994 Players Information
Joe Dumars,SG,6-3,190,30,DET,69,8,McNeese State,1985 Rnd 1 Pick 18,United States,NBA 1993-1994 Players Information
Acie Earl,PF,6-10,240,23,BOS,74,0,Iowa,1993 Rnd 1 Pick 19,United States,NBA 1993-1994 Players Information
Bill Edwards,F,6-8,215,22,PHI,3,0,Wright State,"1993 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Blue Edwards,SG,6-4,200,28,MIL,82,4,East Carolina,1989 Rnd 1 Pick 21,United States,NBA 1993-1994 Players Information
Doug Edwards,F,6-7,220,23,ATL,16,0,Florida State,1993 Rnd 1 Pick 15,United States,NBA 1993-1994 Players Information
James Edwards,C,7-0,225,38,LAL,45,16,Washington,1977 Rnd 3 Pick 2,United States,NBA 1993-1994 Players Information
Kevin Edwards,PG,6-3,190,28,NJN,82,5,DePaul,1988 Rnd 1 Pick 20,United States,NBA 1993-1994 Players Information
Craig Ehlo,SG,6-6,180,32,ATL,82,10,Washington State,1983 Rnd 3 Pick 1,United States,NBA 1993-1994 Players Information
Mario Elie,SG,6-5,210,30,HOU,67,3,American International,1985 Rnd 7 Pick 21,United States,NBA 1993-1994 Players Information
Sean Elliott,SF,6-8,205,26,DET,73,4,Arizona,1989 Rnd 1 Pick 3,United States,NBA 1993-1994 Players Information
Dale Ellis,GF,6-7,205,33,SAS,77,10,Tennessee,1983 Rnd 1 Pick 9,United States,NBA 1993-1994 Players Information
Harold Ellis,G,6-5,200,23,LAC,49,0,Morehouse,"1993 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
LaPhonso Ellis,PF,6-8,240,23,DEN,79,1,Notre Dame,1992 Rnd 1 Pick 5,United States,NBA 1993-1994 Players Information
LeRon Ellis,C,6-11,225,24,CHA,50,1,Syracuse,1991 Rnd 1 Pick 22,United States,NBA 1993-1994 Players Information
Pervis Ellison,C,6-9,210,26,WAS,47,4,Louisville,1989 Rnd 1 Pick 1,United States,NBA 1993-1994 Players Information
Jo Jo English,G,6-4,195,24,CHI,36,1,South Carolina,"1992 NBA Draft, Undrafted",Germany,NBA 1993-1994 Players Information
Patrick Ewing,C,7-0,240,31,NYK,79,8,Georgetown,1985 Rnd 1 Pick 1,United StatesJamaica,NBA 1993-1994 Players Information
Jim Farmer,G,6-4,190,29,DEN,4,4,Alabama,1987 Rnd 1 Pick 20,United States,NBA 1993-1994 Players Information
Duane Ferrell,F,6-7,209,29,ATL,72,5,Georgia Tech,"1988 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Danny Ferry,PF,6-10,230,27,CLE,70,3,Duke,1989 Rnd 1 Pick 2,United States,NBA 1993-1994 Players Information
Vern Fleming,G,6-5,185,32,IND,55,9,Georgia,1984 Rnd 1 Pick 18,United States,NBA 1993-1994 Players Information
Sleepy Floyd,PG,6-3,170,33,SAS,53,11,Georgetown,1982 Rnd 1 Pick 13,United States,NBA 1993-1994 Players Information
Alphonso Ford,SG,6-1,190,22,SEA,6,0,Mississippi Valley State,1993 Rnd 2 Pick 5,United States,NBA 1993-1994 Players Information
Greg Foster,C,6-11,240,25,MIL,3,3,UTEP,1990 Rnd 2 Pick 8,United States,NBA 1993-1994 Players Information
Rick Fox,SF,6-7,230,24,BOS,82,2,North Carolina,1991 Rnd 1 Pick 24,CanadaBahamas,NBA 1993-1994 Players Information
Tellis Frank,FC,6-10,225,28,MIN,67,4,Western Kentucky,1987 Rnd 1 Pick 14,United States,NBA 1993-1994 Players Information
Corey Gaines,G,6-3,195,28,NYK,18,4,Loyola Marymount,1988 Rnd 3 Pick 15,United States,NBA 1993-1994 Players Information
Chad Gallagher,PF,6-10,255,24,UTA,2,0,Creighton,1991 Rnd 2 Pick 5,United States,NBA 1993-1994 Players Information
Kevin Gamble,SF,6-5,210,28,BOS,75,6,Iowa,1987 Rnd 3 Pick 17,United States,NBA 1993-1994 Players Information
Chris Gatling,PF,6-10,220,26,GSW,82,2,Old Dominion,1991 Rnd 1 Pick 16,United States,NBA 1993-1994 Players Information
Kenny Gattison,FC,6-8,225,29,CHA,77,7,Old Dominion,1986 Rnd 3 Pick 8,United States,NBA 1993-1994 Players Information
Andrew Gaze,F,6-7,212,28,WAS,7,0,Melbourne South (Australia),"1989 NBA Draft, Undrafted",Australia,NBA 1993-1994 Players Information
Matt Geiger,C,7-0,243,24,MIA,72,1,Georgia Tech,1992 Rnd 2 Pick 15,United States,NBA 1993-1994 Players Information
Kendall Gill,SG,6-5,195,25,SEA,79,3,Illinois,1990 Rnd 1 Pick 5,United States,NBA 1993-1994 Players Information
Armen Gilliam,PF,6-9,230,29,NJN,82,6,UNLV,1987 Rnd 1 Pick 2,United States,NBA 1993-1994 Players Information
Mike Gminski,C,6-11,250,34,"CHA, MIL",29,13,Duke,1980 Rnd 1 Pick 7,United States,NBA 1993-1994 Players Information
Ricky Grace,PG,6-1,187,26,ATL,3,1,Perth (Australia),1988 Rnd 3 Pick 17,AustraliaUnited States,NBA 1993-1994 Players Information
Greg Graham,G,6-4,183,23,PHI,70,0,Indiana,1993 Rnd 1 Pick 17,United States,NBA 1993-1994 Players Information
Paul Graham,F,6-6,200,26,ATL,21,3,Ohio,"1989 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Gary Grant,G,6-3,185,28,LAC,78,5,Michigan,1988 Rnd 1 Pick 15,United States,NBA 1993-1994 Players Information
Harvey Grant,F,6-8,195,28,POR,77,5,Oklahoma,1988 Rnd 1 Pick 12,United States,NBA 1993-1994 Players Information
Horace Grant,PF,6-10,255,28,CHI,70,6,Clemson,1987 Rnd 1 Pick 10,United States,NBA 1993-1994 Players Information
Josh Grant,F,6-10,225,26,GSW,53,0,Utah,1993 Rnd 2 Pick 16,United States,NBA 1993-1994 Players Information
Jeff Grayer,GF,6-5,200,28,GSW,67,5,Iowa State,1988 Rnd 1 Pick 13,United States,NBA 1993-1994 Players Information
A.C. Green,PF,6-9,220,30,PHX,82,8,Oregon State,1985 Rnd 1 Pick 23,United States,NBA 1993-1994 Players Information
Litterial Green,G,6-1,185,23,ORL,29,1,Georgia,1992 Rnd 2 Pick 12,United States,NBA 1993-1994 Players Information
Sean Green,SF,6-5,210,24,"PHL, UTH",36,2,Iona,1991 Rnd 2 Pick 14,United States,NBA 1993-1994 Players Information
Tom Gugliotta,PF,6-10,240,24,WAS,78,1,NC State,1992 Rnd 1 Pick 6,United States,NBA 1993-1994 Players Information
Andres Guibert,FC,6-10,225,25,MIN,5,0, ,"1990 NBA Draft, Undrafted",Cuba,NBA 1993-1994 Players Information
Jay Guidinger,FC,6-10,255,24,CLE,32,1,Minnesota Duluth,"1991 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Jack Haley,FC,6-10,240,30,SAS,28,6,UCLA,1987 Rnd 4 Pick 10,United States,NBA 1993-1994 Players Information
Geert Hammink,C,7-0,262,24,ORL,1,0,LSU,1993 Rnd 1 Pick 26,Netherlands,NBA 1993-1994 Players Information
Tom Hammonds,PF,6-9,215,26,DEN,74,4,Georgia Tech,1989 Rnd 1 Pick 9,United States,NBA 1993-1994 Players Information
Penny Hardaway,PG,6-7,195,22,ORL,82,0,Memphis,1993 Rnd 1 Pick 3,United States,NBA 1993-1994 Players Information
Derek Harper,PG,6-4,185,32,"DAL, NYK",82,10,Illinois,1983 Rnd 1 Pick 11,United States,NBA 1993-1994 Players Information
Ron Harper,SG,6-6,185,30,LAC,75,7,Miami (OH),1986 Rnd 1 Pick 8,United States,NBA 1993-1994 Players Information
Lucious Harris,SG,6-5,190,23,DAL,77,0,Long Beach State,1993 Rnd 2 Pick 1,United States,NBA 1993-1994 Players Information
Tony Harris,G,6-3,190,26,BOS,5,2,New Orleans,"1990 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Antonio Harvey,C,6-11,225,23,LAL,27,0,Pfeiffer,"1993 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Scott Haskin,F-C,6-11,250,23,IND,27,0,Oregon State,1993 Rnd 1 Pick 14,United States,NBA 1993-1994 Players Information
Hersey Hawkins,SG,6-3,190,27,CHA,82,5,Bradley,1988 Rnd 1 Pick 6,United States,NBA 1993-1994 Players Information
Skeeter Henry,G,6-7,190,26,PHX,4,0,Oklahoma,"1990 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Steve Henson,G,6-1,180,26,CHA,3,3,Kansas State,1990 Rnd 2 Pick 17,United States,NBA 1993-1994 Players Information
Carl Herrera,F,6-9,215,27,HOU,75,2,Houston,1990 Rnd 2 Pick 3,Trinidad and TobagoVenezuela,NBA 1993-1994 Players Information
Rod Higgins,FC,6-7,200,34,CLE,36,11,Fresno State,1982 Rnd 2 Pick 8,United States,NBA 1993-1994 Players Information
Tyrone Hill,PF,6-9,240,25,CLE,57,3,Xavier,1990 Rnd 1 Pick 11,United States,NBA 1993-1994 Players Information
Donald Hodge,C,7-0,230,25,DAL,50,2,Temple,1991 Rnd 2 Pick 6,United States,NBA 1993-1994 Players Information
Tito Horford,C,7-1,245,28,WAS,3,3,Miami (FL),1988 Rnd 2 Pick 14,Dominican Republic,NBA 1993-1994 Players Information
Jeff Hornacek,SG,6-3,190,30,"PHL, UTH",80,7,Iowa State,1986 Rnd 2 Pick 22,United States,NBA 1993-1994 Players Information
Robert Horry,PF,6-9,220,23,HOU,81,1,Alabama,1992 Rnd 1 Pick 11,United States,NBA 1993-1994 Players Information
Allan Houston,G,6-6,205,22,DET,79,0,Tennessee,1993 Rnd 1 Pick 11,United States,NBA 1993-1994 Players Information
Byron Houston,F,6-7,250,24,GSW,71,1,Oklahoma State,1992 Rnd 1 Pick 27,United States,NBA 1993-1994 Players Information
Stephen Howard,PF,6-9,225,23,UTA,9,1,DePaul,"1992 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Jay Humphries,G,6-3,185,31,UTA,75,9,Colorado,1984 Rnd 1 Pick 13,United States,NBA 1993-1994 Players Information
Lindsey Hunter,G,6-2,195,23,DET,82,0,Jackson State,1993 Rnd 1 Pick 10,United States,NBA 1993-1994 Players Information
Bobby Hurley,G,6-0,165,22,SAC,19,0,Duke,1993 Rnd 1 Pick 7,United States,NBA 1993-1994 Players Information
Jaren Jackson,SG,6-4,190,26,POR,29,2,Georgetown,"1989 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Jim Jackson,SG,6-6,220,23,DAL,82,1,Ohio State,1992 Rnd 1 Pick 4,United States,NBA 1993-1994 Players Information
Mark Jackson,PG,6-1,180,28,LAC,79,6,St. John's,1987 Rnd 1 Pick 18,United States,NBA 1993-1994 Players Information
Stanley Jackson,G,6-3,185,23,MIN,17,0,UAB,"1993 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Dave Jamerson,G,6-5,190,26,"NJN, UTH",5,3,Ohio,1990 Rnd 1 Pick 15,United States,NBA 1993-1994 Players Information
Henry James,PF,6-8,220,28,LAC,12,3,St. Mary's (TX),"1988 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Keith Jennings,PG,5-7,160,25,GSW,76,1,East Tennessee State,"1991 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Chris Jent,F,6-7,220,24,HOU,3,0,Ohio State,"1992 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Avery Johnson,PG,5-10,175,28,GSW,82,5,Southern,"1988 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Dave Johnson,F,6-7,210,23,CHI,17,1,Syracuse,1992 Rnd 1 Pick 26,United States,NBA 1993-1994 Players Information
Eddie Johnson,SF,6-7,215,34,CHA,73,12,Illinois,1981 Rnd 2 Pick 6,United States,NBA 1993-1994 Players Information
Ervin Johnson,C,6-11,245,26,SEA,45,0,New Orleans,1993 Rnd 1 Pick 23,United States,NBA 1993-1994 Players Information
Frank Johnson,G,6-1,185,35,PHX,70,9,Wake Forest,1981 Rnd 1 Pick 11,United States,NBA 1993-1994 Players Information
Kevin Johnson,PG,6-1,180,27,PHX,67,6,California,1987 Rnd 1 Pick 7,United States,NBA 1993-1994 Players Information
Larry Johnson,F,6-6,250,24,CHA,51,2,UNLV,1991 Rnd 1 Pick 1,United States,NBA 1993-1994 Players Information
Charles A. Jones,FC,6-9,215,36,DET,42,12,Albany State (GA),1979 Rnd 8 Pick 18,United States,NBA 1993-1994 Players Information
Popeye Jones,PF,6-8,250,23,DAL,81,0,Murray State,1992 Rnd 2 Pick 14,United States,NBA 1993-1994 Players Information
Adonis Jordan,G,5-11,170,23,DEN,6,0,Kansas,1993 Rnd 2 Pick 15,United States,NBA 1993-1994 Players Information
Reggie Jordan,G,6-4,195,25,LAL,23,0,New Mexico State,"1993 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
Adam Keefe,F,6-9,230,24,ATL,63,1,Stanford,1992 Rnd 1 Pick 10,United States,NBA 1993-1994 Players Information
Shawn Kemp,C,6-10,280,24,SEA,79,4,Trinity Valley CC,1989 Rnd 1 Pick 17,United States,NBA 1993-1994 Players Information
Tim Kempton,FC,6-10,245,30,"CHA, CLE",13,4,Notre Dame,1986 Rnd 6 Pick 8,United States,NBA 1993-1994 Players Information
Steve Kerr,SG,6-3,175,28,CHI,82,5,Arizona,1988 Rnd 2 Pick 25,United States,NBA 1993-1994 Players Information
Jerome Kersey,PF,6-7,215,31,POR,78,9,Longwood,1984 Rnd 2 Pick 22,United States,NBA 1993-1994 Players Information
Alec Kessler,C,6-11,230,27,MIA,15,3,Georgia,1990 Rnd 1 Pick 12,United States,NBA 1993-1994 Players Information
Warren Kidd,F,6-9,235,23,PHI,68,0,Middle Tennessee State,"1993 NBA Draft, Undrafted",United States,NBA 1993-1994 Players Information
