Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Gustavo Ayon,C,6-10,250,26,NOP,54,0, ,"2007 NBA Draft, Undrafted",Mexico,NBA 2011-2012 Players Information
Jeff Ayres,FC,6-10,240,24,IND,20,1,Arizona State,2009 Rnd 2 Pick 1,United States,NBA 2011-2012 Players Information
Kelenna Azubuike,F-G,6-5,220,28,DAL,3,5,Kentucky,"2005 NBA Draft, Undrafted",EnglandNigeria,NBA 2011-2012 Players Information
Luke Babbitt,SF,6-9,225,22,POR,40,1,Nevada,2010 Rnd 1 Pick 16,United States,NBA 2011-2012 Players Information
Renaldo Balkman,F,6-8,208,27,NYK,14,5,South Carolina,2006 Rnd 1 Pick 20,United StatesPuerto Rico,NBA 2011-2012 Players Information
Leandro Barbosa,G,6-3,194,29,"IND, TOR",64,8,Bauru (Brazil),2003 Rnd 1 Pick 28,Brazil,NBA 2011-2012 Players Information
J.J. Barea,G,5-10,180,27,MIN,41,5,Northeastern,"2006 NBA Draft, Undrafted",Puerto RicoUnited States,NBA 2011-2012 Players Information
Andrea Bargnani,FC,7-0,245,26,TOR,31,5,Universo De'Longhi Treviso (Italy),2006 Rnd 1 Pick 1,Italy,NBA 2011-2012 Players Information
Matt Barnes,GF,6-7,226,31,LAL,63,9,UCLA,2002 Rnd 2 Pick 17,United States,NBA 2011-2012 Players Information
Earl Barron,C,7-0,250,30,GSW,2,6,Memphis,"2003 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Brandon Bass,PF,6-8,250,26,BOS,59,6,LSU,2005 Rnd 2 Pick 3,United States,NBA 2011-2012 Players Information
Tony Battie,PF,6-11,230,36,PHI,27,14,Texas Tech,1997 Rnd 1 Pick 5,United States,NBA 2011-2012 Players Information
Shane Battier,F,6-8,220,33,MIA,65,10,Duke,2001 Rnd 1 Pick 6,United States,NBA 2011-2012 Players Information
Nicolas Batum,F,6-8,230,23,POR,59,3,Le Mans Sarthe Basket (France),2008 Rnd 1 Pick 25,France,NBA 2011-2012 Players Information
Jerryd Bayless,G,6-3,210,23,TOR,31,3,Arizona,2008 Rnd 1 Pick 11,United States,NBA 2011-2012 Players Information
Michael Beasley,PF,6-9,235,23,MIN,47,3,Kansas State,2008 Rnd 1 Pick 2,United States,NBA 2011-2012 Players Information
Rodrigue Beaubois,G,6-1,183,24,DAL,53,2,Cholet Basket (France),2009 Rnd 1 Pick 25,France,NBA 2011-2012 Players Information
Marco Belinelli,G,6-5,225,25,NOP,66,4,Fortituto Kontatto Bologna (Italy),2007 Rnd 1 Pick 18,Italy,NBA 2011-2012 Players Information
Raja Bell,SG,6-5,204,35,UTA,34,12,Florida International,"1999 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Keith Benson,C,6-11,240,23,GSW,3,0,Oakland,2011 Rnd 2 Pick 18,United States,NBA 2011-2012 Players Information
Mike Bibby,G,6-2,195,33,NYK,39,13,Arizona,1998 Rnd 1 Pick 2,United States,NBA 2011-2012 Players Information
Andris Biedrins,C,7-0,250,25,GSW,47,7,BK Skonto Riga  (Latvia),2004 Rnd 1 Pick 11,Latvia,NBA 2011-2012 Players Information
Chauncey Billups,G,6-3,210,35,LAC,20,14,Colorado,1997 Rnd 1 Pick 3,United States,NBA 2011-2012 Players Information
Bismack Biyombo,PF,6-8,255,19,CHA,63,0,Urbas Fuenlabrada (Spain),2011 Rnd 1 Pick 7,Democratic Republic of the Congo,NBA 2011-2012 Players Information
DeJuan Blair,F,6-8,270,22,SAS,64,2,Pittsburgh,2009 Rnd 2 Pick 7,United States,NBA 2011-2012 Players Information
Steve Blake,G,6-3,172,32,LAL,53,8,Maryland,2003 Rnd 2 Pick 9,United States,NBA 2011-2012 Players Information
Andray Blatche,PF,6-11,260,25,WAS,26,6,South Kent School (Connecticut),2005 Rnd 2 Pick 19,United StatesPhilippines,NBA 2011-2012 Players Information
Eric Bledsoe,PG,6-1,214,22,LAC,40,1,Kentucky,2010 Rnd 1 Pick 18,United States,NBA 2011-2012 Players Information
Keith Bogans,GF,6-5,215,31,NJN,5,8,Kentucky,2003 Rnd 2 Pick 14,United States,NBA 2011-2012 Players Information
Andrew Bogut,C,7-0,260,27,MIL,12,6,Utah,2005 Rnd 1 Pick 1,Australia,NBA 2011-2012 Players Information
Matt Bonner,FC,6-10,235,31,SAS,65,7,Florida,2003 Rnd 2 Pick 16,United States,NBA 2011-2012 Players Information
Trevor Booker,PF,6-8,228,24,WAS,50,1,Clemson,2010 Rnd 1 Pick 23,United States,NBA 2011-2012 Players Information
Carlos Boozer,PF,6-9,266,30,CHI,66,9,Duke,2002 Rnd 2 Pick 6,GermanyUnited States,NBA 2011-2012 Players Information
Chris Bosh,PF,6-11,235,27,MIA,57,8,Georgia Tech,2003 Rnd 1 Pick 4,United States,NBA 2011-2012 Players Information
Earl Boykins,G,5-5,135,35,HOU,8,12,Eastern Michigan,"1998 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Craig Brackins,F,6-10,230,24,PHI,14,1,Iowa State,2010 Rnd 1 Pick 21,United States,NBA 2011-2012 Players Information
Avery Bradley,PG,6-3,180,21,BOS,64,1,Texas,2010 Rnd 1 Pick 19,United States,NBA 2011-2012 Players Information
Elton Brand,PF,6-9,254,32,PHI,60,12,Duke,1999 Rnd 1 Pick 1,United States,NBA 2011-2012 Players Information
Corey Brewer,GF,6-9,186,25,DEN,59,4,Florida,2007 Rnd 1 Pick 7,United States,NBA 2011-2012 Players Information
Ronnie Brewer,GF,6-7,235,26,CHI,66,5,Arkansas,2006 Rnd 1 Pick 14,United States,NBA 2011-2012 Players Information
Jon Brockman,PF,6-7,255,24,MIL,35,2,Washington,2009 Rnd 2 Pick 8,United States,NBA 2011-2012 Players Information
MarShon Brooks,GF,6-5,200,23,NJN,56,0,Providence,2011 Rnd 1 Pick 25,United States,NBA 2011-2012 Players Information
Derrick Brown,F,6-7,225,24,CHA,65,2,Xavier,2009 Rnd 2 Pick 10,United States,NBA 2011-2012 Players Information
Kwame Brown,C,6-11,290,29,GSW,9,10,Glynn Academy (Georgia),2001 Rnd 1 Pick 1,United States,NBA 2011-2012 Players Information
Shannon Brown,G,6-4,210,26,PHX,59,5,Michigan State,2006 Rnd 1 Pick 25,United States,NBA 2011-2012 Players Information
Kobe Bryant,SG,6-6,212,33,LAL,58,15,Lower Merion High School (Pennsylvania),1996 Rnd 1 Pick 13,United States,NBA 2011-2012 Players Information
Chase Budinger,GF,6-7,215,23,HOU,58,2,Arizona,2009 Rnd 2 Pick 14,United States,NBA 2011-2012 Players Information
Alec Burks,SG,6-5,214,20,UTA,59,0,Colorado,2011 Rnd 1 Pick 12,United States,NBA 2011-2012 Players Information
Caron Butler,SF,6-7,228,31,LAC,63,9,UConn,2002 Rnd 1 Pick 10,United States,NBA 2011-2012 Players Information
Jimmy Butler,GF,6-7,230,22,CHI,42,0,Marquette,2011 Rnd 1 Pick 30,United States,NBA 2011-2012 Players Information
Rasual Butler,GF,6-7,215,32,TOR,34,9,La Salle,2002 Rnd 2 Pick 24,United States,NBA 2011-2012 Players Information
Derrick Byars,SF,6-7,220,27,SAS,2,1,Vanderbilt,2007 Rnd 2 Pick 12,United States,NBA 2011-2012 Players Information
Andrew Bynum,C,7-0,285,24,LAL,60,6,St. Joseph High School (New Jersey),2005 Rnd 1 Pick 10,United States,NBA 2011-2012 Players Information
Will Bynum,G,6-0,185,29,DET,36,4,Georgia Tech,"2005 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Jose Calderon,G,6-3,200,30,TOR,53,6,Baskonia (Spain),"2003 NBA Draft, Undrafted",Spain,NBA 2011-2012 Players Information
Marcus Camby,C,6-11,240,37,"HOU, POR",59,15,Massachusetts,1996 Rnd 1 Pick 2,United States,NBA 2011-2012 Players Information
Brian Cardinal,PF,6-8,245,34,DAL,44,11,Purdue,2000 Rnd 2 Pick 15,United States,NBA 2011-2012 Players Information
DeMarre Carroll,F,6-8,215,25,"DEN, UTH",24,2,Missouri,2009 Rnd 1 Pick 27,United States,NBA 2011-2012 Players Information
Matt Carroll,GF,6-6,212,31,CHA,53,8,Notre Dame,"2003 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Anthony Carter,PG,6-1,190,36,TOR,24,13,Hawaii,"1998 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Vince Carter,SF,6-6,220,35,DAL,61,13,North Carolina,1998 Rnd 1 Pick 5,United States,NBA 2011-2012 Players Information
Omri Casspi,F,6-9,225,23,CLE,65,2,Maccabi FOX Tel Aviv (Israel),2009 Rnd 1 Pick 23,Israel,NBA 2011-2012 Players Information
Mario Chalmers,G,6-2,190,25,MIA,64,3,Kansas,2008 Rnd 2 Pick 4,United States,NBA 2011-2012 Players Information
Tyson Chandler,C,7-1,240,29,NYK,62,10,Dominguez High School (California),2001 Rnd 1 Pick 2,United States,NBA 2011-2012 Players Information
Wilson Chandler,SF,6-9,225,24,DEN,8,4,DePaul,2007 Rnd 1 Pick 23,United States,NBA 2011-2012 Players Information
Josh Childress,SF,6-8,210,28,PHX,34,5,Stanford,2004 Rnd 1 Pick 6,United States,NBA 2011-2012 Players Information
Earl Clark,F,6-10,234,24,ORL,45,2,Louisville,2009 Rnd 1 Pick 14,United States,NBA 2011-2012 Players Information
Norris Cole,G,6-2,170,23,MIA,65,0,Cleveland State,2011 Rnd 1 Pick 28,United States,NBA 2011-2012 Players Information
Jason Collins,C,7-0,255,33,ATL,30,10,Stanford,2001 Rnd 1 Pick 18,United States,NBA 2011-2012 Players Information
Darren Collison,PG,6-0,175,24,IND,60,2,UCLA,2009 Rnd 1 Pick 21,United States,NBA 2011-2012 Players Information
Nick Collison,FC,6-10,255,31,OKC,63,8,Kansas,2003 Rnd 1 Pick 12,United States,NBA 2011-2012 Players Information
Mike Conley,PG,6-0,175,24,MEM,62,4,Ohio State,2007 Rnd 1 Pick 4,United States,NBA 2011-2012 Players Information
Brian Cook,PF,6-9,234,31,"LAC, WAS",32,8,Illinois,2003 Rnd 1 Pick 24,United States,NBA 2011-2012 Players Information
Daequan Cook,G,6-5,205,24,OKC,57,4,Ohio State,2007 Rnd 1 Pick 21,United States,NBA 2011-2012 Players Information
DeMarcus Cousins,C,6-11,270,21,SAC,64,1,Kentucky,2010 Rnd 1 Pick 5,United States,NBA 2011-2012 Players Information
Jamal Crawford,SG,6-5,195,31,POR,60,11,Michigan,2000 Rnd 1 Pick 8,United States,NBA 2011-2012 Players Information
Jordan Crawford,G,6-5,195,23,WAS,64,1,Xavier,2010 Rnd 1 Pick 27,United States,NBA 2011-2012 Players Information
Dante Cunningham,F,6-8,230,24,MEM,64,2,Villanova,2009 Rnd 2 Pick 3,United States,NBA 2011-2012 Players Information
Eddy Curry,C,7-0,295,29,MIA,14,10,Thornwood High School (Illinois),2001 Rnd 1 Pick 4,United States,NBA 2011-2012 Players Information
Stephen Curry,G,6-2,185,23,GSW,26,2,Davidson,2009 Rnd 1 Pick 7,United States,NBA 2011-2012 Players Information
Samuel Dalembert,C,6-11,250,30,HOU,65,10,Seton Hall,2001 Rnd 1 Pick 26,CanadaHaiti,NBA 2011-2012 Players Information
Erick Dampier,C,6-11,265,36,ATL,15,15,Mississippi State,1996 Rnd 1 Pick 10,United States,NBA 2011-2012 Players Information
Marquis Daniels,SF,6-6,200,31,BOS,38,8,Auburn,"2003 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Baron Davis,G,6-3,215,32,NYK,29,12,UCLA,1999 Rnd 1 Pick 3,United States,NBA 2011-2012 Players Information
Ed Davis,PF,6-9,218,22,TOR,66,1,North Carolina,2010 Rnd 1 Pick 13,United States,NBA 2011-2012 Players Information
Glen Davis,PF,6-9,289,26,ORL,61,4,LSU,2007 Rnd 2 Pick 5,United States,NBA 2011-2012 Players Information
Josh Davis,F,6-8,235,31,MEM,15,3,Wyoming,"2002 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Eric Dawson,F,6-9,255,27,SAS,4,0,Midwestern State,"2007 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Austin Daye,F,6-11,220,23,DET,41,2,Gonzaga,2009 Rnd 1 Pick 15,United States,NBA 2011-2012 Players Information
DeMar DeRozan,GF,6-6,220,22,TOR,63,2,USC,2009 Rnd 1 Pick 9,United States,NBA 2011-2012 Players Information
Carlos Delfino,SG,6-6,230,29,MIL,54,6,Fortituto Kontatto Bologna (Italy),2003 Rnd 1 Pick 25,Argentina,NBA 2011-2012 Players Information
Luol Deng,GF,6-9,220,26,CHI,54,7,Duke,2004 Rnd 1 Pick 7,EnglandSouth Sudan,NBA 2011-2012 Players Information
Justin Dentmon,PG,6-0,185,26,"SAN, TOR",6,0,Washington,"2009 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Boris Diaw,PF,6-8,250,29,"CHA, SAN",57,8,Pau-Orthez (France),2003 Rnd 1 Pick 21,France,NBA 2011-2012 Players Information
Ike Diogu,PF,6-8,255,28,SAS,2,6,Arizona State,2005 Rnd 1 Pick 9,United StatesNigeria,NBA 2011-2012 Players Information
DeSagana Diop,C,7-0,280,30,CHA,27,10,Oak Hill Academy (Virginia),2001 Rnd 1 Pick 8,Senegal,NBA 2011-2012 Players Information
Keyon Dooling,G,6-3,196,31,BOS,46,11,Missouri,2000 Rnd 1 Pick 10,United States,NBA 2011-2012 Players Information
Toney Douglas,G,6-2,195,25,NYK,38,2,Florida State,2009 Rnd 1 Pick 29,United States,NBA 2011-2012 Players Information
Goran Dragic,G,6-4,190,25,HOU,66,3,Union Olimpija (Slovenia),2008 Rnd 2 Pick 15,Slovenia,NBA 2011-2012 Players Information
Jared Dudley,PF,6-7,237,26,PHX,65,4,Boston College,2007 Rnd 1 Pick 22,United States,NBA 2011-2012 Players Information
Chris Duhon,G,6-1,190,29,ORL,63,7,Duke,2004 Rnd 2 Pick 9,United States,NBA 2011-2012 Players Information
Tim Duncan,FC,6-11,250,35,SAS,58,14,Wake Forest,1997 Rnd 1 Pick 1,United States,NBA 2011-2012 Players Information
Mike Dunleavy,GF,6-9,230,31,MIL,55,9,Duke,2002 Rnd 1 Pick 3,United States,NBA 2011-2012 Players Information
Kevin Durant,SF,6-11,240,23,OKC,66,4,Texas,2007 Rnd 1 Pick 2,United States,NBA 2011-2012 Players Information
Jerome Dyson,G,6-3,180,24,NOP,9,0,UConn,"2010 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Devin Ebanks,F,6-9,215,22,LAL,24,1,West Virginia,2010 Rnd 2 Pick 13,United StatesGreece,NBA 2011-2012 Players Information
Wayne Ellington,SG,6-4,207,24,MIN,51,2,North Carolina,2009 Rnd 1 Pick 28,United States,NBA 2011-2012 Players Information
Monta Ellis,G,6-3,185,26,"GOS, MIL",58,6,Lanier High School (Mississippi),2005 Rnd 2 Pick 10,United States,NBA 2011-2012 Players Information
Francisco Elson,C-F,7-0,235,36,PHI,5,8,California,1999 Rnd 2 Pick 12,NetherlandsSouth Sudan,NBA 2011-2012 Players Information
Andre Emmett,GF,6-5,224,29,NJN,6,1,Texas Tech,2004 Rnd 2 Pick 6,United States,NBA 2011-2012 Players Information
Semih Erden,C,7-0,240,25,CLE,28,1,Fenerbahce Beko (Turkey),2008 Rnd 2 Pick 30,Turkey,NBA 2011-2012 Players Information
Jeremy Evans,F,6-9,200,24,UTA,29,1,Western Kentucky,2010 Rnd 2 Pick 25,United States,NBA 2011-2012 Players Information
Maurice Evans,G-F,6-5,220,33,WAS,24,9,Texas,"2001 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Reggie Evans,PF,6-8,245,31,LAC,56,9,Iowa,"2002 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Tyreke Evans,G,6-6,220,22,SAC,63,2,Memphis,2009 Rnd 1 Pick 4,United States,NBA 2011-2012 Players Information
Christian Eyenga,GF,6-7,210,22,"CLE, LAL",7,1,CB Prat (Spain),2009 Rnd 1 Pick 30,Democratic Republic of the Congo,NBA 2011-2012 Players Information
Kenneth Faried,F,6-8,228,22,DEN,46,0,Morehead State,2011 Rnd 1 Pick 22,United States,NBA 2011-2012 Players Information
Jordan Farmar,PG,6-2,180,25,NJN,39,5,UCLA,2006 Rnd 1 Pick 26,United States,NBA 2011-2012 Players Information
Derrick Favors,FC,6-10,265,20,UTA,65,1,Georgia Tech,2010 Rnd 1 Pick 3,United States,NBA 2011-2012 Players Information
Raymond Felton,PG,6-1,205,27,POR,60,6,North Carolina,2005 Rnd 1 Pick 5,United States,NBA 2011-2012 Players Information
Rudy Fernandez,SG,6-6,185,26,DEN,31,3,Joventut Badalona (Spain),2007 Rnd 1 Pick 24,Spain,NBA 2011-2012 Players Information
Kyrylo Fesenko,C,7-1,280,25,IND,3,4,BK Cherkassy (Ukraine),2007 Rnd 2 Pick 8,Ukraine,NBA 2011-2012 Players Information
Landry Fields,F,6-7,210,23,NYK,66,1,Stanford,2010 Rnd 2 Pick 9,United States,NBA 2011-2012 Players Information
Derek Fisher,G,6-1,210,37,"LAL, OKC",63,15,Little Rock,1996 Rnd 1 Pick 24,United States,NBA 2011-2012 Players Information
Jonny Flynn,PG,5-10,196,23,"HOU, POR",29,2,Syracuse,2009 Rnd 1 Pick 6,United States,NBA 2011-2012 Players Information
Jeff Foote,C,7-0,265,24,NOP,4,0,Cornell,"2010 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Gary Forbes,F,6-7,220,27,TOR,48,1,Massachusetts,"2008 NBA Draft, Undrafted",Panama,NBA 2011-2012 Players Information
T.J. Ford,PG,6-0,165,28,SAS,14,8,Texas,2003 Rnd 1 Pick 8,United States,NBA 2011-2012 Players Information
Courtney Fortson,G,5-11,185,23,"HOU, LAC",10,0,Arkansas,"2010 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Jeff Foster,C,6-11,236,35,IND,11,12,Texas State,1999 Rnd 1 Pick 21,United States,NBA 2011-2012 Players Information
Randy Foye,G,6-4,218,28,LAC,65,5,Villanova,2006 Rnd 1 Pick 7,United States,NBA 2011-2012 Players Information
Jimmer Fredette,G,6-2,195,23,SAC,61,0,Brigham Young,2011 Rnd 1 Pick 10,United States,NBA 2011-2012 Players Information
Enes Freedom,F,6-10,250,19,UTA,66,0,Kentucky,2011 Rnd 1 Pick 3,SwitzerlandTurkey,NBA 2011-2012 Players Information
Channing Frye,FC,7-0,255,28,PHX,64,6,Arizona,2005 Rnd 1 Pick 8,United States,NBA 2011-2012 Players Information
Dan Gadzuric,FC,6-11,240,34,NYK,2,9,UCLA,2002 Rnd 2 Pick 5,NetherlandsUnited States,NBA 2011-2012 Players Information
Sundiata Gaines,G,6-1,195,25,NJN,57,2,Georgia,"2008 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Danilo Gallinari,SF,6-10,236,23,DEN,43,3,AX Armani Exchange Milan (Italy),2008 Rnd 1 Pick 6,Italy,NBA 2011-2012 Players Information
Francisco Garcia,GF,6-7,195,30,SAC,49,6,Louisville,2005 Rnd 1 Pick 23,Dominican Republic,NBA 2011-2012 Players Information
Kevin Garnett,PF,6-11,240,35,BOS,60,16,Farragut Career Academy (Illinois),1995 Rnd 1 Pick 5,United States,NBA 2011-2012 Players Information
Marc Gasol,C,7-1,255,27,MEM,65,3,CB Girona (Spain),2007 Rnd 2 Pick 18,Spain,NBA 2011-2012 Players Information
Pau Gasol,FC,7-0,250,31,LAL,65,10,Barca (Spain),2001 Rnd 1 Pick 3,Spain,NBA 2011-2012 Players Information
Rudy Gay,SF,6-7,250,25,MEM,65,5,UConn,2006 Rnd 1 Pick 8,United States,NBA 2011-2012 Players Information
Alonzo Gee,SF,6-6,225,24,CLE,63,2,Alabama,"2009 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Paul George,GF,6-8,220,21,IND,66,1,Fresno State,2010 Rnd 1 Pick 10,United States,NBA 2011-2012 Players Information
Daniel Gibson,G,6-2,200,26,CLE,35,5,Texas,2006 Rnd 2 Pick 12,United States,NBA 2011-2012 Players Information
Taj Gibson,F,6-9,232,26,CHI,63,2,USC,2009 Rnd 1 Pick 26,United States,NBA 2011-2012 Players Information
Manu Ginobili,SG,6-6,205,34,SAS,34,9,Viola Reggio Calabria (Italy),1999 Rnd 2 Pick 28,Argentina,NBA 2011-2012 Players Information
Mickell Gladness,C,6-11,220,25,"GOS, MIA",26,0,Alabama A&M,"2008 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Ryan Gomes,F,6-7,245,29,LAC,32,6,Providence,2005 Rnd 2 Pick 20,United States,NBA 2011-2012 Players Information
Drew Gooden,FC,6-10,250,30,MIL,56,9,Kansas,2002 Rnd 1 Pick 4,United States,NBA 2011-2012 Players Information
Ben Gordon,SG,6-3,200,28,DET,52,7,UConn,2004 Rnd 1 Pick 3,EnglandUnited States,NBA 2011-2012 Players Information
Eric Gordon,G,6-3,215,23,NOP,9,3,Indiana,2008 Rnd 1 Pick 7,United StatesBahamas,NBA 2011-2012 Players Information
Marcin Gortat,FC,6-11,240,28,PHX,66,4,Koln 99ers (Germany),2005 Rnd 2 Pick 27,Poland,NBA 2011-2012 Players Information
Andrew Goudelock,G,6-3,200,23,LAL,40,0,Charleston,2011 Rnd 2 Pick 16,United States,NBA 2011-2012 Players Information
Danny Granger,GF,6-9,222,28,IND,62,6,New Mexico,2005 Rnd 1 Pick 17,United States,NBA 2011-2012 Players Information
Aaron Gray,C,7-0,270,27,TOR,49,4,Pittsburgh,2007 Rnd 2 Pick 19,United States,NBA 2011-2012 Players Information
Danny Green,SF,6-6,215,24,SAS,66,2,North Carolina,2009 Rnd 2 Pick 16,United States,NBA 2011-2012 Players Information
Gerald Green,GF,6-7,205,26,NJN,31,4,Gulf Shores Academy (Texas),2005 Rnd 1 Pick 18,United States,NBA 2011-2012 Players Information
Willie Green,SG,6-3,201,30,ATL,53,8,Detroit-Mercy,2003 Rnd 2 Pick 12,United States,NBA 2011-2012 Players Information
Donte Greene,F,6-11,226,24,SAC,53,3,Syracuse,2008 Rnd 1 Pick 28,United StatesGermany,NBA 2011-2012 Players Information
Blake Griffin,PF,6-9,250,22,LAC,66,2,Oklahoma,2009 Rnd 1 Pick 1,United States,NBA 2011-2012 Players Information
Hamed Haddadi,C,7-2,265,26,MEM,35,3,Saba Mehr Qazvin BC (Iran),"2004 NBA Draft, Undrafted",Iran,NBA 2011-2012 Players Information
Jordan Hamilton,SF,6-7,220,21,DEN,26,0,Texas,2011 Rnd 1 Pick 26,United States,NBA 2011-2012 Players Information
Richard Hamilton,SG,6-7,193,34,CHI,28,12,UConn,1999 Rnd 1 Pick 7,United States,NBA 2011-2012 Players Information
Tyler Hansbrough,PF,6-9,250,26,IND,66,2,North Carolina,2009 Rnd 1 Pick 13,United States,NBA 2011-2012 Players Information
Luke Harangody,F,6-8,245,24,CLE,21,1,Notre Dame,2010 Rnd 2 Pick 22,United States,NBA 2011-2012 Players Information
James Harden,SG,6-5,220,22,OKC,62,2,Arizona State,2009 Rnd 1 Pick 3,United States,NBA 2011-2012 Players Information
Justin Harper,PF,6-10,225,22,ORL,14,0,Richmond,2011 Rnd 2 Pick 2,United States,NBA 2011-2012 Players Information
Josh Harrellson,F,6-10,275,23,NYK,37,0,Kentucky,2011 Rnd 2 Pick 15,United States,NBA 2011-2012 Players Information
Al Harrington,F,6-9,245,32,DEN,64,13,St. Patrick High School (New Jersey),1998 Rnd 1 Pick 25,United States,NBA 2011-2012 Players Information
Devin Harris,G,6-3,185,29,UTA,63,7,Wisconsin,2004 Rnd 1 Pick 5,United States,NBA 2011-2012 Players Information
Manny Harris,G,6-5,185,22,CLE,26,1,Michigan,"2010 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Terrel Harris,SF,6-5,190,24,MIA,22,0,Oklahoma State,"2009 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Tobias Harris,F,6-8,226,19,MIL,42,0,Tennessee,2011 Rnd 1 Pick 19,United States,NBA 2011-2012 Players Information
Udonis Haslem,FC,6-7,235,31,MIA,64,8,Florida,"2002 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Spencer Hawes,C,7-1,245,23,PHI,37,4,Washington,2007 Rnd 1 Pick 10,United States,NBA 2011-2012 Players Information
Chuck Hayes,PF,6-6,240,28,SAC,54,6,Kentucky,"2005 NBA Draft, Undrafted",United States,NBA 2011-2012 Players Information
Gordon Hayward,GF,6-7,225,21,UTA,66,1,Butler,2010 Rnd 1 Pick 9,United States,NBA 2011-2012 Players Information
Lazar Hayward,F,6-6,225,25,OKC,26,1,Marquette,2010 Rnd 1 Pick 30,United States,NBA 2011-2012 Players Information
