Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Jeff Ayres,FC,6-10,240,26,SAS,73,3,Arizona State,2009 Rnd 2 Pick 1,United States,NBA 2013-2014 Players Information
Chris Babb,G,6-5,225,24,BOS,14,0,Iowa State,"2013 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Luke Babbitt,SF,6-9,225,24,NOP,27,3,Nevada,2010 Rnd 1 Pick 16,United States,NBA 2013-2014 Players Information
Leandro Barbosa,G,6-3,194,31,PHX,20,10,Bauru (Brazil),2003 Rnd 1 Pick 28,Brazil,NBA 2013-2014 Players Information
J.J. Barea,G,5-10,180,29,MIN,79,7,Northeastern,"2006 NBA Draft, Undrafted",Puerto RicoUnited States,NBA 2013-2014 Players Information
Andrea Bargnani,FC,7-0,245,28,NYK,42,7,Universo De'Longhi Treviso (Italy),2006 Rnd 1 Pick 1,Italy,NBA 2013-2014 Players Information
Harrison Barnes,SF,6-8,225,21,GSW,78,1,North Carolina,2012 Rnd 1 Pick 7,United States,NBA 2013-2014 Players Information
Matt Barnes,GF,6-7,226,33,LAC,63,11,UCLA,2002 Rnd 2 Pick 17,United States,NBA 2013-2014 Players Information
Will Barton,GF,6-5,181,23,POR,41,1,Memphis,2012 Rnd 2 Pick 10,United States,NBA 2013-2014 Players Information
Brandon Bass,PF,6-8,250,28,BOS,82,8,LSU,2005 Rnd 2 Pick 3,United States,NBA 2013-2014 Players Information
Shane Battier,F,6-8,220,35,MIA,73,12,Duke,2001 Rnd 1 Pick 6,United States,NBA 2013-2014 Players Information
Nicolas Batum,F,6-8,230,25,POR,82,5,Le Mans Sarthe Basket (France),2008 Rnd 1 Pick 25,France,NBA 2013-2014 Players Information
Jerryd Bayless,G,6-3,210,25,"BOS, MEM",72,5,Arizona,2008 Rnd 1 Pick 11,United States,NBA 2013-2014 Players Information
Aron Baynes,C,6-10,260,27,SAS,53,1,Washington State,"2009 NBA Draft, Undrafted",New ZealandAustralia,NBA 2013-2014 Players Information
Kent Bazemore,GF,6-4,195,24,"GOS, LAL",67,1,Old Dominion,"2012 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Bradley Beal,SG,6-4,207,20,WAS,73,1,Florida,2012 Rnd 1 Pick 3,United States,NBA 2013-2014 Players Information
Michael Beasley,PF,6-9,235,25,MIA,55,5,Kansas State,2008 Rnd 1 Pick 2,United States,NBA 2013-2014 Players Information
Marco Belinelli,G,6-5,225,27,SAS,80,6,Fortituto Kontatto Bologna (Italy),2007 Rnd 1 Pick 18,Italy,NBA 2013-2014 Players Information
Anthony Bennett,PF,6-8,245,20,CLE,52,0,UNLV,2013 Rnd 1 Pick 1,Canada,NBA 2013-2014 Players Information
Patrick Beverley,PG,6-2,180,25,HOU,56,1,Dnipro Dnipropetrovsk (Ukraine),2009 Rnd 2 Pick 12,United States,NBA 2013-2014 Players Information
Andris Biedrins,C,7-0,250,27,UTA,6,9,BK Skonto Riga  (Latvia),2004 Rnd 1 Pick 11,Latvia,NBA 2013-2014 Players Information
Chauncey Billups,G,6-3,210,37,DET,19,16,Colorado,1997 Rnd 1 Pick 3,United States,NBA 2013-2014 Players Information
Bismack Biyombo,PF,6-8,255,21,CHA,77,2,Urbas Fuenlabrada (Spain),2011 Rnd 1 Pick 7,Democratic Republic of the Congo,NBA 2013-2014 Players Information
DeJuan Blair,F,6-8,270,24,DAL,78,4,Pittsburgh,2009 Rnd 2 Pick 7,United States,NBA 2013-2014 Players Information
Steve Blake,G,6-3,172,34,"GOS, LAL",55,10,Maryland,2003 Rnd 2 Pick 9,United States,NBA 2013-2014 Players Information
Andray Blatche,PF,6-11,260,27,BRK,73,8,South Kent School (Connecticut),2005 Rnd 2 Pick 19,United StatesPhilippines,NBA 2013-2014 Players Information
Eric Bledsoe,PG,6-1,214,24,PHX,43,3,Kentucky,2010 Rnd 1 Pick 18,United States,NBA 2013-2014 Players Information
Vander Blue,SG,6-4,196,21,BOS,3,0,Marquette,"2013 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Keith Bogans,GF,6-5,215,33,BOS,6,10,Kentucky,2003 Rnd 2 Pick 14,United States,NBA 2013-2014 Players Information
Andrew Bogut,C,7-0,260,29,GSW,67,8,Utah,2005 Rnd 1 Pick 1,Australia,NBA 2013-2014 Players Information
Matt Bonner,FC,6-10,235,33,SAS,61,9,Florida,2003 Rnd 2 Pick 16,United States,NBA 2013-2014 Players Information
Trevor Booker,PF,6-8,228,26,WAS,72,3,Clemson,2010 Rnd 1 Pick 23,United States,NBA 2013-2014 Players Information
Carlos Boozer,PF,6-9,266,32,CHI,76,11,Duke,2002 Rnd 2 Pick 6,GermanyUnited States,NBA 2013-2014 Players Information
Chris Bosh,PF,6-11,235,29,MIA,79,10,Georgia Tech,2003 Rnd 1 Pick 4,United States,NBA 2013-2014 Players Information
Avery Bradley,PG,6-3,180,23,BOS,60,3,Texas,2010 Rnd 1 Pick 19,United States,NBA 2013-2014 Players Information
Elton Brand,PF,6-9,254,34,ATL,73,14,Duke,1999 Rnd 1 Pick 1,United States,NBA 2013-2014 Players Information
Corey Brewer,GF,6-9,186,27,MIN,81,6,Florida,2007 Rnd 1 Pick 7,United States,NBA 2013-2014 Players Information
Ronnie Brewer,GF,6-7,235,28,"CHI, HOU",24,7,Arkansas,2006 Rnd 1 Pick 14,United States,NBA 2013-2014 Players Information
Aaron Brooks,G,6-0,161,29,"DEN, HOU",72,5,Oregon,2007 Rnd 1 Pick 26,United States,NBA 2013-2014 Players Information
MarShon Brooks,GF,6-5,200,25,"BOS, GOS, LAL",35,2,Providence,2011 Rnd 1 Pick 25,United States,NBA 2013-2014 Players Information
Lorenzo Brown,SG,6-5,189,23,PHI,26,0,NC State,2013 Rnd 2 Pick 22,United StatesSpain,NBA 2013-2014 Players Information
Shannon Brown,G,6-4,210,28,"NYK, SAN",29,7,Michigan State,2006 Rnd 1 Pick 25,United States,NBA 2013-2014 Players Information
Kobe Bryant,SG,6-6,212,35,LAL,6,17,Lower Merion High School (Pennsylvania),1996 Rnd 1 Pick 13,United States,NBA 2013-2014 Players Information
Chase Budinger,GF,6-7,215,25,MIN,41,4,Arizona,2009 Rnd 2 Pick 14,United States,NBA 2013-2014 Players Information
Reggie Bullock,SG,6-6,205,22,LAC,43,0,North Carolina,2013 Rnd 1 Pick 25,United States,NBA 2013-2014 Players Information
Trey Burke,G,6-0,185,21,UTA,70,0,Michigan,2013 Rnd 1 Pick 9,United States,NBA 2013-2014 Players Information
Alec Burks,SG,6-5,214,22,UTA,78,2,Colorado,2011 Rnd 1 Pick 12,United States,NBA 2013-2014 Players Information
Caron Butler,SF,6-7,228,33,"MIL, OKC",56,11,UConn,2002 Rnd 1 Pick 10,United States,NBA 2013-2014 Players Information
Jimmy Butler,GF,6-7,230,24,CHI,67,2,Marquette,2011 Rnd 1 Pick 30,United States,NBA 2013-2014 Players Information
Rasual Butler,GF,6-7,215,34,IND,50,10,La Salle,2002 Rnd 2 Pick 24,United States,NBA 2013-2014 Players Information
Dwight Buycks,G,6-3,190,24,TOR,14,0,Marquette,"2011 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Andrew Bynum,C,7-0,285,26,"CLE, IND",26,8,St. Joseph High School (New Jersey),2005 Rnd 1 Pick 10,United States,NBA 2013-2014 Players Information
Will Bynum,G,6-0,185,31,DET,56,6,Georgia Tech,"2005 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Nick Calathes,PG,6-6,213,25,MEM,71,0,Florida,2009 Rnd 2 Pick 15,United StatesGreece,NBA 2013-2014 Players Information
Jose Calderon,G,6-3,200,32,DAL,81,8,Baskonia (Spain),"2003 NBA Draft, Undrafted",Spain,NBA 2013-2014 Players Information
Kentavious Caldwell-Pope,SG,6-5,204,21,DET,80,0,Georgia,2013 Rnd 1 Pick 8,United States,NBA 2013-2014 Players Information
Isaiah Canaan,G,6-0,200,22,HOU,22,0,Murray State,2013 Rnd 2 Pick 4,United States,NBA 2013-2014 Players Information
DeMarre Carroll,F,6-8,215,27,ATL,73,4,Missouri,2009 Rnd 1 Pick 27,United States,NBA 2013-2014 Players Information
Vince Carter,SF,6-6,220,37,DAL,81,15,North Carolina,1998 Rnd 1 Pick 5,United States,NBA 2013-2014 Players Information
Michael Carter-Williams,PG,6-5,190,22,PHI,70,0,Syracuse,2013 Rnd 1 Pick 11,United States,NBA 2013-2014 Players Information
Omri Casspi,F,6-9,225,25,HOU,71,4,Maccabi FOX Tel Aviv (Israel),2009 Rnd 1 Pick 23,Israel,NBA 2013-2014 Players Information
Mario Chalmers,G,6-2,190,27,MIA,73,5,Kansas,2008 Rnd 2 Pick 4,United States,NBA 2013-2014 Players Information
Tyson Chandler,C,7-1,240,31,NYK,55,12,Dominguez High School (California),2001 Rnd 1 Pick 2,United States,NBA 2013-2014 Players Information
Wilson Chandler,SF,6-9,225,26,DEN,62,6,DePaul,2007 Rnd 1 Pick 23,United States,NBA 2013-2014 Players Information
Josh Childress,SF,6-8,210,30,NOP,4,7,Stanford,2004 Rnd 1 Pick 6,United States,NBA 2013-2014 Players Information
Dionte Christmas,SG,6-5,205,27,PHX,31,0,Temple,"2009 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Earl Clark,F,6-10,234,26,"CLE, NYK",54,4,Louisville,2009 Rnd 1 Pick 14,United States,NBA 2013-2014 Players Information
Ian Clark,G,6-3,175,22,UTA,23,0,Belmont,"2013 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Victor Claver,SF,6-10,235,25,POR,21,1,Valencia Basket (Spain),2009 Rnd 1 Pick 22,Spain,NBA 2013-2014 Players Information
Norris Cole,G,6-2,170,25,MIA,82,2,Cleveland State,2011 Rnd 1 Pick 28,United States,NBA 2013-2014 Players Information
Jason Collins,C,7-0,255,35,BRK,22,12,Stanford,2001 Rnd 1 Pick 18,United States,NBA 2013-2014 Players Information
Darren Collison,PG,6-0,175,26,LAC,80,4,UCLA,2009 Rnd 1 Pick 21,United States,NBA 2013-2014 Players Information
Nick Collison,FC,6-10,255,33,OKC,81,10,Kansas,2003 Rnd 1 Pick 12,United States,NBA 2013-2014 Players Information
Mike Conley,PG,6-0,175,26,MEM,73,6,Ohio State,2007 Rnd 1 Pick 4,United States,NBA 2013-2014 Players Information
Chris Copeland,PF,6-8,235,29,IND,41,1,Colorado,"2006 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
DeMarcus Cousins,C,6-11,270,23,SAC,71,3,Kentucky,2010 Rnd 1 Pick 5,United States,NBA 2013-2014 Players Information
Robert Covington,F,6-7,209,23,HOU,7,0,Tennessee State,"2013 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Allen Crabbe,SG,6-6,212,21,POR,15,0,California,2013 Rnd 2 Pick 1,United States,NBA 2013-2014 Players Information
Jamal Crawford,SG,6-5,195,33,LAC,69,13,Michigan,2000 Rnd 1 Pick 8,United States,NBA 2013-2014 Players Information
Jordan Crawford,G,6-5,195,25,"BOS, GOS",81,3,Xavier,2010 Rnd 1 Pick 27,United States,NBA 2013-2014 Players Information
Jae Crowder,SF,6-6,235,23,DAL,78,1,Marquette,2012 Rnd 2 Pick 4,United States,NBA 2013-2014 Players Information
Dante Cunningham,F,6-8,230,26,MIN,81,4,Villanova,2009 Rnd 2 Pick 3,United States,NBA 2013-2014 Players Information
Jared Cunningham,SG,6-4,194,22,"ATL, SAC",13,1,Oregon State,2012 Rnd 1 Pick 24,United States,NBA 2013-2014 Players Information
Seth Curry,G,6-1,185,23,"CLE, MEM",2,0,Duke,"2013 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Stephen Curry,G,6-2,185,25,GSW,78,4,Davidson,2009 Rnd 1 Pick 7,United States,NBA 2013-2014 Players Information
Samuel Dalembert,C,6-11,250,32,DAL,80,12,Seton Hall,2001 Rnd 1 Pick 26,CanadaHaiti,NBA 2013-2014 Players Information
Troy Daniels,G,6-4,205,22,HOU,5,0,VCU,"2013 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Gigi Datome,SF,6-8,215,26,DET,34,0,Virtus Bologna (Italy),"2009 NBA Draft, Undrafted",Italy,NBA 2013-2014 Players Information
Brandon Davies,PF,6-10,240,22,PHI,51,0,Brigham Young,"2013 NBA Draft, Undrafted",United StatesUganda,NBA 2013-2014 Players Information
Anthony Davis,PF,6-10,253,20,NOP,67,1,Kentucky,2012 Rnd 1 Pick 1,United States,NBA 2013-2014 Players Information
Ed Davis,PF,6-9,218,24,MEM,63,3,North Carolina,2010 Rnd 1 Pick 13,United States,NBA 2013-2014 Players Information
Glen Davis,PF,6-9,289,28,"LAC, ORL",68,6,LSU,2007 Rnd 2 Pick 5,United States,NBA 2013-2014 Players Information
Austin Daye,F,6-11,220,25,"SAN, TOR",22,4,Gonzaga,2009 Rnd 1 Pick 15,United States,NBA 2013-2014 Players Information
Nando De Colo,G,6-5,195,26,"SAN, TOR",47,1,Cholet Basket (France),2009 Rnd 2 Pick 23,France,NBA 2013-2014 Players Information
DeMar DeRozan,GF,6-6,220,24,TOR,79,4,USC,2009 Rnd 1 Pick 9,United States,NBA 2013-2014 Players Information
Dewayne Dedmon,PF,6-10,245,24,"GOS, ORL, PHL",31,0,USC,"2013 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Matt Dellavedova,G,6-3,200,23,CLE,72,0,Saint Mary's,"2013 NBA Draft, Undrafted",Australia,NBA 2013-2014 Players Information
Luol Deng,GF,6-9,220,28,"CHI, CLE",63,9,Duke,2004 Rnd 1 Pick 7,EnglandSouth Sudan,NBA 2013-2014 Players Information
Boris Diaw,PF,6-8,250,31,SAS,79,10,Pau-Orthez (France),2003 Rnd 1 Pick 21,France,NBA 2013-2014 Players Information
Gorgui Dieng,FC,6-10,250,24,MIN,60,0,Louisville,2013 Rnd 1 Pick 21,Senegal,NBA 2013-2014 Players Information
Toney Douglas,G,6-2,195,27,"GOS, MIA",51,4,Florida State,2009 Rnd 1 Pick 29,United States,NBA 2013-2014 Players Information
Chris Douglas-Roberts,SF,6-7,210,27,CHA,49,4,Memphis,2008 Rnd 2 Pick 10,United States,NBA 2013-2014 Players Information
Goran Dragic,G,6-4,190,27,PHX,76,5,Union Olimpija (Slovenia),2008 Rnd 2 Pick 15,Slovenia,NBA 2013-2014 Players Information
Andre Drummond,C,6-11,279,20,DET,81,1,UConn,2012 Rnd 1 Pick 9,United States,NBA 2013-2014 Players Information
Jared Dudley,PF,6-7,237,28,LAC,74,6,Boston College,2007 Rnd 1 Pick 22,United States,NBA 2013-2014 Players Information
Tim Duncan,FC,6-11,250,37,SAS,74,16,Wake Forest,1997 Rnd 1 Pick 1,United States,NBA 2013-2014 Players Information
Mike Dunleavy,GF,6-9,230,33,CHI,82,11,Duke,2002 Rnd 1 Pick 3,United States,NBA 2013-2014 Players Information
Kevin Durant,SF,6-11,240,25,OKC,81,6,Texas,2007 Rnd 1 Pick 2,United States,NBA 2013-2014 Players Information
Shane Edwards,F,6-7,220,26,CLE,2,0,Little Rock,"2009 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Wayne Ellington,SG,6-4,207,26,DAL,45,4,North Carolina,2009 Rnd 1 Pick 28,United States,NBA 2013-2014 Players Information
Monta Ellis,G,6-3,185,28,DAL,82,8,Lanier High School (Mississippi),2005 Rnd 2 Pick 10,United States,NBA 2013-2014 Players Information
Melvin Ely,FC,6-10,261,35,NOP,2,8,Fresno State,2002 Rnd 1 Pick 12,United States,NBA 2013-2014 Players Information
Jeremy Evans,F,6-9,200,26,UTA,66,3,Western Kentucky,2010 Rnd 2 Pick 25,United States,NBA 2013-2014 Players Information
Reggie Evans,PF,6-8,245,33,"BRK, SAC",54,11,Iowa,"2002 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Tyreke Evans,G,6-6,220,24,NOP,72,4,Memphis,2009 Rnd 1 Pick 4,United States,NBA 2013-2014 Players Information
Kenneth Faried,F,6-8,228,24,DEN,80,2,Morehead State,2011 Rnd 1 Pick 22,United States,NBA 2013-2014 Players Information
Jordan Farmar,PG,6-2,180,27,LAL,41,6,UCLA,2006 Rnd 1 Pick 26,United States,NBA 2013-2014 Players Information
Vitor Faverani,FC,6-11,260,25,BOS,37,0,Unicaja (Spain),"2009 NBA Draft, Undrafted",Brazil,NBA 2013-2014 Players Information
Derrick Favors,FC,6-10,265,22,UTA,73,3,Georgia Tech,2010 Rnd 1 Pick 3,United States,NBA 2013-2014 Players Information
Carrick Felix,SF,6-6,200,23,CLE,7,0,Arizona State,2013 Rnd 2 Pick 3,United States,NBA 2013-2014 Players Information
Raymond Felton,PG,6-1,205,29,NYK,65,8,North Carolina,2005 Rnd 1 Pick 5,United States,NBA 2013-2014 Players Information
Landry Fields,F,6-7,210,25,TOR,30,3,Stanford,2010 Rnd 2 Pick 9,United States,NBA 2013-2014 Players Information
Derek Fisher,G,6-1,210,39,OKC,81,17,Little Rock,1996 Rnd 1 Pick 24,United States,NBA 2013-2014 Players Information
Evan Fournier,SG,6-6,205,21,DEN,76,1,Poitiers Basket 86 (France),2012 Rnd 1 Pick 20,France,NBA 2013-2014 Players Information
Randy Foye,G,6-4,218,30,DEN,81,7,Villanova,2006 Rnd 1 Pick 7,United States,NBA 2013-2014 Players Information
Jamaal Franklin,G,6-5,190,22,MEM,21,0,San Diego State,2013 Rnd 2 Pick 11,United States,NBA 2013-2014 Players Information
Jimmer Fredette,G,6-2,195,25,"CHI, SAC",49,2,Brigham Young,2011 Rnd 1 Pick 10,United States,NBA 2013-2014 Players Information
Enes Freedom,F,6-10,250,21,UTA,80,2,Kentucky,2011 Rnd 1 Pick 3,SwitzerlandTurkey,NBA 2013-2014 Players Information
Joel Freeland,PF,6-11,255,27,POR,52,1,Gran Canaria (Spain),2006 Rnd 1 Pick 30,England,NBA 2013-2014 Players Information
Channing Frye,FC,7-0,255,30,PHX,82,8,Arizona,2005 Rnd 1 Pick 8,United States,NBA 2013-2014 Players Information
Francisco Garcia,GF,6-7,195,32,HOU,55,8,Louisville,2005 Rnd 1 Pick 23,Dominican Republic,NBA 2013-2014 Players Information
Kevin Garnett,PF,6-11,240,37,BRK,54,18,Farragut Career Academy (Illinois),1995 Rnd 1 Pick 5,United States,NBA 2013-2014 Players Information
Diante Garrett,SG,6-4,190,25,UTA,71,1,Iowa State,"2011 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Marc Gasol,C,7-1,255,29,MEM,59,5,CB Girona (Spain),2007 Rnd 2 Pick 18,Spain,NBA 2013-2014 Players Information
Pau Gasol,FC,7-0,250,33,LAL,60,12,Barca (Spain),2001 Rnd 1 Pick 3,Spain,NBA 2013-2014 Players Information
Rudy Gay,SF,6-7,250,27,"SAC, TOR",73,7,UConn,2006 Rnd 1 Pick 8,United States,NBA 2013-2014 Players Information
Alonzo Gee,SF,6-6,225,26,CLE,65,4,Alabama,"2009 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Paul George,GF,6-8,220,23,IND,80,3,Fresno State,2010 Rnd 1 Pick 10,United States,NBA 2013-2014 Players Information
Taj Gibson,F,6-9,232,28,CHI,82,4,USC,2009 Rnd 1 Pick 26,United States,NBA 2013-2014 Players Information
Manu Ginobili,SG,6-6,205,36,SAS,68,11,Viola Reggio Calabria (Italy),1999 Rnd 2 Pick 28,Argentina,NBA 2013-2014 Players Information
Rudy Gobert,C,7-1,258,21,UTA,45,0,Cholet Basket (France),2013 Rnd 1 Pick 27,France,NBA 2013-2014 Players Information
Ryan Gomes,F,6-7,245,31,OKC,5,7,Providence,2005 Rnd 2 Pick 20,United States,NBA 2013-2014 Players Information
Drew Gooden,FC,6-10,250,32,WAS,22,11,Kansas,2002 Rnd 1 Pick 4,United States,NBA 2013-2014 Players Information
Archie Goodwin,G,6-5,205,19,PHX,52,0,Kentucky,2013 Rnd 1 Pick 29,United States,NBA 2013-2014 Players Information
Ben Gordon,SG,6-3,200,30,CHA,19,9,UConn,2004 Rnd 1 Pick 3,EnglandUnited States,NBA 2013-2014 Players Information
Eric Gordon,G,6-3,215,25,NOP,64,5,Indiana,2008 Rnd 1 Pick 7,United StatesBahamas,NBA 2013-2014 Players Information
Marcin Gortat,FC,6-11,240,30,WAS,81,6,Koln 99ers (Germany),2005 Rnd 2 Pick 27,Poland,NBA 2013-2014 Players Information
Danny Granger,GF,6-9,222,30,"IND, LAC",41,8,New Mexico,2005 Rnd 1 Pick 17,United States,NBA 2013-2014 Players Information
Aaron Gray,C,7-0,270,29,"SAC, TOR",37,6,Pittsburgh,2007 Rnd 2 Pick 19,United States,NBA 2013-2014 Players Information
Danny Green,SF,6-6,215,26,SAS,68,4,North Carolina,2009 Rnd 2 Pick 16,United States,NBA 2013-2014 Players Information
Draymond Green,F,6-6,230,23,GSW,82,1,Michigan State,2012 Rnd 2 Pick 5,United States,NBA 2013-2014 Players Information
Gerald Green,GF,6-7,205,28,PHX,82,6,Gulf Shores Academy (Texas),2005 Rnd 1 Pick 18,United States,NBA 2013-2014 Players Information
Jeff Green,F,6-8,235,27,BOS,82,5,Georgetown,2007 Rnd 1 Pick 5,United States,NBA 2013-2014 Players Information
Willie Green,SG,6-3,201,32,LAC,55,10,Detroit-Mercy,2003 Rnd 2 Pick 12,United States,NBA 2013-2014 Players Information
Blake Griffin,PF,6-9,250,24,LAC,80,4,Oklahoma,2009 Rnd 1 Pick 1,United States,NBA 2013-2014 Players Information
Jorge Gutierrez,PG,6-3,195,25,BRK,15,0,California,"2012 NBA Draft, Undrafted",MexicoUnited States,NBA 2013-2014 Players Information
Jordan Hamilton,SF,6-7,220,23,"DEN, HOU",60,2,Texas,2011 Rnd 1 Pick 26,United States,NBA 2013-2014 Players Information
Justin Hamilton,C,7-0,255,23,"CHA, MIA",8,0,LSU,2012 Rnd 2 Pick 15,United StatesCroatia,NBA 2013-2014 Players Information
Tyler Hansbrough,PF,6-9,250,28,TOR,64,4,North Carolina,2009 Rnd 1 Pick 13,United States,NBA 2013-2014 Players Information
Tim Hardaway Jr.,SG,6-5,205,21,NYK,81,0,Michigan,2013 Rnd 1 Pick 24,United States,NBA 2013-2014 Players Information
James Harden,SG,6-5,220,24,HOU,73,4,Arizona State,2009 Rnd 1 Pick 3,United States,NBA 2013-2014 Players Information
Maurice Harkless,F,6-7,220,20,ORL,80,1,St. John's,2012 Rnd 1 Pick 15,United StatesPuerto Rico,NBA 2013-2014 Players Information
Josh Harrellson,F,6-10,275,25,DET,32,2,Kentucky,2011 Rnd 2 Pick 15,United States,NBA 2013-2014 Players Information
Al Harrington,F,6-9,245,34,WAS,34,15,St. Patrick High School (New Jersey),1998 Rnd 1 Pick 25,United States,NBA 2013-2014 Players Information
Devin Harris,G,6-3,185,31,DAL,40,9,Wisconsin,2004 Rnd 1 Pick 5,United States,NBA 2013-2014 Players Information
Elias Harris,SF,6-8,239,24,LAL,2,0,Gonzaga,"2013 NBA Draft, Undrafted",Germany,NBA 2013-2014 Players Information
Manny Harris,G,6-5,185,24,LAL,9,2,Michigan,"2010 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Mike Harris,F,6-6,242,30,UTA,20,3,Rice,"2005 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Tobias Harris,F,6-8,226,21,ORL,61,2,Tennessee,2011 Rnd 1 Pick 19,United States,NBA 2013-2014 Players Information
Udonis Haslem,FC,6-7,235,33,MIA,46,10,Florida,"2002 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Spencer Hawes,C,7-1,245,25,"CLE, PHL",80,6,Washington,2007 Rnd 1 Pick 10,United States,NBA 2013-2014 Players Information
Chuck Hayes,PF,6-6,240,30,"SAC, TOR",61,8,Kentucky,"2005 NBA Draft, Undrafted",United States,NBA 2013-2014 Players Information
Gordon Hayward,GF,6-7,225,23,UTA,77,3,Butler,2010 Rnd 1 Pick 9,United States,NBA 2013-2014 Players Information
