Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Ken Durrett,SF,6-7,190,24,KCK,8,1,La Salle,1971 Rnd 1 Pick 4,United States,NBA 1972-1973 Players Information
Joe Ellis,F,6-6,175,28,GSW,74,6,San Francisco,1966 Rnd 2 Pick 3,United States,NBA 1972-1973 Players Information
Leroy Ellis,FC,6-10,210,32,"LAL, PHL",79,10,St. John's,1962 Rnd 1 Pick 6,United States,NBA 1972-1973 Players Information
Scott English,SF,6-6,205,22,PHX,29,0,UTEP,1972 Rnd 3 Pick 3,United States,NBA 1972-1973 Players Information
Keith Erickson,GF,6-5,195,28,LAL,76,7,UCLA,1965 Rnd 3 Pick 1,United States,NBA 1972-1973 Players Information
Hank Finkel,C,7-0,240,30,BOS,74,6,Dayton,1964 Rnd 4 Pick 5,United States,NBA 1972-1973 Players Information
Chris Ford,SG,6-5,190,24,DET,73,0,Villanova,1972 Rnd 2 Pick 4,United States,NBA 1972-1973 Players Information
Fred Foster,SF,6-5,210,26,DET,62,4,Miami (OH),1968 Rnd 3 Pick 6,United States,NBA 1972-1973 Players Information
Harold Fox,PG,6-2,175,23,BUF,10,0,Jacksonville,1972 Rnd 2 Pick 2,United States,NBA 1972-1973 Players Information
Jim Fox,C,6-10,230,29,SEA,74,5,South Carolina,1965 Rnd 8 Pick 6,United States,NBA 1972-1973 Players Information
Walt Frazier,PG,6-4,200,27,NYK,78,5,Southern Illinois,1967 Rnd 1 Pick 5,United States,NBA 1972-1973 Players Information
Dick Garrett,G,6-3,185,26,BUF,77,3,Southern Illinois,1969 Rnd 2 Pick 12,United States,NBA 1972-1973 Players Information
Rowland Garrett,SF,6-6,210,22,CHI,33,0,Florida State,1972 Rnd 5 Pick 15,United States,NBA 1972-1973 Players Information
John Gianelli,FC,6-10,220,22,NYK,51,0,Pacific,1972 Rnd 2 Pick 7,United States,NBA 1972-1973 Players Information
Dick Gibbs,GF,6-5,210,24,"HOU, KCK",65,1,UTEP,1971 Rnd 3 Pick 14,United States,NBA 1972-1973 Players Information
Herm Gilliam,G,6-3,190,26,ATL,76,3,Purdue,1968 Rnd 13 Pick 3,United States,NBA 1972-1973 Players Information
Gail Goodrich,G,6-1,170,29,LAL,76,7,UCLA,"1965 NBA Draft, Undrafted",United States,NBA 1972-1973 Players Information
Travis Grant,SF,6-7,215,23,LAL,33,0,Kentucky State,1972 Rnd 1 Pick 13,United States,NBA 1972-1973 Players Information
Johnny Green,SF,6-5,200,39,KCK,66,13,Michigan State,1959 Rnd 1 Pick 5,United States,NBA 1972-1973 Players Information
Lamar Green,FC,6-7,210,25,PHX,79,3,Morehead State,1969 Rnd 3 Pick 4,United States,NBA 1972-1973 Players Information
Luther Green,PF,6-7,190,26,PHI,5,0,Long Island,1969 Rnd 3 Pick 12,United States,NBA 1972-1973 Players Information
Hal Greer,G,6-2,175,36,PHI,38,14,Marshall,1958 Rnd 2 Pick 6,United States,NBA 1972-1973 Players Information
Gary Gregor,F,6-7,225,27,MIL,9,4,South Carolina,1967 Rnd 3 Pick 5,United States,NBA 1972-1973 Players Information
Matt Guokas,GF,6-5,175,29,KCK,79,6,Saint Joseph's,1966 Rnd 1 Pick 9,United States,NBA 1972-1973 Players Information
Happy Hairston,F,6-7,225,30,LAL,28,8,NYU,1964 Rnd 4 Pick 8,United States,NBA 1972-1973 Players Information
Jeff Halliburton,SG,6-5,193,23,"ATL, PHL",55,1,Drake,1971 Rnd 3 Pick 4,United States,NBA 1972-1973 Players Information
Clem Haskins,PG,6-3,195,29,PHX,77,5,Western Kentucky,1967 Rnd 1 Pick 3,United States,NBA 1972-1973 Players Information
John Havlicek,GF,6-5,200,32,BOS,80,8,Ohio State,1962 Rnd 1 Pick 7,United States,NBA 1972-1973 Players Information
Connie Hawkins,PF,6-8,210,30,PHX,75,4, ,"1964 NBA Draft, Undrafted",United States,NBA 1972-1973 Players Information
Elvin Hayes,FC,6-9,235,27,WAS,81,4,Houston,1968 Rnd 1 Pick 1,United States,NBA 1972-1973 Players Information
Spencer Haywood,PF,6-8,225,23,SEA,77,2,Detroit-Mercy,1971 Rnd 2 Pick 13,United States,NBA 1972-1973 Players Information
Gar Heard,PF,6-6,219,24,"CHI, SEA",78,2,Oklahoma,1970 Rnd 3 Pick 6,United States,NBA 1972-1973 Players Information
Bill Hewitt,SF,6-7,210,28,BUF,72,4,USC,1968 Rnd 1 Pick 11,United States,NBA 1972-1973 Players Information
Fred Hilton,SG,6-3,185,25,BUF,59,1,Grambling State,1971 Rnd 2 Pick 2,United States,NBA 1972-1973 Players Information
Lou Hudson,GF,6-5,210,28,ATL,75,6,Minnesota,1966 Rnd 1 Pick 4,United States,NBA 1972-1973 Players Information
John Hummer,FC,6-9,230,24,BUF,66,2,Princeton,1970 Rnd 1 Pick 15,United States,NBA 1972-1973 Players Information
Phil Jackson,PF,6-8,220,27,NYK,79,5,North Dakota,1967 Rnd 2 Pick 5,United States,NBA 1972-1973 Players Information
Charles Johnson,PG,6-0,170,23,GSW,65,0,California,1971 Rnd 6 Pick 8,United States,NBA 1972-1973 Players Information
George Johnson,FC,6-11,205,24,GSW,51,1,Dillard,1970 Rnd 5 Pick 11,United States,NBA 1972-1973 Players Information
George E. Johnson,C,6-11,245,25,HOU,19,1,Stephen F. Austin,1970 Rnd 1 Pick 9,United States,NBA 1972-1973 Players Information
Gus Johnson,FC,6-6,230,34,PHX,20,9,Idaho,1963 Rnd 2 Pick 2,United States,NBA 1972-1973 Players Information
John Johnson,SF,6-7,200,25,CLE,82,2,Iowa,1970 Rnd 1 Pick 7,United States,NBA 1972-1973 Players Information
Ollie Johnson,SF,6-6,200,23,POR,76,0,Temple,1972 Rnd 2 Pick 17,United States,NBA 1972-1973 Players Information
Wali Jones,G,6-2,180,31,MIL,26,8,Villanova,1964 Rnd 3 Pick 2,United States,NBA 1972-1973 Players Information
Bob Kauffman,FC,6-8,240,26,BUF,77,4,Guilford,1968 Rnd 1 Pick 3,United States,NBA 1972-1973 Players Information
Toby Kimball,PF,6-6,220,30,KCK,67,6,UConn,1965 Rnd 3 Pick 9,United States,NBA 1972-1973 Players Information
Jim King,G,6-2,175,32,CHI,61,9,Tulsa,1963 Rnd 2 Pick 5,United States,NBA 1972-1973 Players Information
Don Kojis,SF,6-3,202,34,KCK,76,9,Marquette,1961 Rnd 2 Pick 12,United States,NBA 1972-1973 Players Information
Howard Komives,PG,6-1,185,31,BUF,67,8,Bowling Green,1964 Rnd 2 Pick 6,United States,NBA 1972-1973 Players Information
Steve Kuberski,FC,6-8,215,25,BOS,76,3,Bradley,1969 Rnd 4 Pick 9,United States,NBA 1972-1973 Players Information
Sam Lacey,C,6-10,235,24,KCK,79,2,New Mexico State,1970 Rnd 1 Pick 5,United States,NBA 1972-1973 Players Information
Bob Lanier,C,6-11,250,24,DET,81,2,St. Bonaventure,1970 Rnd 1 Pick 1,United States,NBA 1972-1973 Players Information
Stu Lantz,G,6-3,175,26,DET,51,4,Nebraska,1968 Rnd 3 Pick 1,United States,NBA 1972-1973 Players Information
Mo Layton,PG,6-1,180,24,PHX,65,1,USC,1971 Rnd 3 Pick 13,United States,NBA 1972-1973 Players Information
Manny Leaks,PF,6-8,225,27,PHI,82,0,Niagara,1968 Rnd 2 Pick 6,United States,NBA 1972-1973 Players Information
Clyde Lee,FC,6-10,205,28,GSW,65,6,Vanderbilt,1966 Rnd 1 Pick 3,United States,NBA 1972-1973 Players Information
Russ Lee,SF,6-5,185,23,MIL,45,0,Marshall,1972 Rnd 1 Pick 6,United States,NBA 1972-1973 Players Information
Kevin Loughery,SG,6-3,190,32,PHI,33,10,St. John's,1961 Rnd 11 Pick 1,United States,NBA 1972-1973 Players Information
Bob Love,F,6-8,215,30,CHI,82,6,Southern,1965 Rnd 4 Pick 7,United States,NBA 1972-1973 Players Information
Stan Love,PF,6-9,215,23,WAS,72,1,Oregon,1971 Rnd 1 Pick 9,United States,NBA 1972-1973 Players Information
Jerry Lucas,FC,6-8,230,32,NYK,71,9,Ohio State,"1962 NBA Draft, Undrafted",United States,NBA 1972-1973 Players Information
Pete Maravich,GF,6-5,197,25,ATL,79,2,LSU,1970 Rnd 1 Pick 3,United States,NBA 1972-1973 Players Information
Jack Marin,GF,6-7,200,28,HOU,81,6,Duke,1966 Rnd 1 Pick 5,United States,NBA 1972-1973 Players Information
Harvey Marlatt,SG,6-3,185,24,DET,7,2,Eastern Michigan,"1970 NBA Draft, Undrafted",United States,NBA 1972-1973 Players Information
LaRue Martin,C,6-11,208,22,POR,74,0,Loyola (IL),1972 Rnd 1 Pick 1,United States,NBA 1972-1973 Players Information
Eddie Mast,PF,6-9,220,24,ATL,41,2,Temple,1969 Rnd 3 Pick 11,United States,NBA 1972-1973 Players Information
Don May,SF,6-4,200,27,"ATL, PHL",58,4,Dayton,1968 Rnd 3 Pick 8,United States,NBA 1972-1973 Players Information
Bob McAdoo,FC,6-9,210,21,BUF,80,0,North Carolina,1972 Rnd 1 Pick 2,United States,NBA 1972-1973 Players Information
Paul McCracken,G,6-4,180,22,HOU,24,0,Cal State Northridge,"1972 NBA Draft, Undrafted",United States,NBA 1972-1973 Players Information
Jim McDaniels,FC,6-11,228,24,SEA,68,1,Western Kentucky,1971 Rnd 2 Pick 6,United States,NBA 1972-1973 Players Information
Jon McGlocklin,GF,6-5,205,29,MIL,80,7,Indiana,1965 Rnd 3 Pick 7,United States,NBA 1972-1973 Players Information
Kenny McIntosh,SF,6-7,225,24,"CHI, SEA",57,1,Eastern Michigan,1971 Rnd 1 Pick 15,United States,NBA 1972-1973 Players Information
Stan McKenzie,GF,6-5,195,28,"HOU, POR",32,5,NYU,1966 Rnd 11 Pick 3,United States,NBA 1972-1973 Players Information
Jim McMillian,SF,6-5,215,24,LAL,81,2,Columbia,1970 Rnd 1 Pick 13,United States,NBA 1972-1973 Players Information
Eric McWilliams,PF,6-8,200,22,HOU,41,0,Long Beach State,1972 Rnd 3 Pick 7,United States,NBA 1972-1973 Players Information
Cliff Meely,PF,6-8,215,25,HOU,82,1,Colorado,1971 Rnd 1 Pick 7,United States,NBA 1972-1973 Players Information
Dean Meminger,PG,6-0,175,24,NYK,80,1,Marquette,1971 Rnd 1 Pick 16,United States,NBA 1972-1973 Players Information
John Mengelt,SG,6-2,195,23,"DET, KCK",79,1,Auburn,1971 Rnd 2 Pick 4,United States,NBA 1972-1973 Players Information
Mark Minor,SF,6-6,215,22,BOS,4,0,Ohio State,1972 Rnd 11 Pick 9,United States,NBA 1972-1973 Players Information
Earl Monroe,G,6-3,185,28,NYK,75,5,Winston-Salem State,1967 Rnd 1 Pick 2,United States,NBA 1972-1973 Players Information
Otto Moore,C,6-11,205,26,HOU,82,4,Texas-RGV,1968 Rnd 1 Pick 6,United States,NBA 1972-1973 Players Information
Erwin Mueller,FC,6-8,230,28,DET,21,6,San Francisco,1966 Rnd 2 Pick 10,United States,NBA 1972-1973 Players Information
Jeff Mullins,GF,6-4,190,30,GSW,81,8,Duke,1964 Rnd 1 Pick 5,United States,NBA 1972-1973 Players Information
Calvin Murphy,PG,5-9,165,24,HOU,77,2,Niagara,1970 Rnd 2 Pick 1,United States,NBA 1972-1973 Players Information
Bob Nash,SF,6-8,195,22,DET,35,0,Hawaii,1972 Rnd 1 Pick 9,United States,NBA 1972-1973 Players Information
Lloyd Neal,PF,6-7,225,22,POR,82,0,Tennessee State,1972 Rnd 3 Pick 1,United States,NBA 1972-1973 Players Information
Don Nelson,F,6-6,210,32,BOS,72,10,Iowa,1962 Rnd 3 Pick 1,United States,NBA 1972-1973 Players Information
Mike Newlin,GF,6-4,200,24,HOU,82,1,Utah,1971 Rnd 2 Pick 7,United States,NBA 1972-1973 Players Information
Willie Norwood,PF,6-7,220,25,DET,78,1,Alcorn State,1969 Rnd 2 Pick 4,United States,NBA 1972-1973 Players Information
Steve Patterson,C,6-9,225,24,CLE,61,1,UCLA,1970 Rnd 8 Pick 10,United States,NBA 1972-1973 Players Information
Tom Patterson,F,6-6,220,24,WAS,22,0,Ouachita Baptist,1972 Rnd 2 Pick 12,United States,NBA 1972-1973 Players Information
Curtis Perry,FC,6-7,220,24,MIL,69,2,Missouri State,1970 Rnd 3 Pick 1,United States,NBA 1972-1973 Players Information
Geoff Petrie,G,6-4,190,24,POR,79,2,Princeton,1970 Rnd 1 Pick 8,United States,NBA 1972-1973 Players Information
Howard Porter,PF,6-8,220,24,CHI,40,1,Villanova,1971 Rnd 2 Pick 15,United States,NBA 1972-1973 Players Information
Kevin Porter,PG,6-0,170,22,WAS,71,0,St. Francis (PA),1972 Rnd 3 Pick 9,United States,NBA 1972-1973 Players Information
Bob Portman,GF,6-5,200,25,GSW,27,3,Creighton,1969 Rnd 1 Pick 7,United States,NBA 1972-1973 Players Information
Jim Price,G,6-3,195,23,LAL,59,0,Louisville,1972 Rnd 2 Pick 3,United States,NBA 1972-1973 Players Information
Mike Price,SG,6-3,200,24,PHI,57,2,Illinois,1970 Rnd 1 Pick 17,United States,NBA 1972-1973 Players Information
Luther Rackley,C,6-10,220,26,NYK,1,3,Xavier,1969 Rnd 3 Pick 8,United States,NBA 1972-1973 Players Information
Mike Ratliff,C,6-10,230,21,KCK,58,0,Wisconsin-Eau Claire,1972 Rnd 2 Pick 15,United States,NBA 1972-1973 Players Information
Clifford Ray,FC,6-9,230,24,CHI,73,1,Oklahoma,1971 Rnd 3 Pick 5,United States,NBA 1972-1973 Players Information
Willis Reed,FC,6-9,240,30,NYK,69,8,Grambling State,1964 Rnd 2 Pick 1,United States,NBA 1972-1973 Players Information
Tom Riker,C,6-10,225,23,NYK,13,0,South Carolina,1972 Rnd 1 Pick 8,United States,NBA 1972-1973 Players Information
Pat Riley,SG,6-4,205,27,LAL,55,5,Kentucky,1967 Rnd 1 Pick 7,United States,NBA 1972-1973 Players Information
Ron Riley,PF,6-8,195,22,KCK,74,0,USC,1972 Rnd 3 Pick 8,United States,NBA 1972-1973 Players Information
Rich Rinaldi,SG,6-3,195,23,WAS,32,1,Saint Peter's,1971 Rnd 3 Pick 8,United States,NBA 1972-1973 Players Information
Mike Riordan,GF,6-4,200,27,WAS,82,4,Providence,1967 Rnd 12 Pick 5,United States,NBA 1972-1973 Players Information
Rick Roberson,FC,6-9,231,25,CLE,62,3,Cincinnati,1969 Rnd 1 Pick 15,United States,NBA 1972-1973 Players Information
Oscar Robertson,G,6-5,220,34,MIL,73,12,Cincinnati,1960 Rnd 1 Pick 1,United States,NBA 1972-1973 Players Information
Flynn Robinson,G,6-1,185,31,"LAL, WAS",44,6,Wyoming,1965 Rnd 2 Pick 7,United States,NBA 1972-1973 Players Information
Curtis Rowe,PF,6-7,225,23,DET,81,1,UCLA,1971 Rnd 1 Pick 11,United States,NBA 1972-1973 Players Information
Bob Rule,FC,6-9,220,28,"CLE, PHL",52,5,Colorado State,1967 Rnd 2 Pick 7,United States,NBA 1972-1973 Players Information
Cazzie Russell,GF,6-5,218,28,GSW,80,6,Michigan,1966 Rnd 1 Pick 1,United States,NBA 1972-1973 Players Information
Frank Russell,SG,6-3,180,23,CHI,22,0,Detroit-Mercy,1972 Rnd 3 Pick 5,United States,NBA 1972-1973 Players Information
Satch Sanders,PF,6-6,210,34,BOS,58,12,NYU,1960 Rnd 1 Pick 8,United States,NBA 1972-1973 Players Information
Frank Schade,G,6-1,170,23,KCK,9,0,Wisconsin-Eau Claire,1972 Rnd 4 Pick 6,United States,NBA 1972-1973 Players Information
Dale Schlueter,C,6-10,255,27,PHI,78,4,Colorado State,1967 Rnd 6 Pick 8,United States,NBA 1972-1973 Players Information
Charlie Scott,SG,6-5,175,24,PHX,81,1,North Carolina,1970 Rnd 7 Pick 4,United States,NBA 1972-1973 Players Information
Sam Siebert,PF,6-7,215,24,KCK,5,0,Kentucky State,1972 Rnd 2 Pick 6,United States,NBA 1972-1973 Players Information
Paul Silas,PF,6-7,225,29,BOS,80,8,Creighton,1964 Rnd 2 Pick 3,United States,NBA 1972-1973 Players Information
Jerry Sloan,GF,6-5,195,30,CHI,69,7,Evansville,1964 Rnd 3 Pick 3,United States,NBA 1972-1973 Players Information
Bill Smith,SF,6-11,220,24,POR,8,1,Syracuse,1971 Rnd 3 Pick 7,United States,NBA 1972-1973 Players Information
Bingo Smith,GF,6-5,195,27,CLE,73,3,Tulsa,1969 Rnd 1 Pick 6,United States,NBA 1972-1973 Players Information
Elmore Smith,C,7-0,250,23,BUF,76,1,Kentucky State,1971 Rnd 1 Pick 3,United States,NBA 1972-1973 Players Information
Greg Smith,SF,6-5,195,26,"HOU, POR",75,4,Western Kentucky,1968 Rnd 4 Pick 14,United States,NBA 1972-1973 Players Information
Randy Smith,GF,6-3,180,24,BUF,82,1,Buffalo State,1970 Rnd 14 Pick 2,United States,NBA 1972-1973 Players Information
Dick Snyder,GF,6-5,207,29,SEA,82,6,Davidson,1966 Rnd 2 Pick 4,United States,NBA 1972-1973 Players Information
Dave Sorenson,PF,6-8,225,24,"CLE, PHL",58,2,Ohio State,1970 Rnd 2 Pick 9,United States,NBA 1972-1973 Players Information
Bud Stallworth,GF,6-5,190,23,SEA,75,0,Kansas,1972 Rnd 1 Pick 7,United States,NBA 1972-1973 Players Information
Dave Stallworth,SF,6-7,200,31,WAS,73,5,Wichita State,1965 Rnd 1 Pick 3,United States,NBA 1972-1973 Players Information
Larry Steele,G,6-5,180,23,POR,65,1,Kentucky,1971 Rnd 3 Pick 2,United States,NBA 1972-1973 Players Information
Paul Stovall,G,6-4,215,24,PHX,23,0,Arizona State,1972 Rnd 2 Pick 9,United States,NBA 1972-1973 Players Information
Chuck Terry,SF,6-6,215,22,MIL,60,0,Long Beach State,1972 Rnd 2 Pick 16,United States,NBA 1972-1973 Players Information
Justus Thigpen,G,6-1,160,25,DET,17,0,Weber State,1969 Rnd 11 Pick 6,United States,NBA 1972-1973 Players Information
Nate Thurmond,FC,6-11,225,31,GSW,79,10,Bowling Green,1963 Rnd 1 Pick 3,United States,NBA 1972-1973 Players Information
Rudy Tomjanovich,F,6-8,218,24,HOU,81,2,Michigan,1970 Rnd 1 Pick 2,United States,NBA 1972-1973 Players Information
George Trapp,FC,6-8,205,24,ATL,77,1,Long Beach State,1971 Rnd 1 Pick 5,United States,NBA 1972-1973 Players Information
John Q. Trapp,SF,6-7,210,27,"LAL, PHL",44,4,UNLV,1968 Rnd 2 Pick 1,United States,NBA 1972-1973 Players Information
John Tresvant,PF,6-7,215,33,WAS,53,8,Seattle,1964 Rnd 5 Pick 6,United States,NBA 1972-1973 Players Information
John Tschogl,SF,6-6,206,22,ATL,10,0,UC Santa Barbara,1972 Rnd 4 Pick 13,United States,NBA 1972-1973 Players Information
Bill Turner,F,6-7,220,29,"LAL, POR",21,5,Akron,1966 Rnd 9 Pick 1,United States,NBA 1972-1973 Players Information
Wes Unseld,FC,6-7,245,26,WAS,79,4,Louisville,1968 Rnd 1 Pick 2,United States,NBA 1972-1973 Players Information
Dick Van Arsdale,GF,6-5,210,30,PHX,81,7,Indiana,1965 Rnd 2 Pick 2,United States,NBA 1972-1973 Players Information
Tom Van Arsdale,GF,6-5,202,30,"KCK, PHL",79,7,Indiana,1965 Rnd 2 Pick 3,United States,NBA 1972-1973 Players Information
Norm Van Lier,PG,6-1,173,25,CHI,80,3,St. Francis (PA),1969 Rnd 3 Pick 5,United States,NBA 1972-1973 Players Information
Neal Walk,C,6-10,220,24,PHX,81,3,Florida,1969 Rnd 1 Pick 2,United States,NBA 1972-1973 Players Information
Chet Walker,F,6-6,212,33,CHI,79,10,Bradley,1962 Rnd 2 Pick 5,United States,NBA 1972-1973 Players Information
Jimmy Walker,SG,6-3,195,28,HOU,81,5,Providence,1967 Rnd 1 Pick 1,United States,NBA 1972-1973 Players Information
Cornell Warner,FC,6-9,220,24,"BUF, CLE",72,2,Jackson State,1970 Rnd 2 Pick 7,United States,NBA 1972-1973 Players Information
John Warren,G,6-3,180,25,CLE,40,3,St. John's,1969 Rnd 1 Pick 11,United States,NBA 1972-1973 Players Information
Jim Washington,PF,6-6,210,29,ATL,75,7,Villanova,1965 Rnd 1 Pick 6,United States,NBA 1972-1973 Players Information
Bob Weiss,SG,6-2,180,30,CHI,82,7,Penn State,1965 Rnd 3 Pick 5,United States,NBA 1972-1973 Players Information
Walt Wesley,C,6-11,220,28,"CLE, PHX",54,6,Kansas,1966 Rnd 1 Pick 6,United States,NBA 1972-1973 Players Information
Jerry West,SG,6-2,185,34,LAL,69,12,West Virginia,1960 Rnd 1 Pick 2,United States,NBA 1972-1973 Players Information
Paul Westphal,G,6-4,195,22,BOS,59,0,USC,1972 Rnd 1 Pick 10,United States,NBA 1972-1973 Players Information
John Wetzel,GF,6-5,190,28,ATL,28,3,Virginia Tech,1966 Rnd 8 Pick 7,United States,NBA 1972-1973 Players Information
Jo Jo White,G,6-3,190,26,BOS,82,3,Kansas,1969 Rnd 1 Pick 9,United States,NBA 1972-1973 Players Information
Sidney Wicks,FC,6-8,225,23,POR,80,1,UCLA,1971 Rnd 1 Pick 2,United States,NBA 1972-1973 Players Information
