Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Tom Workman,WAS,1,2.0,0,0,1,0.0,-,-,-,0,0,0.0,-,-,1,0,-,-,-,0,NBA 1968-1969 Playoffs Players Statistic
Jiff Wilson,PHI,5,45.0,3,0,7,0.0,-,-,-,3,4,0.75,-,-,18,8,-,-,-,9,NBA 1968-1969 Playoffs Players Statistic
Ron Williams,GSW,4,42.0,24,10,26,0.385,-,-,-,4,4,1.0,-,-,4,3,-,-,-,4,NBA 1968-1969 Playoffs Players Statistic
Art Williams,SDR,6,102.0,27,12,25,0.48,-,-,-,3,7,0.429,-,-,17,32,-,-,-,15,NBA 1968-1969 Playoffs Players Statistic
Jerry West,LAL,18,757.0,556,196,423,0.463,-,-,-,164,204,0.804,-,-,71,135,-,-,-,52,NBA 1968-1969 Playoffs Players Statistic
Chet Walker,PHI,4,109.0,54,23,43,0.535,-,-,-,8,12,0.667,-,-,23,8,-,-,-,5,NBA 1968-1969 Playoffs Players Statistic
Wes Unseld,WAS,4,165.0,75,30,57,0.526,-,-,-,15,19,0.789,-,-,74,5,-,-,-,14,NBA 1968-1969 Playoffs Players Statistic
Bill Turner,GSW,6,96.0,33,13,35,0.371,-,-,-,7,11,0.636,-,-,25,7,-,-,-,14,NBA 1968-1969 Playoffs Players Statistic
Nate Thurmond,GSW,6,263.0,100,40,102,0.392,-,-,-,20,34,0.588,-,-,117,28,-,-,-,18,NBA 1968-1969 Playoffs Players Statistic
Paul Silas,ATL,11,258.0,61,21,58,0.362,-,-,-,19,37,0.514,-,-,92,21,-,-,-,32,NBA 1968-1969 Playoffs Players Statistic
Larry Siegfried,BOS,18,392.0,199,72,172,0.419,-,-,-,55,70,0.786,-,-,38,46,-,-,-,60,NBA 1968-1969 Playoffs Players Statistic
Ray Scott,WAS,4,137.0,53,23,52,0.442,-,-,-,7,8,0.875,-,-,32,4,-,-,-,16,NBA 1968-1969 Playoffs Players Statistic
Dale Schlueter,GSW,3,25.0,13,3,9,0.333,-,-,-,7,15,0.467,-,-,22,1,-,-,-,4,NBA 1968-1969 Playoffs Players Statistic
Satch Sanders,BOS,15,197.0,87,32,73,0.438,-,-,-,23,31,0.742,-,-,48,7,-,-,-,40,NBA 1968-1969 Playoffs Players Statistic
Cazzie Russell,NYK,5,36.0,12,5,21,0.238,-,-,-,2,2,1.0,-,-,5,1,-,-,-,4,NBA 1968-1969 Playoffs Players Statistic
Bill Russell,BOS,18,829.0,195,77,182,0.423,-,-,-,41,81,0.506,-,-,369,98,-,-,-,65,NBA 1968-1969 Playoffs Players Statistic
Mike Riordan,NYK,10,108.0,52,20,39,0.513,-,-,-,12,16,0.75,-,-,17,3,-,-,-,27,NBA 1968-1969 Playoffs Players Statistic
Pat Riley,SDR,5,76.0,37,16,37,0.432,-,-,-,5,6,0.833,-,-,11,2,-,-,-,13,NBA 1968-1969 Playoffs Players Statistic
Willis Reed,NYK,10,429.0,257,101,198,0.51,-,-,-,55,70,0.786,-,-,141,19,-,-,-,40,NBA 1968-1969 Playoffs Players Statistic
Bob Quick,WAS,2,9.0,4,2,3,0.667,-,-,-,0,2,0.0,-,-,1,0,-,-,-,1,NBA 1968-1969 Playoffs Players Statistic
Barry Orms,WAS,3,10.0,0,0,0,0.0,-,-,-,0,0,0.0,-,-,1,0,-,-,-,2,NBA 1968-1969 Playoffs Players Statistic
Don Ohl,ATL,11,194.0,73,30,86,0.349,-,-,-,13,22,0.591,-,-,13,16,-,-,-,25,NBA 1968-1969 Playoffs Players Statistic
Don Nelson,BOS,18,348.0,224,87,168,0.518,-,-,-,50,60,0.833,-,-,83,21,-,-,-,51,NBA 1968-1969 Playoffs Players Statistic
Jeff Mullins,GSW,6,180.0,86,39,96,0.406,-,-,-,8,11,0.727,-,-,18,23,-,-,-,16,NBA 1968-1969 Playoffs Players Statistic
Earl Monroe,WAS,4,171.0,113,44,114,0.386,-,-,-,25,31,0.806,-,-,21,16,-,-,-,10,NBA 1968-1969 Playoffs Players Statistic
Don May,NYK,9,88.0,25,9,30,0.3,-,-,-,7,9,0.778,-,-,23,8,-,-,-,7,NBA 1968-1969 Playoffs Players Statistic
Jack Marin,WAS,4,153.0,55,24,51,0.471,-,-,-,7,11,0.636,-,-,18,12,-,-,-,13,NBA 1968-1969 Playoffs Players Statistic
Ed Manning,WAS,4,63.0,14,7,18,0.389,-,-,-,0,0,0.0,-,-,23,1,-,-,-,11,NBA 1968-1969 Playoffs Players Statistic
Kevin Loughery,WAS,4,173.0,81,29,79,0.367,-,-,-,23,35,0.657,-,-,18,21,-,-,-,16,NBA 1968-1969 Playoffs Players Statistic
Bobby Lewis,GSW,5,59.0,23,11,28,0.393,-,-,-,1,3,0.333,-,-,5,6,-,-,-,12,NBA 1968-1969 Playoffs Players Statistic
Clyde Lee,GSW,6,129.0,27,9,33,0.273,-,-,-,9,11,0.818,-,-,43,5,-,-,-,14,NBA 1968-1969 Playoffs Players Statistic
Rudy LaRusso,GSW,6,215.0,109,34,90,0.378,-,-,-,41,53,0.774,-,-,51,15,-,-,-,23,NBA 1968-1969 Playoffs Players Statistic
Stu Lantz,SDR,6,208.0,81,30,69,0.435,-,-,-,21,27,0.778,-,-,21,10,-,-,-,22,NBA 1968-1969 Playoffs Players Statistic
Don Kojis,SDR,6,232.0,121,48,109,0.44,-,-,-,25,31,0.806,-,-,51,21,-,-,-,22,NBA 1968-1969 Playoffs Players Statistic
Jim King,GSW,6,142.0,72,29,78,0.372,-,-,-,14,18,0.778,-,-,25,17,-,-,-,10,NBA 1968-1969 Playoffs Players Statistic
Toby Kimball,SDR,6,197.0,59,23,53,0.434,-,-,-,13,25,0.52,-,-,74,4,-,-,-,17,NBA 1968-1969 Playoffs Players Statistic
Wali Jones,PHI,5,103.0,32,12,45,0.267,-,-,-,8,10,0.8,-,-,16,9,-,-,-,17,NBA 1968-1969 Playoffs Players Statistic
Sam Jones,BOS,18,514.0,303,124,296,0.419,-,-,-,55,69,0.797,-,-,58,37,-,-,-,45,NBA 1968-1969 Playoffs Players Statistic
Rich Johnson,BOS,2,4.0,2,1,1,1.0,-,-,-,0,0,0.0,-,-,2,0,-,-,-,0,NBA 1968-1969 Playoffs Players Statistic
Darrall Imhoff,PHI,5,191.0,91,33,66,0.5,-,-,-,25,38,0.658,-,-,82,12,-,-,-,24,NBA 1968-1969 Playoffs Players Statistic
Lou Hudson,ATL,11,424.0,242,101,216,0.468,-,-,-,40,52,0.769,-,-,59,32,-,-,-,43,NBA 1968-1969 Playoffs Players Statistic
Bailey Howell,BOS,18,551.0,270,112,229,0.489,-,-,-,46,64,0.719,-,-,118,19,-,-,-,84,NBA 1968-1969 Playoffs Players Statistic
Bill Hosket,NYK,4,22.0,6,3,6,0.5,-,-,-,0,1,0.0,-,-,7,2,-,-,-,3,NBA 1968-1969 Playoffs Players Statistic
Bill Hewitt,LAL,15,412.0,140,61,151,0.404,-,-,-,18,29,0.621,-,-,78,17,-,-,-,40,NBA 1968-1969 Playoffs Players Statistic
Elvin Hayes,SDR,6,278.0,155,60,114,0.526,-,-,-,35,53,0.66,-,-,83,5,-,-,-,21,NBA 1968-1969 Playoffs Players Statistic
Tom Hawkins,LAL,14,180.0,55,24,50,0.48,-,-,-,7,18,0.389,-,-,40,7,-,-,-,32,NBA 1968-1969 Playoffs Players Statistic
John Havlicek,BOS,18,850.0,458,170,382,0.445,-,-,-,118,138,0.855,-,-,179,100,-,-,-,58,NBA 1968-1969 Playoffs Players Statistic
Skip Harlicka,ATL,1,1.0,0,0,0,0.0,-,-,-,0,0,0.0,-,-,0,0,-,-,-,1,NBA 1968-1969 Playoffs Players Statistic
Shaler Halimon,PHI,1,2.0,2,1,2,0.5,-,-,-,0,0,0.0,-,-,0,0,-,-,-,0,NBA 1968-1969 Playoffs Players Statistic
Matt Guokas,PHI,5,100.0,26,11,27,0.407,-,-,-,4,5,0.8,-,-,12,8,-,-,-,12,NBA 1968-1969 Playoffs Players Statistic
Richie Guerin,ATL,3,32.0,3,1,4,0.25,-,-,-,1,2,0.5,-,-,5,7,-,-,-,8,NBA 1968-1969 Playoffs Players Statistic
Hal Greer,PHI,5,204.0,80,26,81,0.321,-,-,-,28,36,0.778,-,-,30,23,-,-,-,23,NBA 1968-1969 Playoffs Players Statistic
Johnny Green,PHI,5,44.0,23,9,16,0.563,-,-,-,5,9,0.556,-,-,14,1,-,-,-,12,NBA 1968-1969 Playoffs Players Statistic
Mal Graham,BOS,2,3.0,0,0,2,0.0,-,-,-,0,0,0.0,-,-,0,1,-,-,-,0,NBA 1968-1969 Playoffs Players Statistic
Walt Frazier,NYK,10,415.0,212,89,177,0.503,-,-,-,34,57,0.596,-,-,74,91,-,-,-,30,NBA 1968-1969 Playoffs Players Statistic
Hank Finkel,SDR,2,12.0,0,0,3,0.0,-,-,-,0,0,0.0,-,-,7,0,-,-,-,3,NBA 1968-1969 Playoffs Players Statistic
Keith Erickson,LAL,18,446.0,127,56,142,0.394,-,-,-,15,25,0.6,-,-,86,40,-,-,-,64,NBA 1968-1969 Playoffs Players Statistic
Leroy Ellis,WAS,4,67.0,19,8,16,0.5,-,-,-,3,5,0.6,-,-,18,2,-,-,-,8,NBA 1968-1969 Playoffs Players Statistic
Joe Ellis,GSW,6,161.0,62,23,79,0.291,-,-,-,16,25,0.64,-,-,51,3,-,-,-,22,NBA 1968-1969 Playoffs Players Statistic
Johnny Egan,LAL,18,571.0,251,94,217,0.433,-,-,-,63,80,0.788,-,-,44,70,-,-,-,55,NBA 1968-1969 Playoffs Players Statistic
Dave DeBusschere,NYK,10,419.0,163,61,174,0.351,-,-,-,41,50,0.82,-,-,148,33,-,-,-,43,NBA 1968-1969 Playoffs Players Statistic
