Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Dave Wohl,HOU,75,1722.0,485.0,203.0,462.0,0.439,-,-,-,79,106,0.745,26,86,112.0,340,75,9,-,184,NBA 1974-1975 Regular_Season Players Statistic
Luke Witte,CLE,39,271.0,85.0,33.0,96.0,0.344,-,-,-,19,31,0.613,38,54,92.0,15,4,22,-,42,NBA 1974-1975 Regular_Season Players Statistic
Brian Winters,LAL,68,1516.0,794.0,359.0,810.0,0.443,-,-,-,76,92,0.826,39,99,138.0,195,74,18,-,168,NBA 1974-1975 Regular_Season Players Statistic
Hawthorne Wingo,NYK,82,1686.0,607.0,233.0,506.0,0.46,-,-,-,141,187,0.754,163,293,456.0,84,48,35,-,215,NBA 1974-1975 Regular_Season Players Statistic
Lee Winfield,BUF,68,1259.0,377.0,164.0,312.0,0.526,-,-,-,49,68,0.721,45,81,126.0,134,43,30,-,106,NBA 1974-1975 Regular_Season Players Statistic
Bobby Wilson,CHI,48,425.0,276.0,115.0,225.0,0.511,-,-,-,46,58,0.793,18,34,52.0,36,22,1,-,54,NBA 1974-1975 Regular_Season Players Statistic
Ron Williams,MIL,46,526.0,148.0,62.0,165.0,0.376,-,-,-,24,29,0.828,10,33,43.0,71,23,2,-,70,NBA 1974-1975 Regular_Season Players Statistic
Nate Williams,NOJ,85,1945.0,1.129,474.0,988.0,0.48,-,-,-,181,220,0.823,102,235,337.0,145,97,30,-,251,NBA 1974-1975 Regular_Season Players Statistic
Earl Williams,PHX,79,1040.0,371.0,163.0,394.0,0.414,-,-,-,45,103,0.437,156,300,456.0,95,28,32,-,146,NBA 1974-1975 Regular_Season Players Statistic
Jamaal Wilkes,GSW,82,2515.0,1.164,502.0,1.135,0.442,-,-,-,160,218,0.734,203,468,671.0,183,107,22,-,222,NBA 1974-1975 Regular_Season Players Statistic
Lenny Wilkens,POR,65,1161.0,420.0,134.0,305.0,0.439,-,-,-,152,198,0.768,38,82,120.0,235,77,9,-,96,NBA 1974-1975 Regular_Season Players Statistic
Sidney Wicks,POR,82,3162.0,1.778,692.0,1.391,0.497,-,-,-,394,558,0.706,231,646,877.0,287,108,80,-,289,NBA 1974-1975 Regular_Season Players Statistic
Jo Jo White,BOS,82,3220.0,1.502,658.0,1.44,0.457,-,-,-,186,223,0.834,84,227,311.0,458,128,17,-,207,NBA 1974-1975 Regular_Season Players Statistic
