Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Zeke Zawoluk,PHI,71,1795.0,592.0,203,540.0,0.376,-,-,-,186,230,0.809,-,-,330.0,99,-,-,-,220,NBA 1953-1954 Regular_Season Players Statistic
Max Zaslofsky,FWP,65,1881.0,811.0,278,756.0,0.368,-,-,-,255,357,0.714,-,-,160.0,154,-,-,-,142,NBA 1953-1954 Regular_Season Players Statistic
George Yardley,FWP,63,1489.0,564.0,209,492.0,0.425,-,-,-,146,205,0.712,-,-,407.0,99,-,-,-,166,NBA 1953-1954 Regular_Season Players Statistic
Mark Workman,BAL,14,151.0,56.0,25,60.0,0.417,-,-,-,6,10,0.6,-,-,37.0,7,-,-,-,31,NBA 1953-1954 Regular_Season Players Statistic
Bobby Wanzer,ROR,72,2538.0,958.0,322,835.0,0.386,-,-,-,314,428,0.734,-,-,392.0,254,-,-,-,171,NBA 1953-1954 Regular_Season Players Statistic
Isaac Walthour,MIL,4,30.0,2.0,1,6.0,0.167,-,-,-,0,0,0.0,-,-,1.0,2,-,-,-,6,NBA 1953-1954 Regular_Season Players Statistic
Paul Walther,PHI,64,2067.0,421.0,138,392.0,0.352,-,-,-,145,206,0.704,-,-,257.0,220,-,-,-,199,NBA 1953-1954 Regular_Season Players Statistic
Ernie Vandeweghe,NYK,15,271.0,99.0,37,103.0,0.359,-,-,-,25,31,0.806,-,-,20.0,29,-,-,-,38,NBA 1953-1954 Regular_Season Players Statistic
Hal Uplinger,BAL,23,268.0,86.0,33,94.0,0.351,-,-,-,20,22,0.909,-,-,31.0,26,-,-,-,42,NBA 1953-1954 Regular_Season Players Statistic
Bill Tosheff,MIL,71,1825.0,492.0,168,578.0,0.291,-,-,-,156,210,0.743,-,-,163.0,196,-,-,-,207,NBA 1953-1954 Regular_Season Players Statistic
