Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Jiff Wilson,CHI,55,573.0,228,85,234,0.363,-,-,-,58,86,0.674,-,-,206,15,-,-,-,92,NBA 1966-1967 Regular_Season Players Statistic
Lenny Wilkens,STH,78,"2,974.0","1,355",448,"1,036",0.432,-,-,-,459,583,0.787,-,-,412,442,-,-,-,280,NBA 1966-1967 Regular_Season Players Statistic
Jerry West,LAL,66,"2,670.0","1,892",645,"1,389",0.464,-,-,-,602,686,0.878,-,-,392,447,-,-,-,160,NBA 1966-1967 Regular_Season Players Statistic
Walt Wesley,CIN,64,909.0,314,131,333,0.393,-,-,-,52,123,0.423,-,-,329,19,-,-,-,161,NBA 1966-1967 Regular_Season Players Statistic
Bob Weiss,PHI,6,29.0,12,5,10,0.5,-,-,-,2,5,0.4,-,-,3,10,-,-,-,8,NBA 1966-1967 Regular_Season Players Statistic
Ronnie Watts,BOS,27,89.0,38,11,44,0.25,-,-,-,16,23,0.696,-,-,38,1,-,-,-,16,NBA 1966-1967 Regular_Season Players Statistic
Jim Washington,CHI,77,"1,475.0",592,252,604,0.417,-,-,-,88,159,0.553,-,-,468,56,-,-,-,181,NBA 1966-1967 Regular_Season Players Statistic
Bob Warlick,GSW,12,65.0,36,15,52,0.288,-,-,-,6,11,0.545,-,-,20,10,-,-,-,4,NBA 1966-1967 Regular_Season Players Statistic
Ben Warley,WAS,62,"1,037.0",384,125,312,0.401,-,-,-,134,170,0.788,-,-,325,51,-,-,-,176,NBA 1966-1967 Regular_Season Players Statistic
Jim Ware,CIN,33,201.0,70,30,97,0.309,-,-,-,10,17,0.588,-,-,69,6,-,-,-,35,NBA 1966-1967 Regular_Season Players Statistic
Gerry Ward,CHI,76,"1,042.0",321,117,307,0.381,-,-,-,87,138,0.63,-,-,179,130,-,-,-,169,NBA 1966-1967 Regular_Season Players Statistic
Chet Walker,PHI,81,"2,691.0","1,567",561,"1,150",0.488,-,-,-,445,581,0.766,-,-,660,188,-,-,-,232,NBA 1966-1967 Regular_Season Players Statistic
