Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Tim Young,GSW,25,137.0,54.0,13,39.0,0.333,0,0,0.0,28,36,0.778,13,22,35.0,5,2,1,9,18,NBA 1999-2000 Regular_Season Players Statistic
Lorenzen Wright,ATL,75,"1,205.0",448.0,180,361.0,0.499,1,3,0.333,87,135,0.644,117,188,305.0,21,29,40,66,203,NBA 1999-2000 Regular_Season Players Statistic
Metta World Peace,CHI,72,"2,238.0",866.0,309,759.0,0.407,60,191,0.314,188,279,0.674,62,246,308.0,202,119,39,166,159,NBA 1999-2000 Regular_Season Players Statistic
Haywoode Workman,TOR,36,350.0,86.0,31,90.0,0.344,14,43,0.326,10,15,0.667,1,25,26.0,61,20,0,18,37,NBA 1999-2000 Regular_Season Players Statistic
David Wingate,NYK,7,32.0,2.0,1,9.0,0.111,0,0,0.0,0,0,0.0,1,1,2.0,3,1,2,2,7,NBA 1999-2000 Regular_Season Players Statistic
Dedric Willoughby,CHI,25,508.0,190.0,61,179.0,0.341,29,98,0.296,39,51,0.765,11,40,51.0,66,23,2,37,32,NBA 1999-2000 Regular_Season Players Statistic
Kevin Willis,TOR,79,"1,679.0",604.0,236,569.0,0.415,1,3,0.333,131,164,0.799,201,281,482.0,49,36,48,98,256,NBA 1999-2000 Regular_Season Players Statistic
Corliss Williamson,SAC,76,"1,707.0",785.0,311,622.0,0.5,0,0,0.0,163,212,0.769,122,168,290.0,82,38,19,110,192,NBA 1999-2000 Regular_Season Players Statistic
Walt Williams,HOU,76,"1,859.0",827.0,312,681.0,0.458,102,261,0.391,101,123,0.821,69,237,306.0,157,49,44,113,190,NBA 1999-2000 Regular_Season Players Statistic
Shammond Williams,SEA,43,517.0,225.0,84,225.0,0.373,24,81,0.296,33,51,0.647,12,40,52.0,78,18,0,40,39,NBA 1999-2000 Regular_Season Players Statistic
Scott Williams,MIL,68,"1,488.0",520.0,213,426.0,0.5,0,0,0.0,94,129,0.729,177,271,448.0,28,40,66,65,230,NBA 1999-2000 Regular_Season Players Statistic
Monty Williams,ORL,75,"1,501.0",651.0,263,538.0,0.489,2,5,0.4,123,166,0.741,96,154,250.0,106,46,17,109,187,NBA 1999-2000 Regular_Season Players Statistic
Lorenzo Williams,WAS,8,76.0,14.0,7,9.0,0.778,0,0,0.0,0,0,0.0,12,13,25.0,1,3,6,3,13,NBA 1999-2000 Regular_Season Players Statistic
Jerome Williams,DET,82,"2,102.0",689.0,257,456.0,0.564,0,3,0.0,175,284,0.616,277,512,789.0,68,95,21,105,196,NBA 1999-2000 Regular_Season Players Statistic
Jason Williams,SAC,81,"2,759.0",999.0,363,973.0,0.373,145,505,0.287,128,170,0.753,22,208,230.0,589,117,8,296,140,NBA 1999-2000 Regular_Season Players Statistic
Eric Williams,BOS,68,"1,378.0",489.0,165,386.0,0.427,25,72,0.347,134,169,0.793,55,101,156.0,93,44,16,66,165,NBA 1999-2000 Regular_Season Players Statistic
Alvin Williams,TOR,55,779.0,292.0,114,287.0,0.397,16,55,0.291,48,65,0.738,27,58,85.0,126,34,11,47,78,NBA 1999-2000 Regular_Season Players Statistic
Aaron Williams,WAS,81,"1,545.0",616.0,235,450.0,0.522,0,3,0.0,146,201,0.726,159,250,409.0,58,41,92,80,234,NBA 1999-2000 Regular_Season Players Statistic
Chris Whitney,WAS,82,"1,627.0",642.0,217,521.0,0.417,96,255,0.376,112,132,0.848,20,114,134.0,313,55,5,107,166,NBA 1999-2000 Regular_Season Players Statistic
Jahidi White,WAS,80,"1,537.0",569.0,228,450.0,0.507,0,0,0.0,113,211,0.536,202,351,553.0,15,31,83,94,234,NBA 1999-2000 Regular_Season Players Statistic
Mark West,PHX,22,127.0,15.0,5,12.0,0.417,0,0,0.0,5,8,0.625,6,25,31.0,2,2,4,6,23,NBA 1999-2000 Regular_Season Players Statistic
Doug West,VAN,38,581.0,152.0,59,145.0,0.407,0,3,0.0,34,40,0.85,18,53,71.0,43,12,8,19,80,NBA 1999-2000 Regular_Season Players Statistic
David Wesley,CHA,82,"2,760.0",1.116,407,955.0,0.426,88,248,0.355,214,275,0.778,39,186,225.0,463,109,11,159,186,NBA 1999-2000 Regular_Season Players Statistic
Bill Wennington,SAC,7,57.0,14.0,6,19.0,0.316,0,0,0.0,2,2,1.0,5,14,19.0,1,2,2,1,13,NBA 1999-2000 Regular_Season Players Statistic
Bonzi Wells,POR,66,"1,172.0",580.0,236,480.0,0.492,20,53,0.377,88,129,0.682,78,104,182.0,97,69,12,97,153,NBA 1999-2000 Regular_Season Players Statistic
Chris Webber,SAC,75,"2,880.0",1.834,748,1.548,0.483,27,95,0.284,311,414,0.751,189,598,787.0,345,120,128,218,264,NBA 1999-2000 Regular_Season Players Statistic
Clarence Weatherspoon,MIA,78,"1,615.0",565.0,215,419.0,0.513,0,0,0.0,135,183,0.738,128,321,449.0,93,51,49,100,165,NBA 1999-2000 Regular_Season Players Statistic
Charlie Ward,NYK,72,"1,985.0",528.0,189,447.0,0.423,102,264,0.386,48,58,0.828,22,206,228.0,300,95,16,102,176,NBA 1999-2000 Regular_Season Players Statistic
Rex Walters,MIA,33,389.0,93.0,38,91.0,0.418,5,20,0.25,12,16,0.75,8,28,36.0,65,6,0,29,44,NBA 1999-2000 Regular_Season Players Statistic
Rasheed Wallace,POR,81,"2,836.0",1.325,542,1.045,0.519,8,50,0.16,233,331,0.704,129,437,566.0,142,87,107,157,216,NBA 1999-2000 Regular_Season Players Statistic
John Wallace,NYK,60,799.0,392.0,155,332.0,0.467,0,3,0.0,82,102,0.804,42,93,135.0,22,10,14,63,103,NBA 1999-2000 Regular_Season Players Statistic
Ben Wallace,ORL,81,"1,959.0",390.0,168,334.0,0.503,0,0,0.0,54,114,0.474,211,454,665.0,67,72,130,67,162,NBA 1999-2000 Regular_Season Players Statistic
Samaki Walker,SAS,71,980.0,360.0,137,305.0,0.449,0,0,0.0,86,126,0.683,77,195,272.0,38,10,35,64,108,NBA 1999-2000 Regular_Season Players Statistic
Antoine Walker,BOS,82,"3,003.0",1.68,648,1.506,0.43,73,285,0.256,311,445,0.699,199,453,652.0,305,117,32,259,263,NBA 1999-2000 Regular_Season Players Statistic
Fred Vinson,SEA,8,40.0,13.0,5,17.0,0.294,2,7,0.286,1,2,0.5,0,1,1.0,0,3,0,4,2,NBA 1999-2000 Regular_Season Players Statistic
Loy Vaught,DET,43,292.0,75.0,32,89.0,0.36,0,3,0.0,11,16,0.688,26,65,91.0,11,6,4,11,45,NBA 1999-2000 Regular_Season Players Statistic
Jacque Vaughn,UTA,78,884.0,289.0,109,262.0,0.416,14,34,0.412,57,76,0.75,11,54,65.0,121,32,0,77,92,NBA 1999-2000 Regular_Season Players Statistic
Keith Van Horn,NJN,80,"2,782.0",1.535,559,1.257,0.445,84,228,0.368,333,393,0.847,200,476,676.0,158,64,60,245,258,NBA 1999-2000 Regular_Season Players Statistic
Nick Van Exel,DEN,79,"2,950.0",1.275,473,1.213,0.39,133,401,0.332,196,240,0.817,34,277,311.0,714,68,11,221,148,NBA 1999-2000 Regular_Season Players Statistic
Wayne Turner,BOS,3,41.0,4.0,1,6.0,0.167,0,0,0.0,2,6,0.333,1,2,3.0,5,0,0,3,4,NBA 1999-2000 Regular_Season Players Statistic
Mirsad Turkcan,MIL,17,90.0,33.0,14,38.0,0.368,0,6,0.0,5,8,0.625,13,20,33.0,5,3,1,8,14,NBA 1999-2000 Regular_Season Players Statistic
Gary Trent,DAL,11,301.0,151.0,70,142.0,0.493,0,2,0.0,11,21,0.524,20,32,52.0,22,8,3,25,28,NBA 1999-2000 Regular_Season Players Statistic
