Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
George Yardley,FWP,10,406.0,230,77,183,0.421,-,-,-,76,98,0.776,-,-,139,26,-,-,-,25,NBA 1955-1956 Playoffs Players Statistic
Jim Tucker,SYR,6,72.0,32,13,34,0.382,-,-,-,6,8,0.75,-,-,25,2,-,-,-,15,NBA 1955-1956 Playoffs Players Statistic
Jack Stephens,STH,7,116.0,39,12,41,0.293,-,-,-,15,25,0.6,-,-,23,9,-,-,-,9,NBA 1955-1956 Playoffs Players Statistic
Odie Spears,FWP,10,177.0,53,20,62,0.323,-,-,-,13,23,0.565,-,-,29,14,-,-,-,33,NBA 1955-1956 Playoffs Players Statistic
Whitey Skoog,MIN,3,90.0,29,13,31,0.419,-,-,-,3,11,0.273,-,-,18,18,-,-,-,11,NBA 1955-1956 Playoffs Players Statistic
Bill Sharman,BOS,3,119.0,52,18,46,0.391,-,-,-,16,17,0.941,-,-,7,12,-,-,-,7,NBA 1955-1956 Playoffs Players Statistic
Charlie Share,STH,8,231.0,103,36,73,0.493,-,-,-,31,48,0.646,-,-,73,13,-,-,-,41,NBA 1955-1956 Playoffs Players Statistic
Paul Seymour,SYR,7,153.0,47,16,55,0.291,-,-,-,15,20,0.75,-,-,11,18,-,-,-,11,NBA 1955-1956 Playoffs Players Statistic
Dick Schnittker,MIN,3,87.0,43,13,23,0.565,-,-,-,17,20,0.85,-,-,15,5,-,-,-,14,NBA 1955-1956 Playoffs Players Statistic
Dolph Schayes,SYR,8,310.0,177,52,142,0.366,-,-,-,73,83,0.88,-,-,111,27,-,-,-,27,NBA 1955-1956 Playoffs Players Statistic
Bob Schafer,STH,4,39.0,11,3,20,0.15,-,-,-,5,6,0.833,-,-,9,1,-,-,-,8,NBA 1955-1956 Playoffs Players Statistic
Red Rocha,SYR,8,189.0,68,23,68,0.338,-,-,-,22,26,0.846,-,-,52,15,-,-,-,37,NBA 1955-1956 Playoffs Players Statistic
Arnie Risen,BOS,3,88.0,37,12,34,0.353,-,-,-,13,18,0.722,-,-,44,2,-,-,-,15,NBA 1955-1956 Playoffs Players Statistic
Andy Phillip,FWP,10,173.0,29,9,27,0.333,-,-,-,11,25,0.44,-,-,26,35,-,-,-,16,NBA 1955-1956 Playoffs Players Statistic
Bob Pettit,STH,8,274.0,153,47,128,0.367,-,-,-,59,70,0.843,-,-,84,18,-,-,-,20,NBA 1955-1956 Playoffs Players Statistic
Med Park,STH,6,88.0,38,7,30,0.233,-,-,-,24,33,0.727,-,-,17,11,-,-,-,19,NBA 1955-1956 Playoffs Players Statistic
Togo Palazzi,BOS,2,7.0,2,1,5,0.2,-,-,-,0,0,0.0,-,-,2,0,-,-,-,1,NBA 1955-1956 Playoffs Players Statistic
Chuck Noble,FWP,10,261.0,74,29,92,0.315,-,-,-,16,17,0.941,-,-,30,41,-,-,-,30,NBA 1955-1956 Playoffs Players Statistic
Jack Nichols,BOS,3,100.0,41,16,43,0.372,-,-,-,9,10,0.9,-,-,36,10,-,-,-,13,NBA 1955-1956 Playoffs Players Statistic
Red Morrison,BOS,3,23.0,4,2,7,0.286,-,-,-,0,4,0.0,-,-,11,0,-,-,-,5,NBA 1955-1956 Playoffs Players Statistic
Jackie Moore,PHI,8,52.0,18,8,20,0.4,-,-,-,2,6,0.333,-,-,17,2,-,-,-,14,NBA 1955-1956 Playoffs Players Statistic
Vern Mikkelsen,MIN,3,90.0,40,11,26,0.423,-,-,-,18,20,0.9,-,-,17,2,-,-,-,14,NBA 1955-1956 Playoffs Players Statistic
George Mikan,MIN,3,60.0,36,13,35,0.371,-,-,-,10,13,0.769,-,-,28,5,-,-,-,14,NBA 1955-1956 Playoffs Players Statistic
Chuck Mencel,MIN,3,52.0,26,10,19,0.526,-,-,-,6,7,0.857,-,-,5,8,-,-,-,4,NBA 1955-1956 Playoffs Players Statistic
Jack McMahon,STH,8,162.0,43,19,55,0.345,-,-,-,5,11,0.455,-,-,9,15,-,-,-,18,NBA 1955-1956 Playoffs Players Statistic
Slater Martin,MIN,3,121.0,54,17,37,0.459,-,-,-,20,24,0.833,-,-,7,15,-,-,-,9,NBA 1955-1956 Playoffs Players Statistic
Ed Macauley,BOS,3,73.0,31,12,30,0.4,-,-,-,7,11,0.636,-,-,15,5,-,-,-,6,NBA 1955-1956 Playoffs Players Statistic
Clyde Lovellette,MIN,3,69.0,57,19,39,0.487,-,-,-,19,32,0.594,-,-,25,6,-,-,-,13,NBA 1955-1956 Playoffs Players Statistic
Jim Loscutoff,BOS,3,89.0,29,11,31,0.355,-,-,-,7,9,0.778,-,-,26,4,-,-,-,8,NBA 1955-1956 Playoffs Players Statistic
Earl Lloyd,SYR,8,172.0,65,26,81,0.321,-,-,-,13,14,0.929,-,-,43,7,-,-,-,37,NBA 1955-1956 Playoffs Players Statistic
George King,SYR,8,317.0,116,39,108,0.361,-,-,-,38,48,0.792,-,-,47,60,-,-,-,16,NBA 1955-1956 Playoffs Players Statistic
Red Kerr,SYR,8,213.0,89,37,77,0.481,-,-,-,15,33,0.455,-,-,68,10,-,-,-,23,NBA 1955-1956 Playoffs Players Statistic
Billy Kenville,SYR,8,128.0,48,16,45,0.356,-,-,-,16,23,0.696,-,-,17,14,-,-,-,21,NBA 1955-1956 Playoffs Players Statistic
Ed Kalafat,MIN,3,55.0,33,9,21,0.429,-,-,-,15,19,0.789,-,-,21,2,-,-,-,13,NBA 1955-1956 Playoffs Players Statistic
Neil Johnston,PHI,10,397.0,203,69,169,0.408,-,-,-,65,92,0.707,-,-,143,51,-,-,-,41,NBA 1955-1956 Playoffs Players Statistic
Mel Hutchins,FWP,10,377.0,93,34,112,0.304,-,-,-,25,41,0.61,-,-,88,23,-,-,-,27,NBA 1955-1956 Playoffs Players Statistic
Bob Houbregs,FWP,10,217.0,103,36,78,0.462,-,-,-,31,44,0.705,-,-,67,14,-,-,-,21,NBA 1955-1956 Playoffs Players Statistic
Lew Hitch,MIN,3,54.0,15,4,13,0.308,-,-,-,7,10,0.7,-,-,15,2,-,-,-,7,NBA 1955-1956 Playoffs Players Statistic
Larry Hennessy,PHI,3,11.0,0,0,9,0.0,-,-,-,0,0,0.0,-,-,1,2,-,-,-,1,NBA 1955-1956 Playoffs Players Statistic
Dick Hemric,BOS,3,54.0,19,5,24,0.208,-,-,-,9,16,0.563,-,-,22,1,-,-,-,7,NBA 1955-1956 Playoffs Players Statistic
Bob Harrison,STH,8,256.0,66,27,75,0.36,-,-,-,12,19,0.632,-,-,24,29,-,-,-,27,NBA 1955-1956 Playoffs Players Statistic
Alex Hannum,STH,8,159.0,61,21,66,0.318,-,-,-,19,35,0.543,-,-,29,10,-,-,-,36,NBA 1955-1956 Playoffs Players Statistic
Joe Graboski,PHI,10,313.0,132,53,154,0.344,-,-,-,26,35,0.743,-,-,94,27,-,-,-,37,NBA 1955-1956 Playoffs Players Statistic
Tom Gola,PHI,10,360.0,123,38,107,0.355,-,-,-,47,60,0.783,-,-,101,58,-,-,-,47,NBA 1955-1956 Playoffs Players Statistic
Jack George,PHI,10,405.0,136,46,118,0.39,-,-,-,44,59,0.746,-,-,47,52,-,-,-,37,NBA 1955-1956 Playoffs Players Statistic
Dick Garmaker,MIN,3,42.0,30,7,19,0.368,-,-,-,16,17,0.941,-,-,8,11,-,-,-,8,NBA 1955-1956 Playoffs Players Statistic
Larry Foust,FWP,10,289.0,168,49,130,0.377,-,-,-,70,89,0.787,-,-,127,14,-,-,-,38,NBA 1955-1956 Playoffs Players Statistic
Al Ferrari,STH,8,264.0,118,32,85,0.376,-,-,-,54,70,0.771,-,-,33,24,-,-,-,28,NBA 1955-1956 Playoffs Players Statistic
Dick Farley,SYR,8,169.0,87,34,72,0.472,-,-,-,19,31,0.613,-,-,21,28,-,-,-,31,NBA 1955-1956 Playoffs Players Statistic
Corky Devlin,FWP,10,275.0,97,41,101,0.406,-,-,-,15,25,0.6,-,-,21,23,-,-,-,21,NBA 1955-1956 Playoffs Players Statistic
George Dempsey,PHI,10,134.0,38,12,30,0.4,-,-,-,14,20,0.7,-,-,25,13,-,-,-,11,NBA 1955-1956 Playoffs Players Statistic
Walt Davis,PHI,10,69.0,23,10,22,0.455,-,-,-,3,6,0.5,-,-,28,3,-,-,-,21,NBA 1955-1956 Playoffs Players Statistic
