Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Ivica Zubac,LAC,76,"2,169.6",818.0,326,514.0,0.634,0,2,0.0,166,238,0.697,236,520,756,77,29,98,117,219,NBA 2022-2023 Regular_Season Players Statistic
Cody Zeller,MIA,15,216.6,98.0,37,59.0,0.627,0,2,0.0,24,35,0.686,25,39,64,10,3,4,14,33,NBA 2022-2023 Regular_Season Players Statistic
Omer Yurtseven,MIA,9,83.2,40.0,16,27.0,0.593,3,7,0.429,5,6,0.833,8,15,23,2,2,2,4,16,NBA 2022-2023 Regular_Season Players Statistic
Trae Young,ATL,73,"2,540.9",1.914,597,1.39,0.429,154,460,0.335,566,639,0.886,56,161,217,741,80,9,300,104,NBA 2022-2023 Regular_Season Players Statistic
Thaddeus Young,TOR,54,795.4,240.0,108,198.0,0.545,6,34,0.176,18,26,0.692,71,95,166,75,54,5,42,88,NBA 2022-2023 Regular_Season Players Statistic
Gabe York,IND,3,55.8,24.0,8,21.0,0.381,6,18,0.333,2,2,1.0,0,6,6,5,2,0,0,5,NBA 2022-2023 Regular_Season Players Statistic
Delon Wright,WAS,50,"1,221.2",369.0,138,291.0,0.474,41,119,0.345,52,60,0.867,58,122,180,194,92,17,44,59,NBA 2022-2023 Regular_Season Players Statistic
McKinley Wright IV,DAL,27,335.0,114.0,46,98.0,0.469,9,28,0.321,13,19,0.684,9,38,47,58,8,5,19,24,NBA 2022-2023 Regular_Season Players Statistic
Christian Wood,DAL,67,"1,738.6",1.114,396,769.0,0.515,105,279,0.376,217,281,0.772,87,404,491,121,30,72,121,169,NBA 2022-2023 Regular_Season Players Statistic
James Wiseman,DET,45,867.3,450.0,189,339.0,0.558,4,20,0.2,68,97,0.701,73,194,267,30,7,27,51,108,NBA 2022-2023 Regular_Season Players Statistic
Justise Winslow,POR,29,775.8,196.0,81,198.0,0.409,14,45,0.311,20,28,0.714,49,96,145,98,30,11,43,89,NBA 2022-2023 Regular_Season Players Statistic
Dylan Windler,CLE,3,10.4,5.0,2,3.0,0.667,1,2,0.5,0,0,0.0,0,0,0,1,1,0,1,0,NBA 2022-2023 Regular_Season Players Statistic
Zion Williamson,NOP,29,956.2,754.0,285,469.0,0.608,7,19,0.368,177,248,0.714,58,144,202,133,32,16,99,65,NBA 2022-2023 Regular_Season Players Statistic
Ziaire Williams,MEM,37,560.7,210.0,84,196.0,0.429,25,97,0.258,17,22,0.773,16,63,79,35,14,6,37,58,NBA 2022-2023 Regular_Season Players Statistic
Robert Williams,BOS,35,823.8,279.0,127,170.0,0.747,0,1,0.0,25,41,0.61,104,188,292,50,22,48,34,68,NBA 2022-2023 Regular_Season Players Statistic
Patrick Williams,CHI,82,"2,322.4",833.0,314,677.0,0.464,115,277,0.415,90,105,0.857,78,249,327,100,72,70,101,147,NBA 2022-2023 Regular_Season Players Statistic
Mark Williams,CHA,43,828.0,387.0,160,251.0,0.637,0,0,0.0,67,97,0.691,93,211,304,18,28,45,40,94,NBA 2022-2023 Regular_Season Players Statistic
