Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Thaddeus Young,PHI,6,229.2,72,31,70,0.443,5,12,0.417,5,6,0.833,9,18,27,8,6,1,8,17,NBA 2008-2009 Playoffs Players Statistic
Julian Wright,NOP,4,32.2,8,3,7,0.429,0,0,0.0,2,4,0.5,0,6,6,2,0,1,1,6,NBA 2008-2009 Playoffs Players Statistic
Dorell Wright,MIA,1,3.1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,NBA 2008-2009 Playoffs Players Statistic
Antoine Wright,DAL,10,166.9,59,21,43,0.488,8,21,0.381,9,11,0.818,5,8,13,10,3,2,4,30,NBA 2008-2009 Playoffs Players Statistic
Metta World Peace,HOU,13,488.0,203,80,203,0.394,23,83,0.277,20,28,0.714,12,44,56,54,14,3,32,27,NBA 2008-2009 Playoffs Players Statistic
Mo Williams,CLE,14,540.7,228,80,196,0.408,35,94,0.372,33,43,0.767,9,36,45,58,10,1,30,43,NBA 2008-2009 Playoffs Players Statistic
Marvin Williams,ATL,6,97.3,30,10,29,0.345,1,6,0.167,9,13,0.692,3,6,9,6,5,2,6,8,NBA 2008-2009 Playoffs Players Statistic
Lou Williams,PHI,6,149.1,58,21,51,0.412,6,16,0.375,10,15,0.667,2,13,15,17,3,1,12,10,NBA 2008-2009 Playoffs Players Statistic
Deron Williams,UTA,5,210.7,101,29,70,0.414,9,25,0.36,34,41,0.829,4,15,19,54,9,2,21,17,NBA 2008-2009 Playoffs Players Statistic
James White,HOU,5,11.5,7,3,9,0.333,1,2,0.5,0,0,0.0,1,0,1,0,0,0,1,0,NBA 2008-2009 Playoffs Players Statistic
Mario West,ATL,11,46.3,5,2,10,0.2,0,1,0.0,1,4,0.25,0,5,5,2,2,0,1,2,NBA 2008-2009 Playoffs Players Statistic
Delonte West,CLE,14,590.6,193,73,157,0.465,12,36,0.333,35,42,0.833,6,43,49,58,19,7,34,28,NBA 2008-2009 Playoffs Players Statistic
David West,NOP,5,178.4,90,32,80,0.4,0,0,0.0,26,29,0.897,5,32,37,6,5,2,14,19,NBA 2008-2009 Playoffs Players Statistic
Luke Walton,LAL,21,331.7,80,32,75,0.427,5,16,0.313,11,18,0.611,16,36,52,45,14,3,20,41,NBA 2008-2009 Playoffs Players Statistic
