Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Dorell Wright,MIA,5,111.5,25,9,25,0.36,2,8,0.25,5,5,1.0,2,17,19,9,2,0,6,3,NBA 2009-2010 Playoffs Players Statistic
Metta World Peace,LAL,23,838.9,258,101,254,0.398,34,117,0.291,22,38,0.579,33,58,91,49,35,12,25,67,NBA 2009-2010 Playoffs Players Statistic
Shelden Williams,BOS,8,57.1,13,4,9,0.444,0,0,0.0,5,6,0.833,2,11,13,0,1,0,6,8,NBA 2009-2010 Playoffs Players Statistic
Mo Williams,CLE,11,410.9,158,52,127,0.409,17,52,0.327,37,46,0.804,3,31,34,59,6,2,23,35,NBA 2009-2010 Playoffs Players Statistic
Marvin Williams,ATL,11,344.7,92,31,79,0.392,1,2,0.5,29,32,0.906,23,40,63,8,6,5,5,20,NBA 2009-2010 Playoffs Players Statistic
Jawad Williams,CLE,3,4.2,0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,NBA 2009-2010 Playoffs Players Statistic
Jason Williams,ORL,14,192.1,37,13,38,0.342,6,24,0.25,5,5,1.0,3,8,11,23,4,0,5,8,NBA 2009-2010 Playoffs Players Statistic
Deron Williams,UTA,10,398.0,243,67,149,0.45,20,51,0.392,89,111,0.802,4,23,27,102,10,4,30,37,NBA 2009-2010 Playoffs Players Statistic
Russell Westbrook,OKC,6,212.4,123,43,91,0.473,5,12,0.417,32,38,0.842,10,26,36,36,10,1,14,13,NBA 2009-2010 Playoffs Players Statistic
Mario West,ATL,7,20.4,6,3,4,0.75,0,1,0.0,0,0,0.0,1,1,2,1,1,0,0,7,NBA 2009-2010 Playoffs Players Statistic
Delonte West,CLE,11,268.7,74,28,67,0.418,3,19,0.158,15,16,0.938,6,15,21,29,9,3,19,16,NBA 2009-2010 Playoffs Players Statistic
Martell Webster,POR,6,151.9,59,22,52,0.423,5,17,0.294,10,18,0.556,7,19,26,4,5,3,3,13,NBA 2009-2010 Playoffs Players Statistic
Kyle Weaver,OKC,1,12.0,2,1,4,0.25,0,1,0.0,0,0,0.0,0,2,2,2,0,0,0,2,NBA 2009-2010 Playoffs Players Statistic
Hakim Warrick,CHI,3,31.0,9,2,11,0.182,0,1,0.0,5,6,0.833,3,2,5,0,0,0,2,3,NBA 2009-2010 Playoffs Players Statistic
Luke Walton,LAL,16,96.2,18,7,23,0.304,2,9,0.222,2,4,0.5,0,8,8,14,1,2,4,13,NBA 2009-2010 Playoffs Players Statistic
Rasheed Wallace,BOS,24,410.3,147,52,125,0.416,19,55,0.345,24,29,0.828,5,66,71,9,10,14,9,82,NBA 2009-2010 Playoffs Players Statistic
Gerald Wallace,CHA,4,163.6,70,21,44,0.477,5,11,0.455,23,35,0.657,2,34,36,9,5,6,3,9,NBA 2009-2010 Playoffs Players Statistic
Dwyane Wade,MIA,5,209.8,166,62,110,0.564,15,37,0.405,27,40,0.675,6,22,28,34,8,8,26,16,NBA 2009-2010 Playoffs Players Statistic
Sasha Vujacic,LAL,10,75.9,31,10,23,0.435,6,15,0.4,5,6,0.833,3,5,8,5,2,0,3,8,NBA 2009-2010 Playoffs Players Statistic
Anderson Varejao,CLE,11,255.3,63,20,48,0.417,0,1,0.0,23,31,0.742,22,49,71,7,11,9,12,38,NBA 2009-2010 Playoffs Players Statistic
Tyrus Thomas,CHA,4,67.7,35,15,24,0.625,0,0,0.0,5,6,0.833,6,16,22,2,2,2,4,9,NBA 2009-2010 Playoffs Players Statistic
Kurt Thomas,MIL,7,199.2,38,17,35,0.486,0,0,0.0,4,5,0.8,12,43,55,11,3,4,8,26,NBA 2009-2010 Playoffs Players Statistic
Etan Thomas,OKC,2,17.5,12,5,6,0.833,0,0,0.0,2,2,1.0,1,3,4,0,0,0,1,1,NBA 2009-2010 Playoffs Players Statistic
Jason Terry,DAL,6,173.7,76,26,69,0.377,12,30,0.4,12,16,0.75,2,13,15,12,4,1,6,16,NBA 2009-2010 Playoffs Players Statistic
Garrett Temple,SAS,6,15.4,4,1,3,0.333,1,3,0.333,1,1,1.0,0,2,2,2,1,0,2,1,NBA 2009-2010 Playoffs Players Statistic
Jeff Teague,ATL,9,58.5,16,7,21,0.333,2,5,0.4,0,0,0.0,0,2,2,4,3,1,4,3,NBA 2009-2010 Playoffs Players Statistic
Amar'e Stoudemire,PHX,16,584.0,355,124,239,0.519,0,4,0.0,107,142,0.754,46,60,106,18,11,24,40,54,NBA 2009-2010 Playoffs Players Statistic
DeShawn Stevenson,DAL,2,6.3,0,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0,0,0,0,0,2,NBA 2009-2010 Playoffs Players Statistic
Jerry Stackhouse,MIL,7,144.5,51,14,43,0.326,5,15,0.333,18,20,0.9,1,11,12,8,5,1,5,4,NBA 2009-2010 Playoffs Players Statistic
Josh Smith,ATL,11,392.1,155,62,129,0.481,2,6,0.333,29,44,0.659,37,62,99,29,13,19,17,30,NBA 2009-2010 Playoffs Players Statistic
Joe Smith,ATL,5,23.7,0,0,3,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,1,1,1,NBA 2009-2010 Playoffs Players Statistic
J.R. Smith,DEN,6,159.2,67,21,57,0.368,11,31,0.355,14,16,0.875,5,18,23,10,4,2,6,17,NBA 2009-2010 Playoffs Players Statistic
Thabo Sefolosha,OKC,6,127.0,27,8,27,0.296,3,13,0.231,8,9,0.889,3,15,18,7,5,6,2,15,NBA 2009-2010 Playoffs Players Statistic
