Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
George Yardley,SYR,61,"1,839.0","1,209",446,"1,042",0.428,-,-,-,317,407,0.779,-,-,431,65,-,-,-,159,NBA 1958-1959 Regular_Season Players Statistic
Win Wilfong,STH,63,741.0,260,99,285,0.347,-,-,-,62,82,0.756,-,-,121,50,-,-,-,102,NBA 1958-1959 Regular_Season Players Statistic
Charlie Tyra,NYK,69,"1,586.0",609,240,606,0.396,-,-,-,129,190,0.679,-,-,485,33,-,-,-,180,NBA 1958-1959 Regular_Season Players Statistic
Jack Twyman,CIN,72,"2,713.0","1,857",710,"1,691",0.42,-,-,-,437,558,0.783,-,-,653,209,-,-,-,277,NBA 1958-1959 Regular_Season Players Statistic
Lou Tsioropoulos,BOS,35,488.0,145,60,190,0.316,-,-,-,25,33,0.758,-,-,110,20,-,-,-,74,NBA 1958-1959 Regular_Season Players Statistic
Ben Swain,BOS,58,708.0,265,99,244,0.406,-,-,-,67,110,0.609,-,-,262,29,-,-,-,127,NBA 1958-1959 Regular_Season Players Statistic
Larry Staverman,CIN,57,681.0,247,101,215,0.47,-,-,-,45,59,0.763,-,-,218,54,-,-,-,103,NBA 1958-1959 Regular_Season Players Statistic
Guy Sparrow,PHI,67,842.0,336,129,406,0.318,-,-,-,78,138,0.565,-,-,244,67,-,-,-,158,NBA 1958-1959 Regular_Season Players Statistic
Ron Sobiezczyk,NYK,50,857.0,400,144,400,0.36,-,-,-,112,133,0.842,-,-,154,78,-,-,-,84,NBA 1958-1959 Regular_Season Players Statistic
Gene Shue,DET,72,"2,745.0","1,266",464,"1,197",0.388,-,-,-,338,421,0.803,-,-,335,231,-,-,-,129,NBA 1958-1959 Regular_Season Players Statistic
Bill Sharman,BOS,72,"2,382.0","1,466",562,"1,377",0.408,-,-,-,342,367,0.932,-,-,292,179,-,-,-,173,NBA 1958-1959 Regular_Season Players Statistic
Charlie Share,STH,72,"1,713.0",433,147,381,0.386,-,-,-,139,184,0.755,-,-,657,103,-,-,-,261,NBA 1958-1959 Regular_Season Players Statistic
Paul Seymour,SYR,21,266.0,90,32,98,0.327,-,-,-,26,29,0.897,-,-,39,36,-,-,-,25,NBA 1958-1959 Regular_Season Players Statistic
Frank Selvy,NYK,68,"1,448.0",667,233,605,0.385,-,-,-,201,262,0.767,-,-,248,96,-,-,-,113,NBA 1958-1959 Regular_Season Players Statistic
Kenny Sears,NYK,71,"2,498.0","1,488",491,"1,002",0.49,-,-,-,506,588,0.861,-,-,658,136,-,-,-,237,NBA 1958-1959 Regular_Season Players Statistic
Dolph Schayes,SYR,72,"2,645.0","1,534",504,"1,304",0.387,-,-,-,526,609,0.864,-,-,962,178,-,-,-,280,NBA 1958-1959 Regular_Season Players Statistic
Woody Sauldsberry,PHI,72,"2,743.0","1,112",501,"1,380",0.363,-,-,-,110,176,0.625,-,-,826,71,-,-,-,276,NBA 1958-1959 Regular_Season Players Statistic
Bill Russell,BOS,70,"2,979.0","1,168",456,997,0.457,-,-,-,256,428,0.598,-,-,"1,612",222,-,-,-,161,NBA 1958-1959 Regular_Season Players Statistic
Lennie Rosenbluth,PHI,29,205.0,107,43,145,0.297,-,-,-,21,29,0.724,-,-,54,6,-,-,-,20,NBA 1958-1959 Regular_Season Players Statistic
Phil Rollins,CIN,44,691.0,229,83,231,0.359,-,-,-,63,90,0.7,-,-,118,102,-,-,-,49,NBA 1958-1959 Regular_Season Players Statistic
Guy Rodgers,PHI,45,"1,565.0",483,211,535,0.394,-,-,-,61,112,0.545,-,-,281,261,-,-,-,132,NBA 1958-1959 Regular_Season Players Statistic
Hub Reed,STH,65,950.0,325,136,317,0.429,-,-,-,53,71,0.746,-,-,317,32,-,-,-,171,NBA 1958-1959 Regular_Season Players Statistic
Frank Ramsey,BOS,72,"2,013.0","1,107",383,"1,013",0.378,-,-,-,341,436,0.782,-,-,491,147,-,-,-,266,NBA 1958-1959 Regular_Season Players Statistic
Dave Piontek,CIN,72,"1,674.0",766,305,813,0.375,-,-,-,156,227,0.687,-,-,385,124,-,-,-,162,NBA 1958-1959 Regular_Season Players Statistic
Bob Pettit,STH,72,"2,873.0","2,105",719,"1,640",0.438,-,-,-,667,879,0.759,-,-,"1,182",221,-,-,-,200,NBA 1958-1959 Regular_Season Players Statistic
Jack Parr,CIN,66,"1,037.0",262,109,307,0.355,-,-,-,44,73,0.603,-,-,278,51,-,-,-,138,NBA 1958-1959 Regular_Season Players Statistic
Med Park,CIN,62,"1,126.0",405,145,361,0.402,-,-,-,115,150,0.767,-,-,188,108,-,-,-,93,NBA 1958-1959 Regular_Season Players Statistic
Jim Palmer,CIN,67,"1,624.0",690,256,633,0.404,-,-,-,178,246,0.724,-,-,472,65,-,-,-,211,NBA 1958-1959 Regular_Season Players Statistic
Togo Palazzi,SYR,71,"1,053.0",595,240,612,0.392,-,-,-,115,158,0.728,-,-,266,67,-,-,-,174,NBA 1958-1959 Regular_Season Players Statistic
Chuck Noble,DET,65,939.0,461,189,560,0.338,-,-,-,83,113,0.735,-,-,115,114,-,-,-,126,NBA 1958-1959 Regular_Season Players Statistic
Willie Naulls,NYK,68,"2,061.0","1,068",405,"1,072",0.378,-,-,-,258,311,0.83,-,-,723,102,-,-,-,233,NBA 1958-1959 Regular_Season Players Statistic
Vern Mikkelsen,MIN,72,"2,139.0",992,353,904,0.39,-,-,-,286,355,0.806,-,-,570,159,-,-,-,246,NBA 1958-1959 Regular_Season Players Statistic
Shellie McMillon,DET,48,700.0,309,127,289,0.439,-,-,-,55,104,0.529,-,-,285,26,-,-,-,110,NBA 1958-1959 Regular_Season Players Statistic
Jack McMahon,STH,72,"2,235.0",592,248,692,0.358,-,-,-,96,156,0.615,-,-,164,298,-,-,-,221,NBA 1958-1959 Regular_Season Players Statistic
Dick McGuire,DET,71,"2,063.0",655,232,543,0.427,-,-,-,191,258,0.74,-,-,285,443,-,-,-,147,NBA 1958-1959 Regular_Season Players Statistic
Johnny McCarthy,CIN,47,"1,827.0",606,245,657,0.373,-,-,-,116,174,0.667,-,-,227,225,-,-,-,158,NBA 1958-1959 Regular_Season Players Statistic
Brendan McCann,NYK,1,7.0,0,0,3,0.0,-,-,-,0,0,0.0,-,-,1,1,-,-,-,1,NBA 1958-1959 Regular_Season Players Statistic
Slater Martin,STH,71,"2,504.0",687,245,706,0.347,-,-,-,197,254,0.776,-,-,253,336,-,-,-,230,NBA 1958-1959 Regular_Season Players Statistic
Tom Marshall,CIN,18,272.0,64,23,79,0.291,-,-,-,18,29,0.621,-,-,52,27,-,-,-,22,NBA 1958-1959 Regular_Season Players Statistic
Ed Macauley,STH,14,196.0,65,22,75,0.293,-,-,-,21,35,0.6,-,-,40,13,-,-,-,20,NBA 1958-1959 Regular_Season Players Statistic
