Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Songtao Zhang,NYK,5,50.0,10,5,13,0.385,0,0,0.0,0,0,0.0,9,2,11,2,0,2,4,14,NBA 2008-2009 Summer_League Players Statistic
Iman Zandi,IRA,2,35.4,11,2,12,0.167,1,9,0.111,6,7,0.857,1,1,2,1,0,0,4,1,NBA 2008-2009 Summer_League Players Statistic
Thaddeus Young,PHI,5,173.3,94,32,83,0.386,2,13,0.154,28,39,0.718,6,12,18,7,8,1,22,16,NBA 2008-2009 Summer_League Players Statistic
Nick Young,WAS,5,133.0,55,19,54,0.352,6,14,0.429,11,14,0.786,2,11,13,5,2,2,8,18,NBA 2008-2009 Summer_League Players Statistic
Ian Young,GSW,3,14.3,4,1,3,0.333,1,3,0.333,1,1,1.0,0,1,1,2,0,0,2,8,NBA 2008-2009 Summer_League Players Statistic
Li Yi,LAL,2,23.7,7,3,6,0.5,0,0,0.0,1,1,1.0,0,0,0,0,0,0,1,2,NBA 2008-2009 Summer_League Players Statistic
Julian Wright,NOP,6,200.8,66,26,79,0.329,2,14,0.143,12,19,0.632,13,18,31,13,11,8,28,15,NBA 2008-2009 Summer_League Players Statistic
Brandan Wright,GSW,4,120.5,51,18,36,0.5,0,0,0.0,15,22,0.682,11,19,30,0,5,7,9,19,NBA 2008-2009 Summer_League Players Statistic
Roderick Wilmont,MIL,4,66.6,28,7,20,0.35,1,6,0.167,13,18,0.722,2,4,6,2,2,0,6,7,NBA 2008-2009 Summer_League Players Statistic
Shelden Williams,SAC,4,114.8,57,19,33,0.576,0,0,0.0,19,26,0.731,10,25,35,4,1,3,11,17,NBA 2008-2009 Summer_League Players Statistic
Shawne Williams,IND,5,159.0,73,23,61,0.377,7,22,0.318,20,27,0.741,2,12,14,5,5,2,22,23,NBA 2008-2009 Summer_League Players Statistic
Marcus E. Williams,LAC,4,75.1,35,9,29,0.31,0,0,0.0,17,20,0.85,8,14,22,3,4,1,4,5,NBA 2008-2009 Summer_League Players Statistic
Marcus D. Williams,NJN,1,31.8,14,6,16,0.375,1,3,0.333,1,2,0.5,0,6,6,5,0,0,4,2,NBA 2008-2009 Summer_League Players Statistic
Jawad Williams,CLE,4,75.1,27,8,28,0.286,4,9,0.444,7,10,0.7,7,4,11,2,1,1,2,8,NBA 2008-2009 Summer_League Players Statistic
Frankie Williams,NOP,2,13.3,5,1,4,0.25,1,2,0.5,2,2,1.0,0,2,2,0,1,0,1,3,NBA 2008-2009 Summer_League Players Statistic
James White,LAL,3,35.3,10,4,10,0.4,0,4,0.0,2,6,0.333,2,2,4,3,0,0,4,8,NBA 2008-2009 Summer_League Players Statistic
D.J. White,OKC,5,127.1,52,23,43,0.535,0,0,0.0,6,12,0.5,10,17,27,5,2,5,8,20,NBA 2008-2009 Summer_League Players Statistic
Russell Westbrook,OKC,4,105.6,66,24,48,0.5,4,11,0.364,14,24,0.583,5,5,10,14,7,1,6,12,NBA 2008-2009 Summer_League Players Statistic
Mario West,ATL,5,103.0,25,11,23,0.478,1,3,0.333,2,3,0.667,7,12,19,7,5,1,5,20,NBA 2008-2009 Summer_League Players Statistic
Sonny Weems,DEN,5,111.5,46,19,54,0.352,1,4,0.25,7,12,0.583,7,8,15,4,1,1,14,13,NBA 2008-2009 Summer_League Players Statistic
Kyle Weaver,CHA,5,87.1,31,11,24,0.458,3,6,0.5,6,7,0.857,3,9,12,6,4,1,8,11,NBA 2008-2009 Summer_League Players Statistic
C.J. Watson,GSW,4,124.4,75,20,45,0.444,4,10,0.4,31,40,0.775,2,12,14,19,17,0,15,14,NBA 2008-2009 Summer_League Players Statistic
Deron Washington,DET,5,110.2,31,12,22,0.545,1,1,1.0,6,10,0.6,3,12,15,3,5,1,6,16,NBA 2008-2009 Summer_League Players Statistic
Darius Washington,MIL,5,119.0,48,17,37,0.459,2,5,0.4,12,13,0.923,4,11,15,17,5,0,11,14,NBA 2008-2009 Summer_League Players Statistic
Matt Walsh,SAC,4,40.3,13,4,11,0.364,3,7,0.429,2,2,1.0,1,4,5,2,0,0,5,5,NBA 2008-2009 Summer_League Players Statistic
Jonathan Wallace,WAS,5,65.6,17,7,16,0.438,2,5,0.4,1,1,1.0,0,3,3,2,1,0,5,4,NBA 2008-2009 Summer_League Players Statistic
C.J. Wallace,PHX,4,98.4,31,11,26,0.423,4,12,0.333,5,10,0.5,11,15,26,1,5,1,10,16,NBA 2008-2009 Summer_League Players Statistic
