Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Lenny Wilkens,STH,12,437.0,170,63,166,0.38,-,-,-,44,58,0.759,-,-,72,42,-,-,-,51,NBA 1960-1961 Playoffs Players Statistic
Jerry West,LAL,12,461.0,275,99,202,0.49,-,-,-,77,106,0.726,-,-,104,63,-,-,-,39,NBA 1960-1961 Playoffs Players Statistic
Gene Shue,DET,5,186.0,93,35,72,0.486,-,-,-,23,29,0.793,-,-,12,22,-,-,-,11,NBA 1960-1961 Playoffs Players Statistic
Bill Sharman,BOS,10,261.0,168,68,133,0.511,-,-,-,32,36,0.889,-,-,27,17,-,-,-,22,NBA 1960-1961 Playoffs Players Statistic
Frank Selvy,LAL,12,371.0,123,43,111,0.387,-,-,-,37,48,0.771,-,-,44,50,-,-,-,42,NBA 1960-1961 Playoffs Players Statistic
Dolph Schayes,SYR,8,308.0,165,51,152,0.336,-,-,-,63,70,0.9,-,-,91,21,-,-,-,32,NBA 1960-1961 Playoffs Players Statistic
Woody Sauldsberry,STH,12,407.0,164,75,206,0.364,-,-,-,14,25,0.56,-,-,108,34,-,-,-,51,NBA 1960-1961 Playoffs Players Statistic
Satch Sanders,BOS,10,216.0,89,37,75,0.493,-,-,-,15,24,0.625,-,-,84,7,-,-,-,42,NBA 1960-1961 Playoffs Players Statistic
Bill Russell,BOS,10,462.0,191,73,171,0.427,-,-,-,45,86,0.523,-,-,299,48,-,-,-,24,NBA 1960-1961 Playoffs Players Statistic
Guy Rodgers,PHI,3,121.0,53,21,57,0.368,-,-,-,11,20,0.55,-,-,21,15,-,-,-,16,NBA 1960-1961 Playoffs Players Statistic
Joe Roberts,SYR,5,20.0,6,3,10,0.3,-,-,-,0,0,0.0,-,-,4,0,-,-,-,3,NBA 1960-1961 Playoffs Players Statistic
Frank Ramsey,BOS,10,300.0,171,55,136,0.404,-,-,-,61,75,0.813,-,-,64,23,-,-,-,40,NBA 1960-1961 Playoffs Players Statistic
Dave Piontek,STH,1,10.0,2,1,7,0.143,-,-,-,0,0,0.0,-,-,3,1,-,-,-,2,NBA 1960-1961 Playoffs Players Statistic
Bob Pettit,STH,12,526.0,343,117,284,0.412,-,-,-,109,144,0.757,-,-,211,38,-,-,-,42,NBA 1960-1961 Playoffs Players Statistic
Don Ohl,DET,5,130.0,63,25,78,0.321,-,-,-,13,19,0.684,-,-,19,14,-,-,-,13,NBA 1960-1961 Playoffs Players Statistic
Chuck Noble,DET,5,124.0,45,20,45,0.444,-,-,-,5,7,0.714,-,-,8,21,-,-,-,18,NBA 1960-1961 Playoffs Players Statistic
