Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Rui Zhao,CHI,3,65.7,29,9,30,0.3,3,16,0.188,8,12,0.667,2,2,4,4,4,0,9,11,NBA 2019-2020 Summer_League Players Statistic
Gabe York,ORL,3,36.7,17,5,16,0.313,4,11,0.364,3,6,0.5,0,5,5,0,1,1,1,1,NBA 2019-2020 Summer_League Players Statistic
Ding Yanyuhang,CHI,3,31.1,13,5,13,0.385,0,3,0.0,3,5,0.6,1,3,4,1,6,1,5,5,NBA 2019-2020 Summer_League Players Statistic
Guerschon Yabusele,BOS,2,32.8,4,1,7,0.143,0,2,0.0,2,2,1.0,3,3,6,3,2,2,1,3,NBA 2019-2020 Summer_League Players Statistic
Qian Wu,CHI,5,35.9,14,4,13,0.308,3,12,0.25,3,3,1.0,0,5,5,4,1,0,1,6,NBA 2019-2020 Summer_League Players Statistic
Kenny Wooten,NYK,3,34.9,5,2,3,0.667,0,0,0.0,1,2,0.5,1,7,8,1,0,8,3,3,NBA 2019-2020 Summer_League Players Statistic
Jeff Withey,WAS,2,24.2,7,3,8,0.375,1,3,0.333,0,0,0.0,0,1,1,0,2,3,0,4,NBA 2019-2020 Summer_League Players Statistic
Todd Withers,DET,5,94.1,50,17,30,0.567,14,25,0.56,2,4,0.5,3,15,18,3,1,2,2,13,NBA 2019-2020 Summer_League Players Statistic
Thomas Wimbush,ATL,5,80.6,35,10,31,0.323,1,13,0.077,14,15,0.933,4,13,17,2,1,0,10,11,NBA 2019-2020 Summer_League Players Statistic
D.J. Wilson,MIL,3,70.5,18,6,25,0.24,3,15,0.2,3,3,1.0,2,9,11,3,3,1,7,8,NBA 2019-2020 Summer_League Players Statistic
Derek Willis,PHX,3,49.4,20,8,17,0.471,4,7,0.571,0,0,0.0,1,8,9,5,4,1,1,4,NBA 2019-2020 Summer_League Players Statistic
Robert Williams,BOS,4,78.3,36,15,29,0.517,0,0,0.0,6,9,0.667,11,28,39,8,5,7,5,9,NBA 2019-2020 Summer_League Players Statistic
