Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Max Zaslofsky,CHI,2,0.0,45,15,32,0.469,-,-,-,15,18,0.833,-,-,0,6,-,-,-,7,NBA 1949-1950 Playoffs Players Statistic
Murray Wier,TCB,3,0.0,10,3,9,0.333,-,-,-,4,8,0.5,-,-,0,0,-,-,-,4,NBA 1949-1950 Playoffs Players Statistic
Bobby Wanzer,ROR,2,0.0,27,8,17,0.471,-,-,-,11,13,0.846,-,-,0,4,-,-,-,7,NBA 1949-1950 Playoffs Players Statistic
Paul Walther,IND,6,0.0,33,12,41,0.293,-,-,-,9,19,0.474,-,-,0,8,-,-,-,17,NBA 1949-1950 Playoffs Players Statistic
Clint Wager,FWP,4,0.0,30,11,25,0.44,-,-,-,8,10,0.8,-,-,0,8,-,-,-,22,NBA 1949-1950 Playoffs Players Statistic
Ernie Vandeweghe,NYK,4,0.0,32,9,26,0.346,-,-,-,14,16,0.875,-,-,0,3,-,-,-,16,NBA 1949-1950 Playoffs Players Statistic
Gene Vance,TCB,3,0.0,19,7,31,0.226,-,-,-,5,10,0.5,-,-,0,9,-,-,-,17,NBA 1949-1950 Playoffs Players Statistic
Butch Van Breda Kolff,NYK,1,0.0,0,0,0,0.0,-,-,-,0,0,0.0,-,-,0,0,-,-,-,2,NBA 1949-1950 Playoffs Players Statistic
Mike Todorovich,TCB,3,0.0,31,6,31,0.194,-,-,-,19,24,0.792,-,-,0,8,-,-,-,14,NBA 1949-1950 Playoffs Players Statistic
Ed Stanczak,AND,8,0.0,51,14,48,0.292,-,-,-,23,30,0.767,-,-,0,10,-,-,-,26,NBA 1949-1950 Playoffs Players Statistic
Odie Spears,CHI,2,0.0,23,9,22,0.409,-,-,-,5,10,0.5,-,-,0,1,-,-,-,11,NBA 1949-1950 Playoffs Players Statistic
Chips Sobek,SRS,3,0.0,32,10,20,0.5,-,-,-,12,16,0.75,-,-,0,3,-,-,-,15,NBA 1949-1950 Playoffs Players Statistic
Connie Simmons,NYK,5,0.0,42,11,40,0.275,-,-,-,20,21,0.952,-,-,0,7,-,-,-,21,NBA 1949-1950 Playoffs Players Statistic
Carl Shaeffer,IND,6,0.0,21,7,21,0.333,-,-,-,7,14,0.5,-,-,0,7,-,-,-,20,NBA 1949-1950 Playoffs Players Statistic
Paul Seymour,SYR,11,0.0,78,27,93,0.29,-,-,-,24,28,0.857,-,-,0,34,-,-,-,32,NBA 1949-1950 Playoffs Players Statistic
George Senesky,PHI,2,0.0,14,6,16,0.375,-,-,-,2,4,0.5,-,-,0,3,-,-,-,2,NBA 1949-1950 Playoffs Players Statistic
Fred Scolari,WAS,2,0.0,37,13,27,0.481,-,-,-,11,11,1.0,-,-,0,3,-,-,-,6,NBA 1949-1950 Playoffs Players Statistic
Dick Schulz,SRS,3,0.0,12,1,9,0.111,-,-,-,10,10,1.0,-,-,0,2,-,-,-,12,NBA 1949-1950 Playoffs Players Statistic
Howie Schultz,FWP,4,0.0,43,15,61,0.246,-,-,-,13,17,0.765,-,-,0,4,-,-,-,15,NBA 1949-1950 Playoffs Players Statistic
Milt Schoon,SRS,3,0.0,17,5,17,0.294,-,-,-,7,10,0.7,-,-,0,3,-,-,-,6,NBA 1949-1950 Playoffs Players Statistic
Dolph Schayes,SYR,11,0.0,188,57,148,0.385,-,-,-,74,101,0.733,-,-,0,28,-,-,-,43,NBA 1949-1950 Playoffs Players Statistic
Fred Schaus,FWP,4,0.0,74,24,66,0.364,-,-,-,26,31,0.839,-,-,0,11,-,-,-,9,NBA 1949-1950 Playoffs Players Statistic
Herm Schaefer,MIN,12,0.0,51,16,42,0.381,-,-,-,19,22,0.864,-,-,0,16,-,-,-,12,NBA 1949-1950 Playoffs Players Statistic
Pep Saul,ROR,2,0.0,18,7,13,0.538,-,-,-,4,5,0.8,-,-,0,4,-,-,-,8,NBA 1949-1950 Playoffs Players Statistic
Kenny Rollins,CHI,2,0.0,0,0,3,0.0,-,-,-,0,0,0.0,-,-,0,0,-,-,-,4,NBA 1949-1950 Playoffs Players Statistic
Tex Ritter,NYK,5,0.0,45,10,33,0.303,-,-,-,25,28,0.893,-,-,0,8,-,-,-,22,NBA 1949-1950 Playoffs Players Statistic
