Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Larry Wright,WAS,8,104.0,53,19,39,0.487,-,-,-,15,21,0.714,1,6,7,16,7,1,-,18,NBA 1976-1977 Playoffs Players Statistic
Willie Wise,DEN,6,106.0,45,14,41,0.341,-,-,-,17,25,0.68,6,22,28,3,0,1,-,16,NBA 1976-1977 Playoffs Players Statistic
Gus Williams,GSW,10,184.0,88,35,70,0.5,-,-,-,18,21,0.857,9,6,15,25,8,1,-,30,NBA 1976-1977 Playoffs Players Statistic
Jamaal Wilkes,GSW,10,346.0,155,66,154,0.429,-,-,-,23,28,0.821,18,62,80,16,16,6,-,23,NBA 1976-1977 Playoffs Players Statistic
Sidney Wicks,BOS,9,261.0,118,42,81,0.519,-,-,-,34,47,0.723,26,57,83,16,13,3,-,37,NBA 1976-1977 Playoffs Players Statistic
Rudy White,HOU,1,2.0,2,1,3,0.333,-,-,-,0,0,0.0,1,0,1,0,1,0,-,0,NBA 1976-1977 Playoffs Players Statistic
Jo Jo White,BOS,9,395.0,210,91,201,0.453,-,-,-,28,33,0.848,10,29,39,52,14,0,-,27,NBA 1976-1977 Playoffs Players Statistic
Bob Weiss,WAS,4,34.0,6,3,5,0.6,-,-,-,0,1,0.0,1,2,3,2,1,0,-,5,NBA 1976-1977 Playoffs Players Statistic
Marvin Webster,DEN,6,96.0,30,13,26,0.5,-,-,-,4,6,0.667,14,26,40,3,2,11,-,12,NBA 1976-1977 Playoffs Players Statistic
Cornell Warner,LAL,5,56.0,14,7,12,0.583,-,-,-,0,0,0.0,2,7,9,6,1,0,-,11,NBA 1976-1977 Playoffs Players Statistic
Henry Ward,SAS,1,1.0,4,2,3,0.667,-,-,-,0,0,0.0,0,0,0,0,0,0,-,0,NBA 1976-1977 Playoffs Players Statistic
Bill Walton,POR,19,755.0,345,153,302,0.507,-,-,-,39,57,0.684,56,232,288,104,20,64,-,80,NBA 1976-1977 Playoffs Players Statistic
Wally Walker,POR,10,83.0,43,20,36,0.556,-,-,-,3,7,0.429,2,5,7,8,3,0,-,20,NBA 1976-1977 Playoffs Players Statistic
Foots Walker,CLE,3,95.0,47,18,37,0.486,-,-,-,11,15,0.733,4,8,12,20,4,1,-,12,NBA 1976-1977 Playoffs Players Statistic
Norm Van Lier,CHI,3,134.0,16,3,19,0.158,-,-,-,10,12,0.833,5,10,15,29,10,1,-,14,NBA 1976-1977 Playoffs Players Statistic
Wes Unseld,WAS,9,368.0,67,30,54,0.556,-,-,-,7,12,0.583,24,81,105,44,8,6,-,32,NBA 1976-1977 Playoffs Players Statistic
Dave Twardzik,POR,14,354.0,153,55,93,0.591,-,-,-,43,59,0.729,4,20,24,39,16,2,-,47,NBA 1976-1977 Playoffs Players Statistic
Monte Towe,DEN,1,6.0,4,2,3,0.667,-,-,-,0,0,0.0,0,0,0,1,0,0,-,0,NBA 1976-1977 Playoffs Players Statistic
Rudy Tomjanovich,HOU,12,457.0,243,107,212,0.505,-,-,-,29,37,0.784,24,41,65,24,7,3,-,36,NBA 1976-1977 Playoffs Players Statistic
Nate Thurmond,CLE,1,1.0,0,0,0,0.0,-,-,-,0,0,0.0,0,1,1,0,0,1,-,0,NBA 1976-1977 Playoffs Players Statistic
David Thompson,DEN,6,237.0,148,56,121,0.463,-,-,-,36,53,0.679,13,18,31,24,9,4,-,22,NBA 1976-1977 Playoffs Players Statistic
Fatty Taylor,DEN,1,1.0,0,0,0,0.0,-,-,-,0,0,0.0,0,0,0,0,0,0,-,0,NBA 1976-1977 Playoffs Players Statistic
Earl Tatum,LAL,11,356.0,150,67,134,0.5,-,-,-,16,24,0.667,16,38,54,27,15,9,-,34,NBA 1976-1977 Playoffs Players Statistic
Larry Steele,POR,18,261.0,76,26,70,0.371,-,-,-,24,32,0.75,12,15,27,18,9,0,-,30,NBA 1976-1977 Playoffs Players Statistic
Kevin Stacom,BOS,5,25.0,7,3,6,0.5,-,-,-,1,1,1.0,0,2,2,4,0,0,-,3,NBA 1976-1977 Playoffs Players Statistic
Dick Snyder,CLE,3,53.0,18,8,27,0.296,-,-,-,2,5,0.4,2,3,5,4,1,2,-,6,NBA 1976-1977 Playoffs Players Statistic
Phil Smith,GSW,10,371.0,142,53,132,0.402,-,-,-,36,45,0.8,10,40,50,45,14,4,-,24,NBA 1976-1977 Playoffs Players Statistic
Elmore Smith,CLE,3,56.0,41,18,33,0.545,-,-,-,5,8,0.625,6,18,24,1,5,3,-,10,NBA 1976-1977 Playoffs Players Statistic
Bingo Smith,CLE,3,57.0,21,9,39,0.231,-,-,-,3,3,1.0,3,5,8,4,3,1,-,5,NBA 1976-1977 Playoffs Players Statistic
Ralph Simpson,DET,2,17.0,0,0,9,0.0,-,-,-,0,0,0.0,1,2,3,1,0,0,-,1,NBA 1976-1977 Playoffs Players Statistic
Paul Silas,DEN,6,141.0,41,14,33,0.424,-,-,-,13,24,0.542,16,24,40,16,2,4,-,23,NBA 1976-1977 Playoffs Players Statistic
Phil Sellers,DET,1,6.0,3,1,4,0.25,-,-,-,1,4,0.25,1,1,2,0,0,0,-,2,NBA 1976-1977 Playoffs Players Statistic
Charlie Scott,BOS,9,338.0,148,52,128,0.406,-,-,-,44,52,0.846,15,23,38,38,13,2,-,41,NBA 1976-1977 Playoffs Players Statistic
Fred Saunders,BOS,9,66.0,29,12,33,0.364,-,-,-,5,6,0.833,1,8,9,5,1,0,-,21,NBA 1976-1977 Playoffs Players Statistic
Cazzie Russell,LAL,11,382.0,174,65,157,0.414,-,-,-,44,50,0.88,22,26,48,25,16,1,-,33,NBA 1976-1977 Playoffs Players Statistic
Campy Russell,CLE,3,100.0,53,21,54,0.389,-,-,-,11,15,0.733,10,16,26,10,3,1,-,10,NBA 1976-1977 Playoffs Players Statistic
Curtis Rowe,BOS,9,237.0,86,32,68,0.471,-,-,-,22,29,0.759,29,43,72,10,1,4,-,29,NBA 1976-1977 Playoffs Players Statistic
Marshall Rogers,GSW,1,3.0,2,0,2,0.0,-,-,-,2,2,1.0,0,1,1,0,0,0,-,0,NBA 1976-1977 Playoffs Players Statistic
Mike Riordan,WAS,2,8.0,0,0,2,0.0,-,-,-,0,0,0.0,0,2,2,1,0,0,-,1,NBA 1976-1977 Playoffs Players Statistic
Clifford Ray,GSW,10,304.0,100,42,76,0.553,-,-,-,16,28,0.571,54,61,115,15,4,9,-,37,NBA 1976-1977 Playoffs Players Statistic
Jim Price,DEN,6,158.0,43,19,53,0.358,-,-,-,5,8,0.625,6,18,24,25,12,1,-,18,NBA 1976-1977 Playoffs Players Statistic
Kevin Porter,DET,3,61.0,16,5,14,0.357,-,-,-,6,9,0.667,1,5,6,17,1,0,-,7,NBA 1976-1977 Playoffs Players Statistic
Howard Porter,DET,3,98.0,60,29,47,0.617,-,-,-,2,4,0.5,6,11,17,2,2,4,-,7,NBA 1976-1977 Playoffs Players Statistic
Cliff Pondexter,CHI,3,12.0,2,0,1,0.0,-,-,-,2,2,1.0,0,3,3,1,0,0,-,0,NBA 1976-1977 Playoffs Players Statistic
Billy Paultz,SAS,2,74.0,34,12,24,0.5,-,-,-,10,13,0.769,1,16,17,5,2,1,-,3,NBA 1976-1977 Playoffs Players Statistic
Sonny Parker,GSW,10,120.0,42,19,36,0.528,-,-,-,4,4,1.0,9,19,28,9,5,2,-,9,NBA 1976-1977 Playoffs Players Statistic
Robert Parish,GSW,10,239.0,121,52,108,0.481,-,-,-,17,26,0.654,43,60,103,11,7,11,-,42,NBA 1976-1977 Playoffs Players Statistic
Tom Owens,HOU,3,7.0,0,0,1,0.0,-,-,-,0,0,0.0,0,2,2,0,1,0,-,1,NBA 1976-1977 Playoffs Players Statistic
Mark Olberding,SAS,2,42.0,13,5,9,0.556,-,-,-,3,6,0.5,2,5,7,2,0,1,-,8,NBA 1976-1977 Playoffs Players Statistic
