Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
George Yardley,SYR,73,"2,402.0",1.473,546.0,1.205,0.453,-,-,-,381,467,0.816,-,-,579.0,122,-,-,-,227,NBA 1959-1960 Regular_Season Players Statistic
Tony Windis,DET,9,193.0,36.0,16.0,60.0,0.267,-,-,-,4,6,0.667,-,-,47.0,32,-,-,-,20,NBA 1959-1960 Regular_Season Players Statistic
Win Wilfong,CIN,72,"1,992.0",727.0,283.0,764.0,0.37,-,-,-,161,207,0.778,-,-,352.0,265,-,-,-,229,NBA 1959-1960 Regular_Season Players Statistic
Charlie Tyra,NYK,74,"2,033.0",945.0,406.0,952.0,0.426,-,-,-,133,189,0.704,-,-,598.0,80,-,-,-,258,NBA 1959-1960 Regular_Season Players Statistic
Jack Twyman,CIN,75,"3,023.0",2.338,870.0,2.063,0.422,-,-,-,598,762,0.785,-,-,664.0,260,-,-,-,275,NBA 1959-1960 Regular_Season Players Statistic
Wayne Stevens,CIN,8,49.0,13.0,3.0,19.0,0.158,-,-,-,7,10,0.7,-,-,16.0,4,-,-,-,4,NBA 1959-1960 Regular_Season Players Statistic
Larry Staverman,CIN,49,479.0,187.0,70.0,149.0,0.47,-,-,-,47,64,0.734,-,-,180.0,36,-,-,-,98,NBA 1959-1960 Regular_Season Players Statistic
Guy Sparrow,PHI,11,80.0,30.0,14.0,45.0,0.311,-,-,-,2,8,0.25,-,-,23.0,6,-,-,-,20,NBA 1959-1960 Regular_Season Players Statistic
Ron Sobiezczyk,MIN,16,234.0,105.0,37.0,108.0,0.343,-,-,-,31,37,0.838,-,-,48.0,21,-,-,-,32,NBA 1959-1960 Regular_Season Players Statistic
Bobby Smith,MIN,10,130.0,37.0,13.0,54.0,0.241,-,-,-,11,16,0.688,-,-,33.0,14,-,-,-,10,NBA 1959-1960 Regular_Season Players Statistic
Gene Shue,DET,75,"3,338.0",1.712,620.0,1.501,0.413,-,-,-,472,541,0.872,-,-,409.0,295,-,-,-,146,NBA 1959-1960 Regular_Season Players Statistic
Bill Sharman,BOS,71,"1,916.0",1.37,559.0,1.225,0.456,-,-,-,252,291,0.866,-,-,262.0,144,-,-,-,154,NBA 1959-1960 Regular_Season Players Statistic
Charlie Share,MIN,41,651.0,171.0,59.0,151.0,0.391,-,-,-,53,80,0.663,-,-,221.0,62,-,-,-,142,NBA 1959-1960 Regular_Season Players Statistic
Paul Seymour,SYR,4,7.0,0.0,0.0,4.0,0.0,-,-,-,0,0,0.0,-,-,1.0,0,-,-,-,1,NBA 1959-1960 Regular_Season Players Statistic
