Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Ivica Zubac,LAC,5,129.8,46,17,30,0.567,0,0,0.0,12,16,0.75,16,32,48,3,3,1,11,8,NBA 2022-2023 Playoffs Players Statistic
Cody Zeller,MIA,21,174.3,46,20,35,0.571,0,0,0.0,6,15,0.4,11,37,48,7,2,4,13,28,NBA 2022-2023 Playoffs Players Statistic
Omer Yurtseven,MIA,8,15.7,4,2,7,0.286,0,2,0.0,0,0,0.0,3,2,5,1,0,1,1,2,NBA 2022-2023 Playoffs Players Statistic
Trae Young,ATL,6,230.1,175,60,149,0.403,18,54,0.333,37,43,0.86,5,17,22,61,10,4,24,11,NBA 2022-2023 Playoffs Players Statistic
Ziaire Williams,MEM,4,11.9,5,2,7,0.286,1,3,0.333,0,0,0.0,0,2,2,2,0,0,2,1,NBA 2022-2023 Playoffs Players Statistic
Robert Williams,BOS,20,417.1,153,67,85,0.788,0,1,0.0,19,28,0.679,36,83,119,19,9,25,16,44,NBA 2022-2023 Playoffs Players Statistic
Grant Williams,BOS,15,264.9,76,25,53,0.472,18,40,0.45,8,10,0.8,11,22,33,18,5,6,4,25,NBA 2022-2023 Playoffs Players Statistic
Andrew Wiggins,GSW,13,441.9,217,83,181,0.459,19,64,0.297,32,47,0.681,24,49,73,25,11,15,17,45,NBA 2022-2023 Playoffs Players Statistic
Derrick White,BOS,20,593.6,267,93,184,0.505,50,110,0.455,31,34,0.912,13,46,59,42,12,20,18,38,NBA 2022-2023 Playoffs Players Statistic
Russell Westbrook,LAC,5,192.3,118,43,105,0.41,10,28,0.357,22,25,0.88,9,29,38,37,6,7,20,15,NBA 2022-2023 Playoffs Players Statistic
Peyton Watson,DEN,5,13.7,5,2,5,0.4,1,2,0.5,0,0,0.0,1,3,4,1,0,1,1,2,NBA 2022-2023 Playoffs Players Statistic
Yuta Watanabe,BRK,1,4.7,3,1,2,0.5,1,2,0.5,0,2,0.0,0,1,1,0,0,0,1,0,NBA 2022-2023 Playoffs Players Statistic
T.J. Warren,PHX,6,80.6,16,6,19,0.316,1,7,0.143,3,4,0.75,2,5,7,3,1,3,1,5,NBA 2022-2023 Playoffs Players Statistic
Lonnie Walker,LAL,13,178.9,80,29,60,0.483,13,34,0.382,9,12,0.75,1,11,12,11,7,1,4,16,NBA 2022-2023 Playoffs Players Statistic
Ish Wainright,PHX,6,21.0,3,1,4,0.25,1,4,0.25,0,0,0.0,0,1,1,0,0,1,0,2,NBA 2022-2023 Playoffs Players Statistic
Dean Wade,CLE,2,11.1,2,0,1,0.0,0,1,0.0,2,2,1.0,0,3,3,0,0,0,0,0,NBA 2022-2023 Playoffs Players Statistic
Gabe Vincent,MIA,22,672.0,279,99,246,0.402,51,135,0.378,30,34,0.882,8,23,31,78,19,4,31,66,NBA 2022-2023 Playoffs Players Statistic
Jarred Vanderbilt,LAL,15,246.6,69,24,60,0.4,7,29,0.241,14,20,0.7,19,29,48,12,11,12,13,31,NBA 2022-2023 Playoffs Players Statistic
P.J. Tucker,PHI,11,293.7,54,19,51,0.373,14,40,0.35,2,3,0.667,18,32,50,16,13,3,5,28,NBA 2022-2023 Playoffs Players Statistic
Karl-Anthony Towns,MIN,5,180.0,91,32,70,0.457,6,24,0.25,21,28,0.75,6,45,51,10,3,4,18,21,NBA 2022-2023 Playoffs Players Statistic
Obi Toppin,NYK,11,174.8,77,30,70,0.429,13,43,0.302,4,5,0.8,10,29,39,7,8,3,8,12,NBA 2022-2023 Playoffs Players Statistic
"Xavier Tillman, Sr.",MEM,6,183.3,52,24,45,0.533,1,4,0.25,3,5,0.6,17,31,48,19,4,4,4,17,NBA 2022-2023 Playoffs Players Statistic
Tristan Thompson,LAL,6,32.3,11,5,11,0.455,0,0,0.0,1,5,0.2,4,6,10,2,0,0,1,1,NBA 2022-2023 Playoffs Players Statistic
Klay Thompson,GSW,13,467.9,241,85,219,0.388,50,136,0.368,21,24,0.875,1,53,54,29,7,4,26,28,NBA 2022-2023 Playoffs Players Statistic
Cam Thomas,BRK,2,15.7,6,3,7,0.429,0,2,0.0,0,0,0.0,0,1,1,1,0,0,1,2,NBA 2022-2023 Playoffs Players Statistic
Jayson Tatum,BOS,20,799.1,543,185,404,0.458,53,164,0.323,120,137,0.876,26,184,210,105,21,21,56,44,NBA 2022-2023 Playoffs Players Statistic
Edmond Sumner,BRK,1,4.5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,NBA 2022-2023 Playoffs Players Statistic
Max Strus,MIA,23,647.8,215,76,189,0.402,43,135,0.319,20,25,0.8,14,69,83,33,8,7,6,47,NBA 2022-2023 Playoffs Players Statistic
Lamar Stevens,CLE,2,8.8,5,1,2,0.5,1,1,1.0,2,2,1.0,0,3,3,0,0,0,0,0,NBA 2022-2023 Playoffs Players Statistic
Jaden Springer,PHI,4,16.9,9,4,4,1.0,0,0,0.0,1,2,0.5,0,0,0,0,1,0,1,2,NBA 2022-2023 Playoffs Players Statistic
Ish Smith,DEN,4,11.8,2,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,2,NBA 2022-2023 Playoffs Players Statistic
Marcus Smart,BOS,20,679.1,298,101,223,0.453,44,122,0.361,52,65,0.8,21,59,80,101,25,5,45,37,NBA 2022-2023 Playoffs Players Statistic
Day'Ron Sharpe,BRK,2,19.7,6,2,3,0.667,0,0,0.0,2,2,1.0,2,4,6,5,0,1,2,3,NBA 2022-2023 Playoffs Players Statistic
Landry Shamet,PHX,10,184.0,48,17,45,0.378,11,29,0.379,3,4,0.75,3,14,17,11,2,1,4,15,NBA 2022-2023 Playoffs Players Statistic
Dennis Schroder,LAL,16,416.9,118,41,103,0.398,13,39,0.333,23,28,0.821,3,28,31,46,16,3,20,40,NBA 2022-2023 Playoffs Players Statistic
Domantas Sabonis,SAC,7,243.0,115,49,99,0.495,1,5,0.2,16,28,0.571,31,46,77,33,10,6,26,28,NBA 2022-2023 Playoffs Players Statistic
D'Angelo Russell,LAL,16,472.6,213,83,195,0.426,27,87,0.31,20,26,0.769,10,37,47,74,11,5,29,32,NBA 2022-2023 Playoffs Players Statistic
Ricky Rubio,CLE,3,17.0,0,0,1,0.0,0,0,0.0,0,0,0.0,2,4,6,3,1,0,5,5,NBA 2022-2023 Playoffs Players Statistic
Terrence Ross,PHX,6,69.2,22,8,27,0.296,6,22,0.273,0,0,0.0,0,8,8,1,1,2,1,6,NBA 2022-2023 Playoffs Players Statistic
Derrick Rose,NYK,1,2.5,0,0,4,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,NBA 2022-2023 Playoffs Players Statistic
David Roddy,MEM,6,75.6,23,8,29,0.276,6,20,0.3,1,1,1.0,4,13,17,4,0,2,1,6,NBA 2022-2023 Playoffs Players Statistic
Mitchell Robinson,NYK,11,298.0,71,29,48,0.604,0,0,0.0,13,33,0.394,55,47,102,9,8,16,10,29,NBA 2022-2023 Playoffs Players Statistic
Duncan Robinson,MIA,23,417.7,207,75,158,0.475,50,113,0.442,7,8,0.875,1,33,34,39,8,3,20,36,NBA 2022-2023 Playoffs Players Statistic
Austin Rivers,MIN,4,46.2,10,4,8,0.5,2,6,0.333,0,0,0.0,1,4,5,1,1,0,1,1,NBA 2022-2023 Playoffs Players Statistic
"Paul Reed, Jr.",PHI,11,156.8,51,22,38,0.579,0,0,0.0,7,7,1.0,27,33,60,7,6,4,6,15,NBA 2022-2023 Playoffs Players Statistic
Austin Reaves,LAL,16,579.2,270,90,194,0.464,39,88,0.443,51,57,0.895,20,51,71,73,10,3,25,39,NBA 2022-2023 Playoffs Players Statistic
Julius Randle,NYK,10,329.6,166,55,147,0.374,17,66,0.258,39,55,0.709,17,66,83,36,5,3,35,24,NBA 2022-2023 Playoffs Players Statistic
Immanuel Quickley,NYK,8,175.2,72,23,66,0.348,9,37,0.243,17,20,0.85,2,11,13,8,4,0,9,11,NBA 2022-2023 Playoffs Players Statistic
Payton Pritchard,BOS,10,56.7,32,12,22,0.545,4,10,0.4,4,5,0.8,0,6,6,11,1,0,5,3,NBA 2022-2023 Playoffs Players Statistic
Taurean Prince,MIN,5,99.9,39,12,33,0.364,8,21,0.381,7,9,0.778,3,4,7,4,3,1,5,9,NBA 2022-2023 Playoffs Players Statistic
Jason Preston,LAC,1,1.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,NBA 2022-2023 Playoffs Players Statistic
Norman Powell,LAC,5,167.3,109,36,76,0.474,13,32,0.406,24,31,0.774,4,11,15,11,4,2,8,16,NBA 2022-2023 Playoffs Players Statistic
Bobby Portis,MIL,5,107.3,48,20,41,0.488,5,18,0.278,3,3,1.0,10,31,41,6,3,2,4,15,NBA 2022-2023 Playoffs Players Statistic
"Michael Porter, Jr.",DEN,20,654.3,267,99,234,0.423,46,131,0.351,23,29,0.793,20,142,162,31,10,11,9,42,NBA 2022-2023 Playoffs Players Statistic
Jordan Poole,GSW,13,284.0,134,46,135,0.341,16,63,0.254,26,34,0.765,4,24,28,46,10,3,15,32,NBA 2022-2023 Playoffs Players Statistic
Mason Plumlee,LAC,5,90.8,41,14,16,0.875,0,0,0.0,13,14,0.929,16,18,34,9,2,2,3,15,NBA 2022-2023 Playoffs Players Statistic
Gary Payton II,GSW,12,191.7,82,36,54,0.667,4,15,0.267,6,9,0.667,22,22,44,9,8,6,11,19,NBA 2022-2023 Playoffs Players Statistic
Cameron Payne,PHX,7,152.3,57,23,48,0.479,11,27,0.407,0,3,0.0,0,14,14,20,3,2,9,15,NBA 2022-2023 Playoffs Players Statistic
Chris Paul,PHX,7,250.1,87,38,91,0.418,9,28,0.321,2,4,0.5,5,30,35,52,12,5,7,16,NBA 2022-2023 Playoffs Players Statistic
Cedi Osman,CLE,5,93.2,30,9,25,0.36,6,20,0.3,6,9,0.667,1,14,15,5,2,1,5,12,NBA 2022-2023 Playoffs Players Statistic
Victor Oladipo,MIA,2,45.4,23,10,19,0.526,2,5,0.4,1,3,0.333,1,6,7,2,2,1,2,5,NBA 2022-2023 Playoffs Players Statistic
Isaac Okoro,CLE,5,74.6,32,11,23,0.478,4,13,0.308,6,6,1.0,3,4,7,4,2,2,4,10,NBA 2022-2023 Playoffs Players Statistic
Onyeka Okongwu,ATL,6,131.2,36,15,25,0.6,1,1,1.0,5,10,0.5,19,19,38,7,2,8,7,18,NBA 2022-2023 Playoffs Players Statistic
Josh Okogie,PHX,10,175.4,41,14,37,0.378,2,14,0.143,11,13,0.846,12,9,21,13,6,2,3,18,NBA 2022-2023 Playoffs Players Statistic
Royce O'Neale,BRK,4,118.0,20,7,29,0.241,4,22,0.182,2,2,1.0,4,13,17,14,5,1,4,11,NBA 2022-2023 Playoffs Players Statistic
Jaylen Nowell,MIN,5,62.1,16,6,26,0.231,3,9,0.333,1,2,0.5,4,1,5,3,0,0,2,4,NBA 2022-2023 Playoffs Players Statistic
Zeke Nnaji,DEN,5,12.2,5,2,4,0.5,1,3,0.333,0,0,0.0,0,2,2,0,1,0,1,0,NBA 2022-2023 Playoffs Players Statistic
