Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Ivica Zubac,LAL,8,167.3,87,32,68,0.471,0,2,0.0,23,32,0.719,9,34,43,6,2,9,13,24,NBA 2017-2018 Summer_League Players Statistic
Paul Zipser,CHI,1,29.7,10,3,11,0.273,1,6,0.167,3,4,0.75,0,5,5,2,0,0,2,5,NBA 2017-2018 Summer_League Players Statistic
Rade Zagorac,MEM,6,124.9,32,11,28,0.393,4,14,0.286,6,8,0.75,9,20,29,2,4,0,11,10,NBA 2017-2018 Summer_League Players Statistic
Mike Young,WAS,5,109.7,47,16,48,0.333,1,7,0.143,14,17,0.824,5,14,19,3,4,3,5,12,NBA 2017-2018 Summer_League Players Statistic
Joe Young,IND,4,107.3,52,17,34,0.5,5,10,0.5,13,16,0.813,1,7,8,23,1,0,14,6,NBA 2017-2018 Summer_League Players Statistic
James Young,NOP,6,115.4,51,17,43,0.395,7,25,0.28,10,16,0.625,2,13,15,6,4,0,7,11,NBA 2017-2018 Summer_League Players Statistic
Kyle Wiltjer,LAC,4,42.5,23,9,24,0.375,2,10,0.2,3,3,1.0,3,6,9,1,1,3,2,2,NBA 2017-2018 Summer_League Players Statistic
Jamil Wilson,LAC,5,81.8,54,22,28,0.786,10,16,0.625,0,0,0.0,5,17,22,8,4,2,7,12,NBA 2017-2018 Summer_League Players Statistic
D.J. Wilson,MIL,5,126.3,59,23,60,0.383,6,22,0.273,7,8,0.875,7,20,27,7,4,7,4,12,NBA 2017-2018 Summer_League Players Statistic
Derek Willis,DET,4,44.4,14,5,14,0.357,2,8,0.25,2,2,1.0,1,7,8,5,4,0,4,6,NBA 2017-2018 Summer_League Players Statistic
Troy Williams,HOU,5,134.5,110,34,75,0.453,12,36,0.333,30,38,0.789,1,15,16,8,11,3,13,22,NBA 2017-2018 Summer_League Players Statistic
T.J. Williams,CLE,5,123.7,61,19,55,0.345,2,8,0.25,21,25,0.84,2,10,12,11,8,0,13,4,NBA 2017-2018 Summer_League Players Statistic
Jacorey Williams,GSW,4,32.5,10,4,12,0.333,0,0,0.0,2,4,0.5,2,8,10,2,2,1,2,5,NBA 2017-2018 Summer_League Players Statistic
Darrell Williams,GSW,3,16.4,10,3,10,0.3,0,0,0.0,4,9,0.444,5,1,6,0,2,1,2,2,NBA 2017-2018 Summer_League Players Statistic
C.J. Williams,MIN,5,128.4,54,18,47,0.383,4,20,0.2,14,17,0.824,2,12,14,6,4,2,4,10,NBA 2017-2018 Summer_League Players Statistic
Amir Williams,MEM,5,34.1,10,3,7,0.429,0,0,0.0,4,4,1.0,2,4,6,0,2,3,2,6,NBA 2017-2018 Summer_League Players Statistic
Jake Wiley,BRK,4,62.4,10,2,10,0.2,0,5,0.0,6,7,0.857,5,13,18,3,1,2,5,5,NBA 2017-2018 Summer_League Players Statistic
Isaiah Whitehead,BRK,5,116.8,66,25,57,0.439,5,17,0.294,11,18,0.611,4,19,23,15,4,0,7,9,NBA 2017-2018 Summer_League Players Statistic
Andrew White,CLE,5,63.1,35,12,33,0.364,7,14,0.5,4,5,0.8,2,10,12,2,2,0,6,10,NBA 2017-2018 Summer_League Players Statistic
Dez Wells,DET,4,51.1,13,5,13,0.385,2,4,0.5,1,2,0.5,2,5,7,5,3,0,1,4,NBA 2017-2018 Summer_League Players Statistic
Tai Webster,GSW,5,57.3,12,6,14,0.429,0,3,0.0,0,0,0.0,2,2,4,6,2,1,4,8,NBA 2017-2018 Summer_League Players Statistic
Corey Webster,DAL,6,117.4,37,14,35,0.4,7,21,0.333,2,2,1.0,2,12,14,9,8,0,4,5,NBA 2017-2018 Summer_League Players Statistic
Briante Weber,CHA,5,136.4,58,22,52,0.423,1,8,0.125,13,16,0.813,4,16,20,14,14,1,11,15,NBA 2017-2018 Summer_League Players Statistic
Travis Wear,LAL,8,135.2,63,24,60,0.4,12,30,0.4,3,7,0.429,5,26,31,8,3,5,5,21,NBA 2017-2018 Summer_League Players Statistic
Maalik Wayns,WAS,4,52.0,15,5,16,0.313,3,7,0.429,2,2,1.0,0,5,5,8,2,0,2,4,NBA 2017-2018 Summer_League Players Statistic
Paul Watson,TOR,5,70.9,20,7,21,0.333,2,10,0.2,4,6,0.667,2,8,10,4,1,1,7,13,NBA 2017-2018 Summer_League Players Statistic
Wes Washpun,MEM,6,52.7,11,3,11,0.273,2,5,0.4,3,4,0.75,1,4,5,4,4,0,5,8,NBA 2017-2018 Summer_League Players Statistic
"Derrick Walton, Jr.",ORL,4,83.2,40,15,32,0.469,6,12,0.5,4,6,0.667,1,9,10,14,1,0,4,7,NBA 2017-2018 Summer_League Players Statistic
David Walker,DEN,5,64.3,14,5,12,0.417,4,9,0.444,0,0,0.0,0,5,5,3,1,1,4,1,NBA 2017-2018 Summer_League Players Statistic
Chris Walker,CHI,4,65.6,19,8,18,0.444,0,0,0.0,3,7,0.429,9,16,25,2,5,9,3,9,NBA 2017-2018 Summer_League Players Statistic
Rashad Vaughn,MIL,5,126.4,80,31,60,0.517,6,20,0.3,12,24,0.5,2,16,18,9,5,2,9,12,NBA 2017-2018 Summer_League Players Statistic
Fred VanVleet,TOR,4,113.4,75,26,47,0.553,8,18,0.444,15,15,1.0,5,11,16,20,6,1,13,11,NBA 2017-2018 Summer_League Players Statistic
Denzel Valentine,CHI,5,164.2,65,26,74,0.351,10,38,0.263,3,3,1.0,6,25,31,18,10,1,17,15,NBA 2017-2018 Summer_League Players Statistic
Jarrod Uthoff,HOU,3,25.4,7,2,9,0.222,1,4,0.25,2,4,0.5,1,4,5,3,0,0,1,3,NBA 2017-2018 Summer_League Players Statistic
"Reggie Upshaw, Jr.",MIL,5,63.7,16,7,20,0.35,1,6,0.167,1,1,1.0,6,12,18,1,0,1,2,4,NBA 2017-2018 Summer_League Players Statistic
Travis Trice,MIL,5,102.1,49,14,36,0.389,3,13,0.231,18,21,0.857,0,8,8,14,4,0,6,8,NBA 2017-2018 Summer_League Players Statistic
Axel Toupane,NOP,5,127.5,39,13,33,0.394,6,12,0.5,7,10,0.7,2,14,16,4,4,0,6,13,NBA 2017-2018 Summer_League Players Statistic
Dejan Todorovic,CHI,4,53.4,19,8,22,0.364,2,13,0.154,1,2,0.5,1,6,7,1,4,1,6,4,NBA 2017-2018 Summer_League Players Statistic
Mike Tobey,DET,3,40.7,13,5,11,0.455,0,0,0.0,3,7,0.429,4,6,10,1,1,2,4,3,NBA 2017-2018 Summer_League Players Statistic
Sindarius Thornwell,LAC,4,107.3,57,15,39,0.385,2,13,0.154,25,32,0.781,2,12,14,5,7,0,7,10,NBA 2017-2018 Summer_League Players Statistic
Marcus Thornton,OKC,5,66.6,9,2,11,0.182,2,9,0.222,3,5,0.6,1,3,4,7,2,0,5,6,NBA 2017-2018 Summer_League Players Statistic
Shevon Thompson,LAC,4,33.6,8,4,11,0.364,0,0,0.0,0,0,0.0,8,6,14,0,1,3,2,6,NBA 2017-2018 Summer_League Players Statistic
Rashawn Thomas,OKC,5,68.1,24,10,22,0.455,2,7,0.286,2,3,0.667,4,14,18,2,4,3,2,13,NBA 2017-2018 Summer_League Players Statistic
Matt Thomas,LAL,8,162.1,77,28,45,0.622,17,28,0.607,4,4,1.0,2,21,23,8,2,2,14,14,NBA 2017-2018 Summer_League Players Statistic
Malcolm Thomas,CLE,3,49.5,15,6,14,0.429,1,4,0.25,2,4,0.5,9,12,21,2,0,4,2,5,NBA 2017-2018 Summer_League Players Statistic
Isaiah Taylor,HOU,5,132.2,63,18,50,0.36,5,13,0.385,22,27,0.815,1,12,13,37,7,1,13,14,NBA 2017-2018 Summer_League Players Statistic
Edy Tavares,CLE,5,100.4,37,11,26,0.423,0,0,0.0,15,20,0.75,9,23,32,2,2,14,6,13,NBA 2017-2018 Summer_League Players Statistic
Caleb Swanigan,POR,8,246.8,129,49,112,0.438,6,22,0.273,25,31,0.806,27,58,85,18,11,3,22,30,NBA 2017-2018 Summer_League Players Statistic
Rasheed Sulaimon,CHA,2,44.0,12,4,9,0.444,0,2,0.0,4,7,0.571,2,3,5,4,1,0,2,4,NBA 2017-2018 Summer_League Players Statistic
Eric Stuteville,SAC,3,22.2,2,0,5,0.0,0,0,0.0,2,4,0.5,3,0,3,0,1,0,2,4,NBA 2017-2018 Summer_League Players Statistic
Diamond Stone,ATL,4,59.6,36,15,28,0.536,0,0,0.0,6,11,0.545,9,5,14,2,3,2,5,7,NBA 2017-2018 Summer_League Players Statistic
David Stockton,PHX,1,2.6,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,2,NBA 2017-2018 Summer_League Players Statistic
Quinton Stephens,CHA,2,22.1,3,1,5,0.2,1,2,0.5,0,0,0.0,0,3,3,0,1,0,0,0,NBA 2017-2018 Summer_League Players Statistic
Steven Spieth,DAL,4,32.8,7,2,4,0.5,1,1,1.0,2,2,1.0,0,7,7,2,1,1,1,1,NBA 2017-2018 Summer_League Players Statistic
Richard Solomon,ATL,5,38.7,14,4,7,0.571,0,0,0.0,6,10,0.6,0,5,5,0,3,1,2,11,NBA 2017-2018 Summer_League Players Statistic
Nathan Sobey,UTA,3,31.1,10,4,11,0.364,0,2,0.0,2,6,0.333,0,2,2,1,1,0,6,4,NBA 2017-2018 Summer_League Players Statistic
Jaime Smith,DAL,5,71.3,18,6,18,0.333,2,9,0.222,4,5,0.8,0,1,1,1,1,0,1,7,NBA 2017-2018 Summer_League Players Statistic
Dennis Smith,DAL,6,155.3,104,32,70,0.457,9,26,0.346,31,44,0.705,6,23,29,25,13,1,17,9,NBA 2017-2018 Summer_League Players Statistic
Henry Sims,DEN,3,59.5,29,12,18,0.667,0,1,0.0,5,8,0.625,3,9,12,3,2,0,7,8,NBA 2017-2018 Summer_League Players Statistic
Rayshawn Simmons,WAS,2,15.2,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,2,1,0,1,2,NBA 2017-2018 Summer_League Players Statistic
Marcus Simmons,DET,2,9.5,0,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,1,0,0,NBA 2017-2018 Summer_League Players Statistic
Kobi Simmons,MEM,6,95.2,25,11,43,0.256,0,7,0.0,3,3,1.0,6,3,9,10,1,1,11,8,NBA 2017-2018 Summer_League Players Statistic
Pascal Siakam,TOR,4,106.6,57,23,43,0.535,4,11,0.364,7,9,0.778,3,15,18,7,5,5,8,12,NBA 2017-2018 Summer_League Players Statistic
Winston Shepard,ATL,3,35.3,4,2,6,0.333,0,2,0.0,0,0,0.0,1,7,8,5,0,2,3,3,NBA 2017-2018 Summer_League Players Statistic
Will Sheehey,TOR,4,87.6,31,10,33,0.303,3,10,0.3,8,9,0.889,6,4,10,6,2,2,11,5,NBA 2017-2018 Summer_League Players Statistic
Jeremy Senglin,BRK,4,53.8,28,10,22,0.455,6,14,0.429,2,3,0.667,0,9,9,2,2,2,1,5,NBA 2017-2018 Summer_League Players Statistic
Wayne Selden,MEM,6,183.1,136,44,97,0.454,11,33,0.333,37,51,0.725,8,15,23,18,10,2,18,13,NBA 2017-2018 Summer_League Players Statistic
Josh Scott,POR,8,79.6,33,12,26,0.462,0,0,0.0,9,13,0.692,16,7,23,3,1,3,4,11,NBA 2017-2018 Summer_League Players Statistic
Howard Sant-Roos,DEN,4,72.3,15,4,14,0.286,1,8,0.125,6,10,0.6,2,7,9,3,6,0,4,7,NBA 2017-2018 Summer_League Players Statistic
JaKarr Sampson,SAC,4,69.6,30,10,26,0.385,2,8,0.25,8,8,1.0,4,17,21,3,3,5,6,12,NBA 2017-2018 Summer_League Players Statistic
Victor Rudd,MEM,2,11.2,2,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,1,1,0,0,2,NBA 2017-2018 Summer_League Players Statistic
Jalen Ross,WAS,2,15.8,4,2,5,0.4,0,2,0.0,0,0,0.0,0,0,0,2,0,0,2,0,NBA 2017-2018 Summer_League Players Statistic
Devin Robinson,WAS,5,78.1,17,4,22,0.182,1,8,0.125,8,11,0.727,6,19,25,2,4,6,2,12,NBA 2017-2018 Summer_League Players Statistic
Jaleel Roberts,WAS,2,23.0,2,1,3,0.333,0,0,0.0,0,0,0.0,0,2,2,1,1,3,2,4,NBA 2017-2018 Summer_League Players Statistic
Tyler Roberson,MIL,1,17.0,0,0,4,0.0,0,1,0.0,0,0,0.0,0,4,4,0,0,0,0,2,NBA 2017-2018 Summer_League Players Statistic
Malachi Richardson,SAC,1,24.6,8,2,7,0.286,1,3,0.333,3,6,0.5,0,3,3,0,0,0,3,1,NBA 2017-2018 Summer_League Players Statistic
Jalen Reynolds,TOR,3,32.1,18,7,14,0.5,1,1,1.0,3,3,1.0,5,4,9,2,2,3,1,9,NBA 2017-2018 Summer_League Players Statistic
