Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Danny Young,POR,48,952.0,297.0,115,250.0,0.46,17,50,0.34,50,64,0.781,17,57,74.0,123.0,55,3,45,50,NBA 1988-1989 Regular_Season Players Statistic
James Worthy,LAL,81,"2,960.0",1.657,702,1.282,0.548,2,23,0.087,251,321,0.782,169,320,489.0,288.0,108,56,182,175,NBA 1988-1989 Regular_Season Players Statistic
Orlando Woolridge,LAL,74,"1,491.0",715.0,231,494.0,0.468,0,1,0.0,253,343,0.738,81,189,270.0,58.0,30,65,103,130,NBA 1988-1989 Regular_Season Players Statistic
Mike Woodson,HOU,81,"2,259.0",1.046,410,936.0,0.438,31,89,0.348,195,237,0.823,51,143,194.0,206.0,89,18,136,195,NBA 1988-1989 Regular_Season Players Statistic
David Wood,CHI,2,2.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,NBA 1988-1989 Regular_Season Players Statistic
Joe Wolf,LAC,66,"1,450.0",386.0,170,402.0,0.423,2,14,0.143,44,64,0.688,83,188,271.0,113.0,32,16,94,152,NBA 1988-1989 Regular_Season Players Statistic
Randy Wittman,IND,64,"1,120.0",291.0,130,286.0,0.455,3,6,0.5,28,41,0.683,26,54,80.0,111.0,23,2,32,43,NBA 1988-1989 Regular_Season Players Statistic
David Wingate,PHI,33,372.0,137.0,54,115.0,0.47,2,6,0.333,27,34,0.794,12,25,37.0,73.0,9,2,35,43,NBA 1988-1989 Regular_Season Players Statistic
Reggie Williams,LAC,63,"1,303.0",642.0,260,594.0,0.438,30,104,0.288,92,122,0.754,70,109,179.0,101.0,81,29,114,182,NBA 1988-1989 Regular_Season Players Statistic
Micheal Williams,DET,49,358.0,127.0,47,129.0,0.364,2,9,0.222,31,47,0.66,9,18,27.0,70.0,13,3,42,44,NBA 1988-1989 Regular_Season Players Statistic
Kevin Williams,LAC,50,547.0,209.0,81,200.0,0.405,1,6,0.167,46,59,0.78,28,42,70.0,53.0,30,11,52,91,NBA 1988-1989 Regular_Season Players Statistic
John Williams,WAS,82,"2,413.0",1.12,438,940.0,0.466,19,71,0.268,225,290,0.776,158,415,573.0,356.0,142,70,157,213,NBA 1988-1989 Regular_Season Players Statistic
Hot Rod Williams,CLE,82,"2,125.0",948.0,356,700.0,0.509,1,4,0.25,235,314,0.748,173,304,477.0,108.0,77,134,102,188,NBA 1988-1989 Regular_Season Players Statistic
Herb Williams,DAL,76,"2,470.0",777.0,322,739.0,0.436,0,5,0.0,133,194,0.686,135,458,593.0,124.0,46,134,149,236,NBA 1988-1989 Regular_Season Players Statistic
Buck Williams,NJN,74,"2,447.0",959.0,373,702.0,0.531,0,3,0.0,213,320,0.666,249,447,696.0,78.0,61,36,142,223,NBA 1988-1989 Regular_Season Players Statistic
Gerald Wilkins,NYK,81,"2,414.0",1.161,462,1.025,0.451,51,172,0.297,186,246,0.756,95,149,244.0,274.0,115,22,169,166,NBA 1988-1989 Regular_Season Players Statistic
