Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
George Zidek,CHA,71,888.0,281.0,105,248.0,0.423,0,0,0.0,71,93,0.763,69,114,183.0,16,9,7,38,170,NBA 1995-1996 Regular_Season Players Statistic
Sharone Wright,TOR,57,1434.0,664.0,248,512.0,0.484,1,3,0.333,167,259,0.645,148,208,356.0,38,30,49,109,163,NBA 1995-1996 Regular_Season Players Statistic
Haywoode Workman,IND,77,1164.0,279.0,101,259.0,0.39,23,71,0.324,54,73,0.74,27,97,124.0,213,65,4,93,152,NBA 1995-1996 Regular_Season Players Statistic
Randy Woods,DEN,8,72.0,19.0,6,22.0,0.273,5,21,0.238,2,2,1.0,3,3,6.0,12,6,1,5,13,NBA 1995-1996 Regular_Season Players Statistic
David Wood,DAL,62,772.0,208.0,75,174.0,0.431,20,62,0.323,38,50,0.76,51,103,154.0,34,19,10,24,150,NBA 1995-1996 Regular_Season Players Statistic
Joe Wolf,ORL,64,1065.0,291.0,135,263.0,0.513,0,6,0.0,21,29,0.724,49,138,187.0,63,15,5,42,163,NBA 1995-1996 Regular_Season Players Statistic
Dontonio Wingfield,POR,44,487.0,165.0,60,157.0,0.382,19,63,0.302,26,34,0.765,45,59,104.0,28,20,6,31,73,NBA 1995-1996 Regular_Season Players Statistic
David Wingate,SEA,60,695.0,223.0,88,212.0,0.415,15,34,0.441,32,41,0.78,17,39,56.0,58,20,4,42,66,NBA 1995-1996 Regular_Season Players Statistic
Trevor Wilson,PHI,6,79.0,23.0,10,20.0,0.5,0,0,0.0,3,4,0.75,7,7,14.0,4,3,0,1,9,NBA 1995-1996 Regular_Season Players Statistic
Kevin Willis,GSW,75,2135.0,794.0,325,712.0,0.456,1,9,0.111,143,202,0.708,208,430,638.0,53,32,41,161,253,NBA 1995-1996 Regular_Season Players Statistic
Corliss Williamson,SAC,53,609.0,297.0,125,268.0,0.466,0,3,0.0,47,84,0.56,56,58,114.0,23,11,9,76,115,NBA 1995-1996 Regular_Season Players Statistic
