Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Sasa Zagorac,NJN,5,20.2,8,3,8,0.375,2,6,0.333,0,0,0.0,0,0,0,0,1,0,0,1,NBA 2006-2007 Summer_League Players Statistic
David Young,NJN,5,60.0,14,6,21,0.286,0,6,0.0,2,2,1.0,0,5,5,2,1,0,3,6,NBA 2006-2007 Summer_League Players Statistic
Rasheim Wright,DET,5,38.0,7,2,10,0.2,0,1,0.0,3,6,0.5,2,3,5,1,0,0,1,1,NBA 2006-2007 Summer_League Players Statistic
Rashad Wright,NJN,3,34.6,1,0,6,0.0,0,2,0.0,1,2,0.5,1,1,2,3,0,1,1,1,NBA 2006-2007 Summer_League Players Statistic
Dorell Wright,MIA,5,142.4,76,24,55,0.436,2,8,0.25,26,32,0.813,4,17,21,17,13,2,19,11,NBA 2006-2007 Summer_League Players Statistic
Bracey Wright,MIN,5,160.0,82,21,58,0.362,5,15,0.333,35,40,0.875,3,12,15,12,9,0,13,14,NBA 2006-2007 Summer_League Players Statistic
Antoine Wright,NJN,5,166.6,86,28,60,0.467,5,10,0.5,25,30,0.833,3,8,11,10,8,2,10,22,NBA 2006-2007 Summer_League Players Statistic
Metta World Peace,SAC,2,42.0,19,8,18,0.444,1,4,0.25,2,2,1.0,1,6,7,5,5,2,0,5,NBA 2006-2007 Summer_League Players Statistic
Pierre Wooten,NOP,5,111.0,33,11,30,0.367,0,2,0.0,11,17,0.647,5,3,8,6,3,0,8,19,NBA 2006-2007 Summer_League Players Statistic
Curtis Withers,CHA,5,82.7,28,11,17,0.647,0,0,0.0,6,8,0.75,7,12,19,2,6,2,3,17,NBA 2006-2007 Summer_League Players Statistic
Brendan Winters,GSW,4,47.0,6,1,7,0.143,1,6,0.167,3,4,0.75,1,5,6,2,0,0,3,12,NBA 2006-2007 Summer_League Players Statistic
Kennedy Winston,NJN,5,44.9,12,4,10,0.4,0,2,0.0,4,5,0.8,1,5,6,5,1,0,5,4,NBA 2006-2007 Summer_League Players Statistic
Lamyan Wilson,SAS,4,31.3,23,9,15,0.6,1,3,0.333,4,5,0.8,1,5,6,1,1,2,1,6,NBA 2006-2007 Summer_League Players Statistic
Shelden Williams,ATL,6,151.9,48,12,36,0.333,0,0,0.0,24,35,0.686,15,23,38,3,4,8,12,23,NBA 2006-2007 Summer_League Players Statistic
Shawne Williams,IND,1,30.4,6,2,8,0.25,0,2,0.0,2,4,0.5,4,6,10,3,3,1,5,5,NBA 2006-2007 Summer_League Players Statistic
Marvin Williams,ATL,5,159.1,116,28,51,0.549,2,2,1.0,58,66,0.879,7,18,25,16,3,2,19,23,NBA 2006-2007 Summer_League Players Statistic
Marcus D. Williams,NJN,5,161.6,83,26,57,0.456,10,18,0.556,21,25,0.84,2,15,17,40,5,1,20,12,NBA 2006-2007 Summer_League Players Statistic
Lou Williams,PHI,6,209.5,132,46,97,0.474,3,9,0.333,37,42,0.881,5,15,20,31,12,1,36,23,NBA 2006-2007 Summer_League Players Statistic
Justin Williams,SAC,5,94.0,25,9,13,0.692,0,0,0.0,7,11,0.636,8,24,32,0,1,9,8,27,NBA 2006-2007 Summer_League Players Statistic
Jawad Williams,LAC,5,62.0,38,14,28,0.5,6,10,0.6,4,5,0.8,7,3,10,1,2,0,3,6,NBA 2006-2007 Summer_League Players Statistic
Jamaal Williams,GSW,4,75.0,40,18,37,0.486,0,0,0.0,4,5,0.8,5,7,12,0,1,1,4,14,NBA 2006-2007 Summer_League Players Statistic
Ezra Williams,NOP,4,66.0,36,21,16,1.313,2,2,1.0,2,3,0.667,4,6,10,4,3,1,3,11,NBA 2006-2007 Summer_League Players Statistic
Eric Williams,NJN,5,86.4,51,20,34,0.588,0,0,0.0,11,17,0.647,11,17,28,1,2,0,7,15,NBA 2006-2007 Summer_League Players Statistic
Deron Williams,UTA,2,43.7,30,11,16,0.688,3,6,0.5,5,6,0.833,0,0,0,9,1,1,6,7,NBA 2006-2007 Summer_League Players Statistic
Carey Williams,IND,4,30.9,15,3,6,0.5,1,1,1.0,8,8,1.0,2,4,6,6,4,0,4,7,NBA 2006-2007 Summer_League Players Statistic
Wes Wilkinson,BOS,4,26.0,2,2,7,0.286,0,0,0.0,0,0,0.0,2,0,2,0,0,0,1,5,NBA 2006-2007 Summer_League Players Statistic
Anthony Wilkins,ATL,6,114.9,17,7,21,0.333,0,4,0.0,3,7,0.429,1,6,7,8,1,3,2,6,NBA 2006-2007 Summer_League Players Statistic
James White,IND,5,125.9,62,16,35,0.457,5,8,0.625,25,28,0.893,0,8,8,10,5,2,15,19,NBA 2006-2007 Summer_League Players Statistic
Robert Whaley,UTA,6,72.6,24,11,24,0.458,0,0,0.0,2,2,1.0,6,14,20,3,0,3,9,20,NBA 2006-2007 Summer_League Players Statistic
Martell Webster,POR,5,156.0,76,26,64,0.406,11,27,0.407,13,19,0.684,0,15,15,5,5,2,10,16,NBA 2006-2007 Summer_League Players Statistic
C.J. Watson,SAS,6,117.4,36,12,30,0.4,1,3,0.333,11,12,0.917,2,7,9,23,8,0,13,9,NBA 2006-2007 Summer_League Players Statistic
Matt Walsh,ORL,5,104.8,47,14,36,0.389,9,27,0.333,10,12,0.833,0,13,13,10,3,0,2,8,NBA 2006-2007 Summer_League Players Statistic
Wayne Wallace,DET,3,8.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,1,1,NBA 2006-2007 Summer_League Players Statistic
C.J. Wallace,HOU,4,22.0,0,0,4,0.0,0,2,0.0,0,2,0.0,5,4,9,2,0,1,3,5,NBA 2006-2007 Summer_League Players Statistic
Samaki Walker,TOR,4,48.0,5,2,6,0.333,0,0,0.0,1,2,0.5,3,6,9,0,0,0,5,9,NBA 2006-2007 Summer_League Players Statistic
Jermaine Walker,WAS,4,42.0,13,5,14,0.357,0,2,0.0,3,6,0.5,2,1,3,1,0,0,4,7,NBA 2006-2007 Summer_League Players Statistic
