Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Zeke Zawoluk,IND,2,18.0,2,1,6,0.167,-,-,-,0,2,0.0,-,-,2,0,-,-,-,5,NBA 1952-1953 Playoffs Players Statistic
Bobby Wanzer,ROR,3,116.0,51,14,37,0.378,-,-,-,23,27,0.852,-,-,21,9,-,-,-,13,NBA 1952-1953 Playoffs Players Statistic
Paul Walther,IND,2,75.0,26,5,20,0.25,-,-,-,16,17,0.941,-,-,8,4,-,-,-,8,NBA 1952-1953 Playoffs Players Statistic
Ernie Vandeweghe,NYK,11,340.0,144,49,112,0.438,-,-,-,46,61,0.754,-,-,64,27,-,-,-,50,NBA 1952-1953 Playoffs Players Statistic
Bill Tosheff,IND,2,66.0,9,1,16,0.063,-,-,-,7,7,1.0,-,-,5,4,-,-,-,5,NBA 1952-1953 Playoffs Players Statistic
Dick Surhoff,NYK,4,13.0,4,2,4,0.5,-,-,-,0,0,0.0,-,-,2,2,-,-,-,2,NBA 1952-1953 Playoffs Players Statistic
Odie Spears,ROR,3,62.0,20,8,19,0.421,-,-,-,4,5,0.8,-,-,12,0,-,-,-,12,NBA 1952-1953 Playoffs Players Statistic
Whitey Skoog,MIN,11,198.0,64,24,56,0.429,-,-,-,16,20,0.8,-,-,23,13,-,-,-,29,NBA 1952-1953 Playoffs Players Statistic
Connie Simmons,NYK,11,341.0,145,47,128,0.367,-,-,-,51,70,0.729,-,-,82,25,-,-,-,48,NBA 1952-1953 Playoffs Players Statistic
Bill Sharman,BOS,6,201.0,70,20,60,0.333,-,-,-,30,32,0.938,-,-,15,15,-,-,-,26,NBA 1952-1953 Playoffs Players Statistic
Charlie Share,FWP,8,198.0,48,11,27,0.407,-,-,-,26,39,0.667,-,-,52,12,-,-,-,45,NBA 1952-1953 Playoffs Players Statistic
Paul Seymour,SYR,2,112.0,36,9,24,0.375,-,-,-,18,19,0.947,-,-,10,8,-,-,-,11,NBA 1952-1953 Playoffs Players Statistic
Fred Scolari,FWP,8,268.0,107,29,90,0.322,-,-,-,49,61,0.803,-,-,25,21,-,-,-,31,NBA 1952-1953 Playoffs Players Statistic
Dick Schnittker,MIN,7,29.0,9,1,8,0.125,-,-,-,7,11,0.636,-,-,4,0,-,-,-,8,NBA 1952-1953 Playoffs Players Statistic
Dolph Schayes,SYR,2,58.0,18,4,16,0.25,-,-,-,10,13,0.769,-,-,17,1,-,-,-,7,NBA 1952-1953 Playoffs Players Statistic
Fred Schaus,FWP,8,244.0,71,18,60,0.3,-,-,-,35,46,0.761,-,-,42,12,-,-,-,40,NBA 1952-1953 Playoffs Players Statistic
Pep Saul,MIN,12,297.0,86,31,74,0.419,-,-,-,24,33,0.727,-,-,28,18,-,-,-,40,NBA 1952-1953 Playoffs Players Statistic
Kenny Rollins,BOS,6,65.0,20,6,15,0.4,-,-,-,8,8,1.0,-,-,8,7,-,-,-,14,NBA 1952-1953 Playoffs Players Statistic
Red Rocha,SYR,2,107.0,31,10,26,0.385,-,-,-,11,14,0.786,-,-,17,7,-,-,-,11,NBA 1952-1953 Playoffs Players Statistic
Arnie Risen,ROR,3,109.0,39,11,38,0.289,-,-,-,17,24,0.708,-,-,35,2,-,-,-,16,NBA 1952-1953 Playoffs Players Statistic
Gene Rhodes,IND,2,51.0,9,4,14,0.286,-,-,-,1,4,0.25,-,-,7,5,-,-,-,5,NBA 1952-1953 Playoffs Players Statistic
Sherwin Raiken,NYK,4,19.0,8,4,5,0.8,-,-,-,0,1,0.0,-,-,1,2,-,-,-,3,NBA 1952-1953 Playoffs Players Statistic
Bob Priddy,BAL,1,1.0,0,0,0,0.0,-,-,-,0,0,0.0,-,-,0,0,-,-,-,1,NBA 1952-1953 Playoffs Players Statistic
Jim Pollard,MIN,12,455.0,172,62,167,0.371,-,-,-,48,62,0.774,-,-,86,49,-,-,-,37,NBA 1952-1953 Playoffs Players Statistic
Andy Phillip,FWP,8,329.0,82,24,71,0.338,-,-,-,34,51,0.667,-,-,32,30,-,-,-,23,NBA 1952-1953 Playoffs Players Statistic
Mel Payton,IND,2,36.0,21,7,17,0.412,-,-,-,7,8,0.875,-,-,6,0,-,-,-,7,NBA 1952-1953 Playoffs Players Statistic
Wally Osterkorn,SYR,2,42.0,9,4,9,0.444,-,-,-,1,3,0.333,-,-,4,2,-,-,-,11,NBA 1952-1953 Playoffs Players Statistic
Ralph O'Brien,BAL,1,18.0,2,0,2,0.0,-,-,-,2,2,1.0,-,-,1,0,-,-,-,2,NBA 1952-1953 Playoffs Players Statistic
Eddie Miller,BAL,2,93.0,33,13,34,0.382,-,-,-,7,16,0.438,-,-,36,5,-,-,-,9,NBA 1952-1953 Playoffs Players Statistic
