Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Metta World Peace,IND,5,167.0,59,22,54,0.407,6,13,0.462,9,13,0.692,6,24,30,16,13,3,9,19,NBA 2001-2002 Playoffs Players Statistic
Corliss Williamson,DET,10,269.0,133,52,112,0.464,0,2,0.0,29,38,0.763,19,34,53,10,9,2,22,31,NBA 2001-2002 Playoffs Players Statistic
Shammond Williams,SEA,3,38.0,16,6,14,0.429,2,4,0.5,2,3,0.667,1,3,4,3,2,0,4,1,NBA 2001-2002 Playoffs Players Statistic
Monty Williams,ORL,4,93.0,34,14,27,0.519,0,1,0.0,6,10,0.6,7,15,22,9,3,0,5,8,NBA 2001-2002 Playoffs Players Statistic
Jerome Williams,TOR,5,143.0,36,14,33,0.424,0,0,0.0,8,12,0.667,16,17,33,7,9,1,4,19,NBA 2001-2002 Playoffs Players Statistic
Eric Williams,BOS,16,487.0,125,47,94,0.5,14,30,0.467,17,23,0.739,18,52,70,21,25,4,11,53,NBA 2001-2002 Playoffs Players Statistic
Alvin Williams,TOR,5,196.0,60,24,75,0.32,3,14,0.214,9,11,0.818,2,22,24,28,6,2,8,12,NBA 2001-2002 Playoffs Players Statistic
Aaron Williams,NJN,20,416.0,130,46,96,0.479,0,1,0.0,38,46,0.826,24,46,70,16,8,16,23,78,NBA 2001-2002 Playoffs Players Statistic
Rodney White,DET,1,2.0,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,NBA 2001-2002 Playoffs Players Statistic
David Wesley,CHA,9,377.0,142,52,129,0.403,17,38,0.447,21,23,0.913,3,14,17,31,10,2,21,30,NBA 2001-2002 Playoffs Players Statistic
Bonzi Wells,POR,3,106.0,37,14,38,0.368,0,7,0.0,9,13,0.692,4,8,12,13,6,1,11,11,NBA 2001-2002 Playoffs Players Statistic
Chris Webber,SAC,16,667.0,379,160,319,0.502,0,4,0.0,59,99,0.596,49,124,173,75,14,25,46,64,NBA 2001-2002 Playoffs Players Statistic
Zhizhi Wang,DAL,8,44.0,20,7,16,0.438,3,6,0.5,3,6,0.5,5,3,8,3,0,1,0,11,NBA 2001-2002 Playoffs Players Statistic
Rasheed Wallace,POR,3,125.0,76,28,69,0.406,7,17,0.412,13,16,0.813,10,27,37,5,2,2,2,12,NBA 2001-2002 Playoffs Players Statistic
Gerald Wallace,SAC,5,14.0,4,0,1,0.0,0,0,0.0,4,4,1.0,1,0,1,1,0,1,2,3,NBA 2001-2002 Playoffs Players Statistic
Ben Wallace,DET,10,408.0,73,28,59,0.475,0,0,0.0,17,39,0.436,48,113,161,12,19,26,19,24,NBA 2001-2002 Playoffs Players Statistic
Samaki Walker,LAL,19,240.0,62,24,52,0.462,1,1,1.0,13,17,0.765,32,46,78,4,2,6,12,42,NBA 2001-2002 Playoffs Players Statistic
Antoine Walker,BOS,16,703.0,354,131,319,0.411,42,109,0.385,50,64,0.781,23,115,138,52,24,6,54,56,NBA 2001-2002 Playoffs Players Statistic
Keith Van Horn,NJN,20,643.0,266,97,241,0.402,37,84,0.44,35,49,0.714,32,101,133,41,19,9,32,56,NBA 2001-2002 Playoffs Players Statistic
Nick Van Exel,DAL,8,264.0,89,37,101,0.366,7,34,0.206,8,12,0.667,7,17,24,31,8,0,12,26,NBA 2001-2002 Playoffs Players Statistic
Hedo Turkoglu,SAC,16,443.0,138,55,137,0.401,12,34,0.353,16,31,0.516,17,66,83,23,6,9,23,49,NBA 2001-2002 Playoffs Players Statistic
Gary Trent,MIN,3,48.0,19,8,16,0.5,0,0,0.0,3,6,0.5,5,4,9,1,0,0,3,8,NBA 2001-2002 Playoffs Players Statistic
Robert Traylor,CHA,8,62.0,18,7,20,0.35,0,1,0.0,4,6,0.667,4,12,16,3,2,2,4,15,NBA 2001-2002 Playoffs Players Statistic
Jamaal Tinsley,IND,5,88.0,18,8,19,0.421,0,1,0.0,2,3,0.667,2,8,10,25,2,0,12,12,NBA 2001-2002 Playoffs Players Statistic
Wally Szczerbiak,MIN,3,131.0,60,21,44,0.477,2,9,0.222,16,18,0.889,9,12,21,6,2,0,8,8,NBA 2001-2002 Playoffs Players Statistic
Bruno Sundov,IND,1,2.0,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,NBA 2001-2002 Playoffs Players Statistic
Erick Strickland,BOS,12,118.0,35,11,39,0.282,4,20,0.2,9,9,1.0,2,11,13,17,5,1,9,15,NBA 2001-2002 Playoffs Players Statistic
Damon Stoudamire,POR,3,99.0,15,5,22,0.227,3,4,0.75,2,3,0.667,1,6,7,10,2,0,4,5,NBA 2001-2002 Playoffs Players Statistic
Peja Stojakovic,SAC,10,338.0,148,50,134,0.373,13,49,0.265,35,39,0.897,16,47,63,10,5,0,19,22,NBA 2001-2002 Playoffs Players Statistic
John Stockton,UTA,4,141.0,50,18,40,0.45,2,7,0.286,12,13,0.923,3,13,16,40,11,1,8,16,NBA 2001-2002 Playoffs Players Statistic
Michael Stewart,TOR,1,8.0,4,2,2,1.0,0,0,0.0,0,0,0.0,0,3,3,0,0,1,1,2,NBA 2001-2002 Playoffs Players Statistic
Jerry Stackhouse,DET,10,361.0,176,53,165,0.321,18,53,0.34,52,63,0.825,9,34,43,43,6,6,27,26,NBA 2001-2002 Playoffs Players Statistic
Eric Snow,PHI,5,171.0,54,18,56,0.321,1,6,0.167,17,22,0.773,3,19,22,27,6,0,15,13,NBA 2001-2002 Playoffs Players Statistic
Steve Smith,SAS,10,298.0,103,32,87,0.368,10,38,0.263,29,30,0.967,14,20,34,17,8,1,7,20,NBA 2001-2002 Playoffs Players Statistic
Joe Smith,MIN,3,43.0,13,3,7,0.429,0,0,0.0,7,8,0.875,4,7,11,0,0,1,1,8,NBA 2001-2002 Playoffs Players Statistic
