Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Luke Witte,CLE,7,28.0,16,6,11,0.545,-,-,-,4,4,1.0,4,5,9,4,0,0,-,4,NBA 1975-1976 Playoffs Players Statistic
Brian Winters,MIL,3,126.0,82,39,62,0.629,-,-,-,4,5,0.8,3,4,7,15,5,2,-,11,NBA 1975-1976 Playoffs Players Statistic
Gus Williams,GSW,11,178.0,74,30,85,0.353,-,-,-,14,21,0.667,5,9,14,26,11,0,-,22,NBA 1975-1976 Playoffs Players Statistic
Jamaal Wilkes,GSW,13,450.0,207,86,200,0.43,-,-,-,35,45,0.778,25,78,103,29,12,8,-,33,NBA 1975-1976 Playoffs Players Statistic
Jo Jo White,BOS,18,791.0,408,165,371,0.445,-,-,-,78,95,0.821,12,59,71,98,23,1,-,51,NBA 1975-1976 Playoffs Players Statistic
John Wetzel,PHX,2,5.0,2,0,0,0.0,-,-,-,2,2,1.0,0,2,2,0,0,0,-,2,NBA 1975-1976 Playoffs Players Statistic
Paul Westphal,PHX,19,685.0,401,165,323,0.511,-,-,-,71,93,0.763,14,33,47,96,34,9,-,61,NBA 1975-1976 Playoffs Players Statistic
Bob Weiss,BUF,7,36.0,8,3,8,0.375,-,-,-,2,3,0.667,0,4,4,3,2,0,-,5,NBA 1975-1976 Playoffs Players Statistic
Nick Weatherspoon,WAS,7,224.0,86,36,80,0.45,-,-,-,14,25,0.56,10,32,42,10,2,4,-,28,NBA 1975-1976 Playoffs Players Statistic
Slick Watts,SEA,6,197.0,71,30,69,0.435,-,-,-,11,23,0.478,5,13,18,49,12,2,-,28,NBA 1975-1976 Playoffs Players Statistic
Foots Walker,CLE,13,125.0,30,11,27,0.407,-,-,-,8,10,0.8,5,11,16,23,7,1,-,17,NBA 1975-1976 Playoffs Players Statistic
Dick Van Arsdale,PHX,19,472.0,162,61,125,0.488,-,-,-,40,46,0.87,10,13,23,38,13,2,-,41,NBA 1975-1976 Playoffs Players Statistic
Wes Unseld,WAS,7,310.0,49,18,39,0.462,-,-,-,13,24,0.542,26,59,85,28,6,4,-,19,NBA 1975-1976 Playoffs Players Statistic
George Trapp,DET,9,153.0,89,37,89,0.416,-,-,-,15,18,0.833,12,23,35,9,4,4,-,26,NBA 1975-1976 Playoffs Players Statistic
Nate Thurmond,CLE,13,375.0,87,37,79,0.468,-,-,-,13,32,0.406,38,79,117,28,6,29,-,52,NBA 1975-1976 Playoffs Players Statistic
Terry Thomas,DET,4,6.0,0,0,5,0.0,-,-,-,0,0,0.0,1,0,1,0,0,0,-,1,NBA 1975-1976 Playoffs Players Statistic
Kevin Stacom,BOS,17,195.0,34,13,45,0.289,-,-,-,8,11,0.727,9,8,17,16,5,0,-,21,NBA 1975-1976 Playoffs Players Statistic
Ricky Sobers,PHX,19,563.0,247,96,205,0.468,-,-,-,55,66,0.833,20,43,63,79,18,6,-,77,NBA 1975-1976 Playoffs Players Statistic
Dick Snyder,CLE,13,364.0,156,69,153,0.451,-,-,-,18,22,0.818,10,19,29,31,11,6,-,35,NBA 1975-1976 Playoffs Players Statistic
Randy Smith,BUF,9,386.0,203,81,161,0.503,-,-,-,41,49,0.837,5,47,52,77,14,0,-,35,NBA 1975-1976 Playoffs Players Statistic
Phil Smith,GSW,13,493.0,312,127,245,0.518,-,-,-,58,79,0.734,23,38,61,60,21,6,-,33,NBA 1975-1976 Playoffs Players Statistic
Elmore Smith,MIL,3,104.0,44,15,27,0.556,-,-,-,14,21,0.667,5,17,22,1,2,11,-,14,NBA 1975-1976 Playoffs Players Statistic
Bingo Smith,CLE,13,379.0,164,71,164,0.433,-,-,-,22,25,0.88,11,32,43,30,11,3,-,41,NBA 1975-1976 Playoffs Players Statistic
Tal Skinner,SEA,6,86.0,19,4,14,0.286,-,-,-,11,15,0.733,6,9,15,7,5,2,-,9,NBA 1975-1976 Playoffs Players Statistic
Paul Silas,BOS,18,741.0,194,69,154,0.448,-,-,-,56,69,0.812,78,168,246,42,24,6,-,67,NBA 1975-1976 Playoffs Players Statistic
John Shumate,BUF,9,362.0,127,54,92,0.587,-,-,-,19,38,0.5,25,52,77,25,9,13,-,29,NBA 1975-1976 Playoffs Players Statistic
Bruce Seals,SEA,6,181.0,78,30,68,0.441,-,-,-,18,26,0.692,14,22,36,3,5,6,-,22,NBA 1975-1976 Playoffs Players Statistic
Charlie Scott,BOS,18,632.0,277,111,284,0.391,-,-,-,55,72,0.764,23,53,76,71,21,8,-,97,NBA 1975-1976 Playoffs Players Statistic
Dale Schlueter,BUF,8,44.0,15,5,7,0.714,-,-,-,5,6,0.833,2,6,8,2,1,3,-,11,NBA 1975-1976 Playoffs Players Statistic
Campy Russell,CLE,13,328.0,177,65,161,0.404,-,-,-,47,55,0.855,25,46,71,14,8,7,-,51,NBA 1975-1976 Playoffs Players Statistic
Curtis Rowe,DET,9,346.0,135,53,111,0.477,-,-,-,29,34,0.853,25,45,70,26,6,8,-,27,NBA 1975-1976 Playoffs Players Statistic
Truck Robinson,WAS,7,137.0,49,16,37,0.432,-,-,-,17,21,0.81,8,25,33,5,5,8,-,27,NBA 1975-1976 Playoffs Players Statistic
