Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Lorenzen Wright,MEM,4,100.0,22,10,23,0.435,0,0,0.0,2,6,0.333,5,12,17,2,4,2,5,15,NBA 2003-2004 Playoffs Players Statistic
Metta World Peace,IND,15,583.0,276,98,259,0.378,19,66,0.288,61,85,0.718,24,74,98,48,21,16,37,45,NBA 2003-2004 Playoffs Players Statistic
Loren Woods,MIA,1,2.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,NBA 2003-2004 Playoffs Players Statistic
Kevin Willis,SAS,7,25.0,6,3,8,0.375,0,1,0.0,0,1,0.0,0,6,6,0,1,0,0,5,NBA 2003-2004 Playoffs Players Statistic
Corliss Williamson,DET,22,327.0,126,44,121,0.364,0,1,0.0,38,47,0.809,20,29,49,15,6,3,24,59,NBA 2003-2004 Playoffs Players Statistic
Shammond Williams,NOP,3,18.0,7,2,5,0.4,0,1,0.0,3,4,0.75,0,0,0,4,1,0,4,5,NBA 2003-2004 Playoffs Players Statistic
Scott Williams,DAL,3,11.0,0,0,4,0.0,0,0,0.0,0,0,0.0,2,2,4,0,0,1,0,3,NBA 2003-2004 Playoffs Players Statistic
Jason Williams,MEM,4,130.0,43,15,46,0.326,6,21,0.286,7,7,1.0,1,8,9,18,2,0,7,10,NBA 2003-2004 Playoffs Players Statistic
Frankie Williams,NYK,4,74.0,19,6,22,0.273,4,13,0.308,3,5,0.6,1,1,2,5,3,0,4,13,NBA 2003-2004 Playoffs Players Statistic
Aaron Williams,NJN,11,150.0,42,18,33,0.545,0,0,0.0,6,10,0.6,7,15,22,4,0,7,15,41,NBA 2003-2004 Playoffs Players Statistic
Mike Wilks,HOU,2,5.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,NBA 2003-2004 Playoffs Players Statistic
Rodney White,DEN,4,26.0,8,4,15,0.267,0,3,0.0,0,0,0.0,1,4,5,0,2,0,2,3,NBA 2003-2004 Playoffs Players Statistic
David West,NOP,7,111.0,41,15,28,0.536,0,0,0.0,11,13,0.846,8,22,30,8,2,4,7,10,NBA 2003-2004 Playoffs Players Statistic
David Wesley,NOP,7,242.0,74,24,74,0.324,11,30,0.367,15,21,0.714,1,15,16,17,5,0,16,21,NBA 2003-2004 Playoffs Players Statistic
Jiri Welsch,BOS,4,104.0,32,11,23,0.478,1,4,0.25,9,9,1.0,0,12,12,9,2,0,8,7,NBA 2003-2004 Playoffs Players Statistic
Bonzi Wells,MEM,4,95.0,47,19,37,0.514,0,1,0.0,9,14,0.643,2,10,12,4,4,1,9,8,NBA 2003-2004 Playoffs Players Statistic
Chris Webber,SAC,12,446.0,221,90,199,0.452,1,4,0.25,40,65,0.615,24,75,99,44,16,10,38,34,NBA 2003-2004 Playoffs Players Statistic
Clarence Weatherspoon,HOU,2,22.0,7,2,5,0.4,0,0,0.0,3,6,0.5,2,2,4,0,0,0,0,3,NBA 2003-2004 Playoffs Players Statistic
Earl Watson,MEM,4,62.0,19,8,15,0.533,0,3,0.0,3,3,1.0,4,5,9,7,5,0,6,8,NBA 2003-2004 Playoffs Players Statistic
Charlie Ward,SAS,5,13.0,11,4,6,0.667,3,3,1.0,0,0,0.0,0,0,0,1,2,0,2,2,NBA 2003-2004 Playoffs Players Statistic
Zhizhi Wang,MIA,3,7.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,1,NBA 2003-2004 Playoffs Players Statistic
Luke Walton,LAL,17,134.0,32,10,29,0.345,5,13,0.385,7,10,0.7,5,17,22,26,7,2,14,24,NBA 2003-2004 Playoffs Players Statistic
Rasheed Wallace,DET,23,805.0,299,118,286,0.413,17,70,0.243,46,60,0.767,47,132,179,37,13,45,43,78,NBA 2003-2004 Playoffs Players Statistic
Gerald Wallace,SAC,3,20.0,7,3,6,0.5,0,0,0.0,1,2,0.5,0,2,2,1,1,1,3,4,NBA 2003-2004 Playoffs Players Statistic
Ben Wallace,DET,23,925.0,236,93,205,0.454,0,3,0.0,50,117,0.427,95,233,328,44,44,56,37,58,NBA 2003-2004 Playoffs Players Statistic
