Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Ivica Zubac,LAC,59,"1,546.1",668,284,434,0.654,0,0,0.0,100,144,0.694,174,365,539,81,18,71,70,159,NBA 2023-2024 Regular_Season Players Statistic
Cody Zeller,NOP,40,304.5,74,25,60,0.417,1,3,0.333,23,38,0.605,47,62,109,36,9,5,15,42,NBA 2023-2024 Regular_Season Players Statistic
Omer Yurtseven,UTA,39,360.1,140,61,110,0.555,5,19,0.263,13,21,0.619,48,92,140,18,5,17,26,44,NBA 2023-2024 Regular_Season Players Statistic
Trae Young,ATL,51,"1,861.8","1,344",418,982,0.426,169,456,0.371,339,396,0.856,22,118,140,553,70,11,220,106,NBA 2023-2024 Regular_Season Players Statistic
Thaddeus Young,PHX,28,389.2,126,60,99,0.606,1,6,0.167,5,14,0.357,38,50,88,53,20,5,13,42,NBA 2023-2024 Regular_Season Players Statistic
Delon Wright,MIA,42,631.8,171,61,164,0.372,18,55,0.327,31,39,0.795,17,61,78,103,42,9,12,26,NBA 2023-2024 Regular_Season Players Statistic
Christian Wood,LAL,50,871.9,347,123,264,0.466,35,114,0.307,66,94,0.702,39,215,254,49,16,33,50,72,NBA 2023-2024 Regular_Season Players Statistic
James Wiseman,DET,53,851.4,371,159,245,0.649,0,2,0.0,53,77,0.688,92,176,268,45,9,33,54,118,NBA 2023-2024 Regular_Season Players Statistic
Dylan Windler,ATL,14,60.9,20,7,16,0.438,6,14,0.429,0,0,0.0,1,8,9,9,1,0,1,5,NBA 2023-2024 Regular_Season Players Statistic
Jalen Wilson,BRK,33,470.6,154,54,128,0.422,17,51,0.333,29,32,0.906,36,53,89,37,7,1,14,35,NBA 2023-2024 Regular_Season Players Statistic
D.J. Wilson,PHI,2,15.5,10,4,6,0.667,2,2,1.0,0,0,0.0,1,1,2,2,0,2,0,1,NBA 2023-2024 Regular_Season Players Statistic
Zion Williamson,NOP,61,"1,892.6","1,383",543,927,0.586,5,14,0.357,292,414,0.705,108,248,356,309,60,37,165,141,NBA 2023-2024 Regular_Season Players Statistic
Ziaire Williams,MEM,51,"1,037.7",420,150,378,0.397,58,189,0.307,62,75,0.827,35,145,180,75,36,9,66,85,NBA 2023-2024 Regular_Season Players Statistic
Robert Williams,POR,6,118.8,41,17,26,0.654,0,0,0.0,7,9,0.778,11,27,38,5,7,7,7,17,NBA 2023-2024 Regular_Season Players Statistic
Patrick Williams,CHI,43,"1,174.1",429,159,359,0.443,59,148,0.399,52,66,0.788,46,120,166,66,40,33,57,87,NBA 2023-2024 Regular_Season Players Statistic
Mark Williams,CHA,19,508.4,242,98,151,0.649,0,0,0.0,46,64,0.719,76,108,184,22,16,20,17,50,NBA 2023-2024 Regular_Season Players Statistic
Kenrich Williams,OKC,58,832.1,250,100,218,0.459,45,117,0.385,5,12,0.417,48,122,170,74,34,7,20,80,NBA 2023-2024 Regular_Season Players Statistic
"Vincent Williams, Jr.",MEM,52,"1,436.5",521,169,379,0.446,79,209,0.378,104,130,0.8,59,231,290,175,47,34,92,135,NBA 2023-2024 Regular_Season Players Statistic
"Nate Williams, Jr.",HOU,17,93.9,42,17,35,0.486,1,4,0.25,7,10,0.7,10,6,16,6,3,0,2,10,NBA 2023-2024 Regular_Season Players Statistic
Jaylin Williams,OKC,58,720.5,210,72,182,0.396,43,118,0.364,23,28,0.821,29,159,188,75,23,21,24,81,NBA 2023-2024 Regular_Season Players Statistic
Jalen Williams,OKC,64,"2,022.8","1,236",486,900,0.54,96,217,0.442,168,205,0.82,35,219,254,287,69,39,111,166,NBA 2023-2024 Regular_Season Players Statistic
Grant Williams,CHA,67,"1,837.1",645,224,514,0.436,109,302,0.361,88,114,0.772,74,192,266,126,40,36,94,194,NBA 2023-2024 Regular_Season Players Statistic
Brandon Williams,DAL,12,59.1,24,8,22,0.364,2,6,0.333,6,11,0.545,3,4,7,12,1,1,3,2,NBA 2023-2024 Regular_Season Players Statistic
Alondes Williams,MIA,3,11.0,3,1,4,0.25,0,2,0.0,1,1,1.0,0,1,1,0,0,0,1,0,NBA 2023-2024 Regular_Season Players Statistic
