Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Sam Worthen,CHI,1,1.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,NBA 1980-1981 Playoffs Players Statistic
Mike Woodson,NYK,2,8.0,4,1,3,0.333,0,0,0.0,2,2,1.0,2,0,2,0,0,0,0,3,NBA 1980-1981 Playoffs Players Statistic
Brian Winters,MIL,7,181.0,70,28,61,0.459,2,6,0.333,12,16,0.75,4,19,23,22,10,1,12,22,NBA 1980-1981 Playoffs Players Statistic
Bill Willoughby,HOU,19,417.0,114,42,116,0.362,0,1,0.0,30,40,0.75,28,57,85,22,14,19,23,42,NBA 1980-1981 Playoffs Players Statistic
Sly Williams,NYK,2,56.0,26,13,18,0.722,0,0,0.0,0,0,0.0,4,5,9,5,3,0,3,7,NBA 1980-1981 Playoffs Players Statistic
Ray Williams,NYK,2,84.0,43,18,41,0.439,1,3,0.333,6,11,0.545,3,5,8,9,4,0,9,10,NBA 1980-1981 Playoffs Players Statistic
James Wilkes,CHI,2,5.0,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,2,0,NBA 1980-1981 Playoffs Players Statistic
Jamaal Wilkes,LAL,3,113.0,54,21,48,0.438,0,1,0.0,12,18,0.667,4,4,8,4,1,1,4,10,NBA 1980-1981 Playoffs Players Statistic
Bob Wilkerson,CHI,6,152.0,55,25,59,0.424,0,1,0.0,5,5,1.0,6,10,16,14,5,1,11,13,NBA 1980-1981 Playoffs Players Statistic
Michael Wiley,SAS,3,5.0,2,0,1,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,2,NBA 1980-1981 Playoffs Players Statistic
Scott Wedman,KCK,15,657.0,307,129,297,0.434,9,32,0.281,40,56,0.714,16,71,87,58,18,8,39,51,NBA 1980-1981 Playoffs Players Statistic
Marvin Webster,NYK,2,63.0,12,6,12,0.5,0,0,0.0,0,4,0.0,4,6,10,1,0,1,3,6,NBA 1980-1981 Playoffs Players Statistic
Kermit Washington,POR,3,128.0,26,12,23,0.522,0,1,0.0,2,2,1.0,14,38,52,7,8,2,7,9,NBA 1980-1981 Playoffs Players Statistic
Lloyd Walton,KCK,8,73.0,11,4,15,0.267,0,1,0.0,3,4,0.75,3,4,7,19,4,0,9,6,NBA 1980-1981 Playoffs Players Statistic
Andrew Toney,PHI,16,356.0,221,77,180,0.428,1,9,0.111,66,81,0.815,10,27,37,54,11,7,54,50,NBA 1980-1981 Playoffs Players Statistic
Rudy Tomjanovich,HOU,8,31.0,6,1,9,0.111,0,3,0.0,4,6,0.667,2,4,6,0,0,0,2,3,NBA 1980-1981 Playoffs Players Statistic
Mychal Thompson,POR,3,132.0,75,31,51,0.608,0,0,0.0,13,18,0.722,5,18,23,4,3,9,7,10,NBA 1980-1981 Playoffs Players Statistic
Reggie Theus,CHI,6,232.0,119,40,90,0.444,2,9,0.222,37,43,0.86,7,14,21,38,9,0,15,22,NBA 1980-1981 Playoffs Players Statistic
Ricky Sobers,CHI,6,162.0,79,35,81,0.432,1,6,0.167,8,9,0.889,3,8,11,22,4,0,15,26,NBA 1980-1981 Playoffs Players Statistic
James Silas,SAS,7,161.0,80,27,69,0.391,0,0,0.0,26,32,0.813,5,10,15,19,4,0,18,9,NBA 1980-1981 Playoffs Players Statistic
Jerry Sichting,IND,1,1.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,NBA 1980-1981 Playoffs Players Statistic
Alvin Scott,PHX,7,120.0,38,14,30,0.467,0,0,0.0,10,15,0.667,8,11,19,7,4,6,7,6,NBA 1980-1981 Playoffs Players Statistic
Frankie Sanders,KCK,9,50.0,23,9,18,0.5,1,2,0.5,4,4,1.0,4,1,5,2,3,0,8,8,NBA 1980-1981 Playoffs Players Statistic
Campy Russell,NYK,2,89.0,46,15,34,0.441,0,2,0.0,16,17,0.941,1,8,9,9,4,1,8,9,NBA 1980-1981 Playoffs Players Statistic
Truck Robinson,PHX,7,233.0,74,27,77,0.351,0,0,0.0,20,34,0.588,23,52,75,13,5,2,13,15,NBA 1980-1981 Playoffs Players Statistic
Rick Robey,BOS,17,265.0,86,35,81,0.432,0,0,0.0,16,35,0.457,19,41,60,12,2,5,19,44,NBA 1980-1981 Playoffs Players Statistic
Micheal Ray Richardson,NYK,2,86.0,23,8,33,0.242,0,4,0.0,7,12,0.583,6,13,19,11,7,0,8,8,NBA 1980-1981 Playoffs Players Statistic
Clint Richardson,PHI,13,181.0,49,20,38,0.526,0,0,0.0,9,17,0.529,9,12,21,12,6,3,8,15,NBA 1980-1981 Playoffs Players Statistic
Kevin Restani,SAS,3,11.0,2,1,3,0.333,0,0,0.0,0,0,0.0,0,2,2,0,0,1,1,2,NBA 1980-1981 Playoffs Players Statistic
Robert Reid,HOU,21,868.0,339,139,303,0.459,0,2,0.0,61,92,0.663,56,86,142,98,50,24,44,80,NBA 1980-1981 Playoffs Players Statistic
Kelvin Ransey,POR,3,131.0,49,23,65,0.354,0,1,0.0,3,6,0.5,5,7,12,25,6,1,11,8,NBA 1980-1981 Playoffs Players Statistic
Jim Paxson,POR,1,4.0,0,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,NBA 1980-1981 Playoffs Players Statistic
Billy Paultz,HOU,21,720.0,254,111,246,0.451,0,1,0.0,32,48,0.667,53,94,147,35,13,27,27,69,NBA 1980-1981 Playoffs Players Statistic
Robert Parish,BOS,17,492.0,255,108,219,0.493,0,0,0.0,39,58,0.672,50,96,146,19,21,39,44,74,NBA 1980-1981 Playoffs Players Statistic
Tom Owens,POR,1,5.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,NBA 1980-1981 Playoffs Players Statistic
Louis Orr,IND,2,56.0,24,9,25,0.36,0,0,0.0,6,7,0.857,6,4,10,4,5,1,6,4,NBA 1980-1981 Playoffs Players Statistic
Mark Olberding,SAS,7,254.0,138,58,105,0.552,1,3,0.333,21,25,0.84,11,30,41,30,4,0,17,31,NBA 1980-1981 Playoffs Players Statistic
Norm Nixon,LAL,3,133.0,58,25,49,0.51,0,0,0.0,8,10,0.8,1,10,11,26,1,1,5,9,NBA 1980-1981 Playoffs Players Statistic
Mike Niles,PHX,2,4.0,0,0,5,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,NBA 1980-1981 Playoffs Players Statistic
Calvin Natt,POR,3,95.0,32,14,31,0.452,0,0,0.0,4,8,0.5,6,14,20,1,1,1,7,4,NBA 1980-1981 Playoffs Players Statistic
Calvin Murphy,HOU,19,540.0,344,142,287,0.495,2,7,0.286,58,60,0.967,7,17,24,57,26,0,42,69,NBA 1980-1981 Playoffs Players Statistic
Johnny Moore,SAS,7,124.0,42,18,37,0.486,0,3,0.0,6,8,0.75,8,5,13,27,10,1,8,14,NBA 1980-1981 Playoffs Players Statistic
Sidney Moncrief,MIL,7,277.0,98,30,69,0.435,0,0,0.0,38,51,0.745,19,28,47,20,12,3,20,24,NBA 1980-1981 Playoffs Players Statistic
Steve Mix,PHI,16,206.0,88,32,77,0.416,0,1,0.0,24,26,0.923,19,23,42,10,4,2,11,16,NBA 1980-1981 Playoffs Players Statistic
Joe C. Meriweather,KCK,10,199.0,56,24,49,0.49,0,0,0.0,8,14,0.571,12,19,31,5,5,7,9,31,NBA 1980-1981 Playoffs Players Statistic
Kevin McHale,BOS,17,296.0,145,61,113,0.54,0,0,0.0,23,36,0.639,29,30,59,14,4,25,15,51,NBA 1980-1981 Playoffs Players Statistic
George McGinnis,IND,2,39.0,10,3,15,0.2,0,0,0.0,4,8,0.5,2,8,10,7,2,0,5,6,NBA 1980-1981 Playoffs Players Statistic
Cedric Maxwell,BOS,17,598.0,274,101,174,0.58,0,0,0.0,72,88,0.818,61,64,125,46,12,16,43,53,NBA 1980-1981 Playoffs Players Statistic
Moses Malone,HOU,21,955.0,562,207,432,0.479,0,2,0.0,148,208,0.712,125,180,305,35,13,34,59,54,NBA 1980-1981 Playoffs Players Statistic
Kyle Macy,PHX,7,102.0,49,19,36,0.528,4,8,0.5,7,7,1.0,2,11,13,11,5,0,7,8,NBA 1980-1981 Playoffs Players Statistic
Ronnie Lester,CHI,5,42.0,19,7,18,0.389,0,1,0.0,5,7,0.714,5,1,6,4,2,0,5,4,NBA 1980-1981 Playoffs Players Statistic
Allen Leavell,HOU,17,217.0,75,30,77,0.39,0,0,0.0,15,17,0.882,5,12,17,44,18,4,20,26,NBA 1980-1981 Playoffs Players Statistic
Bob Lanier,MIL,7,236.0,123,50,85,0.588,0,0,0.0,23,32,0.719,12,40,52,28,12,8,15,18,NBA 1980-1981 Playoffs Players Statistic
Mark Landsberger,LAL,3,32.0,5,2,7,0.286,0,0,0.0,1,1,1.0,9,6,15,0,1,0,1,5,NBA 1980-1981 Playoffs Players Statistic
John Lambert,KCK,15,175.0,49,22,54,0.407,0,3,0.0,5,6,0.833,19,18,37,9,5,4,6,21,NBA 1980-1981 Playoffs Players Statistic
Sam Lacey,KCK,15,533.0,150,60,143,0.42,0,3,0.0,30,35,0.857,30,90,120,80,28,23,39,63,NBA 1980-1981 Playoffs Players Statistic
Kevin Kunnert,POR,3,43.0,11,5,10,0.5,0,1,0.0,1,4,0.25,2,7,9,1,1,0,3,7,NBA 1980-1981 Playoffs Players Statistic
Joel Kramer,PHX,7,101.0,27,13,25,0.52,0,0,0.0,1,2,0.5,2,14,16,4,2,2,1,18,NBA 1980-1981 Playoffs Players Statistic
Billy Knight,IND,2,71.0,37,16,30,0.533,0,0,0.0,5,8,0.625,6,6,12,5,1,0,5,5,NBA 1980-1981 Playoffs Players Statistic
Reggie King,KCK,15,620.0,319,122,248,0.492,0,1,0.0,75,102,0.735,56,93,149,25,18,10,35,49,NBA 1980-1981 Playoffs Players Statistic
Larry Kenon,CHI,6,114.0,40,18,46,0.391,0,1,0.0,4,8,0.5,17,10,27,8,4,1,1,4,NBA 1980-1981 Playoffs Players Statistic
Rich Kelley,PHX,7,113.0,29,10,25,0.4,0,1,0.0,9,14,0.643,13,22,35,13,6,3,14,12,NBA 1980-1981 Playoffs Players Statistic
Eddie Jordan,LAL,2,4.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,NBA 1980-1981 Playoffs Players Statistic
Major Jones,HOU,12,88.0,22,10,21,0.476,0,0,0.0,2,5,0.4,7,11,18,5,3,2,2,15,NBA 1980-1981 Playoffs Players Statistic
Dwight Jones,CHI,6,217.0,75,29,61,0.475,0,0,0.0,17,17,1.0,18,41,59,11,5,3,16,21,NBA 1980-1981 Playoffs Players Statistic
Caldwell Jones,PHI,16,580.0,139,54,95,0.568,0,0,0.0,31,42,0.738,37,118,155,27,7,31,33,53,NBA 1980-1981 Playoffs Players Statistic
Bobby Jones,PHI,16,443.0,235,81,160,0.506,0,0,0.0,73,88,0.83,35,53,88,33,18,21,32,60,NBA 1980-1981 Playoffs Players Statistic
Reggie Johnson,SAS,7,224.0,89,35,73,0.479,0,0,0.0,19,25,0.76,15,19,34,16,4,5,10,27,NBA 1980-1981 Playoffs Players Statistic
Ollie Johnson,PHI,8,22.0,6,3,10,0.3,0,1,0.0,0,0,0.0,2,3,5,2,2,1,2,1,NBA 1980-1981 Playoffs Players Statistic
Mickey Johnson,MIL,7,170.0,82,26,65,0.4,0,1,0.0,30,35,0.857,24,23,47,13,9,6,21,25,NBA 1980-1981 Playoffs Players Statistic
Marques Johnson,MIL,7,266.0,173,75,135,0.556,0,1,0.0,23,32,0.719,41,25,66,34,10,7,13,14,NBA 1980-1981 Playoffs Players Statistic
Magic Johnson,LAL,3,127.0,51,19,49,0.388,0,0,0.0,13,20,0.65,8,33,41,21,8,3,11,14,NBA 1980-1981 Playoffs Players Statistic
George Johnson,SAS,7,165.0,31,12,26,0.462,0,0,0.0,7,10,0.7,24,39,63,6,3,16,7,20,NBA 1980-1981 Playoffs Players Statistic
George Johnson,IND,2,23.0,10,5,8,0.625,0,0,0.0,0,0,0.0,1,3,4,1,0,0,2,1,NBA 1980-1981 Playoffs Players Statistic
Dennis Johnson,PHX,7,267.0,137,52,110,0.473,1,5,0.2,32,42,0.762,7,26,33,20,9,9,19,18,NBA 1980-1981 Playoffs Players Statistic
Clemon Johnson,IND,2,55.0,15,5,12,0.417,0,0,0.0,5,10,0.5,10,10,20,3,4,2,3,3,NBA 1980-1981 Playoffs Players Statistic
Lionel Hollins,PHI,16,490.0,163,67,152,0.441,0,1,0.0,29,37,0.784,8,26,34,65,17,1,19,42,NBA 1980-1981 Playoffs Players Statistic
Brad Holland,LAL,1,1.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,NBA 1980-1981 Playoffs Players Statistic
Johnny High,PHX,7,117.0,37,14,33,0.424,0,0,0.0,9,14,0.643,9,10,19,6,6,2,6,24,NBA 1980-1981 Playoffs Players Statistic
Tom Henderson,HOU,21,615.0,141,59,132,0.447,0,1,0.0,23,28,0.821,14,41,55,104,17,1,34,39,NBA 1980-1981 Playoffs Players Statistic
