Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Ivica Zubac,LAC,76,"1,851.9",785,310,495,0.626,0,0,0.0,165,227,0.727,217,427,644,120,36,77,114,203,NBA 2021-2022 Regular_Season Players Statistic
Cody Zeller,POR,27,354.6,140,51,90,0.567,0,4,0.0,38,49,0.776,50,75,125,22,8,6,19,56,NBA 2021-2022 Regular_Season Players Statistic
Omer Yurtseven,MIA,56,706.2,299,130,247,0.526,1,11,0.091,38,61,0.623,85,209,294,49,17,20,41,84,NBA 2021-2022 Regular_Season Players Statistic
Trae Young,ATL,76,"2,652.0","2,155",711,"1,544",0.46,233,610,0.382,500,553,0.904,50,234,284,737,72,7,303,128,NBA 2021-2022 Regular_Season Players Statistic
Thaddeus Young,TOR,52,845.9,322,141,272,0.518,17,48,0.354,23,49,0.469,80,128,208,104,54,18,52,81,NBA 2021-2022 Regular_Season Players Statistic
Gabe York,IND,2,21.3,8,2,7,0.286,1,6,0.167,3,5,0.6,0,2,2,4,2,1,1,4,NBA 2021-2022 Regular_Season Players Statistic
Moses Wright,DAL,4,14.7,5,1,4,0.25,0,1,0.0,3,3,1.0,1,2,3,2,0,1,0,0,NBA 2021-2022 Regular_Season Players Statistic
Delon Wright,ATL,77,"1,452.4",342,122,269,0.454,44,116,0.379,54,63,0.857,50,170,220,188,93,19,45,56,NBA 2021-2022 Regular_Season Players Statistic
McKinley Wright IV,MIN,5,18.9,5,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,3,0,0,1,1,NBA 2021-2022 Regular_Season Players Statistic
Robert Woodard II,SAC,12,42.2,7,2,16,0.125,1,4,0.25,2,2,1.0,5,6,11,3,1,1,1,3,NBA 2021-2022 Regular_Season Players Statistic
Christian Wood,HOU,68,"2,093.7","1,218",440,878,0.501,131,336,0.39,207,332,0.623,110,576,686,155,54,65,126,171,NBA 2021-2022 Regular_Season Players Statistic
Cassius Winston,WAS,7,39.0,14,4,11,0.364,2,6,0.333,4,4,1.0,0,1,1,7,0,0,3,9,NBA 2021-2022 Regular_Season Players Statistic
Justise Winslow,POR,48,774.6,274,110,257,0.428,15,66,0.227,39,66,0.591,50,152,202,84,35,25,49,67,NBA 2021-2022 Regular_Season Players Statistic
Dylan Windler,CLE,50,459.2,110,37,98,0.378,21,70,0.3,15,18,0.833,21,68,89,34,14,3,16,47,NBA 2021-2022 Regular_Season Players Statistic
D.J. Wilson,TOR,4,54.1,30,11,15,0.733,0,2,0.0,8,10,0.8,1,15,16,5,5,1,2,6,NBA 2021-2022 Regular_Season Players Statistic
Ziaire Williams,MEM,62,"1,346.4",501,191,424,0.45,76,242,0.314,43,55,0.782,26,103,129,65,35,12,41,113,NBA 2021-2022 Regular_Season Players Statistic
Robert Williams,BOS,61,"1,804.4",607,271,368,0.736,0,1,0.0,65,90,0.722,238,350,588,121,56,134,63,137,NBA 2021-2022 Regular_Season Players Statistic
Patrick Williams,CHI,17,422.3,153,54,102,0.529,15,29,0.517,30,41,0.732,17,52,69,15,9,9,16,28,NBA 2021-2022 Regular_Season Players Statistic
Lou Williams,ATL,56,798.9,354,125,320,0.391,37,102,0.363,67,78,0.859,16,71,87,105,28,3,43,48,NBA 2021-2022 Regular_Season Players Statistic
Kenrich Williams,OKC,49,"1,072.3",363,146,317,0.461,41,121,0.339,30,55,0.545,75,145,220,108,44,10,46,81,NBA 2021-2022 Regular_Season Players Statistic
Grant Williams,BOS,77,"1,875.1",602,205,432,0.475,106,258,0.411,86,95,0.905,64,210,274,78,38,57,62,186,NBA 2021-2022 Regular_Season Players Statistic
Brandon Williams,POR,24,639.7,309,105,282,0.372,31,106,0.292,68,97,0.701,19,55,74,94,24,10,58,52,NBA 2021-2022 Regular_Season Players Statistic
Lindell Wigginton,MIL,19,199.1,80,26,61,0.426,9,26,0.346,19,35,0.543,3,22,25,23,5,1,12,17,NBA 2021-2022 Regular_Season Players Statistic
