Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
George Yardley,DET,72,"2,843.0",2.001,673,1.624,0.414,-,-,-,655,808,0.811,-,-,768.0,97,-,-,-,226,NBA 1957-1958 Regular_Season Players Statistic
Win Wilfong,STH,71,"1,360.0",555.0,196,543.0,0.361,-,-,-,163,238,0.685,-,-,290.0,163,-,-,-,199,NBA 1957-1958 Regular_Season Players Statistic
Jim Walsh,PHI,10,72.0,20.0,5,27.0,0.185,-,-,-,10,17,0.588,-,-,15.0,8,-,-,-,9,NBA 1957-1958 Regular_Season Players Statistic
Charlie Tyra,NYK,68,"1,182.0",500.0,175,490.0,0.357,-,-,-,150,224,0.67,-,-,480.0,34,-,-,-,175,NBA 1957-1958 Regular_Season Players Statistic
Jack Twyman,CIN,72,"2,178.0",1.237,465,1.028,0.452,-,-,-,307,396,0.775,-,-,464.0,110,-,-,-,224,NBA 1957-1958 Regular_Season Players Statistic
Lou Tsioropoulos,BOS,70,"1,819.0",538.0,198,624.0,0.317,-,-,-,142,207,0.686,-,-,434.0,112,-,-,-,242,NBA 1957-1958 Regular_Season Players Statistic
Bill Thieben,DET,27,243.0,100.0,42,143.0,0.294,-,-,-,16,27,0.593,-,-,65.0,7,-,-,-,44,NBA 1957-1958 Regular_Season Players Statistic
Maurice Stokes,CIN,63,"2,460.0",1.066,414,1.181,0.351,-,-,-,238,333,0.715,-,-,1.142,403,-,-,-,226,NBA 1957-1958 Regular_Season Players Statistic
Art Spoelstra,NYK,67,"1,305.0",449.0,161,419.0,0.384,-,-,-,127,187,0.679,-,-,332.0,57,-,-,-,225,NBA 1957-1958 Regular_Season Players Statistic
Guy Sparrow,NYK,72,"1,661.0",801.0,318,838.0,0.379,-,-,-,165,257,0.642,-,-,461.0,69,-,-,-,232,NBA 1957-1958 Regular_Season Players Statistic
Ron Sobiezczyk,NYK,55,"1,399.0",630.0,217,539.0,0.403,-,-,-,196,239,0.82,-,-,263.0,125,-,-,-,147,NBA 1957-1958 Regular_Season Players Statistic
Gene Shue,DET,63,"2,333.0",982.0,353,919.0,0.384,-,-,-,276,327,0.844,-,-,333.0,172,-,-,-,150,NBA 1957-1958 Regular_Season Players Statistic
Ronnie Shavlik,NYK,1,2.0,0.0,0,1.0,0.0,-,-,-,0,0,0.0,-,-,1.0,0,-,-,-,0,NBA 1957-1958 Regular_Season Players Statistic
Bill Sharman,BOS,63,"2,214.0",1.402,550,1.297,0.424,-,-,-,302,338,0.893,-,-,295.0,167,-,-,-,156,NBA 1957-1958 Regular_Season Players Statistic
Charlie Share,STH,72,"1,824.0",622.0,216,545.0,0.396,-,-,-,190,293,0.648,-,-,749.0,130,-,-,-,279,NBA 1957-1958 Regular_Season Players Statistic
Paul Seymour,SYR,64,763.0,267.0,107,315.0,0.34,-,-,-,53,63,0.841,-,-,107.0,93,-,-,-,88,NBA 1957-1958 Regular_Season Players Statistic
Frank Selvy,MIN,38,426.0,135.0,44,167.0,0.263,-,-,-,47,77,0.61,-,-,88.0,35,-,-,-,44,NBA 1957-1958 Regular_Season Players Statistic
Kenny Sears,NYK,72,"2,685.0",1.342,445,1.014,0.439,-,-,-,452,550,0.822,-,-,785.0,126,-,-,-,251,NBA 1957-1958 Regular_Season Players Statistic
