Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Dave Wohl,HOU,4,8.0,6,3,3,1.0,-,-,-,0,0,0.0,0,1,1,2,1,0,-,2,NBA 1974-1975 Playoffs Players Statistic
Hawthorne Wingo,NYK,3,76.0,27,10,23,0.435,-,-,-,7,10,0.7,9,13,22,7,4,0,-,7,NBA 1974-1975 Playoffs Players Statistic
Lee Winfield,BUF,6,65.0,17,7,16,0.438,-,-,-,3,5,0.6,5,3,8,9,2,1,-,10,NBA 1974-1975 Playoffs Players Statistic
Bobby Wilson,CHI,10,93.0,44,17,41,0.415,-,-,-,10,12,0.833,2,9,11,4,4,0,-,10,NBA 1974-1975 Playoffs Players Statistic
Jamaal Wilkes,GSW,17,503.0,255,111,249,0.446,-,-,-,33,47,0.702,30,89,119,28,26,14,-,53,NBA 1974-1975 Playoffs Players Statistic
Jo Jo White,BOS,11,462.0,227,100,227,0.441,-,-,-,27,33,0.818,18,32,50,63,11,4,-,32,NBA 1974-1975 Playoffs Players Statistic
Paul Westphal,BOS,11,183.0,88,38,81,0.469,-,-,-,12,18,0.667,5,8,13,32,6,2,-,21,NBA 1974-1975 Playoffs Players Statistic
Owen Wells,HOU,4,5.0,6,3,5,0.6,-,-,-,0,0,0.0,0,1,1,1,0,0,-,1,NBA 1974-1975 Playoffs Players Statistic
Bob Weiss,BUF,7,113.0,30,11,23,0.478,-,-,-,8,12,0.667,2,5,7,17,4,1,-,15,NBA 1974-1975 Playoffs Players Statistic
Scott Wedman,KCK,6,230.0,66,27,68,0.397,-,-,-,12,18,0.667,10,25,35,16,6,3,-,17,NBA 1974-1975 Playoffs Players Statistic
Nick Weatherspoon,WAS,17,404.0,175,70,136,0.515,-,-,-,35,43,0.814,25,56,81,16,14,2,-,56,NBA 1974-1975 Playoffs Players Statistic
Slick Watts,SEA,9,282.0,100,43,93,0.462,-,-,-,14,26,0.538,10,23,33,64,27,4,-,30,NBA 1974-1975 Playoffs Players Statistic
Jim Washington,BUF,6,39.0,4,2,5,0.4,-,-,-,0,0,0.0,3,4,7,3,0,0,-,5,NBA 1974-1975 Playoffs Players Statistic
Jimmy Walker,KCK,6,225.0,92,39,84,0.464,-,-,-,14,18,0.778,1,9,10,17,5,1,-,12,NBA 1974-1975 Playoffs Players Statistic
Chet Walker,CHI,13,432.0,228,81,164,0.494,-,-,-,66,75,0.88,10,50,60,24,13,1,-,32,NBA 1974-1975 Playoffs Players Statistic
Neal Walk,NYK,3,39.0,10,5,10,0.5,-,-,-,0,0,0.0,0,5,5,2,1,2,-,4,NBA 1974-1975 Playoffs Players Statistic
Norm Van Lier,CHI,13,547.0,196,67,164,0.409,-,-,-,62,83,0.747,18,49,67,61,20,5,-,52,NBA 1974-1975 Playoffs Players Statistic
Wes Unseld,WAS,17,734.0,182,71,130,0.546,-,-,-,40,61,0.656,65,211,276,64,15,20,-,39,NBA 1974-1975 Playoffs Players Statistic
George Trapp,DET,3,81.0,41,18,33,0.545,-,-,-,5,7,0.714,5,17,22,4,0,0,-,6,NBA 1974-1975 Playoffs Players Statistic
Rudy Tomjanovich,HOU,8,304.0,184,72,128,0.563,-,-,-,40,48,0.833,22,42,64,23,1,4,-,17,NBA 1974-1975 Playoffs Players Statistic
Dean Tolson,SEA,4,22.0,4,1,8,0.125,-,-,-,2,2,1.0,4,3,7,1,0,0,-,3,NBA 1974-1975 Playoffs Players Statistic
Nate Thurmond,CHI,13,254.0,46,14,38,0.368,-,-,-,18,37,0.486,24,63,87,31,5,21,-,36,NBA 1974-1975 Playoffs Players Statistic
