Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Danny Young,POR,7,36.0,12,6,11,0.545,0,1,0.0,0,0,0.0,0,0,0,7,0,0,2,0,NBA 1990-1991 Playoffs Players Statistic
James Worthy,LAL,18,703.0,379,161,346,0.465,4,24,0.167,53,72,0.736,25,48,73,70,19,2,40,34,NBA 1990-1991 Playoffs Players Statistic
David Wood,HOU,3,44.0,7,2,3,0.667,1,1,1.0,2,4,0.5,1,4,5,3,3,0,1,8,NBA 1990-1991 Playoffs Players Statistic
Randy Wittman,IND,1,6.0,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,NBA 1990-1991 Playoffs Players Statistic
David Wingate,SAS,3,38.0,14,6,12,0.5,0,0,0.0,2,3,0.667,1,2,3,1,1,0,1,8,NBA 1990-1991 Playoffs Players Statistic
Kevin Willis,ATL,5,159.0,77,27,67,0.403,2,3,0.667,21,30,0.7,18,27,45,5,3,1,2,22,NBA 1990-1991 Playoffs Players Statistic
Scott Williams,CHI,12,72.0,23,6,13,0.462,0,1,0.0,11,20,0.55,4,16,20,3,1,3,4,15,NBA 1990-1991 Playoffs Players Statistic
Micheal Williams,IND,5,183.0,103,30,65,0.462,0,1,0.0,43,48,0.896,7,9,16,42,14,0,12,23,NBA 1990-1991 Playoffs Players Statistic
Kenny Williams,IND,2,2.0,0,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,1,NBA 1990-1991 Playoffs Players Statistic
Jayson Williams,PHI,4,10.0,8,4,5,0.8,0,0,0.0,0,0,0.0,2,2,4,0,0,0,1,1,NBA 1990-1991 Playoffs Players Statistic
Buck Williams,POR,16,572.0,165,65,130,0.5,0,0,0.0,35,58,0.603,53,90,143,14,10,4,24,55,NBA 1990-1991 Playoffs Players Statistic
Gerald Wilkins,NYK,3,78.0,32,14,38,0.368,2,7,0.286,2,2,1.0,2,6,8,5,5,1,8,11,NBA 1990-1991 Playoffs Players Statistic
Eddie Lee Wilkins,NYK,1,13.0,9,4,6,0.667,0,0,0.0,1,2,0.5,2,0,2,0,0,0,2,4,NBA 1990-1991 Playoffs Players Statistic
Dominique Wilkins,ATL,5,195.0,104,35,94,0.372,2,15,0.133,32,35,0.914,6,26,32,13,9,5,11,8,NBA 1990-1991 Playoffs Players Statistic
Mark West,PHX,4,93.0,23,9,15,0.6,0,0,0.0,5,7,0.714,8,10,18,2,2,10,3,15,NBA 1990-1991 Playoffs Players Statistic
Spud Webb,ATL,5,154.0,66,25,57,0.439,5,12,0.417,11,16,0.688,8,14,22,24,7,1,13,13,NBA 1990-1991 Playoffs Players Statistic
Kenny Walker,NYK,3,31.0,10,4,8,0.5,0,0,0.0,2,2,1.0,2,5,7,2,1,1,3,8,NBA 1990-1991 Playoffs Players Statistic
Stojko Vrankovic,BOS,1,4.0,2,1,1,1.0,0,0,0.0,0,1,0.0,0,2,2,0,0,0,1,2,NBA 1990-1991 Playoffs Players Statistic
Kiki Vandeweghe,NYK,3,99.0,51,13,32,0.406,3,5,0.6,22,25,0.88,1,7,8,4,1,0,12,8,NBA 1990-1991 Playoffs Players Statistic
Andre Turner,PHI,8,189.0,58,21,48,0.438,3,9,0.333,13,16,0.813,2,11,13,35,11,0,8,12,NBA 1990-1991 Playoffs Players Statistic
Trent Tucker,NYK,3,66.0,24,9,25,0.36,4,10,0.4,2,2,1.0,3,9,12,9,1,0,1,7,NBA 1990-1991 Playoffs Players Statistic
Andy Toolson,UTA,2,4.0,0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,0,NBA 1990-1991 Playoffs Players Statistic
Tom Tolbert,GSW,9,116.0,32,14,33,0.424,1,3,0.333,3,11,0.273,0,18,18,8,3,4,4,29,NBA 1990-1991 Playoffs Players Statistic
