Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Kevin Willis,TOR,3,76.0,39,12,33,0.364,0,0,0.0,15,20,0.75,6,20,26,1,2,0,2,11,NBA 1999-2000 Playoffs Players Statistic
Corliss Williamson,SAC,5,87.0,33,11,16,0.688,0,0,0.0,11,12,0.917,4,11,15,1,1,0,5,8,NBA 1999-2000 Playoffs Players Statistic
Shammond Williams,SEA,5,99.0,51,18,33,0.545,7,11,0.636,8,11,0.727,2,9,11,18,8,0,6,3,NBA 1999-2000 Playoffs Players Statistic
Scott Williams,MIL,5,93.0,51,23,36,0.639,0,0,0.0,5,6,0.833,9,19,28,2,2,5,4,16,NBA 1999-2000 Playoffs Players Statistic
Jerome Williams,DET,3,73.0,15,7,14,0.5,0,0,0.0,1,8,0.125,7,14,21,2,3,0,3,8,NBA 1999-2000 Playoffs Players Statistic
Jason Williams,SAC,5,145.0,52,18,48,0.375,8,25,0.32,8,10,0.8,1,7,8,12,3,0,8,8,NBA 1999-2000 Playoffs Players Statistic
Alvin Williams,TOR,1,1.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,NBA 1999-2000 Playoffs Players Statistic
David Wesley,CHA,4,152.0,44,16,48,0.333,3,10,0.3,9,9,1.0,3,9,12,19,8,0,6,17,NBA 1999-2000 Playoffs Players Statistic
Bonzi Wells,POR,14,188.0,105,37,83,0.446,2,10,0.2,29,41,0.707,12,23,35,13,7,0,16,33,NBA 1999-2000 Playoffs Players Statistic
Chris Webber,SAC,5,196.0,122,47,110,0.427,1,5,0.2,27,34,0.794,14,34,48,27,8,10,8,14,NBA 1999-2000 Playoffs Players Statistic
Clarence Weatherspoon,MIA,10,170.0,64,25,60,0.417,0,0,0.0,14,24,0.583,18,23,41,1,4,3,8,23,NBA 1999-2000 Playoffs Players Statistic
Charlie Ward,NYK,16,439.0,150,57,113,0.504,21,53,0.396,15,21,0.714,11,57,68,58,22,5,20,40,NBA 1999-2000 Playoffs Players Statistic
Rasheed Wallace,POR,16,605.0,286,110,225,0.489,8,13,0.615,58,75,0.773,31,72,103,28,15,20,23,52,NBA 1999-2000 Playoffs Players Statistic
John Wallace,NYK,1,4.0,0,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,1,NBA 1999-2000 Playoffs Players Statistic
Samaki Walker,SAS,4,121.0,36,14,31,0.452,0,0,0.0,8,12,0.667,13,32,45,2,1,12,8,13,NBA 1999-2000 Playoffs Players Statistic
Loy Vaught,DET,2,16.0,0,0,3,0.0,0,0,0.0,0,0,0.0,1,5,6,0,2,0,1,1,NBA 1999-2000 Playoffs Players Statistic
Jacque Vaughn,UTA,7,67.0,28,10,28,0.357,1,2,0.5,7,8,0.875,4,8,12,11,4,1,9,5,NBA 1999-2000 Playoffs Players Statistic
Mirsad Turkcan,MIL,2,10.0,4,1,5,0.2,0,1,0.0,2,2,1.0,0,2,2,0,0,0,3,1,NBA 1999-2000 Playoffs Players Statistic
Robert Traylor,MIL,1,4.0,0,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,1,0,2,NBA 1999-2000 Playoffs Players Statistic
Otis Thorpe,MIA,10,136.0,33,13,27,0.481,0,1,0.0,7,14,0.5,6,23,29,3,0,2,11,29,NBA 1999-2000 Playoffs Players Statistic
Tim Thomas,MIL,5,142.0,77,29,59,0.492,5,15,0.333,14,17,0.824,6,18,24,10,1,4,1,14,NBA 1999-2000 Playoffs Players Statistic
Kurt Thomas,NYK,16,251.0,69,31,61,0.508,0,0,0.0,7,10,0.7,19,32,51,6,3,6,14,44,NBA 1999-2000 Playoffs Players Statistic
John Thomas,TOR,1,1.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,NBA 1999-2000 Playoffs Players Statistic
Zan Tabak,IND,10,47.0,12,4,8,0.5,0,0,0.0,4,4,1.0,4,12,16,0,0,2,1,10,NBA 1999-2000 Playoffs Players Statistic
Wally Szczerbiak,MIN,4,94.0,24,12,30,0.4,0,3,0.0,0,0,0.0,2,6,8,2,3,1,1,7,NBA 1999-2000 Playoffs Players Statistic
Mark Strickland,MIA,1,10.0,2,1,3,0.333,0,0,0.0,0,2,0.0,0,0,0,0,2,0,1,0,NBA 1999-2000 Playoffs Players Statistic
Damon Stoudamire,POR,16,447.0,142,56,135,0.415,10,30,0.333,20,24,0.833,8,34,42,58,8,4,19,43,NBA 1999-2000 Playoffs Players Statistic
Peja Stojakovic,SAC,5,129.0,44,16,40,0.4,6,13,0.462,6,9,0.667,2,15,17,3,4,0,5,7,NBA 1999-2000 Playoffs Players Statistic
John Stockton,UTA,10,350.0,112,41,89,0.461,7,18,0.389,23,30,0.767,7,23,30,103,13,2,26,30,NBA 1999-2000 Playoffs Players Statistic
Jerry Stackhouse,DET,3,120.0,74,24,59,0.407,3,7,0.429,23,31,0.742,1,11,12,10,2,0,14,4,NBA 1999-2000 Playoffs Players Statistic
Latrell Sprewell,NYK,16,700.0,299,110,266,0.414,10,30,0.333,69,88,0.784,12,58,70,56,18,5,37,28,NBA 1999-2000 Playoffs Players Statistic
Eric Snow,PHI,5,138.0,37,15,31,0.484,3,4,0.75,4,4,1.0,0,10,10,35,4,1,7,14,NBA 1999-2000 Playoffs Players Statistic
Rik Smits,IND,22,461.0,241,103,207,0.498,0,1,0.0,35,40,0.875,24,54,78,21,10,20,27,84,NBA 1999-2000 Playoffs Players Statistic
Steve Smith,POR,16,604.0,274,88,181,0.486,29,53,0.547,69,78,0.885,13,27,40,44,19,4,27,44,NBA 1999-2000 Playoffs Players Statistic
Joe Smith,MIN,4,79.0,18,8,17,0.471,0,1,0.0,2,2,1.0,7,5,12,1,3,1,4,15,NBA 1999-2000 Playoffs Players Statistic
