Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Jiff Wilson,CHI,2,27.0,7,2,9,0.222,-,-,-,3,6,0.5,-,-,9,0,-,-,-,5,NBA 1966-1967 Playoffs Players Statistic
Lenny Wilkens,STH,9,378.0,193,58,145,0.4,-,-,-,77,90,0.856,-,-,68,65,-,-,-,34,NBA 1966-1967 Playoffs Players Statistic
Jerry West,LAL,1,1.0,0,0,0,0.0,-,-,-,0,0,0.0,-,-,1,0,-,-,-,0,NBA 1966-1967 Playoffs Players Statistic
Walt Wesley,CIN,3,23.0,4,2,10,0.2,-,-,-,0,0,0.0,-,-,9,0,-,-,-,7,NBA 1966-1967 Playoffs Players Statistic
Bob Weiss,PHI,1,4.0,4,2,3,0.667,-,-,-,0,0,0.0,-,-,2,2,-,-,-,1,NBA 1966-1967 Playoffs Players Statistic
Ronnie Watts,BOS,1,5.0,3,1,6,0.167,-,-,-,1,2,0.5,-,-,2,0,-,-,-,3,NBA 1966-1967 Playoffs Players Statistic
Jim Washington,CHI,3,38.0,24,10,22,0.455,-,-,-,4,5,0.8,-,-,10,2,-,-,-,8,NBA 1966-1967 Playoffs Players Statistic
Bob Warlick,GSW,2,8.0,0,0,2,0.0,-,-,-,0,0,0.0,-,-,0,1,-,-,-,0,NBA 1966-1967 Playoffs Players Statistic
Jim Ware,CIN,3,13.0,10,5,13,0.385,-,-,-,0,0,0.0,-,-,2,0,-,-,-,1,NBA 1966-1967 Playoffs Players Statistic
Gerry Ward,CHI,3,58.0,14,6,16,0.375,-,-,-,2,4,0.5,-,-,5,8,-,-,-,11,NBA 1966-1967 Playoffs Players Statistic
Chet Walker,PHI,15,551.0,326,115,246,0.467,-,-,-,96,119,0.807,-,-,114,32,-,-,-,44,NBA 1966-1967 Playoffs Players Statistic
Dick Van Arsdale,NYK,4,153.0,46,15,47,0.319,-,-,-,16,22,0.727,-,-,25,14,-,-,-,16,NBA 1966-1967 Playoffs Players Statistic
Gene Tormohlen,STH,6,52.0,24,11,21,0.524,-,-,-,2,5,0.4,-,-,22,2,-,-,-,11,NBA 1966-1967 Playoffs Players Statistic
Nate Thurmond,GSW,15,690.0,238,93,215,0.433,-,-,-,52,91,0.571,-,-,346,47,-,-,-,52,NBA 1966-1967 Playoffs Players Statistic
Rod Thorn,STH,9,156.0,91,33,77,0.429,-,-,-,25,27,0.926,-,-,28,11,-,-,-,13,NBA 1966-1967 Playoffs Players Statistic
Dick Snyder,STH,1,2.0,0,0,0,0.0,-,-,-,0,0,0.0,-,-,0,0,-,-,-,0,NBA 1966-1967 Playoffs Players Statistic
Adrian Smith,CIN,4,120.0,45,18,48,0.375,-,-,-,9,12,0.75,-,-,8,11,-,-,-,8,NBA 1966-1967 Playoffs Players Statistic
Jerry Sloan,CHI,3,71.0,30,12,31,0.387,-,-,-,6,9,0.667,-,-,10,1,-,-,-,7,NBA 1966-1967 Playoffs Players Statistic
Paul Silas,STH,8,122.0,29,9,36,0.25,-,-,-,11,18,0.611,-,-,52,6,-,-,-,17,NBA 1966-1967 Playoffs Players Statistic
Larry Siegfried,BOS,9,260.0,111,38,102,0.373,-,-,-,35,43,0.814,-,-,40,44,-,-,-,33,NBA 1966-1967 Playoffs Players Statistic
Dave Schellhase,CHI,2,3.0,1,0,2,0.0,-,-,-,1,2,0.5,-,-,1,0,-,-,-,0,NBA 1966-1967 Playoffs Players Statistic
Satch Sanders,BOS,9,144.0,44,21,61,0.344,-,-,-,2,5,0.4,-,-,43,5,-,-,-,31,NBA 1966-1967 Playoffs Players Statistic
Cazzie Russell,NYK,4,89.0,62,26,66,0.394,-,-,-,10,13,0.769,-,-,19,11,-,-,-,16,NBA 1966-1967 Playoffs Players Statistic
Bill Russell,BOS,9,390.0,95,31,86,0.36,-,-,-,33,52,0.635,-,-,198,50,-,-,-,32,NBA 1966-1967 Playoffs Players Statistic
Guy Rodgers,CHI,3,97.0,34,15,40,0.375,-,-,-,4,5,0.8,-,-,6,18,-,-,-,11,NBA 1966-1967 Playoffs Players Statistic
Flynn Robinson,CIN,4,72.0,50,24,47,0.511,-,-,-,2,4,0.5,-,-,7,8,-,-,-,8,NBA 1966-1967 Playoffs Players Statistic
Oscar Robertson,CIN,4,183.0,99,33,64,0.516,-,-,-,33,37,0.892,-,-,16,45,-,-,-,9,NBA 1966-1967 Playoffs Players Statistic
Willis Reed,NYK,4,148.0,110,43,80,0.538,-,-,-,24,25,0.96,-,-,55,7,-,-,-,19,NBA 1966-1967 Playoffs Players Statistic
