Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Danny Young,POR,21,294.0,86,28,72,0.389,11,29,0.379,19,27,0.704,11,19,30,32,14,2,17,29,NBA 1989-1990 Playoffs Players Statistic
James Worthy,LAL,9,366.0,218,90,181,0.497,2,8,0.25,36,43,0.837,11,39,50,27,14,3,22,18,NBA 1989-1990 Playoffs Players Statistic
Orlando Woolridge,LAL,9,199.0,106,40,70,0.571,0,1,0.0,26,37,0.703,6,17,23,10,8,8,11,25,NBA 1989-1990 Playoffs Players Statistic
Mike Woodson,HOU,1,6.0,2,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,1,NBA 1989-1990 Playoffs Players Statistic
Randy Wittman,IND,2,11.0,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,NBA 1989-1990 Playoffs Players Statistic
David Wingate,SAS,10,293.0,91,40,77,0.519,2,3,0.667,9,12,0.75,9,28,37,38,18,3,14,34,NBA 1989-1990 Playoffs Players Statistic
Reggie Williams,SAS,9,49.0,20,9,27,0.333,0,2,0.0,2,2,1.0,5,6,11,3,2,0,5,8,NBA 1989-1990 Playoffs Players Statistic
Hot Rod Williams,CLE,5,174.0,95,39,70,0.557,0,0,0.0,17,22,0.773,14,32,46,11,2,5,7,23,NBA 1989-1990 Playoffs Players Statistic
Herb Williams,DAL,3,81.0,41,14,23,0.609,0,0,0.0,13,16,0.813,4,9,13,5,1,2,3,16,NBA 1989-1990 Playoffs Players Statistic
Buck Williams,POR,21,776.0,273,101,199,0.508,0,0,0.0,71,105,0.676,67,126,193,39,13,6,41,74,NBA 1989-1990 Playoffs Players Statistic
Gerald Wilkins,NYK,10,312.0,146,63,137,0.46,2,8,0.25,18,22,0.818,14,22,36,52,14,1,18,23,NBA 1989-1990 Playoffs Players Statistic
Eddie Lee Wilkins,NYK,7,54.0,24,9,18,0.5,0,0,0.0,6,11,0.545,5,6,11,0,2,0,2,7,NBA 1989-1990 Playoffs Players Statistic
Mitchell Wiggins,HOU,4,51.0,16,7,15,0.467,0,0,0.0,2,3,0.667,4,9,13,2,1,0,4,5,NBA 1989-1990 Playoffs Players Statistic
Randy White,DAL,1,2.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,NBA 1989-1990 Playoffs Players Statistic
Mark West,PHX,16,544.0,177,75,130,0.577,0,0,0.0,27,50,0.54,53,111,164,5,4,41,26,73,NBA 1989-1990 Playoffs Players Statistic
Bill Wennington,DAL,3,25.0,2,1,5,0.2,0,0,0.0,0,0,0.0,0,3,3,1,0,1,2,5,NBA 1989-1990 Playoffs Players Statistic
Kenny Walker,NYK,10,154.0,41,16,29,0.552,0,1,0.0,9,14,0.643,7,18,25,6,0,4,1,22,NBA 1989-1990 Playoffs Players Statistic
Jay Vincent,LAL,3,8.0,0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,NBA 1989-1990 Playoffs Players Statistic
Kiki Vandeweghe,NYK,10,236.0,76,31,74,0.419,6,13,0.462,8,10,0.8,7,5,12,14,5,2,7,14,NBA 1989-1990 Playoffs Players Statistic
Trent Tucker,NYK,10,183.0,60,22,55,0.4,10,27,0.37,6,6,1.0,5,9,14,20,10,0,6,19,NBA 1989-1990 Playoffs Players Statistic
