Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Lorenzen Wright,MEM,80,"2,286.0",771.0,320,683.0,0.469,0,3,0.0,131,198,0.662,177,436,613.0,87,58,69,100,251,NBA 2004-2005 Regular_Season Players Statistic
Dorell Wright,MIA,3,27.0,7.0,3,11.0,0.273,0,4,0.0,1,1,1.0,0,1,1.0,3,4,0,3,2,NBA 2004-2005 Regular_Season Players Statistic
Metta World Peace,IND,7,291.0,172.0,59,119.0,0.496,7,17,0.412,47,51,0.922,8,37,45.0,22,12,6,17,27,NBA 2004-2005 Regular_Season Players Statistic
Qyntel Woods,MIA,3,40.0,10.0,5,12.0,0.417,0,0,0.0,0,0,0.0,2,4,6.0,0,4,0,2,6,NBA 2004-2005 Regular_Season Players Statistic
Loren Woods,TOR,45,714.0,176.0,71,164.0,0.433,0,1,0.0,34,59,0.576,81,139,220.0,17,8,39,37,78,NBA 2004-2005 Regular_Season Players Statistic
Kevin Willis,ATL,29,344.0,87.0,35,90.0,0.389,0,2,0.0,17,23,0.739,29,47,76.0,9,8,7,15,53,NBA 2004-2005 Regular_Season Players Statistic
Corliss Williamson,SAC,72,"1,527.0",741.0,273,584.0,0.467,0,2,0.0,195,244,0.799,104,155,259.0,78,38,15,86,218,NBA 2004-2005 Regular_Season Players Statistic
Scott Williams,CLE,19,152.0,33.0,12,41.0,0.293,0,1,0.0,9,11,0.818,15,15,30.0,8,4,6,5,30,NBA 2004-2005 Regular_Season Players Statistic
Mo Williams,MIL,80,"2,255.0",814.0,323,737.0,0.438,32,99,0.323,136,160,0.85,50,194,244.0,484,74,11,196,221,NBA 2004-2005 Regular_Season Players Statistic
Jerome Williams,NYK,79,"1,211.0",359.0,122,243.0,0.502,0,5,0.0,115,172,0.669,115,168,283.0,41,55,10,65,155,NBA 2004-2005 Regular_Season Players Statistic
Jason Williams,MEM,71,"1,953.0",719.0,266,644.0,0.413,107,330,0.324,80,101,0.792,19,103,122.0,399,75,5,130,91,NBA 2004-2005 Regular_Season Players Statistic
Frankie Williams,CHI,9,71.0,6.0,3,20.0,0.15,0,4,0.0,0,0,0.0,2,4,6.0,11,2,3,3,9,NBA 2004-2005 Regular_Season Players Statistic
Eric Williams,TOR,55,"1,323.0",424.0,142,330.0,0.43,28,73,0.384,112,161,0.696,44,128,172.0,92,38,4,60,147,NBA 2004-2005 Regular_Season Players Statistic
Aaron Williams,TOR,42,315.0,73.0,29,63.0,0.46,0,0,0.0,15,17,0.882,17,43,60.0,8,5,8,17,70,NBA 2004-2005 Regular_Season Players Statistic
Mike Wilks,SAS,48,278.0,81.0,32,77.0,0.416,5,16,0.313,12,16,0.75,4,21,25.0,33,14,1,14,26,NBA 2004-2005 Regular_Season Players Statistic
Damien Wilkins,SEA,29,520.0,183.0,73,168.0,0.435,16,59,0.271,21,34,0.618,29,37,66.0,26,22,10,16,55,NBA 2004-2005 Regular_Season Players Statistic
Chris Wilcox,LAC,54,"1,005.0",426.0,169,329.0,0.514,0,0,0.0,88,144,0.611,63,165,228.0,38,26,24,77,129,NBA 2004-2005 Regular_Season Players Statistic
Rodney White,GSW,58,677.0,293.0,121,289.0,0.419,24,60,0.4,27,44,0.614,24,65,89.0,44,32,11,37,64,NBA 2004-2005 Regular_Season Players Statistic
Jahidi White,CHA,17,135.0,42.0,14,31.0,0.452,0,0,0.0,14,40,0.35,11,23,34.0,1,2,12,11,31,NBA 2004-2005 Regular_Season Players Statistic
Delonte West,BOS,39,507.0,175.0,66,155.0,0.426,24,67,0.358,19,27,0.704,14,51,65.0,53,21,8,24,69,NBA 2004-2005 Regular_Season Players Statistic
David West,NOP,30,552.0,186.0,75,172.0,0.436,2,5,0.4,34,50,0.68,40,89,129.0,23,12,16,37,62,NBA 2004-2005 Regular_Season Players Statistic
David Wesley,HOU,80,"2,774.0",948.0,334,840.0,0.398,118,315,0.375,162,189,0.857,38,190,228.0,265,96,9,113,215,NBA 2004-2005 Regular_Season Players Statistic
Jiri Welsch,CLE,71,"1,319.0",461.0,149,371.0,0.402,34,110,0.309,129,169,0.763,26,141,167.0,103,44,5,73,121,NBA 2004-2005 Regular_Season Players Statistic
Bonzi Wells,MEM,69,"1,488.0",721.0,272,617.0,0.441,36,104,0.346,141,188,0.75,49,180,229.0,80,85,27,90,165,NBA 2004-2005 Regular_Season Players Statistic
Chris Webber,PHI,67,"2,370.0",1.306,555,1.283,0.433,15,44,0.341,181,228,0.794,130,482,612.0,318,94,53,182,214,NBA 2004-2005 Regular_Season Players Statistic
Clarence Weatherspoon,HOU,40,525.0,123.0,47,114.0,0.412,0,0,0.0,29,35,0.829,35,87,122.0,17,9,6,15,74,NBA 2004-2005 Regular_Season Players Statistic
Earl Watson,MEM,80,"1,808.0",615.0,236,554.0,0.426,52,163,0.319,91,138,0.659,35,129,164.0,359,83,19,167,184,NBA 2004-2005 Regular_Season Players Statistic
Charlie Ward,HOU,14,360.0,75.0,24,77.0,0.312,16,51,0.314,11,13,0.846,6,33,39.0,43,15,0,18,22,NBA 2004-2005 Regular_Season Players Statistic
Zhizhi Wang,MIA,19,91.0,43.0,17,36.0,0.472,2,3,0.667,7,12,0.583,6,12,18.0,5,3,2,5,9,NBA 2004-2005 Regular_Season Players Statistic
Luke Walton,LAL,61,768.0,198.0,74,180.0,0.411,16,61,0.262,34,48,0.708,55,87,142.0,93,26,11,58,70,NBA 2004-2005 Regular_Season Players Statistic
Rasheed Wallace,DET,79,"2,687.0",1.145,467,1.062,0.44,75,236,0.318,136,195,0.697,174,470,644.0,142,65,115,127,236,NBA 2004-2005 Regular_Season Players Statistic
Gerald Wallace,CHA,70,"2,147.0",780.0,286,637.0,0.449,17,62,0.274,191,289,0.661,118,268,386.0,137,117,91,159,182,NBA 2004-2005 Regular_Season Players Statistic
Ben Wallace,DET,74,"2,671.0",721.0,295,651.0,0.453,1,9,0.111,130,304,0.428,292,610,902.0,123,106,176,82,159,NBA 2004-2005 Regular_Season Players Statistic
Samaki Walker,WAS,14,134.0,24.0,11,31.0,0.355,0,0,0.0,2,3,0.667,8,10,18.0,4,3,7,8,25,NBA 2004-2005 Regular_Season Players Statistic
Antoine Walker,BOS,77,"2,955.0",1.473,581,1.377,0.422,110,341,0.323,201,373,0.539,182,513,695.0,265,89,58,253,217,NBA 2004-2005 Regular_Season Players Statistic
Dajuan Wagner,CLE,11,102.0,44.0,18,55.0,0.327,5,26,0.192,3,4,0.75,0,2,2.0,13,5,0,9,15,NBA 2004-2005 Regular_Season Players Statistic
