Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Metta World Peace,IND,6,252.0,114,35,90,0.389,12,31,0.387,32,40,0.8,11,24,35,13,15,6,16,25,NBA 2002-2003 Playoffs Players Statistic
Qyntel Woods,POR,4,18.0,7,3,9,0.333,0,1,0.0,1,2,0.5,1,1,2,0,0,0,1,3,NBA 2002-2003 Playoffs Players Statistic
Loren Woods,MIN,2,2.0,2,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,NBA 2002-2003 Playoffs Players Statistic
Kevin Willis,SAS,18,91.0,46,21,40,0.525,1,1,1.0,3,3,1.0,19,12,31,2,1,1,8,16,NBA 2002-2003 Playoffs Players Statistic
Corliss Williamson,DET,15,233.0,117,37,90,0.411,0,0,0.0,43,58,0.741,13,20,33,15,4,3,20,38,NBA 2002-2003 Playoffs Players Statistic
Walt Williams,DAL,15,227.0,85,32,81,0.395,14,41,0.341,7,7,1.0,12,31,43,15,5,12,17,28,NBA 2002-2003 Playoffs Players Statistic
Scott Williams,PHX,6,83.0,24,11,32,0.344,0,0,0.0,2,2,1.0,6,9,15,1,4,3,1,17,NBA 2002-2003 Playoffs Players Statistic
Monty Williams,PHI,10,96.0,19,8,23,0.348,0,1,0.0,3,4,0.75,7,8,15,0,2,0,4,12,NBA 2002-2003 Playoffs Players Statistic
Eric Williams,BOS,10,310.0,96,33,88,0.375,3,15,0.2,27,34,0.794,12,20,32,17,9,0,12,42,NBA 2002-2003 Playoffs Players Statistic
Aaron Williams,NJN,19,340.0,123,50,106,0.472,0,0,0.0,23,31,0.742,33,54,87,18,6,17,13,54,NBA 2002-2003 Playoffs Players Statistic
Mike Wilks,MIN,4,7.0,3,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,NBA 2002-2003 Playoffs Players Statistic
Chris Whitney,ORL,7,111.0,22,8,21,0.381,4,9,0.444,2,2,1.0,3,8,11,7,2,2,2,21,NBA 2002-2003 Playoffs Players Statistic
David Wesley,NOP,6,185.0,79,29,72,0.403,14,34,0.412,7,7,1.0,1,6,7,13,5,1,15,23,NBA 2002-2003 Playoffs Players Statistic
Bonzi Wells,POR,7,268.0,133,49,124,0.395,9,30,0.3,26,39,0.667,14,34,48,26,15,3,21,30,NBA 2002-2003 Playoffs Players Statistic
Chris Webber,SAC,7,246.0,166,67,135,0.496,0,3,0.0,32,49,0.653,18,40,58,25,10,8,23,25,NBA 2002-2003 Playoffs Players Statistic
Rasheed Wallace,POR,7,260.0,122,44,97,0.454,14,35,0.4,20,28,0.714,10,26,36,18,4,5,6,26,NBA 2002-2003 Playoffs Players Statistic
Gerald Wallace,SAC,7,18.0,6,2,5,0.4,0,0,0.0,2,2,1.0,0,5,5,0,0,1,2,4,NBA 2002-2003 Playoffs Players Statistic
Ben Wallace,DET,17,722.0,151,53,109,0.486,0,1,0.0,45,101,0.446,86,191,277,28,42,52,15,50,NBA 2002-2003 Playoffs Players Statistic
Samaki Walker,LAL,9,49.0,4,2,5,0.4,0,0,0.0,0,0,0.0,4,9,13,2,1,2,3,11,NBA 2002-2003 Playoffs Players Statistic
Antoine Walker,BOS,10,439.0,173,73,176,0.415,16,45,0.356,11,22,0.5,20,67,87,43,17,4,37,44,NBA 2002-2003 Playoffs Players Statistic
Jake Voskuhl,PHX,6,98.0,36,12,17,0.706,0,0,0.0,12,13,0.923,9,13,22,2,4,4,6,21,NBA 2002-2003 Playoffs Players Statistic
Jacque Vaughn,ORL,7,131.0,34,12,33,0.364,0,1,0.0,10,13,0.769,1,5,6,25,4,1,9,18,NBA 2002-2003 Playoffs Players Statistic
Keith Van Horn,PHI,12,401.0,125,42,110,0.382,14,32,0.438,27,30,0.9,24,66,90,9,10,2,26,41,NBA 2002-2003 Playoffs Players Statistic
Nick Van Exel,DAL,20,672.0,389,150,326,0.46,44,112,0.393,45,64,0.703,18,50,68,82,12,0,39,47,NBA 2002-2003 Playoffs Players Statistic
Hedo Turkoglu,SAC,10,174.0,53,18,50,0.36,4,14,0.286,13,18,0.722,5,24,29,14,12,5,5,19,NBA 2002-2003 Playoffs Players Statistic
Gary Trent,MIN,6,42.0,14,5,14,0.357,0,0,0.0,4,6,0.667,4,3,7,1,1,0,4,6,NBA 2002-2003 Playoffs Players Statistic
Robert Traylor,NOP,6,94.0,21,10,22,0.455,0,0,0.0,1,4,0.25,11,19,30,4,3,5,6,17,NBA 2002-2003 Playoffs Players Statistic
Jamaal Tinsley,IND,6,185.0,51,20,35,0.571,8,13,0.615,3,6,0.5,6,12,18,39,4,0,8,20,NBA 2002-2003 Playoffs Players Statistic
Tim Thomas,MIL,6,191.0,107,36,78,0.462,12,21,0.571,23,32,0.719,8,21,29,8,3,6,8,27,NBA 2002-2003 Playoffs Players Statistic
Kenny Thomas,PHI,12,389.0,127,54,101,0.535,0,0,0.0,19,29,0.655,42,70,112,11,8,5,19,42,NBA 2002-2003 Playoffs Players Statistic
Wally Szczerbiak,MIN,6,251.0,87,29,61,0.475,3,14,0.214,26,30,0.867,6,24,30,13,6,1,18,19,NBA 2002-2003 Playoffs Players Statistic
Rod Strickland,MIN,6,73.0,28,11,21,0.524,0,0,0.0,6,6,1.0,0,6,6,17,4,2,8,5,NBA 2002-2003 Playoffs Players Statistic
Erick Strickland,IND,5,42.0,21,6,14,0.429,1,5,0.2,8,10,0.8,3,4,7,8,1,0,1,4,NBA 2002-2003 Playoffs Players Statistic
Amar'e Stoudemire,PHX,6,203.0,85,34,65,0.523,1,1,1.0,16,28,0.571,16,31,47,7,10,9,19,28,NBA 2002-2003 Playoffs Players Statistic
Damon Stoudamire,POR,7,232.0,107,36,79,0.456,15,31,0.484,20,21,0.952,7,29,36,39,6,2,12,22,NBA 2002-2003 Playoffs Players Statistic
Peja Stojakovic,SAC,12,486.0,277,97,202,0.48,32,70,0.457,51,60,0.85,17,66,83,30,10,5,12,34,NBA 2002-2003 Playoffs Players Statistic
John Stockton,UTA,5,149.0,56,18,39,0.462,0,1,0.0,20,20,1.0,5,11,16,26,8,1,14,13,NBA 2002-2003 Playoffs Players Statistic
DeShawn Stevenson,UTA,4,37.0,18,6,15,0.4,0,2,0.0,6,6,1.0,2,5,7,4,1,0,0,3,NBA 2002-2003 Playoffs Players Statistic
Eric Snow,PHI,12,415.0,138,43,102,0.422,1,10,0.1,51,58,0.879,9,31,40,67,18,0,30,47,NBA 2002-2003 Playoffs Players Statistic
Steve Smith,SAS,9,66.0,16,5,24,0.208,2,12,0.167,4,4,1.0,1,6,7,6,1,0,2,3,NBA 2002-2003 Playoffs Players Statistic
Joe Smith,MIN,5,40.0,14,4,6,0.667,0,0,0.0,6,6,1.0,0,6,6,0,1,1,3,14,NBA 2002-2003 Playoffs Players Statistic
Tamar Slay,NJN,6,11.0,3,1,4,0.25,1,1,1.0,0,0,0.0,0,0,0,0,0,0,2,1,NBA 2002-2003 Playoffs Players Statistic
Brian Skinner,PHI,8,38.0,6,1,6,0.167,0,1,0.0,4,4,1.0,3,3,6,0,0,1,2,6,NBA 2002-2003 Playoffs Players Statistic
Brian Shaw,LAL,12,215.0,38,15,49,0.306,6,26,0.231,2,3,0.667,1,37,38,24,4,5,9,18,NBA 2002-2003 Playoffs Players Statistic
Brian Scalabrine,NJN,7,20.0,4,2,4,0.5,0,1,0.0,0,0,0.0,1,3,4,0,0,0,1,3,NBA 2002-2003 Playoffs Players Statistic
Jeryl Sasser,ORL,6,25.0,5,2,7,0.286,1,4,0.25,0,0,0.0,1,4,5,1,1,1,1,1,NBA 2002-2003 Playoffs Players Statistic
John Salmons,PHI,6,16.0,0,0,1,0.0,0,1,0.0,0,2,0.0,0,3,3,0,0,0,2,0,NBA 2002-2003 Playoffs Players Statistic
Arvydas Sabonis,POR,6,86.0,60,24,36,0.667,0,0,0.0,12,15,0.8,6,18,24,5,4,4,6,14,NBA 2002-2003 Playoffs Players Statistic
Kareem Rush,LAL,9,64.0,30,11,29,0.379,4,11,0.364,4,4,1.0,2,1,3,2,1,0,3,2,NBA 2002-2003 Playoffs Players Statistic
Malik Rose,SAS,24,560.0,222,75,179,0.419,0,3,0.0,72,94,0.766,49,89,138,24,16,11,43,72,NBA 2002-2003 Playoffs Players Statistic
Rodney Rogers,NJN,20,350.0,134,45,121,0.372,17,42,0.405,27,38,0.711,22,34,56,27,6,3,25,51,NBA 2002-2003 Playoffs Players Statistic
David Robinson,SAS,23,539.0,180,64,118,0.542,0,0,0.0,52,78,0.667,45,107,152,21,18,31,24,63,NBA 2002-2003 Playoffs Players Statistic
Cliff Robinson,DET,17,524.0,158,57,159,0.358,22,59,0.373,22,37,0.595,14,32,46,49,16,13,28,62,NBA 2002-2003 Playoffs Players Statistic
Michael Redd,MIL,6,128.0,58,21,52,0.404,3,12,0.25,13,14,0.929,9,12,21,11,2,1,7,15,NBA 2002-2003 Playoffs Players Statistic
Zeljko Rebraca,DET,4,29.0,17,6,17,0.353,0,0,0.0,5,7,0.714,2,3,5,0,0,0,1,9,NBA 2002-2003 Playoffs Players Statistic
Zach Randolph,POR,7,205.0,97,32,61,0.525,0,0,0.0,33,37,0.892,22,39,61,11,3,2,13,17,NBA 2002-2003 Playoffs Players Statistic
Joel Przybilla,MIL,4,33.0,2,1,1,1.0,0,0,0.0,0,0,0.0,2,8,10,1,0,2,1,11,NBA 2002-2003 Playoffs Players Statistic
Tayshaun Prince,DET,15,382.0,141,49,115,0.426,14,48,0.292,29,38,0.763,11,46,57,23,8,13,16,20,NBA 2002-2003 Playoffs Players Statistic
Scot Pollard,SAC,8,91.0,24,7,24,0.292,0,0,0.0,10,13,0.769,17,13,30,2,1,7,7,15,NBA 2002-2003 Playoffs Players Statistic
Scottie Pippen,POR,4,75.0,23,9,22,0.409,3,9,0.333,2,2,1.0,2,9,11,13,0,0,7,8,NBA 2002-2003 Playoffs Players Statistic
Paul Pierce,BOS,10,445.0,271,77,193,0.399,16,45,0.356,101,117,0.863,11,79,90,67,21,8,44,38,NBA 2002-2003 Playoffs Players Statistic
Anthony Peeler,MIN,6,166.0,29,13,38,0.342,2,16,0.125,1,2,0.5,5,16,21,18,4,1,4,14,NBA 2002-2003 Playoffs Players Statistic
Gary Payton,MIL,6,251.0,111,48,112,0.429,1,15,0.067,14,20,0.7,4,14,18,52,8,1,13,18,NBA 2002-2003 Playoffs Players Statistic
Ruben Patterson,POR,7,155.0,70,25,52,0.481,0,4,0.0,20,29,0.69,14,12,26,11,4,1,10,10,NBA 2002-2003 Playoffs Players Statistic
Tony Parker,SAS,24,814.0,352,135,335,0.403,15,56,0.268,67,94,0.713,8,58,66,85,22,3,47,51,NBA 2002-2003 Playoffs Players Statistic
Jannero Pargo,LAL,11,130.0,23,8,24,0.333,4,15,0.267,3,4,0.75,3,6,9,14,8,1,7,22,NBA 2002-2003 Playoffs Players Statistic
Scott Padgett,UTA,4,53.0,19,8,19,0.421,2,7,0.286,1,2,0.5,6,3,9,4,3,0,5,6,NBA 2002-2003 Playoffs Players Statistic
Robert Pack,NOP,4,42.0,15,6,13,0.462,0,0,0.0,3,3,1.0,0,1,1,4,0,0,1,9,NBA 2002-2003 Playoffs Players Statistic
Bo Outlaw,PHX,6,70.0,4,1,10,0.1,0,0,0.0,2,4,0.5,6,7,13,5,1,1,6,19,NBA 2002-2003 Playoffs Players Statistic
Greg Ostertag,UTA,5,151.0,46,16,36,0.444,0,0,0.0,14,19,0.737,19,24,43,8,3,9,8,17,NBA 2002-2003 Playoffs Players Statistic
Mehmet Okur,DET,17,323.0,94,35,80,0.438,7,13,0.538,17,32,0.531,24,46,70,13,12,12,14,39,NBA 2002-2003 Playoffs Players Statistic
Shaquille O'Neal,LAL,12,481.0,324,121,226,0.535,0,0,0.0,82,132,0.621,63,115,178,44,7,34,35,34,NBA 2002-2003 Playoffs Players Statistic
Jermaine O'Neal,IND,6,271.0,137,43,92,0.467,0,3,0.0,51,65,0.785,24,81,105,4,3,18,18,22,NBA 2002-2003 Playoffs Players Statistic
Dirk Nowitzki,DAL,17,722.0,430,150,313,0.479,27,61,0.443,103,113,0.912,15,181,196,37,21,16,40,52,NBA 2002-2003 Playoffs Players Statistic
Rasho Nesterovic,MIN,6,170.0,42,19,38,0.5,0,0,0.0,4,6,0.667,9,21,30,4,1,4,5,28,NBA 2002-2003 Playoffs Players Statistic
Steve Nash,DAL,20,729.0,322,115,257,0.447,37,76,0.487,55,63,0.873,15,55,70,145,17,1,51,47,NBA 2002-2003 Playoffs Players Statistic
Eduardo Najera,DAL,19,394.0,116,39,86,0.453,0,0,0.0,38,48,0.792,36,38,74,15,14,4,16,53,NBA 2002-2003 Playoffs Players Statistic
Dikembe Mutombo,NJN,10,115.0,18,7,15,0.467,0,0,0.0,4,4,1.0,8,19,27,6,3,9,8,21,NBA 2002-2003 Playoffs Players Statistic
Jerome Moiso,NOP,4,60.0,23,10,16,0.625,0,0,0.0,3,4,0.75,8,8,16,5,0,7,4,9,NBA 2002-2003 Playoffs Players Statistic
Reggie Miller,IND,6,176.0,55,15,53,0.283,4,25,0.16,21,23,0.913,1,13,14,14,1,1,7,9,NBA 2002-2003 Playoffs Players Statistic
Brad Miller,IND,6,136.0,52,18,40,0.45,0,0,0.0,16,22,0.727,10,23,33,15,5,0,9,17,NBA 2002-2003 Playoffs Players Statistic
Ron Mercer,IND,6,135.0,39,16,49,0.327,0,0,0.0,7,8,0.875,2,11,13,7,6,1,5,11,NBA 2002-2003 Playoffs Players Statistic
Slava Medvedenko,LAL,9,73.0,34,15,27,0.556,0,0,0.0,4,6,0.667,4,14,18,1,1,1,3,14,NBA 2002-2003 Playoffs Players Statistic
Aaron McKie,PHI,12,315.0,93,38,71,0.535,5,9,0.556,12,14,0.857,5,38,43,22,10,2,15,31,NBA 2002-2003 Playoffs Players Statistic
Jeff McInnis,POR,7,99.0,21,9,26,0.346,0,3,0.0,3,4,0.75,5,7,12,19,2,1,6,11,NBA 2002-2003 Playoffs Players Statistic
Tracy McGrady,ORL,7,308.0,222,74,165,0.448,16,47,0.34,58,75,0.773,10,37,47,33,14,6,26,16,NBA 2002-2003 Playoffs Players Statistic
Walter McCarty,BOS,10,352.0,99,36,75,0.48,21,52,0.404,6,7,0.857,10,33,43,22,8,5,11,35,NBA 2002-2003 Playoffs Players Statistic
Tony Massenburg,UTA,5,70.0,25,10,21,0.476,0,0,0.0,5,9,0.556,7,14,21,2,0,4,5,9,NBA 2002-2003 Playoffs Players Statistic
Desmond Mason,MIL,6,204.0,78,28,55,0.509,0,4,0.0,22,31,0.71,6,36,42,5,6,4,7,19,NBA 2002-2003 Playoffs Players Statistic
Anthony Mason,MIL,6,157.0,23,7,17,0.412,0,0,0.0,9,13,0.692,4,16,20,1,3,1,8,17,NBA 2002-2003 Playoffs Players Statistic
Jamal Mashburn,NOP,4,161.0,99,34,79,0.43,6,15,0.4,25,35,0.714,0,14,14,21,4,1,10,4,NBA 2002-2003 Playoffs Players Statistic
Kenyon Martin,NJN,20,776.0,378,149,329,0.453,1,11,0.091,79,114,0.693,50,137,187,57,29,31,58,92,NBA 2002-2003 Playoffs Players Statistic
Shawn Marion,PHX,6,282.0,111,40,107,0.374,9,28,0.321,22,26,0.846,21,49,70,12,11,11,13,17,NBA 2002-2003 Playoffs Players Statistic
Stephon Marbury,PHX,6,272.0,132,51,136,0.375,5,22,0.227,25,33,0.758,6,18,24,34,7,0,23,26,NBA 2002-2003 Playoffs Players Statistic
Danny Manning,DET,4,14.0,2,1,3,0.333,0,1,0.0,0,0,0.0,1,2,3,0,0,1,0,4,NBA 2002-2003 Playoffs Players Statistic
Karl Malone,UTA,5,191.0,98,34,84,0.405,0,1,0.0,30,41,0.732,7,27,34,20,8,2,20,15,NBA 2002-2003 Playoffs Players Statistic
Jamaal Magloire,NOP,6,188.0,69,22,49,0.449,0,0,0.0,25,33,0.758,17,33,50,2,4,6,9,15,NBA 2002-2003 Playoffs Players Statistic
Mark Madsen,LAL,12,169.0,33,13,31,0.419,0,1,0.0,7,16,0.438,14,14,28,12,3,2,8,32,NBA 2002-2003 Playoffs Players Statistic
George Lynch,NOP,6,163.0,42,18,42,0.429,5,18,0.278,1,4,0.25,10,27,37,10,6,5,8,14,NBA 2002-2003 Playoffs Players Statistic
Grant Long,BOS,8,34.0,2,1,4,0.25,0,0,0.0,0,0,0.0,3,2,5,1,0,0,1,1,NBA 2002-2003 Playoffs Players Statistic
Raef LaFrentz,DAL,20,491.0,160,68,157,0.433,8,40,0.2,16,19,0.842,36,52,88,5,11,43,14,86,NBA 2002-2003 Playoffs Players Statistic
Toni Kukoc,MIL,6,184.0,89,32,65,0.492,11,29,0.379,14,20,0.7,6,19,25,22,13,1,11,12,NBA 2002-2003 Playoffs Players Statistic
Kerry Kittles,NJN,20,613.0,216,79,200,0.395,26,63,0.413,32,42,0.762,19,51,70,40,29,5,17,39,NBA 2002-2003 Playoffs Players Statistic
Andrei Kirilenko,UTA,5,145.0,58,18,43,0.419,1,7,0.143,21,24,0.875,8,16,24,7,3,10,6,6,NBA 2002-2003 Playoffs Players Statistic
Jason Kidd,NJN,20,852.0,402,137,341,0.402,34,104,0.327,94,114,0.825,36,118,154,163,36,4,79,46,NBA 2002-2003 Playoffs Players Statistic
Steve Kerr,SAS,10,46.0,22,7,11,0.636,5,6,0.833,3,4,0.75,1,2,3,6,1,0,1,6,NBA 2002-2003 Playoffs Players Statistic
Shawn Kemp,ORL,7,72.0,21,8,21,0.381,0,0,0.0,5,6,0.833,1,14,15,0,0,0,4,13,NBA 2002-2003 Playoffs Players Statistic
Joe Johnson,PHX,6,164.0,32,14,51,0.275,2,13,0.154,2,5,0.4,6,20,26,8,4,2,12,15,NBA 2002-2003 Playoffs Players Statistic
Ervin Johnson,MIL,6,76.0,6,3,8,0.375,0,0,0.0,0,0,0.0,6,18,24,3,3,5,3,20,NBA 2002-2003 Playoffs Players Statistic
Anthony Johnson,NJN,17,122.0,42,17,31,0.548,3,6,0.5,5,6,0.833,3,9,12,19,2,0,8,15,NBA 2002-2003 Playoffs Players Statistic
Richard Jefferson,NJN,20,712.0,281,110,231,0.476,0,3,0.0,61,85,0.718,29,98,127,47,16,4,46,67,NBA 2002-2003 Playoffs Players Statistic
Casey Jacobsen,PHX,6,39.0,6,2,10,0.2,2,5,0.4,0,2,0.0,1,2,3,2,3,0,1,4,NBA 2002-2003 Playoffs Players Statistic
Stephen Jackson,SAS,24,811.0,307,108,261,0.414,38,113,0.336,53,66,0.803,19,79,98,65,33,9,68,53,NBA 2002-2003 Playoffs Players Statistic
Mark Jackson,UTA,5,83.0,36,15,30,0.5,5,9,0.556,1,1,1.0,2,3,5,16,3,0,4,11,NBA 2002-2003 Playoffs Players Statistic
Marc Jackson,MIN,6,110.0,50,17,32,0.531,0,1,0.0,16,19,0.842,10,23,33,8,2,1,9,19,NBA 2002-2003 Playoffs Players Statistic
Jim Jackson,SAC,12,296.0,135,49,98,0.5,13,28,0.464,24,31,0.774,16,31,47,14,8,3,17,34,NBA 2002-2003 Playoffs Players Statistic
Bobby Jackson,SAC,12,331.0,172,63,138,0.457,15,43,0.349,31,35,0.886,11,43,54,40,12,1,17,22,NBA 2002-2003 Playoffs Players Statistic
Allen Iverson,PHI,12,558.0,380,137,329,0.416,19,55,0.345,87,118,0.737,11,41,52,89,29,1,47,25,NBA 2002-2003 Playoffs Players Statistic
Steven Hunter,ORL,7,41.0,6,3,10,0.3,0,0,0.0,0,3,0.0,1,2,3,1,0,3,1,10,NBA 2002-2003 Playoffs Players Statistic
Troy Hudson,MIN,6,221.0,141,44,106,0.415,17,39,0.436,36,38,0.947,1,11,12,33,8,0,16,5,NBA 2002-2003 Playoffs Players Statistic
Robert Horry,LAL,12,373.0,67,30,94,0.319,2,38,0.053,5,9,0.556,23,57,80,37,15,12,17,37,NBA 2002-2003 Playoffs Players Statistic
Tyrone Hill,PHI,10,141.0,28,12,19,0.632,0,0,0.0,4,4,1.0,12,16,28,2,1,1,6,29,NBA 2002-2003 Playoffs Players Statistic
Lucious Harris,NJN,20,435.0,155,54,138,0.391,11,33,0.333,36,46,0.783,19,33,52,32,9,0,22,39,NBA 2002-2003 Playoffs Players Statistic
Al Harrington,IND,6,103.0,18,7,33,0.212,0,4,0.0,4,6,0.667,7,15,22,5,6,3,10,21,NBA 2002-2003 Playoffs Players Statistic
Matt Harpring,UTA,5,156.0,74,30,62,0.484,1,7,0.143,13,16,0.813,9,18,27,5,5,1,8,23,NBA 2002-2003 Playoffs Players Statistic
Tim Hardaway,IND,4,47.0,13,5,15,0.333,3,10,0.3,0,0,0.0,0,2,2,9,1,0,3,2,NBA 2002-2003 Playoffs Players Statistic
Penny Hardaway,PHX,6,244.0,76,27,70,0.386,9,25,0.36,13,18,0.722,9,27,36,26,13,5,13,26,NBA 2002-2003 Playoffs Players Statistic
Richard Hamilton,DET,17,659.0,383,134,303,0.442,9,27,0.333,106,117,0.906,18,48,66,45,13,1,57,51,NBA 2002-2003 Playoffs Players Statistic
Marcus Haislip,MIL,2,24.0,10,4,6,0.667,0,0,0.0,2,4,0.5,2,2,4,2,2,1,1,5,NBA 2002-2003 Playoffs Players Statistic
Tom Gugliotta,PHX,2,10.0,5,2,4,0.5,0,0,0.0,1,2,0.5,0,2,2,0,0,0,0,2,NBA 2002-2003 Playoffs Players Statistic
Adrian Griffin,DAL,15,131.0,37,17,41,0.415,1,3,0.333,2,2,1.0,17,27,44,8,4,0,9,24,NBA 2002-2003 Playoffs Players Statistic
Drew Gooden,ORL,7,233.0,98,36,90,0.4,0,3,0.0,26,36,0.722,28,61,89,4,3,6,12,23,NBA 2002-2003 Playoffs Players Statistic
Gordan Giricek,ORL,7,223.0,66,26,56,0.464,5,15,0.333,9,11,0.818,4,18,22,7,2,1,13,27,NBA 2002-2003 Playoffs Players Statistic
Manu Ginobili,SAS,24,660.0,226,71,184,0.386,28,73,0.384,56,74,0.757,29,63,92,70,41,9,36,62,NBA 2002-2003 Playoffs Players Statistic
Kendall Gill,MIN,6,118.0,31,10,27,0.37,2,4,0.5,9,14,0.643,6,7,13,7,4,1,4,12,NBA 2002-2003 Playoffs Players Statistic
Devean George,LAL,11,318.0,88,35,78,0.449,10,30,0.333,8,9,0.889,11,38,49,24,11,4,12,29,NBA 2002-2003 Playoffs Players Statistic
Pat Garrity,ORL,7,163.0,28,10,35,0.286,4,17,0.235,4,4,1.0,4,14,18,5,2,3,5,24,NBA 2002-2003 Playoffs Players Statistic
Kevin Garnett,MIN,6,265.0,162,71,138,0.514,3,9,0.333,17,28,0.607,11,83,94,31,10,10,18,23,NBA 2002-2003 Playoffs Players Statistic
Lawrence Funderburke,SAC,6,15.0,9,3,8,0.375,0,0,0.0,3,4,0.75,3,5,8,0,0,0,1,2,NBA 2002-2003 Playoffs Players Statistic
Rick Fox,LAL,4,79.0,24,8,18,0.444,5,10,0.5,3,4,0.75,2,4,6,7,1,1,4,15,NBA 2002-2003 Playoffs Players Statistic
Jeff Foster,IND,6,38.0,14,6,11,0.545,0,0,0.0,2,2,1.0,4,4,8,2,0,3,0,3,NBA 2002-2003 Playoffs Players Statistic
Derek Fisher,LAL,12,424.0,153,53,102,0.52,29,47,0.617,18,22,0.818,5,31,36,22,18,1,18,39,NBA 2002-2003 Playoffs Players Statistic
Michael Finley,DAL,20,822.0,366,131,301,0.435,47,114,0.412,57,66,0.864,25,90,115,60,26,12,31,46,NBA 2002-2003 Playoffs Players Statistic
Danny Ferry,SAS,16,101.0,20,8,28,0.286,4,14,0.286,0,0,0.0,3,20,23,7,2,0,5,20,NBA 2002-2003 Playoffs Players Statistic
Evan Eschmeyer,DAL,5,32.0,6,3,6,0.5,0,0,0.0,0,0,0.0,2,3,5,2,3,1,0,8,NBA 2002-2003 Playoffs Players Statistic
Tim Duncan,SAS,24,1021.0,593,218,412,0.529,0,7,0.0,157,232,0.677,96,273,369,127,15,79,76,78,NBA 2002-2003 Playoffs Players Statistic
Vlade Divac,SAC,12,317.0,137,51,91,0.56,0,0,0.0,35,52,0.673,30,39,69,27,8,11,16,38,NBA 2002-2003 Playoffs Players Statistic
Tony Delk,BOS,10,368.0,158,54,114,0.474,22,49,0.449,28,32,0.875,5,42,47,36,12,4,13,24,NBA 2002-2003 Playoffs Players Statistic
Andrew DeClercq,ORL,7,104.0,28,12,20,0.6,0,0,0.0,4,5,0.8,8,15,23,2,2,5,9,25,NBA 2002-2003 Playoffs Players Statistic
Dale Davis,POR,6,162.0,45,14,24,0.583,0,0,0.0,17,26,0.654,20,28,48,9,5,2,10,11,NBA 2002-2003 Playoffs Players Statistic
Baron Davis,NOP,5,194.0,102,37,83,0.446,12,35,0.343,16,22,0.727,4,14,18,42,7,2,15,20,NBA 2002-2003 Playoffs Players Statistic
