Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Thaddeus Young,PHI,75,"2,579.8",1.145,475,960.0,0.495,56,164,0.341,139,189,0.735,139,238,377.0,86,100,23,118,165,NBA 2008-2009 Regular_Season Players Statistic
Nick Young,WAS,82,"1,836.6",892.0,336,756.0,0.444,56,164,0.341,164,193,0.85,31,119,150.0,95,39,20,92,140,NBA 2008-2009 Regular_Season Players Statistic
Jianlian Yi,NJN,61,"1,421.2",525.0,191,500.0,0.382,48,140,0.343,95,123,0.772,67,259,326.0,60,29,36,70,157,NBA 2008-2009 Regular_Season Players Statistic
Lorenzen Wright,CLE,18,124.9,23.0,10,27.0,0.37,0,0,0.0,3,8,0.375,7,18,25.0,3,4,5,9,17,NBA 2008-2009 Regular_Season Players Statistic
Julian Wright,NOP,54,771.6,237.0,109,234.0,0.466,2,21,0.095,17,30,0.567,46,106,152.0,43,35,19,43,49,NBA 2008-2009 Regular_Season Players Statistic
Dorell Wright,MIA,6,73.3,18.0,8,20.0,0.4,0,0,0.0,2,6,0.333,2,18,20.0,2,2,0,6,8,NBA 2008-2009 Regular_Season Players Statistic
Brandan Wright,GSW,39,688.3,323.0,130,246.0,0.528,0,4,0.0,63,85,0.741,62,95,157.0,21,22,37,23,74,NBA 2008-2009 Regular_Season Players Statistic
Antoine Wright,DAL,65,"1,551.8",474.0,179,431.0,0.415,45,149,0.302,71,95,0.747,31,105,136.0,77,46,27,54,172,NBA 2008-2009 Regular_Season Players Statistic
Metta World Peace,HOU,69,"2,451.4",1.181,416,1.037,0.401,153,383,0.399,196,262,0.748,65,294,359.0,229,105,24,140,155,NBA 2008-2009 Regular_Season Players Statistic
Shelden Williams,MIN,45,512.6,186.0,70,157.0,0.446,0,2,0.0,46,63,0.73,49,104,153.0,12,22,18,34,64,NBA 2008-2009 Regular_Season Players Statistic
Shawne Williams,DAL,15,169.6,42.0,16,56.0,0.286,1,17,0.059,9,11,0.818,19,27,46.0,2,2,9,5,19,NBA 2008-2009 Regular_Season Players Statistic
Sean Williams,NJN,33,366.4,80.0,30,72.0,0.417,0,0,0.0,20,32,0.625,34,45,79.0,13,7,29,20,72,NBA 2008-2009 Regular_Season Players Statistic
Mo Williams,CLE,81,"2,834.1",1.443,526,1.126,0.467,183,420,0.436,208,228,0.912,47,232,279.0,329,69,9,179,215,NBA 2008-2009 Regular_Season Players Statistic
Marvin Williams,ATL,61,"2,093.5",845.0,285,622.0,0.458,55,155,0.355,220,273,0.806,110,272,382.0,81,57,39,70,127,NBA 2008-2009 Regular_Season Players Statistic
Marcus E. Williams,SAS,2,3.4,4.0,2,2.0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,NBA 2008-2009 Regular_Season Players Statistic
Marcus D. Williams,GSW,9,53.5,12.0,4,17.0,0.235,2,6,0.333,2,6,0.333,0,4,4.0,13,1,1,4,6,NBA 2008-2009 Regular_Season Players Statistic
Lou Williams,PHI,81,"1,919.4",1.039,336,844.0,0.398,63,220,0.286,304,385,0.79,36,129,165.0,242,85,14,151,128,NBA 2008-2009 Regular_Season Players Statistic
Jawad Williams,CLE,10,20.3,12.0,5,12.0,0.417,2,6,0.333,0,0,0.0,1,1,2.0,0,1,0,1,2,NBA 2008-2009 Regular_Season Players Statistic
Deron Williams,UTA,68,"2,505.2",1.322,463,984.0,0.471,70,226,0.31,326,384,0.849,24,171,195.0,725,73,20,228,134,NBA 2008-2009 Regular_Season Players Statistic
Damien Wilkins,OKC,41,636.0,218.0,77,213.0,0.362,27,72,0.375,37,46,0.804,20,50,70.0,37,22,7,37,55,NBA 2008-2009 Regular_Season Players Statistic
Chris Wilcox,NYK,62,"1,049.6",447.0,184,370.0,0.497,0,4,0.0,79,140,0.564,96,181,277.0,47,26,16,75,137,NBA 2008-2009 Regular_Season Players Statistic
James White,HOU,4,11.2,7.0,3,5.0,0.6,1,2,0.5,0,0,0.0,0,0,0.0,1,1,1,3,2,NBA 2008-2009 Regular_Season Players Statistic
D.J. White,OKC,7,129.5,62.0,26,50.0,0.52,0,0,0.0,10,13,0.769,10,22,32.0,6,3,5,3,10,NBA 2008-2009 Regular_Season Players Statistic
Russell Westbrook,OKC,82,"2,668.1",1.256,436,1.095,0.398,35,129,0.271,349,428,0.815,178,221,399.0,435,110,16,274,191,NBA 2008-2009 Regular_Season Players Statistic
Mario West,ATL,53,268.9,43.0,14,34.0,0.412,1,1,1.0,14,30,0.467,24,32,56.0,19,18,4,13,35,NBA 2008-2009 Regular_Season Players Statistic
Delonte West,CLE,64,"2,151.6",751.0,285,624.0,0.457,91,228,0.399,90,108,0.833,31,172,203.0,226,94,13,92,125,NBA 2008-2009 Regular_Season Players Statistic
David West,NOP,76,"2,981.8",1.593,610,1.292,0.472,6,25,0.24,367,415,0.884,160,486,646.0,173,49,68,163,207,NBA 2008-2009 Regular_Season Players Statistic
Sonny Weems,DEN,12,55.0,19.0,8,25.0,0.32,0,3,0.0,3,8,0.375,0,4,4.0,3,1,0,6,8,NBA 2008-2009 Regular_Season Players Statistic
Martell Webster,POR,1,5.3,0.0,0,1.0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,NBA 2008-2009 Regular_Season Players Statistic
Kyle Weaver,OKC,56,"1,166.5",299.0,113,246.0,0.459,32,93,0.344,41,58,0.707,31,99,130.0,101,47,25,69,81,NBA 2008-2009 Regular_Season Players Statistic
Earl Watson,OKC,68,"1,776.6",448.0,174,453.0,0.384,20,85,0.235,80,106,0.755,36,147,183.0,391,50,11,156,137,NBA 2008-2009 Regular_Season Players Statistic
C.J. Watson,GSW,77,"1,883.1",730.0,257,562.0,0.457,48,120,0.4,168,193,0.87,39,153,192.0,206,96,4,92,137,NBA 2008-2009 Regular_Season Players Statistic
Hakim Warrick,MEM,82,"2,029.5",951.0,340,693.0,0.491,5,23,0.217,266,374,0.711,129,277,406.0,66,48,39,98,170,NBA 2008-2009 Regular_Season Players Statistic
Luke Walton,LAL,65,"1,166.2",326.0,134,307.0,0.436,17,57,0.298,41,57,0.719,55,125,180.0,177,32,10,69,105,NBA 2008-2009 Regular_Season Players Statistic
Rasheed Wallace,DET,66,"2,122.5",795.0,302,720.0,0.419,113,319,0.354,78,101,0.772,56,434,490.0,91,62,86,59,197,NBA 2008-2009 Regular_Season Players Statistic
Gerald Wallace,CHA,71,"2,669.3",1.182,389,811.0,0.48,39,131,0.298,365,454,0.804,112,441,553.0,189,121,67,148,210,NBA 2008-2009 Regular_Season Players Statistic
Ben Wallace,CLE,56,"1,313.6",165.0,69,155.0,0.445,0,0,0.0,27,64,0.422,136,226,362.0,44,48,75,34,82,NBA 2008-2009 Regular_Season Players Statistic
Henry Walker,BOS,29,215.8,88.0,36,58.0,0.621,0,1,0.0,16,23,0.696,8,21,29.0,13,6,2,18,51,NBA 2008-2009 Regular_Season Players Statistic
Von Wafer,HOU,63,"1,224.8",610.0,229,512.0,0.447,64,164,0.39,88,117,0.752,19,94,113.0,71,40,8,59,71,NBA 2008-2009 Regular_Season Players Statistic
Dwyane Wade,MIA,79,"3,048.0",2.386,854,1.739,0.491,88,278,0.317,590,771,0.765,89,309,398.0,589,173,106,272,178,NBA 2008-2009 Regular_Season Players Statistic
Sasha Vujacic,LAL,80,"1,293.2",461.0,155,401.0,0.387,81,223,0.363,70,76,0.921,19,116,135.0,113,77,7,35,154,NBA 2008-2009 Regular_Season Players Statistic
Jake Voskuhl,TOR,38,239.7,35.0,12,45.0,0.267,0,0,0.0,11,14,0.786,21,38,59.0,8,3,4,17,60,NBA 2008-2009 Regular_Season Players Statistic
Charlie Villanueva,MIL,78,"2,094.9",1.264,487,1.089,0.447,89,258,0.345,201,240,0.838,154,366,520.0,137,50,56,138,254,NBA 2008-2009 Regular_Season Players Statistic
Jacque Vaughn,SAS,30,291.8,65.0,24,75.0,0.32,1,1,1.0,16,18,0.889,4,18,22.0,55,6,0,15,26,NBA 2008-2009 Regular_Season Players Statistic
Anderson Varejao,CLE,81,"2,305.8",694.0,270,504.0,0.536,0,2,0.0,154,250,0.616,166,415,581.0,81,75,66,80,239,NBA 2008-2009 Regular_Season Players Statistic
Roko Ukic,TOR,72,889.5,301.0,123,324.0,0.38,11,62,0.177,44,60,0.733,27,48,75.0,153,30,2,60,77,NBA 2008-2009 Regular_Season Players Statistic
Beno Udrih,SAC,73,"2,270.1",800.0,321,696.0,0.461,35,113,0.31,123,150,0.82,46,174,220.0,342,81,12,158,192,NBA 2008-2009 Regular_Season Players Statistic
Ime Udoka,SAS,67,"1,034.9",289.0,110,287.0,0.383,41,125,0.328,28,46,0.609,28,159,187.0,54,36,12,38,86,NBA 2008-2009 Regular_Season Players Statistic
Hedo Turkoglu,ORL,77,"2,815.1",1.294,423,1.025,0.413,134,376,0.356,314,389,0.807,45,365,410.0,375,64,19,204,218,NBA 2008-2009 Regular_Season Players Statistic
