Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Ivica Zubac,LAL,6,73.1,19,9,15,0.6,0,1,0.0,1,2,0.5,1,14,15,2,1,4,7,8,NBA 2017-2018 Preseason Players Statistic
Ante Zizic,CLE,5,69.3,22,9,14,0.643,0,0,0.0,4,7,0.571,6,10,16,3,1,3,11,9,NBA 2017-2018 Preseason Players Statistic
Paul Zipser,CHI,4,79.6,21,7,20,0.35,3,11,0.273,4,6,0.667,1,10,11,5,1,1,4,14,NBA 2017-2018 Preseason Players Statistic
Stephen Zimmerman,LAL,1,3.2,2,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,NBA 2017-2018 Preseason Players Statistic
Tang Zihao,SHA,1,4.5,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,NBA 2017-2018 Preseason Players Statistic
Xuhang Zhu,GLL,1,10.8,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,2,2,NBA 2017-2018 Preseason Players Statistic
Zhun Zheng,GLL,1,4.9,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,NBA 2017-2018 Preseason Players Statistic
Max Zhang,SHA,1,26.2,4,1,4,0.25,0,0,0.0,2,2,1.0,1,4,5,1,2,0,1,5,NBA 2017-2018 Preseason Players Statistic
Tyler Zeller,BRK,2,20.8,7,2,8,0.25,0,1,0.0,3,4,0.75,2,5,7,1,0,1,0,4,NBA 2017-2018 Preseason Players Statistic
Cody Zeller,CHA,5,115.2,44,17,27,0.63,0,1,0.0,10,15,0.667,6,20,26,9,6,1,7,18,NBA 2017-2018 Preseason Players Statistic
Rade Zagorac,MEM,5,50.5,18,8,16,0.5,0,2,0.0,2,4,0.5,4,12,16,5,4,1,5,8,NBA 2017-2018 Preseason Players Statistic
Thaddeus Young,IND,3,67.9,24,11,26,0.423,0,3,0.0,2,4,0.5,7,19,26,5,6,0,5,4,NBA 2017-2018 Preseason Players Statistic
Nick Young,GSW,3,66.3,28,10,29,0.345,8,19,0.421,0,8,0.0,1,3,4,1,1,0,2,3,NBA 2017-2018 Preseason Players Statistic
Mike Young,WAS,2,9.8,1,0,1,0.0,0,0,0.0,1,2,0.5,2,2,4,0,0,0,0,1,NBA 2017-2018 Preseason Players Statistic
Joe Young,IND,4,35.4,23,8,18,0.444,4,5,0.8,3,4,0.75,1,2,3,6,0,1,4,4,NBA 2017-2018 Preseason Players Statistic
Heng Yifeng,GLL,1,22.0,6,1,2,0.5,1,2,0.5,3,4,0.75,0,0,0,0,0,0,1,1,NBA 2017-2018 Preseason Players Statistic
Zhai Yi,SHA,1,15.3,2,1,4,0.25,0,0,0.0,0,0,0.0,0,0,0,0,2,0,0,3,NBA 2017-2018 Preseason Players Statistic
Dagan Yavzuri,MAC,1,7.4,2,1,4,0.25,0,1,0.0,0,0,0.0,0,0,0,0,1,0,1,0,NBA 2017-2018 Preseason Players Statistic
Guerschon Yabusele,BOS,4,65.1,11,3,15,0.2,2,9,0.222,3,6,0.5,5,14,19,2,6,4,6,9,NBA 2017-2018 Preseason Players Statistic
Delon Wright,TOR,5,117.5,45,15,29,0.517,3,14,0.214,12,13,0.923,4,15,19,19,4,0,14,4,NBA 2017-2018 Preseason Players Statistic
Brandan Wright,MEM,5,73.1,41,18,34,0.529,0,1,0.0,5,8,0.625,7,16,23,3,2,3,4,5,NBA 2017-2018 Preseason Players Statistic
Willy Workman,MAC,3,94.8,18,9,18,0.5,0,4,0.0,0,0,0.0,3,9,12,4,6,1,3,6,NBA 2017-2018 Preseason Players Statistic
Nate Wolters,UTA,2,18.9,4,2,4,0.5,0,1,0.0,0,0,0.0,1,2,3,5,1,0,1,2,NBA 2017-2018 Preseason Players Statistic
Jeff Withey,DAL,3,46.4,16,6,17,0.353,3,8,0.375,1,2,0.5,8,13,21,1,3,2,3,5,NBA 2017-2018 Preseason Players Statistic
Justise Winslow,MIA,6,146.3,36,12,33,0.364,1,3,0.333,11,22,0.5,5,25,30,18,6,3,12,15,NBA 2017-2018 Preseason Players Statistic
Kyle Wiltjer,TOR,3,20.2,12,4,10,0.4,4,10,0.4,0,0,0.0,0,1,1,1,1,0,1,3,NBA 2017-2018 Preseason Players Statistic
Jamil Wilson,LAC,4,35.7,11,4,10,0.4,3,8,0.375,0,0,0.0,1,3,4,4,1,1,3,6,NBA 2017-2018 Preseason Players Statistic
D.J. Wilson,MIL,4,80.9,25,9,24,0.375,2,9,0.222,5,6,0.833,3,9,12,3,1,0,2,7,NBA 2017-2018 Preseason Players Statistic
Derek Willis,DET,1,2.2,3,1,2,0.5,1,1,1.0,0,0,0.0,0,1,1,0,0,1,0,0,NBA 2017-2018 Preseason Players Statistic
Troy Williams,HOU,4,18.2,18,6,11,0.545,6,10,0.6,0,0,0.0,1,5,6,1,1,0,1,4,NBA 2017-2018 Preseason Players Statistic
