Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
Lenny Wilkens,STH,11,400.0,151,57,154,0.37,-,-,-,37,49,0.755,-,-,69,69,-,-,-,51,NBA 1962-1963 Playoffs Players Statistic
Gene Wiley,LAL,9,278.0,30,14,35,0.4,-,-,-,2,15,0.133,-,-,97,11,-,-,-,29,NBA 1962-1963 Playoffs Players Statistic
Jerry West,LAL,13,538.0,362,144,286,0.503,-,-,-,74,100,0.74,-,-,106,61,-,-,-,34,NBA 1962-1963 Playoffs Players Statistic
Ben Warley,SYR,2,9.0,2,0,4,0.0,-,-,-,2,4,0.5,-,-,3,0,-,-,-,2,NBA 1962-1963 Playoffs Players Statistic
Chet Walker,SYR,5,130.0,76,27,53,0.509,-,-,-,22,30,0.733,-,-,47,9,-,-,-,8,NBA 1962-1963 Playoffs Players Statistic
Chico Vaughn,STH,11,314.0,110,46,96,0.479,-,-,-,18,27,0.667,-,-,31,31,-,-,-,46,NBA 1962-1963 Playoffs Players Statistic
Jack Twyman,CIN,12,410.0,249,92,205,0.449,-,-,-,65,77,0.844,-,-,98,30,-,-,-,47,NBA 1962-1963 Playoffs Players Statistic
Gene Tormohlen,STH,5,15.0,8,4,10,0.4,-,-,-,0,0,0.0,-,-,5,3,-,-,-,6,NBA 1962-1963 Playoffs Players Statistic
Dan Swartz,BOS,1,4.0,0,0,0,0.0,-,-,-,0,0,0.0,-,-,0,0,-,-,-,0,NBA 1962-1963 Playoffs Players Statistic
Adrian Smith,CIN,12,200.0,97,33,82,0.402,-,-,-,31,44,0.705,-,-,16,28,-,-,-,19,NBA 1962-1963 Playoffs Players Statistic
Lee Shaffer,SYR,5,173.0,136,56,117,0.479,-,-,-,24,30,0.8,-,-,23,6,-,-,-,19,NBA 1962-1963 Playoffs Players Statistic
Frank Selvy,LAL,13,317.0,103,32,81,0.395,-,-,-,39,48,0.813,-,-,45,36,-,-,-,36,NBA 1962-1963 Playoffs Players Statistic
Ray Scott,DET,4,155.0,63,27,77,0.351,-,-,-,9,13,0.692,-,-,48,9,-,-,-,19,NBA 1962-1963 Playoffs Players Statistic
Dolph Schayes,SYR,5,108.0,51,20,44,0.455,-,-,-,11,12,0.917,-,-,28,7,-,-,-,17,NBA 1962-1963 Playoffs Players Statistic
Satch Sanders,BOS,13,387.0,128,52,119,0.437,-,-,-,24,31,0.774,-,-,96,19,-,-,-,61,NBA 1962-1963 Playoffs Players Statistic
Bill Russell,BOS,13,617.0,264,96,212,0.453,-,-,-,72,109,0.661,-,-,326,66,-,-,-,36,NBA 1962-1963 Playoffs Players Statistic
Oscar Robertson,CIN,12,570.0,381,124,264,0.47,-,-,-,133,154,0.864,-,-,156,108,-,-,-,41,NBA 1962-1963 Playoffs Players Statistic
Hub Reed,CIN,12,190.0,71,28,70,0.4,-,-,-,15,18,0.833,-,-,64,10,-,-,-,38,NBA 1962-1963 Playoffs Players Statistic
Frank Ramsey,BOS,13,251.0,108,37,104,0.356,-,-,-,34,47,0.723,-,-,35,12,-,-,-,43,NBA 1962-1963 Playoffs Players Statistic
Dave Piontek,CIN,8,68.0,20,8,17,0.471,-,-,-,4,7,0.571,-,-,16,1,-,-,-,7,NBA 1962-1963 Playoffs Players Statistic
Bob Pettit,STH,11,463.0,350,119,259,0.459,-,-,-,112,144,0.778,-,-,166,33,-,-,-,34,NBA 1962-1963 Playoffs Players Statistic
Bud Olsen,CIN,5,21.0,15,7,9,0.778,-,-,-,1,5,0.2,-,-,10,3,-,-,-,4,NBA 1962-1963 Playoffs Players Statistic
Don Ohl,DET,4,155.0,85,33,83,0.398,-,-,-,19,22,0.864,-,-,12,19,-,-,-,18,NBA 1962-1963 Playoffs Players Statistic
