Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Title
James Worthy,LAL,82,2415.0,1.185,495,890.0,0.556,0,6,0.0,195,257,0.759,157,358,515.0,207,77,70,181,244,NBA 1983-1984 Regular_Season Players Statistic
Orlando Woolridge,CHI,75,2544.0,1.444,570,1.086,0.525,1,2,0.5,303,424,0.715,130,239,369.0,136,71,60,188,253,NBA 1983-1984 Regular_Season Players Statistic
Mike Woodson,KCK,71,1838.0,1.027,389,816.0,0.477,2,8,0.25,247,302,0.818,62,113,175.0,175,83,28,115,174,NBA 1983-1984 Regular_Season Players Statistic
Al Wood,SEA,81,2236.0,1.16,467,945.0,0.494,3,21,0.143,223,271,0.823,94,181,275.0,166,64,32,126,207,NBA 1983-1984 Regular_Season Players Statistic
Randy Wittman,ATL,78,1071.0,350.0,160,318.0,0.503,2,5,0.4,28,46,0.609,14,57,71.0,71,17,0,32,82,NBA 1983-1984 Regular_Season Players Statistic
Michael Wilson,WAS,6,26.0,1.0,0,2.0,0.0,0,1,0.0,1,2,0.5,1,0,1.0,3,0,0,3,5,NBA 1983-1984 Regular_Season Players Statistic
Bill Willoughby,NJN,67,936.0,303.0,124,258.0,0.481,0,7,0.0,55,63,0.873,75,118,193.0,56,23,24,53,106,NBA 1983-1984 Regular_Season Players Statistic
Sly Williams,ATL,13,258.0,105.0,34,114.0,0.298,1,9,0.111,36,46,0.783,19,31,50.0,16,14,1,18,33,NBA 1983-1984 Regular_Season Players Statistic
Sam Williams,PHI,77,1434.0,500.0,204,431.0,0.473,0,1,0.0,92,140,0.657,121,218,339.0,62,68,106,99,209,NBA 1983-1984 Regular_Season Players Statistic
Rob Williams,DEN,79,1924.0,804.0,309,671.0,0.461,15,47,0.319,171,209,0.818,54,140,194.0,464,84,5,169,268,NBA 1983-1984 Regular_Season Players Statistic
Ray Williams,NYK,76,2230.0,1.124,418,939.0,0.445,25,81,0.309,263,318,0.827,67,200,267.0,449,162,26,219,274,NBA 1983-1984 Regular_Season Players Statistic
Kevin Williams,SAS,19,200.0,75.0,25,58.0,0.431,0,1,0.0,25,32,0.781,4,9,13.0,43,8,4,22,42,NBA 1983-1984 Regular_Season Players Statistic
Herb Williams,IND,69,2279.0,1.029,411,860.0,0.478,0,4,0.0,207,295,0.702,154,400,554.0,215,60,108,207,193,NBA 1983-1984 Regular_Season Players Statistic
Gus Williams,SEA,80,2818.0,1.497,598,1.306,0.458,4,25,0.16,297,396,0.75,67,137,204.0,675,189,25,232,151,NBA 1983-1984 Regular_Season Players Statistic
Buck Williams,NJN,81,3003.0,1.274,495,926.0,0.535,0,4,0.0,284,498,0.57,355,645,1.0,130,81,125,237,298,NBA 1983-1984 Regular_Season Players Statistic
Jeff Wilkins,UTA,81,1734.0,632.0,249,520.0,0.479,0,3,0.0,134,182,0.736,109,346,455.0,73,27,42,109,205,NBA 1983-1984 Regular_Season Players Statistic
Dominique Wilkins,ATL,81,2961.0,1.75,684,1.429,0.479,0,11,0.0,382,496,0.77,254,328,582.0,126,117,87,215,197,NBA 1983-1984 Regular_Season Players Statistic
Jamaal Wilkes,LAL,75,2507.0,1.294,542,1.055,0.514,2,8,0.25,208,280,0.743,130,210,340.0,214,72,41,137,205,NBA 1983-1984 Regular_Season Players Statistic
Mitchell Wiggins,CHI,82,2123.0,1.018,399,890.0,0.448,7,29,0.241,213,287,0.742,138,190,328.0,187,106,11,139,278,NBA 1983-1984 Regular_Season Players Statistic
Jerome Whitehead,SDC,70,921.0,376.0,144,294.0,0.49,0,0,0.0,88,107,0.822,94,151,245.0,19,17,12,59,159,NBA 1983-1984 Regular_Season Players Statistic
Rory White,SDC,36,372.0,186.0,80,170.0,0.471,0,0,0.0,26,47,0.553,37,37,74.0,15,15,3,24,31,NBA 1983-1984 Regular_Season Players Statistic
Ennis Whatley,CHI,80,2159.0,668.0,261,556.0,0.469,0,2,0.0,146,200,0.73,63,134,197.0,662,119,17,268,223,NBA 1983-1984 Regular_Season Players Statistic
Paul Westphal,PHX,59,865.0,412.0,144,313.0,0.46,7,26,0.269,117,142,0.824,8,35,43.0,148,41,6,77,69,NBA 1983-1984 Regular_Season Players Statistic
Mark West,DAL,34,202.0,37.0,15,42.0,0.357,0,0,0.0,7,22,0.318,19,27,46.0,13,1,15,12,55,NBA 1983-1984 Regular_Season Players Statistic
Brant Weidner,SAS,8,38.0,8.0,2,9.0,0.222,0,0,0.0,4,4,1.0,4,7,11.0,0,0,2,2,5,NBA 1983-1984 Regular_Season Players Statistic
Scott Wedman,BOS,68,916.0,327.0,148,333.0,0.444,2,13,0.154,29,35,0.829,41,98,139.0,67,27,7,43,107,NBA 1983-1984 Regular_Season Players Statistic
Marvin Webster,NYK,76,1290.0,290.0,112,239.0,0.469,0,0,0.0,66,117,0.564,146,220,366.0,53,34,100,85,187,NBA 1983-1984 Regular_Season Players Statistic
Bryan Warrick,WAS,32,254.0,63.0,27,66.0,0.409,1,3,0.333,8,16,0.5,5,17,22.0,43,9,3,20,37,NBA 1983-1984 Regular_Season Players Statistic
Bill Walton,SDC,55,1476.0,668.0,288,518.0,0.556,0,2,0.0,92,154,0.597,132,345,477.0,183,45,88,177,153,NBA 1983-1984 Regular_Season Players Statistic
Wally Walker,HOU,58,612.0,244.0,118,241.0,0.49,2,6,0.333,6,18,0.333,26,66,92.0,55,17,4,33,65,NBA 1983-1984 Regular_Season Players Statistic
Foots Walker,NJN,34,378.0,90.0,32,90.0,0.356,2,5,0.4,24,27,0.889,8,23,31.0,81,20,3,31,37,NBA 1983-1984 Regular_Season Players Statistic
Darrell Walker,NYK,82,1324.0,644.0,216,518.0,0.417,4,15,0.267,208,263,0.791,74,93,167.0,284,127,15,194,202,NBA 1983-1984 Regular_Season Players Statistic
Granville Waiters,IND,78,1040.0,277.0,123,238.0,0.517,0,1,0.0,31,51,0.608,64,163,227.0,60,24,85,65,164,NBA 1983-1984 Regular_Season Players Statistic
Danny Vranes,SEA,80,2174.0,669.0,258,495.0,0.521,0,1,0.0,153,236,0.648,150,245,395.0,132,51,54,121,263,NBA 1983-1984 Regular_Season Players Statistic
Jay Vincent,DAL,61,1421.0,672.0,252,579.0,0.435,0,1,0.0,168,215,0.781,81,166,247.0,114,30,10,113,159,NBA 1983-1984 Regular_Season Players Statistic
Pete Verhoeven,POR,43,327.0,117.0,50,100.0,0.5,0,1,0.0,17,25,0.68,27,34,61.0,20,22,11,21,75,NBA 1983-1984 Regular_Season Players Statistic
Kiki Vandeweghe,DEN,78,2734.0,2.295,895,1.603,0.558,11,30,0.367,494,580,0.852,84,289,373.0,238,53,50,156,187,NBA 1983-1984 Regular_Season Players Statistic
Darnell Valentine,POR,68,1893.0,696.0,251,561.0,0.447,0,3,0.0,194,246,0.789,49,78,127.0,395,107,6,149,179,NBA 1983-1984 Regular_Season Players Statistic
Terry Tyler,DET,82,1602.0,722.0,313,691.0,0.453,2,13,0.154,94,132,0.712,104,181,285.0,76,63,59,78,151,NBA 1983-1984 Regular_Season Players Statistic
Elston Turner,DAL,47,536.0,137.0,54,150.0,0.36,1,9,0.111,28,34,0.824,42,51,93.0,59,26,0,29,40,NBA 1983-1984 Regular_Season Players Statistic
Trent Tucker,NYK,63,1228.0,481.0,225,450.0,0.5,6,16,0.375,25,33,0.758,43,87,130.0,138,63,8,54,124,NBA 1983-1984 Regular_Season Players Statistic
Kelly Tripucka,DET,76,2493.0,1.618,595,1.296,0.459,2,17,0.118,426,523,0.815,119,187,306.0,228,65,17,190,190,NBA 1983-1984 Regular_Season Players Statistic
Linton Townes,SDC,4,19.0,8.0,4,8.0,0.5,0,0,0.0,0,0,0.0,0,1,1.0,1,1,2,1,4,NBA 1983-1984 Regular_Season Players Statistic
Andrew Toney,PHI,78,2556.0,1.588,593,1.125,0.527,12,38,0.316,390,465,0.839,57,136,193.0,373,70,23,297,251,NBA 1983-1984 Regular_Season Players Statistic
