Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
1,San Antonio Spurs,21,+7.0,+1.7,-1.7,+3.0,+0.6,+1.4,+0.6,+2.8,+1.9,+6.9,-1.9,+0.9,-1.0,+2.0,+0.5,+0.3,-0.7,-2.0,NBA Team Postseason Stats 2012-13
2,Miami Heat,23,+6.4,+2.8,+0.9,+3.1,+0.9,+1.1,+2.7,-0.1,-1.3,+3.3,-1.8,-0.4,-2.2,+2.9,+1.4,+2.0,-2.8,+1.1,NBA Team Postseason Stats 2012-13
3,New York Knicks,12,+2.6,+3.5,+10.3,-0.9,+0.9,+1.3,+2.0,-5.4,-7.4,+1.5,+1.8,-4.4,-2.6,-1.6,+3.7,0.0,-5.2,+4.8,NBA Team Postseason Stats 2012-13
4,Brooklyn Nets,7,+2.0,-2.2,0.0,-2.7,+1.5,+4.4,+1.1,+5.0,+4.8,+6.3,+1.0,-0.5,+0.4,-1.5,+0.2,-0.1,-1.5,-1.8,NBA Team Postseason Stats 2012-13
5,Oklahoma City Thunder,11,+1.3,+0.9,0.0,+1.1,0.0,-0.8,+1.4,-0.5,-3.9,+9.7,-0.6,+0.2,-0.3,+0.3,-0.7,+2.0,+0.2,+2.8,NBA Team Postseason Stats 2012-13
6,Memphis Grizzlies,15,+0.5,-1.0,+3.4,-3.2,-1.9,-5.3,-1.0,+4.6,+7.6,-4.7,+3.0,-1.4,+1.5,+0.2,+2.2,-1.9,-3.2,-3.2,NBA Team Postseason Stats 2012-13
7,Golden State Warriors,12,+0.1,+1.5,-1.0,+2.2,+1.1,0.0,+5.3,-4.0,-5.5,+0.3,0.0,+4.3,+4.3,-0.1,-2.1,+1.4,+3.3,+1.8,NBA Team Postseason Stats 2012-13
8,Indiana Pacers,19,+0.1,-1.3,-4.1,+0.5,-0.7,-0.6,-2.8,+3.6,+5.4,-1.4,+2.7,+6.3,+9.1,+0.4,-2.0,-0.2,+5.0,-2.3,NBA Team Postseason Stats 2012-13
9,Denver Nuggets,6,-4.1,-3.0,+3.5,-5.5,-2.8,-1.8,-9.2,+4.6,+8.0,-5.4,+1.8,-6.3,-4.5,-2.6,+2.5,-3.8,-4.1,-0.3,NBA Team Postseason Stats 2012-13
10,Atlanta Hawks,6,-5.1,-0.1,-1.8,+0.7,-0.1,-2.3,+2.8,-4.6,-2.5,-10.3,-4.5,-6.5,-11.0,-0.5,+0.5,-1.0,-3.3,+0.3,NBA Team Postseason Stats 2012-13
11,Boston Celtics,6,-5.3,-4.5,-11.1,+0.1,-1.1,-3.3,-0.2,+4.8,+3.3,+10.8,-5.3,+1.9,-3.3,+1.8,-4.8,-1.3,+4.5,-2.5,NBA Team Postseason Stats 2012-13
12,LA Clippers,6,-5.5,+0.3,-0.8,+0.9,+1.5,+5.8,-2.0,-7.6,-10.6,+1.9,-1.5,+0.8,-0.6,-3.1,-1.3,+1.5,+3.0,+4.0,NBA Team Postseason Stats 2012-13
13,Houston Rockets,6,-5.8,-2.8,-1.6,-2.5,+1.5,+5.3,-1.2,-1.6,+2.5,-13.6,+1.1,-0.1,+1.0,-2.1,-2.0,-1.8,+3.0,-1.5,NBA Team Postseason Stats 2012-13
14,Chicago Bulls,12,-6.6,-1.0,+1.4,-2.0,-1.1,-2.7,-1.4,-3.5,-3.4,-3.9,+1.8,-0.6,+1.1,-1.5,-0.5,-1.2,+2.0,+1.2,NBA Team Postseason Stats 2012-13
15,Milwaukee Bucks,4,-14.7,-3.7,+2.2,-6.3,-1.0,+1.2,-6.0,-6.2,-5.5,-10.8,-2.0,-6.7,-8.7,-3.7,+0.7,-1.7,-0.7,-0.5,NBA Team Postseason Stats 2012-13
16,Los Angeles Lakers,4,-18.7,-6.7,-6.0,-4.8,-1.0,+1.5,-8.2,-4.2,-0.7,-19.7,-0.2,-2.0,-2.2,-5.2,-4.5,+0.2,+6.5,-0.5,NBA Team Postseason Stats 2012-13
