Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
1,Miami Heat,82,+7.4,+1.9,-3.8,+4.7,0.0,-1.2,+2.5,+3.5,+3.7,+2.5,-0.9,+3.8,+2.9,-0.1,-0.3,+2.2,+0.7,-1.3,NBA Team Regular Season Stats 2010-11
2,Chicago Bulls,82,+7.3,+2.8,+0.7,+3.1,+1.0,+1.3,+3.4,+0.5,+1.3,-2.0,+1.6,+4.0,+5.7,+3.3,+0.2,-0.1,0.0,0.0,NBA Team Regular Season Stats 2010-11
3,Los Angeles Lakers,82,+6.1,+1.4,-1.5,+2.6,-0.4,-2.2,+1.7,+3.5,+4.2,+1.3,-0.1,+2.6,+2.4,-0.3,+0.2,+0.6,-0.5,-1.7,NBA Team Regular Season Stats 2010-11
4,San Antonio Spurs,82,+5.7,+0.2,-2.8,+1.9,+2.5,+5.1,+2.9,+2.6,+3.4,0.0,-0.6,+1.3,+0.6,+1.8,+0.4,0.0,0.0,-1.7,NBA Team Regular Season Stats 2010-11
5,Orlando Magic,82,+5.4,+1.1,-1.9,+2.4,+3.0,+7.6,+1.6,+0.1,+1.9,-5.1,+0.7,+2.7,+3.5,-0.1,-0.7,+0.9,+1.0,-1.8,NBA Team Regular Season Stats 2010-11
6,Boston Celtics,82,+5.3,+3.1,-1.8,+5.1,-0.4,-2.2,+2.4,-0.4,-0.9,+1.3,-2.7,+1.8,-0.8,+4.7,+1.2,-0.2,-0.8,+0.2,NBA Team Regular Season Stats 2010-11
7,Denver Nuggets,82,+4.7,0.0,-3.2,+1.7,+1.0,+0.3,+4.4,+3.9,+4.7,+0.9,-0.8,+1.5,+0.6,0.0,0.0,-1.6,+0.3,-1.7,NBA Team Regular Season Stats 2010-11
8,Dallas Mavericks,82,+4.2,+0.8,-2.3,+2.4,+1.6,+3.5,+2.1,+0.7,+0.2,+2.6,-1.2,+1.9,+0.7,+3.2,-0.8,+0.5,+0.3,-0.9,NBA Team Regular Season Stats 2010-11
9,Oklahoma City Thunder,82,+3.7,-0.6,-2.6,+0.6,0.0,+0.8,-1.3,+5.1,+3.7,+7.9,-0.3,+2.5,+2.1,-0.4,+0.8,+1.5,0.0,+0.8,NBA Team Regular Season Stats 2010-11
10,Memphis Grizzlies,82,+2.3,+2.8,+3.8,+1.3,-3.3,-8.1,-3.5,0.0,+0.4,-1.0,+0.7,0.0,+0.8,-0.4,+1.9,-0.7,-2.7,-0.5,NBA Team Regular Season Stats 2010-11
11,Houston Rockets,82,+2.1,-1.1,0.0,-1.3,+2.7,+7.2,+0.8,+1.7,+1.5,+1.9,0.0,0.0,0.0,+3.0,0.0,-0.9,-0.1,-1.3,NBA Team Regular Season Stats 2010-11
12,Portland Trail Blazers,82,+1.5,+0.5,+4.6,-1.9,-0.1,+0.7,-2.2,+0.5,-0.4,+3.7,+1.5,-1.8,-0.3,+1.9,+1.1,+0.2,-2.6,-1.9,NBA Team Regular Season Stats 2010-11
13,Philadelphia 76ers,82,+1.5,+1.5,+1.6,+0.9,-0.3,-1.5,+1.4,-1.3,-1.6,-0.2,-0.3,-0.3,-0.7,+1.2,+0.4,-0.2,-1.2,+0.5,NBA Team Regular Season Stats 2010-11
14,New Orleans Hornets,82,+0.8,+0.7,+1.3,+0.1,-1.3,-4.0,+0.3,+0.7,+1.1,-0.4,+0.6,+0.1,+0.8,-0.5,+1.5,-0.4,-1.5,+0.5,NBA Team Regular Season Stats 2010-11
15,New York Knicks,82,+0.7,-1.2,0.0,-1.4,+2.7,+7.7,-0.4,+0.4,-0.9,+4.7,-1.4,-2.1,-3.5,+0.9,+0.4,+1.4,-1.5,+0.4,NBA Team Regular Season Stats 2010-11
16,Atlanta Hawks,82,-0.8,-0.4,-1.3,+0.1,+0.5,+0.8,+1.3,-0.4,-0.6,+0.4,-0.9,-0.3,-1.2,+0.6,-0.6,0.0,+1.1,+0.4,NBA Team Regular Season Stats 2010-11
17,Milwaukee Bucks,82,-0.8,-0.2,+2.4,-1.6,+0.5,+1.2,+0.7,-0.9,-0.7,-1.3,+0.3,-1.8,-1.5,-1.3,+1.3,0.0,-1.7,-0.1,NBA Team Regular Season Stats 2010-11
18,Phoenix Suns,82,-0.8,-1.0,-2.1,-0.1,+1.4,+3.1,+1.0,-0.1,-0.3,+0.5,-2.0,-2.0,-4.0,+0.6,-1.2,0.0,-0.2,-0.9,NBA Team Regular Season Stats 2010-11
19,Indiana Pacers,82,-1.0,-0.8,-0.6,-0.6,+0.9,+2.8,-0.5,-0.3,-1.4,+3.2,-0.2,+0.4,+0.2,-0.7,-0.3,-0.1,+1.4,+0.2,NBA Team Regular Season Stats 2010-11
